Rank,Player,Age,Points,Tournaments Played
75,Artem Sitak,34,"1,090",36
76,Jackson Withrow,27,"1,087",29
77,Sander Arends,29,"1,084",35
78,Goncalo Oliveira,25,"1,050",40
79,Andrei Vasilevski,29,"1,041",31
80,Andre Goransson,26,"1,007",34
81,Karen Khachanov,24,"1,000",15
82,Guillermo Duran,32,983,23
83,Nicholas Monroe,38,979,40
84,Robert Lindstedt,43,973,26
85,David Pel,29,970,32
86,Christopher Rungkat,30,964,27
87,Stefanos Tsitsipas,22,960,14
88,Andrey Rublev,22,960,14
89,Andy Murray,33,950,6
90,Benoit Paire,31,938,23
91,Miguel Angel Reyes-Varela,33,933,36
92,Dusan Lajovic,30,925,14
93,Romain Arneodo,28,921,37
94,Denys Molchanov,33,908,33
95,Roman Jebavy,30,904,34
96,John-Patrick Smith,31,898,29
97,Andre Begemann,36,895,33
98,Fernando Romboli,31,885,42
99,Cheng-Peng Hsieh,28,871,29
100,Dominic Thiem,26,870,7
101,Leonardo Mayer,33,869,14
102,Matt Reid,30,863,30
103,Andrey Golubev,33,861,26
104,Alexander Bublik,23,855,10
105,Ramkumar Ramanathan,25,838,21
106,JiSung Nam,27,830,27
107,Matthew Ebden,32,825,14
108,Tomislav Brkic,30,817,31
109,David Vega Hernandez,26,802,39
110,Nathaniel Lammons,27,799,40
111,Sam Weissborn,28,791,34
112,Ante Pavic,31,782,32
113,Pablo Cuevas,34,760,18
114,Purav Raja,34,758,33
115,MinKyu Song,30,753,27
116,Taylor Fritz,22,750,13
117,Evan King,28,749,33
118,Leander Paes,47,748,21
119,Orlando Luz,22,736,29
120,Marc Polmans,23,735,13
121,Hans Hach Verdugo,30,716,37
122,Antonio Sancic,31,710,28
123,Andrea Vavassori,25,698,32
124,Steve Johnson,30,690,9
125,Treat Huey,35,682,25
126,Fabio Fognini,33,665,11
127,Nathan Pasha,28,641,29
128,Jack Sock,27,630,6
129,Reilly Opelka,23,630,9
130,Roberto Carballes Baena,27,628,13
131,Mao-Xin Gong,33,624,24
132,Sem Verbeek,26,614,25
133,Luis David Martinez,31,608,37
134,Aleksandr Nedovyesov,33,595,18
135,Luca Margaroli,28,595,38
136,Hunter Reese,27,586,36
137,Daniel Evans,30,585,12
138,Felipe Meligeni Alves,22,582,26
139,Florin Mergea,35,581,19
140,Radu Albot,30,580,19
141,Ze Zhang,30,579,20
142,Harri Heliovaara,31,574,25
143,Novak Djokovic,33,570,7
144,N.Sriram Balaji,30,565,30
145,Rafael Matos,24,544,29
146,Roberto Maytin,31,534,21
147,Alex Lawson,26,533,32
148,Gerard Granollers,31,529,29
149,Teymuraz Gabashvili,35,526,29
150,Robert Galloway,27,520,24
151,Federico Delbonis,29,510,8
152,Jamie Cerretani,38,502,34
153,Jeevan Nedunchezhiyan,31,498,31
154,Max Schnur,27,491,23
155T,Ivan Sabanov,28,481,29
155T,Matej Sabanov,28,481,29
157,Sam Querrey,32,475,9
158,Quentin Halys,23,466,16
159,Karol Drzewiecki,24,466,32
160,Dennis Novikov,26,464,24
161,Daniel Masur,25,463,23
162,John Isner,35,450,7
163,Kyle Edmund,25,450,7
164,Jaume Munar,23,450,11
165,Alexander Zverev,23,450,12
166,Fabien Reboul,24,446,28
167,Federico Gaio,28,440,9
168,Ruben Bemelmans,32,438,19
169,Sadio Doumbia,29,436,32
170,Salvatore Caruso,27,435,8
171,Peter Polansky,32,431,24
172,Szymon Walkow,24,429,32
173,Tristan Lamasine,27,424,16
174,Adil Shamasdin,38,424,26
175,Sergio Martos Gornes,25,418,37
176,Scott Puodziunas,30,412,35
177,Tsung-Hua Yang,29,411,23
178,Fabricio Neis,30,408,19
179,Benjamin Bonzi,24,406,22
180,Sergiy Stakhovsky,34,404,11
181,Pedro Martinez,23,403,19
182,Lloyd Glasspool,26,403,24
183,Saketh Myneni,32,401,12
184,Daniil Medvedev,24,400,6
185,Zhe Li,33,400,18
186,Guido Andreozzi,29,398,7
187,Toshihide Matsui,42,389,25
188,Andrea Pellegrino,23,383,23
189,Arthur Rinderknech,25,381,14
190,Gregoire Barrere,26,380,6
191,Zdenek Kolar,23,378,20
192,Juan Ignacio Londero,27,375,16
193,Mischa Zverev,33,375,19
194,Julian Lenz,27,370,15
195,Manuel Guinard,24,365,25
196,James Duckworth,28,360,2
197,Janko Tipsarevic,36,360,6
198,Hubert Hurkacz,23,360,13
199,Casper Ruud,21,355,8
200,Sekou Bangoura,28,350,24
201,Sergio Galdos,30,348,25
202,Vishnu Vardhan,33,345,25
203,Martin Redlicki,25,342,26
204,Vasek Pospisil,30,340,5
205,Marius Copil,29,340,11
206,Matteo Berrettini,24,330,9
207,Julian Ocleppo,23,325,31
208,JC Aragone,25,322,20
209,Lucas Pouille,26,315,10
210,Cameron Norrie,25,315,10
211,Adrian Mannarino,32,315,12
212,Viktor Troicki,34,312,5
213,Tennys Sandgren,29,310,10
214,Thiago Monteiro,26,310,13
215,Ruben Gonzales,34,307,29
216,Facundo Bagnis,30,305,15
217,Facundo Mena,27,286,22
218,Ruan Roelofse,30,284,24
219,Andreas Siljestrom,39,283,18
220,Dan Added,21,283,26
221,Enzo Couacaud,25,281,11
222,Xin Gao,26,281,24
223,Marco Bortolotti,29,281,31
224,Maxime Cressy,23,277,22
225,Sanchai Ratiwatana,38,277,26
226,Alejandro Davidovich Fokina,21,275,4
227,Lucas Miedler,24,274,18
228,Albano Olivetti,28,273,27
229,Scott Clayton,26,272,26
230,David Goffin,29,270,4
231,Nikoloz Basilashvili,28,270,8
232,Miomir Kecmanovic,21,270,9
233,Paolo Lorenzi,38,270,10
234,Arjun Kadhe,26,270,21
235,Benjamin Lock,27,270,34
236,Fajing Sun,23,267,21
237,Elliot Benchetrit,21,265,9
238,Kimmer Coppejans,26,263,15
239,Oriol Roca Batalla,27,262,22
240,Nick Kyrgios,25,260,11
241,Darian King,28,255,9
242,Vladyslav Manafov,27,255,30
243,Antoine Hoang,24,253,8
244,Boris Arias,26,247,33
245,Thai-Son Kwiatkowski,25,236,10
246,Pavel Kotov,21,236,15
247,Martin Cuevas,28,234,18
248,Tomislav Draganja,26,234,19
249,Alejandro Gomez,29,234,27
250,Federico Zeballos,32,233,34
251,Brydan Klein,30,228,17
252,Jonathan Eysseric,30,227,20
253,Yates Johnson,26,226,36
254,Hunter Johnson,26,226,37
255,Stan Wawrinka,35,225,5
256,Jordan Thompson,26,225,12
257,Marek Gengel,24,225,36
258,Christopher Eubanks,24,224,9
259,Nicolas Barrientos,33,223,15
260,Emil Ruusuvuori,21,221,10
261,Andrew Harris,26,221,11
262,Carlos Gomez-Herrera,30,221,12
263,Cristian Garin,24,220,17
264,Diego Hidalgo,27,220,28
265,Skander Mansouri,25,216,23
266,Markus Eriksson,30,214,26
267,Denis Kudla,28,213,8
268,Chris Guccione,35,210,4
269,Roberto Quiroz,28,209,20
270,Junior A. Ore,27,209,28
271,Adrian Menendez-Maceiras,34,208,10
272,Dustin Brown,35,207,11
273,Mitchell Krueger,26,206,12
274,Evan Hoyt,25,206,19
275,Alexander Merino,28,206,34
276,Marc-Andrea Huesler,24,203,18
277,David Marrero,40,203,20
278,Corentin Denolly,23,203,20
279,Harry Bourchier,24,201,25
280,Hugo Dellien,27,200,15
281,Bradley Klahn,30,198,8
282,Illya Marchenko,32,198,9
283,Jan Zielinski,23,198,18
284,Jesper de Jong,20,198,25
285,Botic van de Zandschulp,24,197,11
286,Alejandro Tabilo,23,195,17
287,Brayden Schnur,25,192,14
288,John Paul Fruttero,39,192,20
289,Michael Vrbensky,20,191,23
290,Akira Santillan,23,190,17
291,Mario Vilella Martinez,25,188,11
292,Geoffrey Blancaneaux,22,187,19
293,Patrik Niklas-Salminen,23,185,14
294,Tomas Barrios Vera,22,184,11
295,Pedro Sakamoto,27,184,20
296,Konstantin Kravchuk,35,182,17
297,Mikhail Elgin,38,181,9
298,Malek Jaziri,36,180,8
299,Marc Lopez,38,180,10
300,Ricardas Berankis,30,180,12
301,Vijay Sundar Prashanth,33,180,25
302,Mark Vervoort,29,179,26
303,Manuel Pena Lopez,22,179,31
304,Timur Khabibulin,25,176,27
305,Sonchat Ratiwatana,38,175,20
306,Denis Yevseyev,27,175,27
307,Guillermo Garcia-Lopez,37,172,10
308,Pedro Sousa,32,171,15
309,Hugo Gaston,19,171,16
310,Felix Auger-Aliassime,20,170,9
311,Liam Broady,26,169,17
312,Aziz Dougaz,23,169,18
313,Alexandru Jecan,32,169,33
314,Thomas Fabbiano,31,168,7
315,Jurij Rodionov,21,168,8
316,Donald Young,31,168,9
317,Soonwoo Kwon,22,165,7
318,Sebastian Korda,20,165,10
319,Yunseong Chung,22,165,12
320,Alex Bolt,27,163,8
321,Korey Lovett,24,163,24
322,Ryan Nijboer,21,159,20
323,Thiemo de Bakker,31,158,4
324,Brandon Walkin,26,157,28
325,Blaz Rola,29,155,10
326,Conner Huertas del Pino,24,155,31
327,Jonas Forejtek,19,154,12
328,Ryan Harrison,28,153,6
329,Roman Safiullin,23,153,14
330,Courtney John Lock,23,153,33
331,Denis Istomin,33,152,8
332,Lukas Rosol,35,150,7
333,Tallon Griekspoor,24,150,7
334,Runhao Hua,24,150,15
335,Calum Puttergill,26,150,18
336,Kacper Zuk,21,150,22
337,Jakub Paul,21,149,21
338,Austin Rapp,24,148,29
339,Roberto Ortega-Olmedo,29,144,14
340,Yan Bai,31,143,7
341,Shintaro Imai,26,143,15
342,Yu Hsiou Hsu,21,143,24
343,Ivan Gakhov,23,141,14
344,David Pichler,24,141,30
345,Grigoriy Lomakin,22,141,34
346,Tomas Martin Etcheverry,21,138,26
347T,Mackenzie McDonald,25,135,8
347T,Gilles Simon,35,135,8
349,Marton Fucsovics,28,135,10
350,Jaume Pla Malfeito,25,134,26
351,Julian Bradley,28,134,34
352,Roberto Cid Subervi,27,133,14
353,Juan Pablo Varillas,24,133,15
354,Nicolas Alvarez,24,132,17
355,Alexandr Cozbinov,25,132,31
356,Nicolas Alberto Arreche,25,132,31
357,Laurynas Grigelis,29,131,10
358,Victor Vlad Cornea,26,131,18
359,Petr Nouza,21,131,27
360,Artem Dubrivnyy,21,130,19
361,Rameez Junaid,39,128,16
362,Matteo Martineau,21,128,19
363,Mateusz Kowalczyk,33,127,9
364,Inigo Cervantes,30,127,11
365,Peter Heller,28,127,24
366,Alexander Igoshin,28,126,26
367,Andrej Martin,30,124,5
368,Stefano Travaglia,28,123,10
369,Bernardo Saraiva,27,123,18
370,Vladyslav Orlov,25,123,25
371,Simon Freund,23,123,26
372,Ivan Liutarevich,24,122,18
373,Vit Kopriva,23,122,24
374,Luke Johnson,26,121,23
375,Camilo Ugo Carabelli,21,121,26
376,Andres Artunedo Martinavarro,26,120,12
377,Raul Brancaccio,23,120,21
378,Maximiliano Estevez,31,120,24
379,George Goldhoff,25,120,24
380,Dominik Koepfer,26,119,6
381,Steven Diez,29,119,17
382,Bart Stevens,22,119,25
383,Elias Ymer,24,118,9
384,Martin Damm,16,116,6
385,Jannik Sinner,19,115,5
386,Eduard Esteve Lobato,25,115,17
387,Altug Celikbilek,23,115,18
388,Aslan Karatsev,26,114,11
389,Jose Hernandez-Fernandez,30,114,13
390,Juan Manuel Cerundolo,18,114,23
391,Toby Kodat,17,112,10
392,Thomas Fancutt,25,112,24
393,Matias Zukas,24,112,31
394,Anis Ghorbel,31,112,36
395,David Perez Sanz,26,111,19
396,Nicolas Mejia,20,111,19
397,Mariano Kestelboim,24,111,26
398,Jason Taylor,26,111,28
399,Di Wu,28,109,9
400,Luis Patino,26,109,20
401,Clement Tabur,20,109,23
402,Ian Dempster,25,109,25
403,Rhett Purcell,24,109,25
404,Jozef Kovalik,27,108,4
405,Hiroki Moriya,29,108,8
406,Facundo Arguello,28,108,11
407,Sergey Fomin,19,108,18
408,Pablo Vivero Gonzalez,25,108,24
409,Maxime Tchoutakian,26,107,30
410,Tommy Paul,23,105,9
411,Adam Taylor,29,105,26
412,Renzo Olivo,28,104,11
413,Florian Lakat,25,104,18
414,Francisco Cabral,23,104,29
415,Matias Franco Descotte,26,103,11
416,Franco Agamenone,27,103,11
417,Justin Butsch,25,103,22
418,Oleg Prihodko,22,103,26
419,Jorge Panta,25,103,27
420,Goncalo Falcao,32,102,24
421,Luca Castelnuovo,23,102,27
422,Kevin King,29,101,6
423,Alexander Pavlioutchenkov,34,101,12
424,Nenad Zimonjic,44,101,22
425,Filip Peliwo,26,100,6
426,Alexandre Muller,23,100,7
427,Mats Hermans,24,100,21
428,Emilio Gomez,28,99,7
429,Gijs Brouwer,24,99,13
430,Riccardo Bonadio,27,99,19
431,Evan Zhu,22,99,21
432,David Poljak,24,99,27
433,Tuna Altuna,31,99,28
434,Javier Barranco Cosano,21,98,26
435,Jan Satral,30,96,15
436,Cristian Rodriguez,30,96,19
437,Rafael Nadal,34,95,1
438T,Thomaz Bellucci,32,95,4
438T,Michael Mmoh,22,95,4
440,Christian Harrison,26,95,8
441,Jiri Lehecka,18,95,9
442,Jacopo Berrettini,21,95,16
443,Jack Findel-Hawkins,25,95,17
444,Hernan Casanova,26,95,22
445,Benjamin Winter Lopez,22,95,27
446,Piotr Matuszewski,22,94,20
447,Kai Wehnelt,24,94,28
448,Yasutaka Uchiyama,28,93,5
449,Danilo Petrovic,28,93,7
450,Tom Jomby,29,93,12
451,Bogdan Bobrov,22,93,29
452,Mukund Sasikumar,23,92,4
453,Nino Serdarusic,23,92,10
454,Maxim Ratniuk,24,92,18
455,Franco Feitt,27,92,23
456,Glenn Smits,29,91,23
457,Ernests Gulbis,32,90,1
458,Juan Martin del Potro,31,90,2
459T,Kei Nishikori,30,90,3
459T,Yoshihito Nishioka,24,90,3
461,Marin Cilic,31,90,4
462,Filip Krajinovic,28,90,5
463,Lleyton Hewitt,39,90,6
464T,Albert Ramos-Vinolas,32,90,8
464T,Fernando Verdasco,36,90,8
466,Lorenzo Sonego,25,90,10
467,Ugo Humbert,22,90,10
468,Andreas Seppi,36,90,11
469,Jacob Grills,25,90,19
470,Evgenii Tiurnev,23,90,19
471,Evgeny Karlovskiy,26,89,8
472,Andrea Arnaboldi,32,89,9
473,Alberto Barroso Campos,24,89,20
474,Eduardo Struvay,29,88,15
475,Shintaro Mochizuki,17,87,8
476,Viktor Durasovic,23,87,11
477,Antoine Escoffier,28,87,13
478,Michail Pervolarakis,24,87,15
479,James Frawley,26,87,18
480,Filip Bergevi,26,87,19
481,Sanjar Fayziev,26,86,15
482,Fabian Marozsan,20,86,21
483,Alexandar Lazarov,22,86,24
484,Daniel Dutra da Silva,32,85,13
485,Jaroslav Pospisil,39,85,15
486,Peter Bothwell,24,85,26
487,Luca Gelhardt,25,84,23
488,Lukas Lacko,32,83,2
489,Brandon Holt,22,82,6
490,Joao Domingues,26,82,7
491,Giovanni Fonio,22,82,16
492,Ray Ho,20,82,19
493,Lukas Klein,22,81,5
494,Gabriel Petit,25,81,25
495,Thiago Seyboth Wild,20,80,6
496,Ivan Nedelko,34,80,9
497,Vaclav Safranek,26,80,10
498,Joao Menezes,23,80,10
499,Sebastian Ofner,24,80,11
500,Jose Daniel Bendeck,29,80,17
501,David Jorda Sanchis,26,80,23
502,Rio Noguchi,21,80,30
503,Martins Podzus,26,79,14
504,Michal Dembek,23,79,18
505,Anirudh Chandrasekar,22,79,18
506,Yan Sabanin,30,79,20
507,Ignacio Carou,21,79,34
508,Tomas Lipovsek Puches,27,78,21
509,Jelle Sels,25,77,7
510,Oscar Jose Gutierrez,27,77,21
511,Mark Whitehouse,27,77,21
512,Vitaliy Sachko,23,77,24
513,Wilson Leite,28,77,25
514,Markos Kalovelonis,26,77,26
515,Matteo Gigante,18,76,3
516,Flavio Cobolli,18,76,5
517,Igor Marcondes,23,76,10
518,Enrico Dalla Valle,22,76,18
519,Francisco Comesana,19,76,25
520,Alex Molcan,22,75,2
521,Gian Marco Moroni,22,75,8
522,Antoine Bellier,23,75,18
523,Marat Deviatiarov,26,74,22
524,Ondrej Krstev,23,74,24
525,Fermin Tenti,23,74,29
526,Mick Lescure,27,73,10
527,Harrison Adams,26,73,15
528,Danylo Kalenichenko,26,73,17
529,Arthur Reymond,21,73,23
530,Majed Kilani,23,73,26
531,Thiago Agustin Tirante,19,72,13
532,Kai Lemstra,21,72,16
533,Aoran Wang,23,72,19
534,Alessandro Bega,29,72,19
535,Ricardo Rodriguez - Pace,27,72,27
536,Pedro Cachin,25,71,7
537,Yuta Shimizu,21,71,20
538,Adam Moundir,25,71,24
539,Frances Tiafoe,22,70,5
540,Tim van Rijthoven,23,70,5
541,Taro Daniel,27,70,6
542,Daniel Altmaier,21,70,15
543,Mats Rosenkranz,22,70,17
544,Antoine Cornut-Chauvinc,20,70,18
545,Francesco Vilardo,30,70,23
546,Timur Kiyamov,23,70,26
547,Genaro Alberto Olivieri,22,70,28
548,Sagadat Ayap,25,70,33
549,Yosuke Watanuki,22,69,4
550,Alexey Zakharov,20,69,13
551,Fabian Fallert,23,69,14
552,Robert Strombachs,20,69,16
553,Jumpei Yamasaki,23,69,16
554,Zura Tkemaladze,20,69,17
555,Vladimir Ivanov,33,69,17
556,Francis Casey Alcantara,28,69,21
557,Alexander Erler,22,68,9
558,Alexander Zhurbin,28,68,11
559,Alfredo Perez,23,68,15
560,Khumoyun Sultanov,21,68,16
561,Francesco Forti,21,68,17
562,Adrian Barbu,37,68,20
563,Ignacio Monzon,22,68,22
564,Attila Balazs,31,67,4
565,Rudolf Molleker,19,67,8
566,Daniel Michalski,20,67,13
567,Juan Sebastian Gomez,28,67,15
568,Kelsey Stevenson,30,67,19
569,Michal Konecny,30,67,22
570,Christopher Heyman,26,66,10
571,Jeroen Vanneste,26,66,12
572,Reese Stalder,23,66,19
573,Mateus Alves,19,66,20
574,Alec Adamson,26,66,21
575,George Tsivadze,27,66,22
576,Pak Long Yeung,25,66,25
577,Adam Pavlasek,25,65,5
578,Marcos Giron,27,65,8
579,Christoph Negritu,26,65,11
580,Maverick Banes,28,65,16
581,Blake Ellis,21,65,17
582,Peter Nagy,28,65,22
583,Guilherme Clezar,27,64,8
584,Maximilian Neuchrist,29,64,8
585,Constantin Schmitz,25,64,13
586,Sora Fukuda,22,64,14
587,Fred Gil,35,64,16
588,Simon Carr,20,64,18
589,Daniel Kossek,23,64,22
590,Felix Corwin,24,64,22
591,Jose Fco. Vidal Azorin,27,64,29
592,Yannick Maden,30,63,4
593,Blaz Kavcic,33,63,5
594,Uladzimir Ignatik,30,63,10
595,Michiel De Krom,22,63,12
596,Yan Bondarevskiy,20,63,22
597,Petr Michnev,31,62,13
598,Sandro Ehrat,29,62,15
599,Vladimir Korolev,24,62,19
600,Hendrik Jebens,25,61,12
601,Davide Galoppini,25,61,16
602,Joao Pedro Sorgi,26,61,17
603,Yanais Laurent,28,61,17
604,Charlie Emhardt,25,61,20
605,Jiri Vesely,27,60,4
606,Jaime Bendeck,23,60,10
607,Johannes Haerteis,24,60,10
608,Federico Coria,28,60,11
609,Niels Lootsma,26,60,14
610,Matthew Christopher Romios,21,60,20
611,Alexander Weis,23,60,22
612,Juan Carlos Aguilar,21,59,8
613,Pierre Faivre,24,59,13
614,Dmitry Popko,23,59,14
615,Sarp Agabigun,23,59,15
616,Tung-Lin Wu,22,58,8
617,Ben Jones,22,58,10
618,Hiroyasu Ehara,29,58,13
619,Jonathan Mridha,25,58,15
620,Nicolo Turchetti,24,58,19
621,Joffrey De Schepper,28,58,19
622,Aryan Goveas,22,58,26
623,Yusuke Takahashi,22,57,7
624,Yecong He,26,57,15
625,Adil Kalyanpur,20,57,19
626,Jordi Arconada,23,57,20
627,Jody Maginley,25,57,24
628,Peter Torebko,32,56,15
629,Sebastian Baez,19,56,24
630,Gonzalo Villanueva,25,56,24
631,Bastian Malla,23,55,12
632,Maciej Smola,27,55,22
633,Alejandro Mendoza,30,55,31
634,Harold Mayot,18,54,8
635,Sho Shimabukuro,23,54,10
636,Moez Echargui,27,54,10
637,Jason Jung,31,54,11
638,Hao Wu,23,54,13
639,Lasse Muscheites,24,54,13
640,Sidane Pontjodikromo,19,54,18
641,Carlos Sanchez Jover,20,54,19
642,Mikhail Korovin,24,54,19
643,S D Prajwal Dev,24,54,19
644,Nick Hardt,19,54,20
645,Arnaud Bovy,19,54,20
646,Naoki Tajima,19,54,26
647,Matteo Viola,33,53,4
648,Kuan-Yi Lee,23,53,7
649,Axel Geller,21,53,7
650,Christopher O'Connell,26,53,9
651,Wei-De Lin,24,53,13
652,Guy Orly Iradukunda,24,53,15
653,Kirill Kivattsev,22,53,15
654,Anton Chekhov,27,53,17
655,Takuto Niki,32,53,20
656,Cameron Green,24,53,23
657,Collin Altamirano,24,52,7
658,Chun-Hsin Tseng,19,52,9
659,Francisco Dias,28,52,11
660,Karim-Mohamed Maamoun,29,52,15
661,Alex Hernandez,21,52,17
662,Fernando Yamacita,22,52,17
663,Bogdan Ionut Apostol,24,52,19
664,Joao Lucas Reis Da Silva,20,52,19
665,Damien Wenger,20,52,20
666,Juan Pablo Paz,25,52,21
667,Ryota Tanuma,24,52,22
668,Erik Crepaldi,30,52,26
669,Marco Trungelliti,30,51,4
670,Petros Chrysochos,24,51,9
671,Shinji Hazawa,21,51,10
672,Cem Ilkel,25,51,12
673,Baptiste Crepatte,25,51,13
674,Christian Lindell,28,51,13
675,Stefan Palosi,20,51,16
676,Zizou Bergs,21,51,17
677,Wishaya Trongcharoenchaikul,25,51,18
678,Kento Takeuchi,32,51,21
679,Milan Radojkovic,18,51,23
680,Jimmy Wang,35,50,2
681,Hugo Grenier,24,50,11
682,Zhizhen Zhang,23,50,13
683,David Fox,26,50,13
684,Tanner K Smith,25,50,14
685,Raheel Manji,23,50,15
686,Jonathan Gray,23,50,19
687,Mick Veldheer,24,50,24
688,Andrey Chepelev,22,50,31
689,Emilio Nava,18,49,4
690,Strong Kirchheimer,25,49,10
691,Preston Touliatos,24,49,14
692,Robin Stanek,25,49,16
693,Michael Geerts,25,49,17
694,Riccardo Maiga,31,49,18
695,Soichiro Moritani,26,49,18
696,Vasil Kirkov,21,49,18
697,Anderson Reed,29,49,20
698,Toby Martin,27,49,20
699,Volodoymyr Uzhylovskyi,32,49,23
700,Guido Ivan Justo,22,49,24
701,Shalva Dzhanashiya,28,49,27
702,Nicaise Muamba,20,48,2
703T,Rogerio Dutra Silva,36,48,4
703T,Noah Rubin,24,48,4
705,Igor Sijsling,33,48,8
706,Ljubomir Celebic,28,48,12
707,Yuki Mochizuki,22,48,12
708,Anas Fattar,33,48,14
709,Niklas Schell,21,48,17
710,Pedro Vives Marcos,19,48,19
711,Alexander Shevchenko,19,48,20
712,Karl Friberg,21,48,21
713,Benjamin Dhoe,24,48,27
714,Jeremy Jahn,30,47,5
715,Viktor Galovic,29,47,6
716,Lorenzo Giustino,28,47,8
717,Matteo Arnaldi,19,47,9
718,Gregoire Jacq,27,47,11
719,Niki Kaliyanda Poonacha,25,47,12
720,Nicolas Moreno De Alboran,23,47,13
721,Evan Furness,22,47,16
722,Martin Van Der Meerschen,20,47,18
723,Manish Sureshkumar,21,47,21
724,Alexander Donski,22,47,24
725,Daniel Cukierman,25,46,3
726,Gleb Sakharov,32,46,7
727,Janis Podzus,26,46,9
728,Marc Dijkhuizen,24,46,15
729,Petr Hajek,23,46,16
730,Maxime Mora,23,46,21
731,Oleksii Krutykh,20,46,25
732,Jo-Wilfried Tsonga,35,45,2
733T,Aljaz Bedene,31,45,4
733T,Milos Raonic,29,45,4
735,Nemanja Malesevic,19,45,8
736,Lorenzo Frigerio,31,45,11
737,Adelchi Virgili,30,45,12
738,Yannick Mertens,33,45,16
739,Albert Roglan,21,45,19
740,Juan Ignacio Galarza,26,45,20
741,Johan Nikles,23,45,20
742,Tiago Cacao,22,45,22
743,Nick Chappell,27,45,22
744,Umut Akkoyun,20,45,25
745,Oscar Otte,27,44,3
746,Giorgio Portaluri,29,44,6
747,Filippo Baldi,24,44,7
748,Henry Craig,25,44,9
749,Mohamed Safwat,29,44,11
750,Luke Jacob Gamble,25,44,13
751,Alejo Lorenzo Lingua Lavallen,19,44,15
752,Agustin Riquelme,20,44,18
753,Georgii Kravchenko,20,44,19
754,Mattia Frinzi,21,44,19
755,Fabio Coelho,20,44,19
756,Remy Bertola,22,44,20
757,Denis Klok,22,44,21
758,Alexander Ritschard,26,43,6
759,Leonardo Aboian,22,43,15
760,Louis Tessa,22,43,15
761,Quentin Folliot,21,43,15
762,Facundo Juarez,22,43,22
763,Isaac Stoute,24,43,24
764,Ryan Peniston,24,42,12
765,Qun Gao,26,42,13
766,Gergely Madarasz,25,42,14
767,Franco Emanuel Egea,24,42,15
768,Alexander Ovcharov,22,42,17
769,Dennis Uspensky,23,42,18
770,Dan Alexandru Tomescu,21,42,18
