Rank,Player,Age,Points,Tournaments Played
185,Miomir Kecmanovic,23,385,7
186,Benjamin Lock,29,381,29
187,Renzo Olivo,30,378,12
188,Hernan Casanova,29,373,22
189,Facundo Diaz Acosta,22,372,13
190,Quentin Halys,26,371,15
191,Kaito Uesugi,27,371,26
192,Grigoriy Lomakin,24,365,39
193,Grigor Dimitrov,31,360,6
194,Alex de Minaur,24,360,9
195,Bruno Soares,40,360,10
196,Sanjar Fayziev,28,358,28
197,Vijay Sundar Prashanth,36,356,32
198,Daniel Masur,28,348,16
199,Lloyd Harris,26,345,6
200,Roman Andres Burruchaga,21,344,16
201,Tristan Schoolkate,22,343,26
202,Tallon Griekspoor,26,340,9
203,Michail Pervolarakis,26,340,18
204,Toshihide Matsui,44,331,22
205,Daniel Cukierman,27,327,23
206,Kai Wehnelt,27,327,33
207,Jakub Paul,23,324,24
208,Tomas Martin Etcheverry,23,320,17
209,Arklon Huertas Del Pino Cordova,28,319,21
210,Santiago Rodriguez Taverna,23,318,19
211,Federico Delbonis,32,315,6
212,Luca Margaroli,31,315,37
213,Orlando Luz,25,313,13
214,Marcelo Zormann,26,312,19
215,Akira Santillan,25,309,27
216,Leandro Riedi,21,305,11
217,Nicholas Monroe,40,305,16
218,Geoffrey Blancaneaux,24,304,17
219,Felipe Meligeni Alves,25,302,12
220,Petr Nouza,24,302,20
221,Adrian Menendez-Maceiras,37,301,14
222,Ignacio Carou,23,300,27
223,Andrea Collarini,31,299,22
224,Brandon Walkin,28,293,31
225,Charles Broom,24,291,27
226,Karen Khachanov,26,290,11
227,Calum Puttergill,29,286,29
228,Gijs Brouwer,26,283,18
229,Jason Taylor,29,282,32
230,Niklas Schell,24,279,30
231,Murkel Dellien,25,278,23
232,Kelsey Stevenson,32,276,35
233,Christopher Rungkat,33,274,19
234,Skander Mansouri,27,271,24
235,Holger Rune,19,270,2
236,Frances Tiafoe,25,270,8
237,Jaume Munar,25,270,8
238,Francisco Cerundolo,24,270,12
239,Malek Jaziri,39,270,14
240,Courtney John Lock,26,268,34
241,Daniel Dutra da Silva,34,266,26
242,Lukasz Kubot,40,265,22
243,Enzo Couacaud,27,264,15
244,Conner Huertas del Pino,27,262,19
245,Giles Hussey,25,261,23
246,Marc-Andrea Huesler,26,260,10
247,Ignacio Monzon,25,260,27
248,Inigo Cervantes,33,257,12
249,Dane Sweeny,22,257,27
250,Alberto Barroso Campos,26,255,20
251,Arthur Bouquier,22,253,26
252,Alexander Merino,30,253,28
253,Jordan Thompson,28,250,8
254,Franco Agamenone,29,250,12
255,Zvonimir Babic,27,249,32
256,Martin Cuevas,31,248,17
257,Ezekiel Clark,24,248,29
258,Roberto Quiroz,31,244,11
259,Francesco Passaro,22,244,16
260,Colin Sinclair,28,244,22
261,Markos Kalovelonis,28,241,17
262,Tim Sandkaulen,25,237,28
263,Otto Virtanen,21,236,10
264,Filip Bergevi,28,236,25
265,Aleksandar Kovacevic,24,235,14
266,Mark Whitehouse,29,235,27
267,Keegan Smith,24,230,14
268,Tung-Lin Wu,24,228,6
269,Facundo Mena,30,228,14
270,Alfredo Perez,25,228,21
271,Titouan Droguet,21,226,9
272,Oscar Otte,29,225,7
273,Alibek Kachmazov,20,224,15
274,Evgeny Karlovskiy,28,222,15
275,Mili Poljicak,18,222,15
276,Constant Lestienne,30,220,9
277,Ben Shelton,20,220,10
278,Andrej Martin,33,218,12
279,Goncalo Oliveira,28,218,21
280,Alexander Donski,24,218,25
281,Scott Duncan,28,218,34
282,Alex Bolt,30,216,4
283,James Frawley,28,215,26
284,Shinji Hazawa,23,214,21
285,David Pichler,27,214,31
286,Ken Skupski,39,213,8
287,Thiago Agustin Tirante,21,213,17
288,Christopher Eubanks,26,212,7
289,Yoshihito Nishioka,27,210,5
290,Nicolas Alvarez Varona,21,208,11
291,Joshua Paris,26,208,21
292,Leonardo Aboian,24,206,21
293,Jiri Lehecka,21,205,3
294,Francesco Forti,23,205,19
295,Timo Stodder,26,205,22
296,Tomas Lipovsek Puches,29,204,25
297,Alexandru Jecan,34,202,25
298,Andrea Pellegrino,25,201,13
299,Evgeny Donskoy,32,201,13
300,Adam Taylor,31,200,30
301,Juan Ignacio Galarza,28,196,21
302,Michael Vrbensky,23,196,22
303,Oleksii Krutykh,22,195,21
304,Lukas Rosol,37,194,18
305,Ray Ho,23,194,26
306,Rubin Statham,35,193,12
307,Jaime Faria,19,193,27
308,Damien Wenger,22,192,19
309,Vit Kopriva,25,191,14
310,Benjamin Sigouin,23,190,18
311,Ben Jones,24,188,30
312,Marcus Willis,32,187,15
313,Dalibor Svrcina,20,186,12
314,Ruben Bemelmans,35,185,8
315,Seita Watanabe,22,184,26
316,Matteo Arnaldi,22,183,12
317,Blake Ellis,24,182,13
318,Ajeet Rai,24,182,19
319,Niki Kaliyanda Poonacha,27,182,22
320,Yan Bondarevskiy,22,182,24
321,Eric Vanshelboim,21,181,21
322,Marc Lopez,40,180,2
323,Alex Molcan,25,180,4
324,Pablo Carreno Busta,31,180,6
325,Mikelis Libietis,30,180,14
326,Jeremy Beale,28,179,10
327,Matthew Christopher Romios,23,178,17
328,Rithvik Choudary Bollipalli,22,178,17
329,Arthur Fery,20,177,11
330,Francisco Comesana,22,176,14
331,Denis Yevseyev,29,176,24
332,Pablo Andujar,37,175,3
333,Jaroslav Pospisil,42,175,9
334,Fabio Coelho,22,175,25
335,Matteo Gigante,21,174,13
336,Francis Casey Alcantara,31,174,25
337,Jerome Kym,20,173,9
338,Billy Harris,28,172,16
339,Ilya Snitari,20,170,23
340,Julian Lenz,30,166,8
341,Mateus Alves,22,166,13
342,Aidan McHugh,22,165,11
343,Li Tu,26,165,19
344,Eero Vasa,26,165,19
345,Jelle Sels,27,164,10
346,Rio Noguchi,24,164,19
347,Vitaliy Sachko,25,163,20
348,Kyrian Jacquet,21,162,8
349,JC Aragone,27,162,9
350,Mitchell Krueger,29,161,12
351,Masamichi Imamura,24,161,21
352,Juan Bautista Torres,20,159,16
353,Jorge Panta,27,158,22
354,Jay Clarke,24,157,8
355,Altug Celikbilek,26,156,6
356,Camilo Ugo Carabelli,23,156,11
357,Davide Pozzi,24,156,33
358,Nicolas Jarry,27,155,4
359,Pierre-Hugues Herbert,31,155,6
360,Mick Veldheer,26,153,18
361,Luca Nardi,19,151,6
362,Nino Serdarusic,26,151,11
363,Fajing Sun,26,151,19
364,Remy Bertola,24,151,21
365,Antoine Bellier,26,150,6
366,Gianmarco Ferrari,22,150,18
367,Andrea Picchione,24,150,19
368,Benoit Paire,33,149,7
369,Edan Leshem,25,149,18
370,David Poljak,26,149,19
371,Mario Mansilla Diez,20,149,26
372,Samuel Vincent Ruggeri,20,149,26
373,Volodoymyr Uzhylovskyi,34,149,30
374,Milos Karol,20,148,24
375,Marcello Serafini,20,147,23
376,Raul Brancaccio,25,146,17
377,Domagoj Biljesko,25,146,18
378,Pedro Cachin,27,145,10
379,Joao Lucas Reis Da Silva,22,144,14
380,Sandro Kopp,22,144,14
381,Yuki Mochizuki,25,144,16
382,Thomas Fancutt,28,144,21
383,Julian Ocleppo,25,143,12
384,Simon Freund,26,143,17
385,Zhizhen Zhang,26,142,7
386,Kyle Seelig,25,142,21
387,Matheus Pucinelli De Almeida,21,141,5
388,Alex Knaff,25,141,19
389,Yunchaokete Bu,21,141,23
390,Ethan Quinn,18,140,8
391,Juan Pablo Paz,28,140,19
392,Constantin Bittoun Kouzmine,24,140,22
393,Alvaro Lopez San Martin,25,139,19
394,Tristan Lamasine,29,138,8
395,Cezar Cretu,21,138,12
396,Gonzalo Villanueva,28,138,19
397,Georgii Kravchenko,22,137,14
398,Gabriel Roveri Sidney,25,137,20
399,Alexis Galarneau,23,136,10
400,Johannes Ingildsen,25,136,19
401,Lukas Pokorny,20,136,22
402,Parikshit Somani,23,136,27
403,Yannick Hanfmann,31,135,3
404,Pablo Cuevas,37,135,4
405,Sebastian Korda,22,135,5
406T,Filip Polasek,37,135,10
406T,Emil Ruusuvuori,23,135,10
408,Andrey Chepelev,24,135,24
409,Gabriel Decamps,23,133,5
410,Carlos Lopez Montagud,22,131,13
411,Daniel Little,25,130,24
412,Kacper Zuk,24,129,8
413,Thiago Seyboth Wild,22,128,11
414,Dmitry Popko,26,128,13
415,Makoto Ochi,26,128,19
416,Szymon Kielan,20,127,17
417,Alexander Shevchenko,22,127,20
418,Inaki Montes-De La Torre,20,126,4
419,Mirza Basic,31,126,7
420,Martin Damm,19,126,12
421,Seongchan Hong,25,126,13
422,Denis Kudla,30,125,9
423,Andres Urrea,28,123,10
424,Denis Istomin,36,123,14
425,Duarte Vale,24,123,14
426,Sebastian Fanselow,31,123,17
427,Mats Hermans,26,123,27
428,Aziz Ouakaa,23,123,30
429,Antonio Sancic,34,122,6
430,Tyler Zink,22,122,9
431,Federico Arnaboldi,22,122,18
432,Oleksandr Ovcharenko,21,122,25
433,Benjamin Hassan,28,121,10
434,Alexander Weis,25,121,14
435,Peter Heller,30,121,14
436,Maximilian Marterer,27,120,6
437,Johan Nikles,25,120,10
438,Nick Hardt,22,120,13
439,Martin Breysach,21,120,15
440,George Goldhoff,28,120,17
441,Taisei Ichikawa,22,120,19
442,Johannes Haerteis,27,118,8
443,Marat Sharipov,20,118,19
444,Joao Victor Couto Loureiro,19,118,21
445,James Trotter,23,117,8
446,Luca Van Assche,18,116,9
447,Nicholas David Ionel,20,116,12
448,Vladyslav Orlov,27,116,22
449,Maximus Jones,18,116,39
450,Brandon Nakashima,21,115,3
451,Stan Wawrinka,37,115,6
452,Alexei Popyrin,23,115,8
453,Aziz Dougaz,25,115,13
454,Andres Andrade,24,115,13
455,Trey Hilderbrand,22,114,9
456,Ryan Nijboer,23,114,16
457,Pruchya Isaro,27,114,17
458,Bruno Pujol Navarro,21,114,26
459,Tennys Sandgren,31,112,6
460,Antoine Escoffier,30,110,7
461,Erik Arutiunian,18,110,15
462,Augusto Virgili,28,110,21
463,Benjamin Winter Lopez,24,110,21
464,Jonas Forejtek,21,109,8
465,John McNally,24,109,11
466,Goncalo Falcao,35,109,21
467,Sergio Galdos,33,108,11
468,Bogdan Bobrov,25,108,29
469,Ryan Peniston,27,107,7
470,Henri Squire,22,107,9
471,Shintaro Mochizuki,19,107,10
472,Luca Potenza,22,107,13
473,Joao Domingues,29,107,13
474,Christoph Negritu,28,107,13
475,Sergey Fomin,22,107,14
476,Bradley Klahn,32,106,4
477,Chun-Hsin Tseng,21,106,5
478,Tristan McCormick,23,106,9
479,Matej Vocel,25,106,10
480,Aaron Addison,27,106,18
481,Jiri Barnat,21,106,20
482,Kirill Kivattsev,25,106,22
483,Alexandre Muller,26,105,7
484,Noah Schachter,23,105,10
485,Eduardo Ribeiro,24,105,15
486,John Echeverria,21,105,19
487,Abraham Asaba,25,105,23
488,Evgenii Tiurnev,25,104,5
489,Antoine Hoang,27,104,9
490,Gustavo Heide,20,103,7
491,Miguel Fernando Pereira,23,103,17
492,Mariano Navone,21,103,19
493,Beibit Zhukayev,22,102,14
494,Juan Sebastian Gomez,30,102,15
495,Gregoire Jacq,30,101,13
496,Genaro Alberto Olivieri,24,101,14
497,Daniil Ostapenkov,19,101,15
498,Arthur Reymond,23,101,16
499,Omar Jasika,25,101,19
500,Fabian Marozsan,23,100,7
501,Alejandro Moro Canas,22,100,9
502,Valentin Vacherot,24,100,10
503,Arthur Fils,18,100,11
504,Sergi Perez Contri,25,100,20
505,Patrick Zahraj,23,99,7
506,Edward Winter,18,99,8
507,Alex Rybakov,26,99,10
508,James McCabe,19,99,11
509,Sho Shimabukuro,25,99,12
510,Luca Castelnuovo,26,99,14
511,Alexandr Cozbinov,27,99,14
512,Alexander Zgirovsky,21,99,15
513,Maxime Janvier,26,98,5
514,Miljan Zekic,34,98,10
515,Daniel Rincon,20,98,14
516,Adam Walton,23,98,15
517,Johannus Monday,21,97,8
518,Ryota Tanuma,27,97,14
519,Baoluo Zheng,21,97,16
520,Sascha Gueymard Wayenburg,19,96,7
521,Francesco Maestrelli,20,96,13
522,Filip Duda,24,96,17
523,Juan Bautista Otegui,24,96,25
524,Nicholas Godsick,18,95,5
525,Marius Copil,32,95,8
526,Yanaki Milev,18,95,14
527,Dan Alexandru Tomescu,23,95,23
528,Anis Ghorbel,33,95,24
529,Pavel Kotov,24,94,11
530,Alejandro Manzanera Pertusa,19,94,19
531,Matias Zukas,26,94,22
532,Gabriele Maria Noce,27,94,25
533,Petr Nesterov,19,93,13
534,Matias Franco Descotte,28,93,13
535,Nick Chappell,30,93,16
536,Yannik Steinegger,22,93,16
537,Federico Gaio,30,92,5
538,Clement Tabur,23,92,8
539,Lucas Pouille,29,91,5
540,Govind Nanda,22,91,13
541,Francesco Vilardo,33,91,15
542,Daniel Rodrigues,23,91,16
543,Illya Beloborodko,21,91,16
544,Naoki Tajima,22,91,22
545,Robin Bertrand,19,91,30
546,Gael Monfils,36,90,1
547T,Hyeon Chung,26,90,1
547T,Fernando Verdasco,39,90,1
549T,Carlos Alcaraz,19,90,2
549T,Marton Fucsovics,31,90,2
551T,Soonwoo Kwon,25,90,3
551T,Dusan Lajovic,32,90,3
553,Julio Peralta,41,90,4
554,Ugo Humbert,24,90,4
555,Radu Albot,33,90,5
556T,Daniel Altmaier,24,90,7
556T,Gregoire Barrere,29,90,7
558,Roberto Carballes Baena,29,90,7
559,Bernabe Zapata Miralles,26,90,8
560,Albert Ramos-Vinolas,35,90,10
561,Takeru Yuzuki,24,89,8
562,Santiago De La Fuente,21,89,14
563,Joe Tyler,24,89,17
564,Thantub Suksumrarn,21,89,22
565,Pedro Araujo,20,88,11
566,Filip Cristian Jianu,21,88,11
567,Tomohiro Masabayashi,24,88,13
568,Max Houkes,22,87,5
569,Evan Furness,24,87,10
570,Gonzalo Bueno,18,87,12
571,Aliaksandr Liaonenka,23,87,14
572,Takuto Niki,35,87,16
573,Jurij Rodionov,23,86,5
574,Flavio Cobolli,20,86,11
575,Manish Sureshkumar,23,86,18
576,Alastair Gray,24,85,7
577,Oscar Jose Gutierrez,29,85,12
578,Peter Bertran,26,85,15
579,Mattia Bellucci,21,85,15
580,Tomas Barrios Vera,25,84,5
581,Joris De Loore,29,84,8
582,Jamie Cerretani,41,84,14
583,Robert Strombachs,23,84,15
584,Yann Wojcik,26,84,17
585,Oleksandr Bielinskyi,28,84,20
586,Stefanos Sakellaridis,18,84,42
587,Adolfo Daniel Vallejo,18,83,10
588,Jarno Jans,22,83,14
589,Sekou Bangoura,31,83,15
590,Frane Nincevic,23,83,16
591,Franco Emanuel Egea,27,83,16
592,Imanol Lopez Morillo,23,83,18
593,Riccardo Bonadio,29,82,10
594,Sidane Pontjodikromo,22,82,16
595,Sai Karteek Reddy Ganta,22,82,23
596,Ignacio Buse,18,81,9
597,Vishnu Vardhan,35,81,15
598,Harry Wendelken,21,81,19
599,Stuart Parker,25,80,11
600,Harold Mayot,21,80,11
601,Chak Lam Coleman Wong,18,80,13
602,Mac Kiger,24,80,15
603,Leonid Sheyngezikht,22,80,19
604,Alexandar Lazarov,25,79,8
605,Enrico Dalla Valle,24,79,9
606,David Perez Sanz,28,79,10
607,Liam Draxl,21,79,12
608,Adria Soriano Barrera,23,79,16
609,Adrian Andreev,21,78,7
610,Siddhant Banthia,22,78,11
611,Lukas Klein,24,77,5
612,Carlos Gomez-Herrera,32,77,6
613,Damir Dzumhur,30,77,7
614,Alex Michelsen,18,77,12
615,Simon Beaupain,23,77,14
616,Alejandro Mendoza,33,77,18
617,Felix Gill,20,76,6
618,Justin Boulais,21,76,7
619,Alejo Lorenzo Lingua Lavallen,21,76,11
620,Evan Zhu,24,76,12
621,Raphael Calzi,25,76,30
622,Pedro Boscardin Dias,20,75,14
623,Tomas Farjat,22,74,17
624,S Mert Ozdemir,23,74,26
625,Ugo Blanchet,24,73,13
626,Khumoyun Sultanov,24,73,14
627,Christian Sigsgaard,25,72,9
628,Dax Donders,22,72,12
629,Giorgio Ricca,28,72,12
630,Facundo Juarez,25,72,16
631,Fermin Tenti,25,72,25
632,Cheong-Eui Kim,32,71,10
633,Michal Dembek,25,71,12
634,Carlos Sanchez Jover,22,71,15
635,Colin Markes,25,71,19
636,S D Prajwal Dev,26,71,21
637,Daniel Siniakov,20,71,24
638,Emilio Gomez,31,70,4
639,Lamine Ouahab,38,70,7
640,Christian Langmo,26,70,8
641,Jacopo Berrettini,24,70,8
642,Javier Barranco Cosano,24,70,9
643,Shunsuke Mitsui,20,70,9
644,Finn Reynolds,23,70,9
645,Benjamin Hannestad,26,70,10
646,Dayne Kelly,32,70,16
647,Petr Bar Biryukov,20,70,17
648,Amr Elsayed,23,70,22
649,Alexandros Skorilas,22,70,23
650,Edas Butvilas,18,69,4
651,Alejandro Garcia,21,69,8
652,Alex Martinez,21,69,9
653,Yannick Mertens,35,69,10
654,Stefan Palosi,23,69,11
655,Adam Moundir,27,69,13
656,Wilson Leite,31,69,16
657,Michiel De Krom,24,68,4
658,Yasutaka Uchiyama,30,68,6
659,Kai Lemstra,23,68,11
660,Bruno Kuzuhara,18,68,13
661,Preston Brown,21,68,15
662,Sarp Agabigun,25,67,11
663,Simon Anthony Ivanov,22,67,14
664,Blu Baker,21,67,16
665,Daisuke Sumizawa,24,67,19
666,Andrea Arnaboldi,35,66,3
667,Mikael Torpegaard,28,66,5
668T,Frederico Ferreira Silva,27,66,6
668T,Sumit Nagal,25,66,6
670,Yusuke Takahashi,25,66,9
671,Luis Patino,29,65,7
672,Giovanni Fonio,24,65,8
673,Filip Peliwo,29,65,9
674,Ilya Rudiukov,21,65,14
675,Tim Handel,26,65,17
676,Mirko Martinez,24,65,19
677,Gabriel Alejandro Hidalgo,32,64,10
678,Henrique Rocha,18,64,13
679,Alessio Zanotti,23,64,14
680,Adrian Oetzbach,25,64,15
681,Federico Iannaccone,23,64,16
682,Valerio Aboian,20,64,18
683,James Mackinlay,22,64,21
684,Nicolas Alvarez,26,63,8
685,Andrew Rogers,24,63,9
686,Rimpei Kawakami,22,63,11
687,Jannik Opitz,24,63,12
688,Uisung Park,22,63,13
689,Ricardo Rodriguez - Pace,29,63,15
690,Jan Jermar,22,63,22
691T,Lorenzo Giustino,31,62,7
691T,Stefano Travaglia,31,62,7
693,Giulio Zeppieri,21,62,11
694,Nicholas Bybel,29,62,17
695,Federico Bertuccioli,24,62,17
696,Tsung-Hao Huang,23,62,19
697,Igor Gimenez,23,62,21
698,Stefano Battaglino,24,62,22
699,Tim van Rijthoven,25,61,4
700,Gianluca Mager,28,61,5
701,Lukas Neumayer,20,61,13
702,Denis Klok,24,61,20
703,Nicolas Bruna,24,61,24
704,Sebastian Ofner,26,60,2
705,Salvatore Caruso,30,60,5
706,Zachary Svajda,20,60,6
707,Dominic Stricker,20,60,7
708,Pablo Llamas Ruiz,20,60,11
709,Matteo Martineau,24,60,12
710,Corentin Denolly,25,60,13
711,Nathan Ponwith,24,60,14
712,Mikalai Haliak,24,60,16
713,Buvaysar Gadamauri,22,60,17
714,Ruan Roelofse,33,59,9
715,Quentin Folliot,24,59,25
716,Dimitris Sakellaridis,16,59,45
717,Mark Vervoort,32,58,6
718,August Holmgren,24,58,7
719,Matias Soto,23,58,8
720,Olaf Pieczkowski,18,58,10
721,Davide Galoppini,28,58,19
722,Joshua Sheehy,26,58,19
723,Adam Jurajda,19,58,23
724,Saba Purtseladze,21,58,30
725,Ernesto Escobedo,26,57,4
726T,Joao Fonseca,16,57,5
726T,Mats Moraing,30,57,5
728,Ze Zhang,32,57,7
729,Daniil Glinka,22,57,9
730,Karl Kiur Saar,26,57,10
731,Cayetano March,22,57,14
732,Blake Bayldon,24,57,15
733,Giovanni Oradini,25,57,18
734,Giovanni Mpetshi Perricard,19,56,6
735,Giorgio Tabacco,19,56,11
736,Sheng Tang,,56,13
737,Olivier Rojas,22,56,15
738,Cengiz Aksu,24,56,17
739,Fernando Yamacita,25,56,18
740,Max Alcala Gurri,20,56,23
741,Jozef Kovalik,30,55,2
742,Carlos Taberner,25,55,6
743,Hiroki Moriya,32,55,7
744,Alessandro Giannessi,32,55,8
745,Timofey Skatov,22,55,8
746,Moez Echargui,30,55,8
747,Jimmy Yang,25,55,8
748,Alexey Vatutin,30,55,11
749,Alejandro Hoyos,23,55,17
750,Jody Maginley,27,55,18
751,Osgar O'Hoisin,26,55,19
752,Samuel Martinez Arjona,21,55,20
753,Eduardo Nava,25,54,7
754,Eliakim Coulibaly,20,54,9
755,Maks Kasnikowski,19,54,10
756,Zhe Li,36,54,10
757,Maxim Shin,19,54,14
758,Guy Orly Iradukunda,26,54,14
759,Ethan Cook,20,54,16
760,Kris Van Wyk,26,54,16
761,Dominik Kellovsky,26,54,16
762,Mathieu Scaglia,24,54,20
763,Tommaso Compagnucci,23,54,22
764,Carl Emil Overbeck,21,53,4
765,Jose Pereira,32,53,9
766,Edoardo Lavagno,24,53,10
767,Gabriel Donev,26,53,13
