Rank,Player,Age,Points,Tournaments Played
55,Steve Johnson,32,"1,980",12
56,Ken Skupski,38,"1,924",28
57,Matthew Ebden,34,"1,906",26
58,Jeremy Chardy,34,"1,746",19
59,Daniel Evans,31,"1,741",21
60,Dominic Inglot,35,"1,720",34
61,Marcelo Demoliner,32,"1,700",39
62,Jonny O'Mara,26,"1,699",34
63,Jonathan Erlich,44,"1,678",40
64,Harri Heliovaara,32,"1,656",48
65,Andre Goransson,27,"1,655",51
66,Benoit Paire,32,"1,613",30
67,Rafael Matos,25,"1,587",51
68,John-Patrick Smith,32,"1,578",38
69,Jan-Lennard Struff,31,"1,550",16
70,Robin Haase,34,"1,520",24
71,Andrea Vavassori,26,"1,510",59
72,Aleksandr Nedovyesov,34,"1,471",43
73,Luke Bambridge,26,"1,454",32
74,Andrey Rublev,24,"1,390",16
75T,Bob Bryan,43,"1,365",11
75T,Mike Bryan,43,"1,365",11
77,Andrei Vasilevski,30,"1,338",44
78,Lloyd Glasspool,28,"1,337",40
79,Sam Querrey,34,"1,325",12
80,Romain Arneodo,29,"1,300",52
81,Hubert Hurkacz,24,"1,290",22
82,Denis Shapovalov,22,"1,280",13
83,Felipe Meligeni Alves,23,"1,267",40
84,Jurgen Melzer,40,"1,253",23
85,Matt Reid,31,"1,242",45
86,Nathaniel Lammons,28,"1,220",62
87,Roman Jebavy,32,"1,207",50
88,Pedro Martinez,24,"1,194",24
89,David Vega Hernandez,27,"1,182",58
90,Jackson Withrow,28,"1,173",50
91,Aslan Karatsev,28,"1,162",15
92,Sander Arends,30,"1,146",37
93,Denys Molchanov,34,"1,145",51
94,Orlando Luz,23,"1,139",47
95,Frederik Nielsen,38,"1,129",35
96,Jan Zielinski,25,"1,118",34
97T,Ivan Sabanov,29,"1,117",51
97T,Matej Sabanov,29,"1,117",51
99,Nicholas Monroe,39,"1,114",49
100,David Pel,30,"1,085",40
101,Hans Hach Verdugo,32,"1,066",40
102,Goncalo Oliveira,26,"1,046",59
103,Marc Polmans,24,"1,035",23
104,Dominik Koepfer,27,"1,024",18
105,Hunter Reese,28,"1,015",51
106,Miguel Angel Reyes-Varela,34,"1,012",47
107,Fabio Fognini,34,"1,003",15
108,Sem Verbeek,27,998,41
109,Fernando Romboli,32,981,62
110,Artem Sitak,35,976,55
111,Robert Galloway,29,960,45
112,Max Schnur,28,949,41
113,Luis David Martinez,32,947,66
114,Szymon Walkow,26,940,52
115,Alex Lawson,27,939,54
116,Evan King,29,935,56
117,Albano Olivetti,30,923,49
118,Sam Weissborn,30,905,48
119,Divij Sharan,35,902,43
120,Fabien Reboul,26,902,56
121,Sadio Doumbia,31,902,61
122,Lucas Miedler,25,884,41
123,Andre Begemann,37,866,42
124,Guillermo Duran,33,856,34
125,Antonio Sancic,33,855,31
126,Alexander Erler,24,852,34
127,Zdenek Kolar,25,836,39
128,Feliciano Lopez,40,825,14
129,Alexander Zverev,24,815,10
130,Mikhail Kukushkin,34,803,8
131,Stefanos Tsitsipas,23,800,14
132,Jannik Sinner,20,790,11
133,Arthur Rinderknech,26,786,19
134,Felix Auger-Aliassime,21,785,16
135,Alex de Minaur,22,775,16
136,Nicolas Barrientos,34,774,38
137,Dustin Brown,37,773,29
138,Benjamin Bonzi,25,762,26
139,Treat Huey,36,755,36
140,Lorenzo Sonego,26,745,14
141,Pablo Andujar,35,740,8
142,Joao Sousa,32,738,22
143,Sergiy Stakhovsky,35,737,20
144,Ramkumar Ramanathan,27,716,33
145,Igor Zelenay,39,713,40
146,Sergio Galdos,31,712,39
147,Christopher Rungkat,31,708,23
148,Sergio Martos Gornes,27,705,61
149,Reilly Opelka,24,700,9
150,Cameron Norrie,26,698,17
151,Guido Pella,31,698,17
152,Purav Raja,36,695,46
153,Jack Sock,29,690,11
154,Antoine Hoang,26,688,17
155,Francisco Cabral,24,684,46
156,Vasek Pospisil,31,670,9
157,Jamie Cerretani,40,667,55
158,Marc-Andrea Huesler,25,659,24
159,Nuno Borges,24,654,19
160,Thiago Monteiro,27,638,13
161,Diego Schwartzman,29,638,14
162,Peter Polansky,33,637,29
163,Frances Tiafoe,23,630,12
164,Adrian Mannarino,33,630,14
165,Radu Albot,32,627,23
166,Manuel Guinard,26,608,37
167,Jesper de Jong,21,608,38
168,Diego Hidalgo,28,608,43
169,Karol Drzewiecki,26,591,48
170,Salvatore Caruso,29,587,14
171,Alejandro Gomez,30,585,39
172,Karen Khachanov,25,580,13
173,N.Sriram Balaji,31,578,52
174,Pablo Cuevas,35,566,18
175,Luca Margaroli,29,561,60
176,Tommy Paul,24,560,15
177,Federico Delbonis,31,560,15
178,Dennis Novikov,28,558,33
179,Federico Gaio,29,544,12
180,Casper Ruud,23,535,9
181,Jaume Munar,24,534,14
182,William Blumberg,23,520,6
183,Emil Ruusuvuori,22,509,16
184,Julian Lenz,28,508,27
185,Christian Harrison,27,504,19
186,Robert Lindstedt,44,495,26
187,Nathan Pasha,29,491,33
188,Jordan Thompson,27,488,17
189,Sebastian Korda,21,487,9
190,Vitaliy Sachko,24,486,32
191,Jeevan Nedunchezhiyan,33,477,40
192,Roberto Quiroz,29,476,34
193,Andy Murray,34,475,6
194,Roberto Carballes Baena,28,469,14
195,Marco Bortolotti,30,466,52
196,Teymuraz Gabashvili,36,460,40
197,Ruben Gonzales,36,458,46
198,Pablo Carreno Busta,30,455,9
199,Dominic Stricker,19,454,11
200,John Millman,32,450,9
201,Lloyd Harris,24,450,10
202,Ricardas Berankis,31,450,12
203,Leonardo Mayer,34,443,13
204,Leander Paes,48,436,18
205,Bart Stevens,23,431,40
206,John Isner,36,430,5
207,Taylor Fritz,24,428,14
208,Dusan Lajovic,31,428,21
209,Dan Added,22,424,38
210,Martin Cuevas,29,410,31
211,Hunter Johnson,27,409,53
212,Benjamin Lock,28,408,54
213,Ruben Bemelmans,33,407,18
214,Cristian Rodriguez,31,399,36
215,Arjun Kadhe,27,396,40
216,JiSung Nam,28,392,25
217,JC Aragone,26,388,33
218,Petros Tsitsipas,21,388,41
219,Andrea Pellegrino,24,384,34
220,Andrej Martin,32,382,18
221,James Duckworth,29,380,6
222,Vladyslav Manafov,28,376,39
223,Yu Hsiou Hsu,22,375,42
224,Gregoire Barrere,27,368,15
225,Daniel Masur,27,359,23
226,Carlos Gomez-Herrera,31,357,20
227,Ante Pavic,32,355,25
228,Federico Zeballos,33,349,46
229,Renzo Olivo,29,346,19
230,Dominic Thiem,28,345,5
231,Mark Vervoort,31,343,42
232,Adrian Menendez-Maceiras,36,340,27
233,Nick Kyrgios,26,338,9
234,Jiri Lehecka,20,334,19
235,Cristian Garin,25,333,19
236,MinKyu Song,31,333,21
237,Mackenzie McDonald,26,331,16
238,Facundo Mena,29,329,28
239,Cheng-Peng Hsieh,30,326,21
240,Gijs Brouwer,25,324,35
241,Stefano Travaglia,29,323,17
242,Juan Ignacio Londero,28,323,18
243,Federico Coria,29,323,21
244,Alejandro Davidovich Fokina,22,320,7
245,Ruan Roelofse,32,320,31
246,Nino Serdarusic,25,319,20
247,Quentin Halys,25,317,17
248,Liam Broady,27,317,20
249,Piotr Matuszewski,23,316,42
250,Viktor Troicki,35,313,4
251,Facundo Bagnis,31,313,11
252,Tristan Lamasine,28,307,21
253,Victor Vlad Cornea,28,307,43
254,Fabian Fallert,24,301,36
255,Novak Djokovic,34,300,5
256,Tennys Sandgren,30,298,13
257,Hernan Casanova,27,297,35
258,Julian Ocleppo,24,295,34
259,Christopher Eubanks,25,290,11
260,Francesco Forti,22,288,31
261,Alexandr Cozbinov,26,288,52
262,Giulio Zeppieri,20,286,19
263,Tim van Rijthoven,24,285,14
264,Tomas Barrios Vera,24,284,14
265,Luciano Darderi,19,284,18
266,Markus Eriksson,32,284,43
267,Enzo Couacaud,26,279,19
268,Florin Mergea,36,278,14
269,Jonathan Eysseric,31,277,32
270,Adil Shamasdin,39,276,28
271,Matteo Berrettini,25,275,7
272,Ze Zhang,31,275,19
273,Mao-Xin Gong,34,274,17
274,Skander Mansouri,26,272,32
275,Pavel Kotov,23,271,25
276,Miomir Kecmanovic,22,270,12
277,Thiago Agustin Tirante,20,270,23
278,Jakub Paul,22,268,31
279,Reese Stalder,25,268,33
280,Daniil Medvedev,25,265,5
281,Tomas Martin Etcheverry,22,263,29
282,Lukas Rosol,36,262,13
283,Guido Andreozzi,30,262,17
284,Alexander Merino,29,261,54
285,Mitchell Krueger,27,259,17
286,Brayden Schnur,26,258,21
287,Corentin Denolly,24,256,32
288,Marek Gengel,26,256,57
289,Yannick Hanfmann,30,254,7
290,Mateus Alves,20,247,38
291,Franco Agamenone,28,246,33
292,Roberto Ortega-Olmedo,30,241,25
293,Sekou Bangoura,30,241,28
294,Geoffrey Blancaneaux,23,238,34
295,Riccardo Bonadio,28,235,29
296,Alejandro Tabilo,24,232,18
297,Filip Krajinovic,29,230,10
298,Vit Kopriva,24,228,29
299,Kimmer Coppejans,27,227,20
300,Denis Yevseyev,28,225,43
301,Denis Kudla,29,223,15
302,Jacopo Berrettini,23,222,26
303,Markos Kalovelonis,27,221,36
304,Glenn Smits,31,221,38
305,Igor Sijsling,34,220,18
306,Francisco Cerundolo,23,220,23
307,Andrew Paulson,20,219,29
308,Junior A. Ore,29,219,36
309,Mischa Zverev,34,218,12
310,Santiago Rodriguez Taverna,22,218,38
311,Pedro Cachin,26,215,21
312,Luca Castelnuovo,24,215,45
313,Michail Pervolarakis,25,214,30
314,Leandro Riedi,19,213,12
315,Roberto Maytin,32,212,13
316,Michael Geerts,26,212,30
317,Stefan Kozlov,23,211,8
318,Chris Guccione,36,210,4
319,Camilo Ugo Carabelli,22,206,35
320,David Pichler,25,206,40
321,Nicolas Jarry,26,205,9
322,Michael Vrbensky,22,205,30
323,Boris Arias,28,205,42
324,Marton Fucsovics,29,203,8
325,Maxime Janvier,25,203,19
326,Malek Jaziri,37,202,14
327,David Marrero,41,202,31
328,Blaz Rola,31,201,10
329,Saketh Myneni,34,200,15
330,Luis Patino,28,200,32
331,Mats Hermans,25,197,32
332,Raul Brancaccio,24,197,33
333,Lukas Klein,23,196,8
334,Thai-Son Kwiatkowski,26,196,16
335,Konstantin Kravchuk,36,196,20
336,Michael Mmoh,23,195,4
337,Yun seong Chung,23,195,25
338,Grigoriy Lomakin,23,194,52
339,Alex Molcan,24,193,6
340,Ryan Harrison,29,191,5
341,Jelle Sels,26,191,23
342,Jiri Vesely,28,190,13
343,Javier Barranco Cosano,23,190,36
344,Alexei Popyrin,22,189,9
345,Oscar Jose Gutierrez,28,188,41
346,Gerard Granollers,32,186,21
347,Yoshihito Nishioka,26,185,9
348,Botic van de Zandschulp,26,184,11
349,Fabricio Neis,31,183,15
350,Sanjar Fayziev,27,183,31
351,Tallon Griekspoor,25,182,10
352,Hugo Gaston,21,182,18
353,Toshihide Matsui,43,182,26
354,Laslo Djere,26,180,11
355,Nikoloz Basilashvili,29,180,16
356,Peter Heller,29,180,31
357,Paolo Lorenzi,40,176,11
358,Mario Vilella Martinez,26,175,7
359,Maximilian Neuchrist,30,173,23
360,Shintaro Imai,28,171,32
361,Igor Marcondes,24,170,28
362,Ernesto Escobedo,25,169,9
363,Gilbert Klier Junior,21,169,27
364,Emilio Gomez,30,168,21
365,Oleksii Krutykh,21,168,35
366,Alexandru Jecan,33,165,47
367,Lorenzo Musetti,19,164,9
368,Liam Draxl,20,164,17
369,Jason Jung,32,164,19
370,Filip Bergevi,27,164,38
371,Alex Rybakov,24,163,18
372,Yan Bondarevskiy,21,163,44
373,Evan Hoyt,26,162,24
374,Eduard Esteve Lobato,27,162,25
375,Luke Johnson,27,162,34
376,Gustavo Heide,19,161,12
377,Roman Safiullin,24,161,18
378,Neil Oberleitner,22,161,30
379,Juan Pablo Varillas,26,160,18
380,Roberto Cid Subervi,28,160,19
381,Scott Puodziunas,32,159,27
382,David Poljak,25,159,43
383,Jo-Wilfried Tsonga,36,158,4
384,Jonas Forejtek,20,158,18
385,Daniel Dutra da Silva,33,158,26
386,Oriol Roca Batalla,28,158,28
387,Alberto Barroso Campos,25,158,31
388,Yannik Steinegger,21,157,32
389,Altug Celikbilek,25,155,24
390,Mariano Kestelboim,25,154,41
391,Matheus Pucinelli De Almeida,20,153,26
392,Thomas Fancutt,26,153,31
393,Scott Clayton,27,152,19
394,Kacper Zuk,22,152,21
395,Elias Ymer,25,151,10
396,Yates Johnson,27,151,37
397,Kai Wehnelt,26,151,42
398,Rudolf Molleker,21,150,11
399,Sanchai Ratiwatana,39,150,19
400,Zhe Li,35,149,12
401,Khumoyun Sultanov,23,149,30
402,Oleg Prihodko,24,149,46
403,Joao Menezes,25,148,12
404,Chun-Hsin Tseng,20,148,21
405,Brandon Nakashima,20,145,7
406,Daniel Altmaier,23,145,15
407,Ryan Nijboer,22,145,37
408,Flavio Cobolli,19,144,17
409,Conner Huertas del Pino,26,144,35
410,Matias Zukas,25,143,45
411,Aziz Dougaz,24,142,32
412,Alastair Gray,23,140,10
413,Jurij Rodionov,22,140,10
414,Evgenii Tiurnev,24,140,29
415,Blake Ellis,22,139,29
416,Ivan Gakhov,25,139,29
417,Harry Bourchier,25,138,24
418,Carlos Sanchez Jover,21,138,36
419,Joao Lucas Reis Da Silva,21,138,39
420,Moez Echargui,28,137,21
421,Alexandre Muller,24,136,11
422,Ignacio Carou,22,136,49
423,Marin Cilic,33,135,8
424,Marco Cecchinato,29,135,17
425,Vishnu Vardhan,34,135,22
426,Goncalo Falcao,33,134,38
427,Aidan McHugh,21,133,19
428,Arthur Bouquier,21,133,24
429,Nicolas Mejia,21,133,27
430,Jeremy Beale,27,132,17
431,Arthur Reymond,22,130,35
432,Juan Bautista Torres,19,129,22
433,Thanasi Kokkinakis,25,128,3
434,Ivan Liutarevich,25,128,24
435,Hendrik Jebens,26,128,25
436,Denis Istomin,35,127,13
437,Hugo Dellien,28,126,19
438,Jorge Panta,26,126,28
439,Timur Khabibulin,26,126,28
440,Shintaro Mochizuki,18,125,18
441,Viktor Durasovic,24,125,22
442,Bogdan Bobrov,24,125,42
443,Sebastian Fanselow,29,124,26
444,Genaro Alberto Olivieri,23,124,31
445,Filip Horansky,28,122,6
446,Andreas Siljestrom,40,122,12
447,Francesco Passaro,20,122,25
448,Dan Alexandru Tomescu,22,121,30
449,Borna Gojo,23,120,10
450,Hugo Grenier,25,120,16
451,Juan Manuel Cerundolo,20,120,20
452,Donald Young,32,119,9
453,Martin Redlicki,26,119,22
454,Leonardo Aboian,23,119,27
455,Juan Ignacio Galarza,27,119,33
456,Arthur Cazaux,19,118,7
457,Kyrian Jacquet,20,118,13
458,Vladyslav Orlov,26,118,37
459,Yasutaka Uchiyama,29,116,8
460,Niklas Schell,22,116,21
461,Wilson Leite,30,116,37
462,Giovanni Fonio,23,115,21
463,Ergi Kirkin,22,115,22
464,Juan Pablo Paz,26,115,42
465,Patrik Rikl,22,114,13
466,Martin Damm,18,114,22
467,Matteo Martineau,22,114,28
468,Evgeny Karlovskiy,27,113,14
469,Lukas Lacko,34,112,4
470,Filip Peliwo,27,112,21
471,Gabriel Roveri Sidney,24,112,25
472,Alejo Lorenzo Lingua Lavallen,20,112,33
473,Bjorn Fratangelo,28,111,7
474,Tomas Machac,21,111,9
475,Jeroen Vanneste,27,111,23
476,Alessandro Bega,30,111,25
477,Ajeet Rai,22,111,28
478,Felix Corwin,25,111,41
479,Cezar Cretu,20,110,17
480,Facundo Diaz Acosta,21,110,23
481,Damien Wenger,21,110,34
482,Gerald Melzer,31,109,5
483,Marius Copil,31,108,10
484,Adam Pavlasek,27,108,15
485,Tomas Lipovsek Puches,28,108,32
486,Simon Freund,25,108,33
487,Nerman Fatic,27,107,19
488,Dmitry Popko,25,107,22
489,Jose Fco. Vidal Azorin,28,107,43
490,Uladzimir Ignatik,31,106,21
491,Anis Ghorbel,32,106,45
492,Kamil Majchrzak,25,104,8
493,Frederico Ferreira Silva,26,104,10
494,Tristan Schoolkate,20,104,21
495,Constantin Schmitz,26,104,26
496,Theo Arribage,21,104,30
497,Aleksandar Vukic,25,103,10
498,Mark Whitehouse,28,103,33
499,Manuel Pena Lopez,23,102,24
500,Lucas Pouille,27,101,11
501,Clement Tabur,21,99,29
502,Mick Veldheer,25,99,41
503,Volodoymyr Uzhylovskyi,33,99,47
504,Yuta Shimizu,22,98,27
505,Luis Faria,22,98,37
506,Daniel Cukierman,26,97,15
507,Zizou Bergs,22,97,18
508,Lucas Gerch,27,97,32
509,Francesco Vilardo,31,97,40
510,Eric Vanshelboim,20,96,33
511,Rafael Nadal,35,95,1
512,Blaz Kavcic,34,95,5
513,Peter Nagy,29,95,22
514,Michal Dembek,24,95,33
515,Mats Moraing,29,94,10
516,Matias Franco Descotte,27,94,21
517,Alexander Donski,23,94,33
518,Alessandro Motti,42,93,11
519,Harold Mayot,19,93,14
520,Ryan Peniston,26,93,16
521,Yannick Maden,32,92,6
522,Tuna Altuna,32,92,40
523,Martins Podzus,27,91,22
524,Xavier Malisse,41,90,1
525,Yen-Hsun Lu,38,90,3
526,Peter Gojowczyk,32,90,3
527,Kyle Edmund,26,90,3
528,Ilya Ivashka,27,90,4
529T,Aljaz Bedene,32,90,5
529T,Stan Wawrinka,36,90,5
531,Tomislav Draganja,27,90,13
532,Marc Lopez,39,90,16
533,Gonzalo Villanueva,26,90,34
534,Go Soeda,37,89,5
535,Valerio Aboian,19,89,15
536,Nicolas Alvarez,25,89,16
537,Daniele Capecchi,26,89,26
538,Remy Bertola,23,89,37
539,Bradley Klahn,31,88,6
540,Julien Cagnina,27,87,6
541,Darian King,29,87,10
542,Benjamin Hassan,26,87,12
543,Naoki Tajima,21,87,44
544,Fermin Tenti,24,87,46
545,Akira Santillan,24,86,16
546,Juan Pablo Ficovich,24,86,18
547,Miguel Fernando Pereira,22,86,19
548,Pedro Sakamoto,28,86,21
549,Benjamin Winter Lopez,23,86,33
550,Alexis Galarneau,22,85,11
551,Ben Jones,23,85,21
552,Nick Chappell,29,85,24
553,Francisco Comesana,21,85,30
554,Mirza Basic,30,83,7
555,Steven Diez,30,83,14
556,Runhao Hua,25,83,14
557,Franco Emanuel Egea,25,83,25
558,Simon Carr,22,83,25
559,Fabio Coelho,21,83,34
560,Luca Nardi,18,82,12
561,Fajing Sun,25,82,14
562,John Paul Fruttero,40,82,14
563,Julian Cash,25,82,18
564,Duje Ajdukovic,20,82,19
565,Mariano Navone,20,82,26
566,Vijay Sundar Prashanth,35,82,29
567,Marat Deviatiarov,27,82,31
568,Rio Noguchi,22,82,45
569,Kaito Uesugi,26,81,19
570,Maxime Cressy,24,81,21
571,Nikolas Sanchez Izquierdo,22,81,28
572,Courtney John Lock,25,81,34
573,Nick Hardt,21,80,28
574,Guillermo Garcia-Lopez,38,79,9
575,Alexandar Lazarov,24,79,23
576,Matthew Christopher Romios,22,79,28
577,Zhizhen Zhang,25,78,14
578,Billy Harris,26,78,23
579,Ray Ho,21,78,27
580,Jason Kubler,28,77,7
581,Sonchat Ratiwatana,39,77,14
582,Evan Zhu,23,77,31
583,Otto Virtanen,20,76,11
584,Milos Karol,19,76,12
585,Vasil Kirkov,22,76,21
586,Davide Galoppini,27,76,27
587,Takuto Niki,34,76,33
588,Aziz Ouakaa,22,76,42
589,Thiago Seyboth Wild,21,75,14
590,Alexey Zakharov,21,75,15
591,Agustin Velotti,29,75,16
592,Petros Chrysochos,25,75,17
593,Kaichi Uchida,27,75,17
594,Toby Kodat,18,75,18
595,Patrik Niklas-Salminen,24,75,21
596,Alexander Igoshin,29,75,25
597,Oleksandr Ovcharenko,20,75,26
598,Ben Shelton,19,74,5
599,Alessandro Giannessi,31,74,7
600,Beibit Zhukayev,21,74,19
601,Alejandro Gonzalez,32,74,22
602,Colin Sinclair,27,74,25
603,Robert Strombachs,22,74,33
604,Daniel Michalski,21,73,23
605,Inigo Cervantes,32,72,8
606,Tsung-Hua Yang,30,72,19
607,Carlos Lopez Montagud,21,72,22
608,Alexander Weis,24,72,27
609,Emiliano Maggioli,20,72,28
610,Lorenzo Bocchi,24,72,34
611,Jaime Faria,18,71,12
612,Eero Vasa,24,71,17
613,Alfredo Perez,24,71,17
614,Seita Watanabe,21,71,26
615,Dragos Nicolae Madaras,24,71,33
616,Murkel Dellien,24,70,11
617,Ugo Blanchet,22,70,27
618,Johan Nikles,24,70,31
619,Facundo Juarez,24,70,37
620,Thiemo de Bakker,33,69,3
621,Danilo Petrovic,29,69,9
622,Jack Draper,20,69,10
623,Nicolas Moreno De Alboran,24,69,11
624,Titouan Droguet,20,69,14
625,Zura Tkemaladze,21,69,24
626,Sergey Fomin,20,69,27
627,Milos Raonic,31,68,4
628,Ugo Humbert,23,68,10
629,Johannes Haerteis,25,68,11
630,Gergely Madarasz,27,68,19
631,Filip Duda,23,68,21
632,Jaume Pla Malfeito,26,68,22
633,Max Houkes,21,68,23
634,Brandon Walkin,27,68,23
635,Fabian Marozsan,22,68,25
636,Gabriel Alejandro Hidalgo,31,67,12
637,Andrea Collarini,29,67,20
638,Yann Wojcik,25,67,24
639,Cayetano March,21,67,29
640,Ignacio Monzon,23,67,31
641,Giorgio Ricca,26,67,32
642,Alejandro Mendoza,31,67,33
643,Mili Poljicak,17,66,6
644,Calum Puttergill,28,66,14
645,Rinky Hijikata,20,66,21
646,Jan Satral,31,66,22
647,Nicolas Alberto Arreche,27,66,23
648,Mirko Martinez,23,66,33
649,Oscar Otte,28,65,4
650,Evgeny Donskoy,31,65,9
651,Sebastian Ofner,25,65,12
652,Admir Kalender,20,65,15
653,Michiel De Krom,23,65,16
654,Austin Rapp,25,65,22
655,Jumpei Yamasaki,24,65,26
656,Louis Tessa,23,65,30
657,Umut Akkoyun,21,65,45
658,Nicolas Kicker,29,64,7
659,Aleksandar Kovacevic,23,64,8
660,Johannes Ingildsen,24,64,12
661,Francis Casey Alcantara,29,64,18
662,Giovanni Mpetshi Perricard,18,64,18
663,Frane Nincevic,22,64,23
664,Artem Dubrivnyy,22,64,24
665,Pedro Vives Marcos,20,64,30
666,Ryota Tanuma,26,64,32
667,Maximilian Marterer,26,63,5
668,Taro Daniel,28,63,9
669,Thomas Fabbiano,32,63,11
670,Bernardo Saraiva,28,63,18
671,Jonathan Binding,28,63,28
672,Aleksandre Bakshi,24,62,10
673,Andres Artunedo Martinavarro,28,62,11
674,Korey Lovett,25,62,15
675,Kai Lemstra,22,62,23
676,Georgii Kravchenko,21,62,27
677,Yan Sabanin,31,62,28
678,David Perez Sanz,27,61,14
679,Seongchan Hong,24,61,15
680,Jacob Grills,26,61,15
681,Antoine Escoffier,29,61,16
682,Zvonimir Babic,26,61,20
683,Damir Dzumhur,29,60,8
684,Facundo Arguello,29,60,9
685,Yaraslav Shyla,28,60,11
686,Vaclav Safranek,27,60,13
687,Yannick Mertens,34,60,18
688,Anirudh Chandrasekar,23,60,29
689,Denis Klok,23,60,36
690,Marco Trungelliti,31,59,4
691,Dimitar Kuzmanov,28,59,5
692,Lorenzo Giustino,30,59,7
693,Vaughn Hunter,27,59,8
694,Aleksandre Metreveli,28,59,19
695,Louis Dussin,22,59,27
696,Nicholas David Ionel,19,59,30
697,Andrea Arnaboldi,34,58,9
698,Andrew Harris,27,58,9
699,Hiroki Moriya,31,58,9
700,Tom Jomby,30,58,12
701,Tung-Lin Wu,23,58,15
702,Luca Potenza,21,58,20
703,Ricardo Rodriguez - Pace,28,58,24
704,Quentin Folliot,22,58,36
705,Andrey Chepelev,23,58,55
706,Joao Domingues,28,57,9
707,Charles Broom,23,57,17
708,Pedro Araujo,19,57,21
709,Guy Orly Iradukunda,25,57,22
710,Makoto Ochi,25,57,23
711,James Trotter,22,56,4
712,Jay Clarke,23,56,13
713,Vladimir Ivanov,34,56,24
714,Kelsey Stevenson,31,56,35
715,Arthur Fery,19,55,8
716,Pedro Sousa,33,55,13
717,Arthur Fils,17,55,13
718,Lilian Marmousez,19,55,16
719,Roman Andres Burruchaga,19,55,18
720,Mats Rosenkranz,23,55,20
721,Timur Kiyamov,25,55,29
722,Andrew Lutschaunig,21,54,2
723,Gian Marco Moroni,23,54,9
724,Aliaksandr Liaonenka,22,54,20
725,Vasilios Caripi,30,54,21
726,Luigi Sorrentino,23,54,26
727,Aldin Setkic,34,54,34
728,Tim Sandkaulen,23,53,5
729,Carlos Taberner,24,53,8
730,Dennis Novak,28,53,9
731,Iiro Vasa,19,53,12
732,Sandro Ehrat,30,53,17
733,Yusuke Takahashi,24,53,17
734,Rhett Purcell,25,53,18
735,Dane Sweeny,20,53,29
736,Elliot Benchetrit,23,52,6
737,Alex Bolt,28,52,7
738,Jaroslav Pospisil,40,52,14
739,Marvin Moeller,22,52,15
740,Justin Butsch,26,52,17
741,Filippo Baldi,25,51,11
742,Guy Den Ouden,19,51,12
743,Duarte Vale,22,51,12
744,David Jorda Sanchis,27,51,16
745,Julian Bradley,29,51,19
746,Timofey Skatov,20,51,20
747,Maxim Ratniuk,25,51,20
748,Maxime Mora,24,51,27
749,Erik Crepaldi,31,51,31
750,Mathias Bourgue,27,50,6
751,Strong Kirchheimer,26,50,14
752,Duje Kekez,28,50,16
753,Sho Shimabukuro,24,50,22
754,Sidane Pontjodikromo,21,50,23
755,Niki Kaliyanda Poonacha,26,50,24
756,Brydan Klein,31,49,9
757,Rameez Junaid,40,49,11
758,Mattia Bellucci,20,49,13
759,Lukas Pokorny,19,49,15
760,George Goldhoff,26,49,16
761,Robin Stanek,26,49,17
762,Andrea Basso,28,49,18
763,Jean Thirouin,24,49,27
764T,Thomaz Bellucci,33,48,4
764T,Laurynas Grigelis,30,48,4
