Rank,Player,Age,Points,Tournaments Played
134,JiSung Nam,27,806,28
135,Jack Sock,28,800,9
136,Federico Delbonis,30,770,11
137,Reilly Opelka,23,765,11
138,Christopher Rungkat,31,759,27
139,Fabio Fognini,34,755,15
140,Ante Pavic,32,752,35
141,Sam Weissborn,29,751,50
142,Hans Hach Verdugo,31,745,44
143,Max Schnur,28,744,33
144,Purav Raja,35,742,46
145,Sergiy Stakhovsky,35,741,20
146,Steve Johnson,31,735,11
147,Radu Albot,31,735,23
148,MinKyu Song,30,724,28
149,Nathan Pasha,28,722,43
150,Tommy Paul,24,710,16
151,Stefanos Tsitsipas,22,710,16
152,Lorenzo Sonego,26,700,14
153,Antonio Sancic,32,686,28
154,Antoine Hoang,25,676,18
155,Adrian Mannarino,32,675,16
156,Luca Margaroli,29,672,63
157,Cheng-Peng Hsieh,29,666,29
158,Karol Drzewiecki,25,666,50
159,Benjamin Bonzi,24,650,30
160,Teymuraz Gabashvili,36,633,49
161,Florin Mergea,36,631,24
162,Leander Paes,47,630,21
163,Manuel Guinard,25,626,41
164,Peter Polansky,32,621,35
165,Daniel Masur,26,617,34
166,Julian Lenz,28,597,28
167,Roberto Carballes Baena,28,596,19
168,N.Sriram Balaji,31,593,46
169,Gregoire Barrere,27,583,14
170,Dennis Novikov,27,583,31
171,Jaume Munar,24,581,14
172,Sergio Martos Gornes,26,574,56
173,Jamie Cerretani,39,573,50
174,Jan Zielinski,24,569,34
175,Marc-Andrea Huesler,24,568,26
176,Matteo Berrettini,25,560,11
177,Quentin Halys,24,553,25
178,Arthur Rinderknech,25,552,22
179,Miomir Kecmanovic,21,540,14
180,Cameron Norrie,25,540,17
181,Casper Ruud,22,535,10
182,Gerard Granollers,32,535,34
183,Federico Gaio,29,523,15
184,Mao-Xin Gong,33,522,24
185,Vasek Pospisil,30,520,7
186,Andrea Pellegrino,24,519,33
187,Sergio Galdos,31,518,40
188,Salvatore Caruso,28,503,11
189,Pedro Martinez,24,501,25
190,Dustin Brown,36,496,20
191,Tristan Lamasine,28,494,24
192,Dominik Koepfer,27,490,12
193,Enzo Couacaud,26,486,22
194,Thiago Monteiro,27,483,14
195,Ze Zhang,30,483,21
196,Adil Shamasdin,39,467,34
197,Mackenzie McDonald,26,466,15
198,Ruben Bemelmans,33,465,23
199,Christopher Eubanks,25,454,13
200,Sam Querrey,33,450,13
201,Roberto Maytin,32,445,21
202,Jeevan Nedunchezhiyan,32,443,35
203,Dominic Thiem,27,435,8
204,Martin Redlicki,25,430,33
205,Lukas Rosol,35,424,16
206,Cristian Garin,25,423,23
207,Tsung-Hua Yang,30,416,29
208,Oriol Roca Batalla,28,407,33
209,Juan Ignacio Londero,27,398,17
210,Sekou Bangoura,29,398,29
211,JC Aragone,25,396,27
212,Ruan Roelofse,31,396,29
213,Roberto Quiroz,29,395,29
214,Novak Djokovic,34,390,7
215,Alejandro Davidovich Fokina,21,390,8
216,Guido Andreozzi,29,388,10
217,Facundo Bagnis,31,388,17
218,Saketh Myneni,33,383,15
219,James Duckworth,29,380,4
220,Mischa Zverev,33,375,21
221,Jesper de Jong,20,373,38
222,Viktor Troicki,35,372,10
223,Ryan Harrison,29,371,7
224,Scott Puodziunas,31,367,36
225,Dan Added,22,367,41
226,Aslan Karatsev,27,364,13
227,Facundo Mena,28,363,29
228,Mitchell Krueger,27,361,20
229,Janko Tipsarevic,36,360,6
230,John Isner,36,360,7
231,Frances Tiafoe,23,360,11
232,Jordan Thompson,27,360,14
233,Zhe Li,34,359,18
234,Nicolas Barrientos,34,359,26
235,Christian Harrison,27,358,12
236,Daniil Medvedev,25,355,8
237,Sebastian Korda,20,354,12
238,Marius Copil,30,344,13
239,Tennys Sandgren,29,343,14
240,Lucas Miedler,24,342,33
241,Arjun Kadhe,27,338,35
242,Diego Hidalgo,28,336,37
243,Fabricio Neis,30,326,19
244,Lukas Klein,23,325,11
245,Federico Coria,29,325,20
246,Kimmer Coppejans,27,325,22
247,Inigo Cervantes,31,322,22
248,Toshihide Matsui,43,321,25
249,Maxime Cressy,24,321,27
250,John Millman,31,315,9
251,Adrian Menendez-Maceiras,35,314,21
252,Skander Mansouri,25,312,38
253,Carlos Gomez-Herrera,31,309,19
254,Paolo Lorenzi,39,308,15
255,Ruben Gonzales,35,306,33
256,Nick Kyrgios,26,305,13
257,Joao Menezes,24,304,22
258,Lucas Pouille,27,303,13
259,Alejandro Tabilo,23,302,24
260,Julian Ocleppo,23,301,31
261,Liam Broady,27,300,21
262,Pavel Kotov,22,299,21
263,Emil Ruusuvuori,22,298,14
264,Vishnu Vardhan,33,293,27
265,Denis Yevseyev,28,293,47
266,Marco Bortolotti,30,289,45
267,Michael Mmoh,23,275,5
268,Federico Zeballos,33,275,44
269,Tomas Barrios Vera,23,274,17
270,Alex Molcan,23,271,6
271,Brayden Schnur,25,271,21
272,Xin Gao,27,271,24
273,Vladyslav Manafov,28,271,43
274,Marin Cilic,32,270,9
275,Ricardas Berankis,30,270,14
276,Junior A. Ore,28,268,35
277,Blaz Rola,30,265,16
278,Alejandro Gomez,29,265,33
279,Sanchai Ratiwatana,39,263,26
280,Benjamin Lock,28,263,51
281,Andreas Siljestrom,39,262,18
282,Boris Arias,27,261,41
283,Denis Kudla,28,260,16
284,Darian King,29,258,11
285,Mark Vervoort,30,258,40
286,Michael Vrbensky,21,256,35
287,Elliot Benchetrit,22,252,12
288,Stefano Travaglia,29,251,17
289,Andrew Harris,27,250,14
290,Juan Pablo Varillas,25,249,22
291,Francisco Cabral,24,245,49
292,Martin Cuevas,29,242,31
293,Mario Vilella Martinez,25,240,17
294,Steven Diez,30,239,25
295,Markus Eriksson,31,235,39
296,Fajing Sun,24,233,21
297,Corentin Denolly,23,233,32
298,Roberto Cid Subervi,27,232,22
299,Scott Clayton,27,232,26
300,Yates Johnson,26,231,45
301,Hunter Johnson,26,231,46
302,Jacopo Berrettini,22,229,28
303,Kyle Edmund,26,225,6
304,Jannik Sinner,19,225,8
305,David Marrero,41,225,34
306,Konstantin Kravchuk,36,222,22
307,Petros Tsitsipas,20,221,39
308,Lorenzo Musetti,19,220,11
309,Alexander Merino,28,219,43
310,Nuno Borges,24,217,21
311,Donald Young,31,216,10
312,Yannick Hanfmann,29,215,6
313,Jakub Paul,22,214,32
314,Bradley Klahn,30,213,10
315,Brydan Klein,31,212,17
316,Aziz Dougaz,24,211,36
317,Chris Guccione,35,210,4
318,Geoffrey Blancaneaux,22,210,26
319,Pedro Sousa,33,209,23
320,Harry Bourchier,25,208,30
321,Marek Gengel,25,208,53
322,Eduard Esteve Lobato,26,206,29
323,Thai-Son Kwiatkowski,26,205,18
324,Evan Hoyt,26,204,19
325,Hugo Gaston,20,201,22
326,Michael Geerts,26,199,28
327,Illya Marchenko,33,198,10
328,Kamil Majchrzak,25,197,10
329,Jurij Rodionov,22,197,13
330,Jonathan Eysseric,31,195,28
331,Ryan Nijboer,21,194,36
332,David Pichler,25,193,53
333,Dmitry Popko,24,192,28
334,Roman Safiullin,23,191,20
335,Pedro Sakamoto,27,191,24
336,Yunseong Chung,23,190,20
337,Kacper Zuk,22,189,26
338,Raul Brancaccio,24,189,34
339,Denis Istomin,34,187,14
340,Alexander Erler,23,184,27
341,Thomas Fabbiano,32,183,9
342,Patrik Niklas-Salminen,24,182,19
343,Tomislav Draganja,26,182,19
344,Javier Barranco Cosano,22,182,41
345,Mikhail Elgin,39,181,9
346,Aljaz Bedene,31,180,5
347,David Goffin,30,180,6
348,Stan Wawrinka,36,180,7
349,Laslo Djere,25,180,10
350,Nikoloz Basilashvili,29,180,15
351,John Paul Fruttero,40,178,21
352,Evgenii Tiurnev,24,177,32
353,Jiri Vesely,27,175,10
354,Emilio Gomez,29,175,14
355,Sonchat Ratiwatana,39,175,20
356,Shintaro Imai,27,175,25
357,Nino Serdarusic,24,173,19
358,Vitaliy Sachko,23,173,35
359,Botic van de Zandschulp,25,172,12
360,Tallon Griekspoor,24,171,9
361,Jonas Forejtek,20,171,16
362,Nicolas Alvarez,24,171,22
363,Hugo Dellien,27,170,21
364,Altug Celikbilek,24,170,27
365,Manuel Pena Lopez,23,167,31
366,Akira Santillan,24,166,20
367,Vijay Sundar Prashanth,34,166,29
368,Soonwoo Kwon,23,165,8
369,Guillermo Garcia-Lopez,37,163,12
370,Roberto Ortega-Olmedo,30,161,25
371,Conner Huertas del Pino,25,161,38
372,Alexandru Jecan,32,161,47
373,Yu Hsiou Hsu,22,160,32
374,Alexandr Cozbinov,26,159,46
375,Marton Fucsovics,29,158,10
376,Martin Damm,17,157,17
377,Vladyslav Orlov,26,156,43
378,Viktor Durasovic,24,155,23
379,Ivan Gakhov,24,155,28
380,Timur Khabibulin,25,155,29
381,Andrew Paulson,19,154,26
382,Artem Dubrivnyy,22,154,32
383,Korey Lovett,25,153,24
384,Victor Vlad Cornea,27,152,28
385,Ivan Liutarevich,25,151,28
386,Malek Jaziri,37,150,10
387,Vit Kopriva,23,150,35
388,Runhao Hua,25,149,16
389,Piotr Matuszewski,23,149,33
390,Goncalo Falcao,33,148,42
391,Andrej Martin,31,147,9
392,Shintaro Mochizuki,17,147,22
393,Thiago Agustin Tirante,20,147,24
394,Grigoriy Lomakin,23,147,44
395,David Poljak,25,146,41
396,Toby Kodat,18,145,21
397,Pedro Cachin,26,145,21
398,Tomas Martin Etcheverry,21,144,30
399,Blaz Kavcic,34,143,7
400,Franco Agamenone,28,143,26
401,Matteo Martineau,22,143,29
402,Fabian Fallert,24,143,30
403,Petr Nouza,22,142,33
404,Glenn Smits,30,142,33
405,Laurynas Grigelis,29,141,15
406,Chun-Hsin Tseng,19,141,20
407,Peter Heller,28,141,33
408T,Filip Krajinovic,29,140,7
408T,Yoshihito Nishioka,25,140,7
410,Alex Bolt,28,139,12
411,Brandon Walkin,26,138,28
412,Juan Manuel Cerundolo,19,137,28
413,Alexandre Muller,24,135,12
414,Ugo Humbert,22,135,12
415,Anis Ghorbel,32,135,63
416,Agustin Velotti,29,134,20
417,Luca Castelnuovo,24,134,40
418,Riccardo Bonadio,27,133,23
419,Markos Kalovelonis,27,133,37
420,Austin Rapp,24,132,29
421,Nicolas Alberto Arreche,26,132,33
422,Jaume Pla Malfeito,25,130,31
423,Courtney John Lock,24,130,33
424,Luke Johnson,27,130,35
425,Calum Puttergill,27,128,19
426,Simon Freund,24,128,33
427,Julian Bradley,28,128,34
428,Alberto Barroso Campos,24,128,34
429,Camilo Ugo Carabelli,21,128,35
430,Jiri Lehecka,19,127,18
431,Giulio Zeppieri,19,126,14
432,Igor Marcondes,23,126,20
433,Francisco Cerundolo,22,126,21
434,Thomas Fancutt,26,126,26
435,Mariano Kestelboim,25,126,36
436,Mateusz Kowalczyk,34,125,9
437,Matias Zukas,25,125,47
438,Cristian Rodriguez,30,123,28
439,Mateus Alves,20,123,38
440,Yan Bai,32,121,7
441,Gijs Brouwer,25,121,24
442,Bart Stevens,23,120,32
443,Matias Franco Descotte,26,119,20
444,Sanjar Fayziev,26,119,24
445,Vaclav Safranek,27,116,20
446,Neil Oberleitner,21,116,23
447,Thanasi Kokkinakis,25,115,2
448,Daniel Elahi Galan,24,114,12
449,Sergey Fomin,20,114,27
450,Oscar Jose Gutierrez,28,114,33
451,Patrik Rikl,22,112,9
452,Michal Dembek,23,112,31
453,Benjamin Winter Lopez,23,112,42
454,Jelle Sels,25,111,19
455,Kai Wehnelt,25,111,37
456,Pablo Andujar,35,110,10
457,Francesco Forti,21,110,27
458,Jorge Panta,25,110,29
459,Oleg Prihodko,23,110,40
460,Tim van Rijthoven,24,109,12
461,Fabian Marozsan,21,109,28
462,Elias Ymer,25,108,10
463,Nicolas Mejia,21,108,27
464,Hernan Casanova,27,108,28
465,Clement Tabur,21,108,32
466,Alexander Igoshin,29,107,31
467,Tuna Altuna,32,107,39
468,George Goldhoff,26,106,24
469,Rhett Purcell,25,106,25
470,Mats Hermans,25,106,29
471,Juan Pablo Paz,26,106,42
472,Renzo Olivo,29,105,15
473,Maximilian Neuchrist,29,105,18
474,Evgeny Karlovskiy,26,104,12
475,Carlos Sanchez Jover,20,104,34
476,Florian Lakat,25,103,18
477,Nick Hardt,20,103,32
478,Di Wu,29,102,9
479,Uladzimir Ignatik,30,102,20
480,Pablo Vivero Gonzalez,26,102,30
481,Joao Lucas Reis Da Silva,21,102,34
482,Kevin King,30,101,6
483,Maximiliano Estevez,32,101,24
484,Evan Zhu,22,101,29
485,Rio Noguchi,22,101,49
486,Daniil Golubev,19,100,13
487,Jose Hernandez-Fernandez,31,100,13
488,Igor Sijsling,33,100,15
489,Jozef Kovalik,28,99,5
490,Rogerio Dutra Silva,37,99,9
491,Tom Jomby,30,99,14
492,Alexey Zakharov,21,99,21
493,Adam Taylor,29,99,26
494,Jason Taylor,27,99,28
495,Alexandar Lazarov,23,99,31
496,Brandon Nakashima,19,98,7
497,Dennis Novak,27,98,9
498,Justin Butsch,26,98,28
499,Joao Domingues,27,97,11
500,Flavio Cobolli,19,97,14
501,Constantin Schmitz,26,97,22
502,Martins Podzus,26,97,23
503,Yan Sabanin,31,97,31
504,Yasutaka Uchiyama,28,96,6
505,Andres Artunedo Martinavarro,27,96,12
506,Bernardo Saraiva,27,96,18
507,David Perez Sanz,27,96,22
508,Giovanni Fonio,23,96,23
509,Mats Rosenkranz,22,96,29
510,Mark Whitehouse,28,96,29
511,Maxime Tchoutakian,27,96,30
512,Felix Corwin,25,96,38
513,Rafael Nadal,34,95,1
514,Filip Peliwo,27,95,10
515,Thiago Seyboth Wild,21,95,12
516,Maxim Ratniuk,25,95,23
517,Ian Dempster,26,95,25
518,Jumpei Yamasaki,23,95,25
519,Alessandro Bega,30,95,26
520,Luis Patino,27,95,30
521,Nenad Zimonjic,44,94,26
522,Franco Feitt,28,94,26
523,Filip Bergevi,27,94,32
524,Collin Altamirano,25,93,8
525,Mukund Sasikumar,24,92,7
526,Yannick Maden,31,92,10
527,Robert Strombachs,21,92,35
528,Lorenzo Giustino,29,91,11
529,Moez Echargui,28,91,23
530,Antoine Bellier,24,91,24
531,Khumoyun Sultanov,22,91,26
532,Vladimir Ivanov,34,91,30
533,Arthur Reymond,22,91,35
534,Francesco Vilardo,31,91,43
535,Bogdan Bobrov,23,91,46
536,Peter Gojowczyk,31,90,2
537,Jo-Wilfried Tsonga,36,90,4
538,Lleyton Hewitt,40,90,6
539,Milos Raonic,30,90,6
540,Marc Lopez,38,90,12
541,Albert Ramos-Vinolas,33,90,13
542,Andreas Seppi,37,90,13
543,Tung-Lin Wu,23,90,13
544,Jaroslav Pospisil,40,90,18
545,Sandro Ehrat,30,90,22
546,Jan Satral,30,90,23
547,Antoine Escoffier,29,90,23
548,Pedro Vives Marcos,20,90,35
549,Thiemo de Bakker,32,89,4
550,Jose Fco. Vidal Azorin,27,89,49
551,Alex Rybakov,24,88,13
552,Daniel Dutra da Silva,32,88,14
553,Fermin Tenti,23,88,45
554,Max Houkes,20,87,32
555,Brandon Holt,23,86,10
556,Yaraslav Shyla,28,86,19
557,Yannick Mertens,33,86,22
558,Reese Stalder,24,86,28
559,Marat Deviatiarov,27,86,38
560,Jack Findel-Hawkins,26,85,17
561,James Frawley,27,85,18
562,Kai Lemstra,21,85,25
563,Daniel Michalski,21,85,25
564,Davide Galoppini,26,85,27
565,Anirudh Chandrasekar,22,85,28
566,David Jorda Sanchis,26,85,28
567,Danilo Petrovic,29,84,11
568,Dalibor Svrcina,18,84,20
569,Adrian Barbu,37,84,24
570,Yan Bondarevskiy,21,84,35
571,Timur Kiyamov,24,84,37
572,Ignacio Monzon,23,84,39
573,Lukas Lacko,33,83,3
574,Yannik Steinegger,20,83,25
575,Gabriel Petit,25,83,30
576,Mick Veldheer,25,83,41
577,Marco Trungelliti,31,82,7
578,Hiroki Moriya,30,82,8
579,Ray Ho,21,82,19
580,Simon Carr,21,82,28
581,Wilson Leite,29,82,32
582,Genaro Alberto Olivieri,22,82,39
583,Julien Cagnina,26,81,6
584,Rameez Junaid,40,81,16
585,Stefan Palosi,21,81,29
586,Kelsey Stevenson,31,81,34
587,Ignacio Carou,21,81,46
588,Oscar Otte,27,80,6
589,Matteo Gigante,19,80,9
590,Johannes Haerteis,25,80,13
591,Ivan Nedelko,35,80,15
592,Jose Daniel Bendeck,30,80,17
593,Jeroen Vanneste,27,80,20
594,Tomas Lipovsek Puches,28,80,32
595,Nicolas Moreno De Alboran,23,79,21
596,Yuta Shimizu,21,79,25
597,Damien Wenger,21,79,33
598,Maxime Janvier,24,78,13
599,Luca Gelhardt,26,78,23
600,Enrico Dalla Valle,23,78,25
601,Francisco Comesana,20,78,28
602,Matheus Pucinelli De Almeida,20,77,22
603,Daniele Capecchi,25,77,30
604,Volodoymyr Uzhylovskyi,33,77,39
605,Cem Ilkel,25,76,19
606,Jonathan Mridha,26,76,22
607,Sebastian Baez,20,76,29
608,Dominic Stricker,18,75,9
609,Strong Kirchheimer,26,75,14
610,Sagadat Ayap,26,75,42
611,Christopher Heyman,27,74,14
612,Eduardo Struvay,30,74,15
613,Jacob Grills,25,74,19
614,Zura Tkemaladze,20,74,23
615,Antoine Cornut-Chauvinc,20,74,24
616,Michail Pervolarakis,24,74,27
617,Ricardo Rodriguez - Pace,28,74,31
618,Petros Chrysochos,25,73,18
619,Majed Kilani,24,73,26
620,Peter Bothwell,25,73,26
621,Georgii Kravchenko,20,73,37
622,Mick Lescure,27,72,14
623,Bernabe Zapata Miralles,24,72,18
624,Alexander Pavlioutchenkov,35,71,12
625,Gilbert Klier Junior,21,71,17
626,Petr Michnev,31,71,18
627,Aoran Wang,24,71,19
628,Duje Ajdukovic,20,71,20
629,Sidane Pontjodikromo,20,71,25
630,Albert Roglan,22,71,25
631,Evgeny Donskoy,31,70,11
632,Daniel Altmaier,22,70,17
633,Adam Moundir,26,70,24
634,Nick Chappell,28,70,30
635,Johan Nikles,24,70,33
636,Yosuke Watanuki,23,69,4
637,Gian Marco Moroni,23,69,12
638,Alexey Vatutin,28,69,13
639,Fabrizio Ornago,29,69,29
640,Alfredo Perez,24,68,15
641,Danylo Kalenichenko,27,68,21
642,Alejo Lorenzo Lingua Lavallen,20,68,23
643,Alexander Donski,22,68,38
644,Umut Akkoyun,20,68,44
645,Attila Balazs,32,67,4
646,Andrea Arnaboldi,33,67,12
647,Yusuke Takahashi,23,67,14
648,Yanais Laurent,28,67,27
649,Juan Ignacio Galarza,27,67,29
650,Eric Vanshelboim,19,67,30
651,Naoki Tajima,20,67,40
652,Ryota Tanuma,25,66,27
653,Tiago Cacao,23,66,33
654,Mats Moraing,28,65,7
655,Marcos Giron,27,65,9
656,Sebastian Ofner,25,65,14
657,Guy Orly Iradukunda,25,65,22
658,Gonzalo Villanueva,26,65,28
659,Hugo Grenier,25,64,13
660,Daniel Kossek,24,64,22
661,Ondrej Krstev,23,64,24
662,Cayetano March,20,64,32
663,Lorenzo Bocchi,23,64,35
664,Oleksii Krutykh,21,64,44
665,Juan Carlos Aguilar,22,63,10
666,Hendrik Jebens,25,63,16
667,Francis Casey Alcantara,29,63,23
668,Kento Takeuchi,33,63,28
669,Guilherme Clezar,28,62,9
670,Lucas Poullain,25,62,23
671,Louis Tessa,23,62,25
672,Ben Jones,23,61,12
673,Harrison Adams,27,61,15
674,Aidan McHugh,20,61,21
675,Vladimir Korolev,25,61,28
676,Sarp Agabigun,23,61,29
677,Alexander Weis,24,61,29
678,Aldin Setkic,33,61,36
679,Erik Crepaldi,31,61,36
680,Jaime Bendeck,24,60,10
681,Alexander Zhurbin,29,60,11
682,Facundo Arguello,28,60,11
683,Harold Mayot,19,60,13
684,Juan Sebastian Gomez,29,60,15
685,George Tsivadze,28,60,23
686,Peter Nagy,29,60,23
687,Facundo Juarez,23,60,33
688,Christian Lindell,29,59,17
689,Yann Wojcik,24,59,22
690,Quentin Robert,26,59,25
691,Pak Long Yeung,26,59,25
692,Theo Arribage,20,59,25
693,Arnaud Bovy,20,59,25
694,Kristjan Tamm,22,59,31
695,Aziz Ouakaa,21,59,50
696,Maverick Banes,29,58,16
697,Baptiste Crepatte,26,58,19
698,Ryan Peniston,25,58,22
699,Mirko Martinez,23,58,32
700,Andrey Chepelev,22,58,48
701,Michiel De Krom,22,57,15
702,Jason Jung,31,57,16
703,Alec Adamson,26,57,22
704,Takuto Niki,33,57,27
705,Louis Dussin,21,57,28
706,Yanki Erel,20,57,29
707,Manish Sureshkumar,21,57,31
708,Aleksandre Metreveli,27,56,15
709,Sho Shimabukuro,23,56,18
710,Arthur Bouquier,20,56,19
711,Mikhail Fufygin,31,56,28
712,Remy Bertola,22,56,36
713,Yecong He,27,55,15
714,Blake Ellis,22,55,17
715,Maciej Smola,28,55,22
716,Sebastian Fanselow,29,55,25
717,Jody Maginley,25,55,27
718,Alejandro Mendoza,31,55,33
719,Lasse Muscheites,25,54,13
720,Joao Pedro Sorgi,27,54,17
721,Charlie Emhardt,25,54,20
722,Zizou Bergs,21,54,21
723,Jordi Arconada,24,54,22
724,Michal Konecny,31,54,22
725,Colin Sinclair,26,54,24
726,Riccardo Balzerani,22,54,25
727,Jonathan Binding,28,54,27
728,Fabio Coelho,21,54,33
729,Matteo Viola,33,53,5
730,Mathias Bourgue,27,53,5
731,Axel Geller,22,53,7
732,Christopher O'Connell,26,53,10
733,Wei-De Lin,25,53,13
734,Vasilios Caripi,29,53,16
735,Daniel Cukierman,25,52,6
736,Kuan-Yi Lee,24,52,7
737,Alexander Ritschard,27,52,9
738,Benjamin Hassan,26,52,9
739,Niels Lootsma,26,52,14
740,Pierre Faivre,25,52,16
741,Kirill Kivattsev,23,52,18
742,Quentin Folliot,22,52,21
743,Nicolo Turchetti,25,52,22
744,Guido Ivan Justo,23,52,32
745,Jack Draper,19,51,9
746,Joffrey De Schepper,29,51,20
747,Cengiz Aksu,22,51,26
748,Maxime Mora,24,51,27
749,Karl Friberg,22,51,27
750,Benjamin Dhoe,24,51,33
751,Lucas Gerch,26,51,33
752,Nicaise Muamba,20,50,3
753,Bjorn Fratangelo,27,50,8
754,Tanner K Smith,25,50,14
755,Raheel Manji,24,50,15
756,Anton Chekhov,28,50,17
757,Robin Stanek,26,50,20
758,Fred Gil,36,50,22
759,Cameron Green,25,50,23
760,Sergi Perez Contri,23,50,25
761,Vaughn Hunter,26,49,8
762,Viktor Galovic,30,49,10
763,Matteo Arnaldi,20,49,14
764,Sora Fukuda,23,49,14
765,Preston Touliatos,25,49,14
766,Karim-Mohamed Maamoun,30,49,17
