Rank,Player,Age,Points,Tournaments Played
369,Enrique Lopez Perez,28,120,17
370,Raul Brancaccio,22,120,20
371,Maximiliano Estevez,30,120,23
372,George Goldhoff,25,120,23
373,Elias Ymer,23,118,8
374,Vit Kopriva,22,118,23
375,Camilo Ugo Carabelli,20,118,24
376,Alexander Pavlioutchenkov,34,116,13
377,Moez Echargui,27,114,9
378,Jose Hernandez-Fernandez,29,114,13
379,Denis Kudla,27,113,8
380,Simon Freund,23,113,23
381,Toby Kodat,17,112,9
382,Pablo Vivero Gonzalez,24,112,24
383,Nicolas Mejia,20,111,20
384,Peter Heller,27,111,23
385,Martin Damm,16,110,5
386,Blaz Rola,29,110,9
387,David Perez Sanz,25,110,16
388,Di Wu,28,109,9
389,Eduard Esteve Lobato,25,109,17
390,Clement Tabur,20,109,23
391,Ian Dempster,24,109,24
392,Jozef Kovalik,27,108,4
393,Hiroki Moriya,29,108,8
394,Juan Manuel Cerundolo,18,108,19
395,Rhett Purcell,24,108,23
396,Tomas Martin Etcheverry,20,108,24
397,Matias Zukas,23,108,29
398,Maxime Tchoutakian,26,107,28
399,Tommy Paul,22,105,8
400,Altug Celikbilek,23,105,16
401,Alejandro Tabilo,22,105,17
402,Renzo Olivo,27,104,10
403,Sergey Fomin,19,104,17
404,Florian Lakat,24,104,18
405,Matias Franco Descotte,25,103,10
406,Bart Stevens,22,103,23
407,Jorge Panta,24,103,27
408,Facundo Arguello,27,102,8
409,Goncalo Falcao,32,102,23
410,Francisco Cabral,23,102,26
411,Inigo Cervantes,30,101,9
412,Ivan Liutarevich,24,101,17
413,Nenad Zimonjic,43,101,22
414,Alexandre Muller,23,100,8
415,Cristian Rodriguez,29,100,20
416,Aslan Karatsev,26,99,10
417,David Poljak,23,99,25
418,Eduardo Struvay,29,98,16
419,Jacob Grills,24,98,17
420,Justin Butsch,25,98,20
421,Javier Barranco Cosano,21,98,26
422,Riccardo Bonadio,26,97,17
423,Evan Zhu,21,96,20
424,Rafael Nadal,33,95,1
425,Michael Mmoh,22,95,3
426,Matteo Martineau,21,95,15
427,Jacopo Berrettini,21,95,17
428,Jack Findel-Hawkins,25,95,17
429,Luca Castelnuovo,23,95,25
430,Oleg Prihodko,22,95,25
431,Tomas Barrios Vera,22,94,10
432,Yasutaka Uchiyama,27,93,5
433,Danilo Petrovic,28,93,7
434,Tom Jomby,29,93,12
435,Mats Hermans,23,93,19
436,Jason Taylor,26,93,26
437,Mukund Sasikumar,23,92,4
438,Franco Feitt,27,92,21
439,Thomas Fancutt,24,92,22
440,Tuna Altuna,31,92,25
441,Luis Patino,26,91,19
442,Hernan Casanova,26,91,21
443,Ernests Gulbis,31,90,1
444,Juan Martin del Potro,31,90,2
445,Philipp Kohlschreiber,36,90,2
446T,Marin Cilic,31,90,3
446T,Kei Nishikori,30,90,3
446T,Yoshihito Nishioka,24,90,3
449,Jannik Sinner,18,90,4
450,Filip Krajinovic,27,90,5
451,Lleyton Hewitt,38,90,6
452,Albert Ramos-Vinolas,32,90,8
453,Sebastian Korda,19,90,9
454,Lorenzo Sonego,24,90,10
455,Ugo Humbert,21,90,10
456,Andreas Seppi,36,90,12
457,Evgeny Karlovskiy,25,89,7
458T,Andrea Arnaboldi,32,89,9
458T,Nino Serdarusic,23,89,9
460,Benjamin Winter Lopez,21,89,24
461,Anis Ghorbel,30,88,32
462,Viktor Durasovic,22,87,11
463,Gijs Brouwer,23,87,13
464,Antoine Escoffier,27,87,14
465,Michail Pervolarakis,23,87,15
466,Alberto Barroso Campos,23,87,17
467,James Frawley,25,87,18
468,Adam Taylor,28,87,24
469,Jan Satral,29,86,13
470,Sanjar Fayziev,25,86,16
471,Shintaro Mochizuki,16,85,7
472,Evgenii Tiurnev,22,85,17
473,Filip Bergevi,25,85,18
474,Emilio Gomez,28,84,6
475,Piotr Matuszewski,21,84,17
476,Luca Gelhardt,25,84,23
477,Kevin King,28,83,4
478,Jaroslav Pospisil,39,83,13
479,Brandon Holt,21,82,6
480,Joao Domingues,26,82,7
481,Giovanni Fonio,21,82,16
482,Ray Ho,20,82,19
483,Alexandar Lazarov,22,82,23
484,Mariano Kestelboim,24,82,23
485,Kai Wehnelt,24,82,25
486,Lukas Klein,21,81,5
487,Glenn Smits,29,81,20
488,Bogdan Bobrov,22,81,27
489,Thiago Seyboth Wild,19,80,5
490,Franco Agamenone,26,80,8
491,Ivan Nedelko,33,80,8
492,Vaclav Safranek,25,80,10
493,Joao Menezes,23,80,10
494,Sebastian Ofner,23,80,11
495,Jose Daniel Bendeck,29,80,15
496,Niels Lootsma,25,80,15
497,Maxim Ratniuk,23,80,17
498,Tomas Lipovsek Puches,26,80,22
499,Marat Deviatiarov,25,80,22
500,Martins Podzus,25,79,15
501,Enrico Dalla Valle,21,79,17
502,Yan Sabanin,30,79,20
503,Christian Harrison,25,78,7
504,Oscar Jose Gutierrez,26,77,21
505,Gabriel Petit,24,77,23
506,Markos Kalovelonis,25,77,25
507,Wilson Leite,28,77,25
508,Alex Molcan,22,75,2
509,Lukas Rosol,34,75,6
510,Gian Marco Moroni,22,75,8
511,Antoine Bellier,23,75,17
512,Anirudh Chandrasekar,21,75,17
513,Steven Diez,28,74,14
514,Khumoyun Sultanov,21,74,17
515,Fermin Tenti,22,74,29
516,Mick Lescure,26,73,10
517,Harrison Adams,25,73,15
518,Michal Dembek,22,73,17
519,Arthur Reymond,20,73,21
520,Sagadat Ayap,24,73,32
521,Alessandro Bega,29,72,18
522,Aoran Wang,23,72,19
523,Ricardo Rodriguez - Pace,26,72,26
524,Genaro Alberto Olivieri,21,72,27
525,Pedro Cachin,24,71,7
526,Mark Whitehouse,26,71,19
527,Vitaliy Sachko,22,71,20
528,Peter Bothwell,24,71,24
529,Rio Noguchi,21,71,27
530,Daniel Altmaier,21,70,14
531,Ondrej Krstev,22,70,22
532,Timur Kiyamov,23,70,25
533,Yosuke Watanuki,21,69,4
534,Jumpei Yamasaki,22,69,15
535,Francis Casey Alcantara,28,69,20
536,Jiri Lehecka,18,68,5
537,Alexander Zhurbin,28,68,11
538,Mats Rosenkranz,21,68,16
539,Fabian Marozsan,20,68,18
540,Yuta Shimizu,20,68,19
541,Tim van Rijthoven,22,67,4
542,Attila Balazs,31,67,4
543,Rudolf Molleker,19,67,8
544,Daniel Michalski,20,67,13
545,Juan Sebastian Gomez,27,67,15
546,Francesco Vilardo,30,67,21
547,Michal Konecny,30,67,22
548,Majed Kilani,23,67,23
549,Thiago Agustin Tirante,18,66,9
550,Christopher Heyman,26,66,10
551,Igor Marcondes,22,66,10
552,Jeroen Vanneste,26,66,13
553,Danylo Kalenichenko,26,66,16
554,George Tsivadze,27,66,20
555,Mateus Alves,19,66,20
556,Alec Adamson,25,66,21
557,Pak Long Yeung,25,66,23
558,Kamil Majchrzak,24,65,5
559,Jelle Sels,24,65,6
560,Daniel Dutra da Silva,31,65,11
561,Alfredo Perez,22,65,12
562,Robert Strombachs,20,65,15
563,Adam Moundir,24,65,23
564,Maximilian Neuchrist,28,64,8
565,Guilherme Clezar,27,64,9
566,Sora Fukuda,22,64,14
567,Antoine Cornut-Chauvinc,19,64,17
568,Fred Gil,34,64,17
569,David Jorda Sanchis,25,64,21
570,Jose Fco. Vidal Azorin,26,64,26
571T,Yannick Maden,30,63,4
571T,Adam Pavlasek,25,63,4
573,Blaz Kavcic,32,63,5
574,Michiel De Krom,21,63,12
575,Yanais Laurent,27,63,17
576,Zura Tkemaladze,19,62,15
577,Sandro Ehrat,28,62,15
578,Daniel Kossek,23,62,22
579,Hendrik Jebens,24,61,11
580,Davide Galoppini,25,61,16
581,Jiri Vesely,26,60,3
582,Jaime Bendeck,23,60,10
583,Alexis Musialek,31,60,13
584,Ignacio Carou,20,60,31
585,Uladzimir Ignatik,29,59,8
586,Juan Carlos Aguilar,21,59,8
587,Maverick Banes,27,59,13
588,Sarp Agabigun,22,59,14
589,Blake Ellis,21,59,14
590,Anton Chekhov,27,59,18
591,Yan Bondarevskiy,19,59,21
592,Maksim Tikhomirov,29,59,27
593,Tung-Lin Wu,21,58,8
594,Ben Jones,21,58,9
595,Kai Lemstra,20,58,13
596,Hiroyasu Ehara,28,58,13
597,Jonathan Mridha,24,58,14
598,Joao Pedro Sorgi,26,58,15
599,Vladimir Korolev,24,58,18
600,Yusuke Takahashi,22,57,7
601,Fabian Fallert,22,57,10
602,Vladimir Ivanov,32,57,17
603,Adil Kalyanpur,20,57,18
604,Adrian Barbu,36,56,16
605,Ignacio Monzon,22,56,20
606,Sebastian Baez,19,56,24
607,Aryan Goveas,21,56,24
608,Erik Crepaldi,29,56,25
609,Alexander Ritschard,25,55,7
610,Pierre Faivre,24,55,12
611,Bastian Malla,23,55,12
612,Charlie Emhardt,24,55,18
613,Jordi Arconada,23,55,19
614,Maciej Smola,26,55,21
615,Alejandro Mendoza,30,55,31
616,Harold Mayot,18,54,8
617,Sho Shimabukuro,22,54,9
618,Jason Jung,30,54,12
619,Alexey Zakharov,19,54,12
620,Hao Wu,23,54,13
621,Nicolo Turchetti,23,54,17
622,Joffrey De Schepper,28,54,18
623,Matthew Christopher Romios,20,54,18
624,S D Prajwal Dev,23,54,18
625,Nick Hardt,19,54,20
626,Mikhail Korovin,23,54,20
627,Alexander Weis,22,54,21
628,Matteo Viola,32,53,4
629,Kuan-Yi Lee,23,53,7
630,Axel Geller,20,53,7
631,Christopher O'Connell,25,53,9
632,Christoph Negritu,25,53,10
633,Wei-De Lin,24,53,13
634,Guy Orly Iradukunda,23,53,15
635,Kelsey Stevenson,29,53,15
636,Takuto Niki,32,53,19
637,Gonzalo Villanueva,25,53,21
638,Jody Maginley,24,53,22
639,Collin Altamirano,24,52,7
640,Chun-Hsin Tseng,18,52,9
641,Francisco Dias,27,52,11
642,Constantin Schmitz,24,52,11
643,Zhizhen Zhang,23,52,14
644,Alex Hernandez,20,52,16
645,Simon Carr,20,52,16
646,Carlos Sanchez Jover,19,52,17
647,Reese Stalder,23,52,17
648,Damien Wenger,19,52,18
649,Alexander Shevchenko,19,52,19
650,Arnaud Bovy,19,52,19
651,Joao Lucas Reis Da Silva,19,52,19
652,Petros Chrysochos,23,51,7
653,Baptiste Crepatte,25,51,11
654,Shinji Hazawa,20,51,11
655,Yecong He,26,51,12
656,Hugo Gaston,19,51,13
657,Christian Lindell,28,51,13
658,Wishaya Trongcharoenchaikul,24,51,17
659,Zizou Bergs,20,51,17
660,Milan Radojkovic,18,51,22
661,Jimmy Wang,35,50,3
662,Jeremy Jahn,29,50,6
663,Petr Michnev,30,50,10
664,Hugo Grenier,23,50,11
665,David Fox,26,50,12
666,Tanner K Smith,24,50,14
667,Sidane Pontjodikromo,19,50,17
668,Jonathan Gray,22,50,18
669,Juan Pablo Paz,25,50,20
670,Francisco Comesana,19,50,22
671,Emilio Nava,18,49,4
672,Strong Kirchheimer,24,49,10
673,Preston Touliatos,24,49,14
674,Yannick Mertens,32,49,15
675,Michael Geerts,25,49,17
676,Toby Martin,27,49,20
677,Anderson Reed,29,49,21
678,Shalva Dzhanashiya,27,49,24
679,Lukas Lacko,32,48,1
680,Nicaise Muamba,19,48,2
681,Noah Rubin,24,48,4
682,Yuki Mochizuki,22,48,12
683,Karim-Mohamed Maamoun,28,48,14
684,Fernando Yamacita,22,48,15
685,Bogdan Ionut Apostol,24,48,17
686,Niklas Schell,21,48,17
687,Kento Takeuchi,32,48,19
688,Ryota Tanuma,24,48,21
689,Gregoire Jacq,27,47,12
690,Kirill Kivattsev,22,47,13
691,Stefan Palosi,20,47,15
692,Vasil Kirkov,20,47,16
693,Evan Furness,21,47,17
694,Martin Van Der Meerschen,19,47,17
695,Riccardo Maiga,30,47,17
696,Peter Nagy,27,47,19
697,Tiago Cacao,21,47,21
698,Felix Corwin,23,47,21
699,Cameron Green,23,47,21
700,Denis Klok,21,47,21
701,Alexander Donski,21,47,22
702,Andrey Chepelev,21,47,29
703,Daniel Cukierman,24,46,3
704,Gleb Sakharov,31,46,7
705,Janis Podzus,25,46,9
706,Francesco Forti,20,46,15
707,Marc Dijkhuizen,23,46,15
708,Pedro Vives Marcos,18,46,17
709,Guido Ivan Justo,22,46,20
710,Naoki Tajima,19,46,24
711T,Peter Gojowczyk,30,45,2
711T,Maximilian Marterer,24,45,2
711T,Jo-Wilfried Tsonga,34,45,2
714,Milos Raonic,29,45,3
715,Aljaz Bedene,30,45,4
716,Taro Daniel,27,45,5
717,Filip Peliwo,26,45,5
718,Igor Sijsling,32,45,7
719,Lorenzo Frigerio,31,45,11
720,Cem Ilkel,24,45,11
721,Matthieu Perchicot,27,45,12
722,Adelchi Virgili,29,45,12
723,Soichiro Moritani,25,45,15
724,Johan Nikles,22,45,21
725,Oscar Otte,26,44,3
726,Filippo Baldi,24,44,6
727,Giorgio Portaluri,29,44,6
728,Matteo Arnaldi,19,44,8
729,Henry Craig,25,44,9
730,Mohamed Safwat,29,44,11
731,Lasse Muscheites,23,44,12
732,Luke Jacob Gamble,24,44,13
733,Agustin Riquelme,19,44,17
734,Georgii Kravchenko,19,44,19
735,Benjamin Dhoe,23,44,25
736,Lloyd Harris,22,43,6
737,Nemanja Malesevic,18,43,7
738,Niki Kaliyanda Poonacha,24,43,11
739,Manish Sureshkumar,20,43,17
740,Mikhail Fufygin,29,43,21
741,Isaac Stoute,23,43,25
742,Gergely Madarasz,25,42,12
743,Qun Gao,26,42,14
744,Dennis Uspensky,23,42,18
745,Remy Bertola,21,42,18
746,Karl Friberg,20,42,19
747,Paul Woerner,23,42,20
748,Michael Zhu,27,42,24
749,Hong Chung,26,41,5
750,Mirko Martinez,21,41,17
751,Mattia Frinzi,20,41,18
752,Grigor Dimitrov,28,40,5
753,Aleksandre Bakshi,22,40,6
754T,Maxime Janvier,23,40,7
754T,Nikola Milojevic,24,40,7
756,Gabor Borsos,28,40,9
757,Jacob Dunbar,24,40,10
758,Franco Emanuel Egea,24,40,13
759,Leonardo Aboian,21,40,14
760,Peter Torebko,32,40,14
761,Petr Hajek,22,40,14
762,Alexander Ovcharov,21,40,15
763,Maxime Mora,22,40,19
764,Alex Blumenberg,27,40,20
765,Umut Akkoyun,19,40,21
766,Facundo Juarez,22,40,21
767,Darko Jandric,25,40,22
768,Tom Fawcett,24,39,6
769,Linus Frost,24,39,10
770,Edan Leshem,22,39,12
771,Petru-Alexandru Luncanu,30,39,12
