Rank,Player,Age,Points,Tournaments Played
210,Jakub Paul,24,316,22
211,Titouan Droguet,21,315,8
212,Luca Margaroli,31,313,37
213,Arklon Huertas Del Pino Cordova,28,312,21
214,Thiago Seyboth Wild,23,308,14
215,Santiago Rodriguez Taverna,23,302,19
216,Jesper de Jong,22,301,16
217,Ignacio Carou,23,300,30
218,Renzo Olivo,31,298,12
219,Filip Bergevi,29,298,28
220,Ezekiel Clark,24,298,33
221,Charles Broom,24,297,28
222,Enzo Couacaud,28,294,16
223,Inigo Cervantes,33,293,16
224,Conner Huertas del Pino,27,289,20
225,Tim Sandkaulen,25,289,29
226,Akira Santillan,25,287,27
227,Rubin Statham,35,285,13
228,Ignacio Monzon,25,285,30
229,Daniel Dutra da Silva,34,282,25
230,Giles Hussey,25,281,24
231,Brandon Walkin,28,280,30
232,Christopher Rungkat,33,277,19
233,Murkel Dellien,25,276,23
234,Sanjar Fayziev,28,275,26
235,Calum Puttergill,29,273,29
236,Feliciano Lopez,41,270,2
237,Taylor Fritz,25,270,4
238,Frances Tiafoe,25,270,10
239,Malek Jaziri,39,270,14
240,Francisco Cerundolo,24,270,15
241,Grigoriy Lomakin,25,270,37
242,Alfredo Perez,25,265,20
243,Kelsey Stevenson,32,265,32
244,Adrian Menendez-Maceiras,37,260,11
245,Nicholas Monroe,41,260,14
246,Niklas Schell,24,259,28
247,Lloyd Harris,26,255,4
248,Alexander Merino,30,253,27
249,Otto Virtanen,21,252,10
250,Lukasz Kubot,40,249,19
251,Ray Ho,23,249,34
252,Mark Whitehouse,29,245,26
253,Dane Sweeny,22,244,27
254,Alexander Donski,24,242,25
255,Mitchell Krueger,29,241,12
256,Aleksandar Kovacevic,24,240,13
257,Leandro Riedi,21,239,9
258,Alibek Kachmazov,20,239,13
259,Shinji Hazawa,24,239,21
260,Andrea Collarini,31,235,21
261,Nino Serdarusic,26,229,11
262,Scott Duncan,28,229,30
263,Niki Kaliyanda Poonacha,27,227,24
264,Mikelis Libietis,30,226,18
265,Felix Auger-Aliassime,22,225,4
266,Rithvik Choudary Bollipalli,22,225,21
267,Alexandru Jecan,34,225,28
268,Blake Ellis,24,223,17
269,Arthur Bouquier,22,223,24
270,Constant Lestienne,30,220,8
271,Felipe Meligeni Alves,25,220,8
272,Alex Bolt,30,219,6
273,Joao Lucas Reis Da Silva,23,219,14
274,Marcus Willis,32,219,19
275,Courtney John Lock,26,219,30
276,Keegan Smith,24,214,14
277,Billy Harris,28,214,17
278,Alberto Barroso Campos,26,214,21
279,Thiago Agustin Tirante,22,213,19
280,Joshua Paris,27,213,22
281,Christopher Eubanks,26,212,8
282,Yoshihito Nishioka,27,210,5
283,Matias Soto,23,208,9
284,Nicolas Alvarez Varona,21,208,10
285,Adam Walton,24,208,19
286,Zvonimir Babic,27,207,30
287,Jiri Lehecka,21,205,3
288,Marc-Andrea Huesler,26,205,7
289,Pedro Boscardin Dias,20,205,13
290,James Frawley,29,204,22
291,Jorge Panta,27,204,23
292,Ajeet Rai,24,203,22
293,Damien Wenger,23,202,22
294,Timo Stodder,26,200,20
295,Leonardo Aboian,25,198,21
296,Gianmarco Ferrari,22,198,23
297,Francis Casey Alcantara,31,198,23
298,Mili Poljicak,18,197,12
299,Daniel Masur,28,197,15
300,Tung-Lin Wu,24,196,5
301,Oscar Otte,29,195,7
302,Jacopo Berrettini,24,195,11
303,Facundo Mena,30,194,14
304,Adam Taylor,31,194,31
305,Francesco Forti,23,192,20
306,Francesco Passaro,22,191,12
307,Geoffrey Blancaneaux,24,191,13
308,Vit Kopriva,25,191,14
309,Benjamin Sigouin,23,190,22
310,Jaime Faria,19,190,28
311,Matthew Christopher Romios,24,189,20
312,Fajing Sun,26,187,25
313,Antoine Escoffier,31,185,8
314,Juan Ignacio Galarza,29,185,22
315,Aidan McHugh,22,184,14
316,Ben Jones,24,184,30
317,Jeremy Beale,28,182,12
318,Tomas Lipovsek Puches,30,182,24
319,David Pichler,27,182,30
320,Alex Molcan,25,180,5
321,Pablo Carreno Busta,31,180,5
322,Luca Nardi,19,180,7
323,Jelle Sels,27,180,12
324,Rio Noguchi,24,180,20
325,Vitaliy Sachko,25,179,20
326,Mick Veldheer,27,179,21
327,Seita Watanabe,22,178,22
328,Arthur Fery,20,177,11
329,Remy Bertola,24,177,20
330,Francisco Comesana,22,176,14
331,Sergey Fomin,22,176,16
332,Jaroslav Pospisil,42,175,10
333,Gijs Brouwer,27,175,15
334,Juan Bautista Torres,21,175,18
335,Jay Clarke,24,171,8
336,Daniel Rincon,20,171,16
337,Ilya Snitari,21,170,20
338,Eric Vanshelboim,21,170,22
339,Parikshit Somani,23,170,28
340,Bogdan Bobrov,25,170,32
341,Benoit Paire,33,169,8
342,Julian Ocleppo,25,168,14
343,Markos Kalovelonis,28,168,18
344,Yan Bondarevskiy,23,168,21
345,Aziz Dougaz,26,167,11
346,Alvaro Lopez San Martin,25,167,23
347,Julian Lenz,30,166,6
348,Antoine Bellier,26,166,8
349,Christoph Negritu,29,166,19
350,Lukas Rosol,37,164,14
351,Gustavo Heide,21,162,7
352,Eero Vasa,26,162,18
353,Kyrian Jacquet,21,159,9
354,Mats Hermans,27,159,28
355,Antoine Hoang,27,157,12
356,Nicholas David Ionel,20,157,14
357,Masamichi Imamura,24,157,17
358,Constantin Bittoun Kouzmine,24,157,26
359,Volodoymyr Uzhylovskyi,35,157,30
360,Lukas Pokorny,21,154,22
361,Sandro Kopp,22,153,14
362,Johannes Ingildsen,25,153,22
363,Marcello Serafini,20,153,24
364,Juan Pablo Paz,28,153,24
365,Alexis Galarneau,24,152,13
366,Thomas Fancutt,28,152,20
367,Michael Vrbensky,23,151,18
368,Yunchaokete Bu,21,151,19
369,Oleksii Krutykh,23,151,20
370,Goncalo Oliveira,28,151,20
371,Milos Karol,20,151,22
372,Pablo Andujar,37,150,2
373,Roberto Carballes Baena,30,150,8
374,Taisei Ichikawa,22,150,21
375,Igor Gimenez,23,149,29
376,Duarte Vale,24,147,19
377,Domagoj Biljesko,25,146,18
378,Pruchya Isaro,27,146,19
379,Gonzalo Villanueva,28,146,21
380,Denis Yevseyev,29,146,22
381,Fabio Coelho,22,146,22
382,Martin Cuevas,31,144,15
383,Vishnu Vardhan,35,144,17
384,Davide Pozzi,24,144,32
385,Edward Winter,18,143,12
386,Johannes Haerteis,27,142,10
387,Kyle Seelig,25,142,21
388,Gabriel Roveri Sidney,25,142,21
389,Francesco Maestrelli,20,141,13
390,Mario Mansilla Diez,20,141,26
391,Ethan Quinn,19,140,7
392,Evgeny Donskoy,32,140,10
393,Georgii Kravchenko,22,140,14
394,Edan Leshem,26,140,15
395,Andres Urrea,28,139,13
396,Andrea Picchione,24,139,19
397,Tristan McCormick,24,138,12
398,Andres Andrade,24,138,16
399,Federico Arnaboldi,22,138,21
400,Ryan Nijboer,23,136,16
401,Yannick Hanfmann,31,135,3
402,Aslan Karatsev,29,135,8
403,Filip Polasek,37,135,8
404,Emil Ruusuvuori,24,135,10
405,Federico Agustin Gomez,26,133,15
406,Jiri Barnat,21,133,22
407,Oleksandr Ovcharenko,21,133,23
408,Roberto Quiroz,31,132,7
409,August Holmgren,25,132,12
410,Tsung-Hao Huang,23,132,24
411,Matej Vocel,25,131,13
412,Andrey Chepelev,24,131,24
413,Gabriel Decamps,23,130,5
414,Christian Sigsgaard,26,130,12
415,Gregoire Jacq,30,129,18
416,Stefano Travaglia,31,128,10
417,Dalibor Svrcina,20,128,10
418,Dmitry Popko,26,128,11
419,Manish Sureshkumar,23,128,20
420,Vladyslav Orlov,27,128,22
421,Kacper Zuk,24,127,6
422,Sascha Gueymard Wayenburg,19,127,9
423,Adam Moundir,27,127,16
424,Inaki Montes-De La Torre,20,126,4
425,Zhizhen Zhang,26,126,7
426,Martin Damm,19,126,12
427,Franco Emanuel Egea,27,126,13
428,Evgeny Karlovskiy,28,126,15
429,Alexander Zgirovsky,21,126,18
430,Ken Skupski,40,125,5
431,Jonas Forejtek,22,125,8
432,Daniel Little,25,125,24
433,Juan Bautista Otegui,24,125,28
434,Simon Freund,26,124,14
435,Szymon Kielan,20,124,17
436,George Goldhoff,28,124,19
437,Benjamin Winter Lopez,24,124,22
438,Denis Istomin,36,123,11
439,Matias Franco Descotte,28,123,14
440,Li Tu,26,123,18
441,Makoto Ochi,26,123,21
442,Matias Zukas,26,123,23
443,Gregoire Barrere,29,122,8
444,Tyler Zink,22,122,8
445,Arthur Reymond,24,122,19
446,Sidane Pontjodikromo,22,122,20
447,Bruno Pujol Navarro,21,122,28
448,Aziz Ouakaa,23,121,30
449,Maximilian Marterer,27,120,5
450,Zizou Bergs,23,120,6
451,Franco Agamenone,30,120,10
452,Nick Hardt,22,120,11
453,Yuki Mochizuki,25,120,15
454,Mariano Navone,22,119,20
455,Henri Squire,22,118,10
456,James McCabe,19,118,11
457,Filip Cristian Jianu,21,118,12
458,Aliaksandr Liaonenka,24,118,18
459,Maximus Jones,18,118,34
460,James Trotter,23,117,8
461,David Poljak,26,117,16
462,Fabian Marozsan,23,116,8
463,Luca Van Assche,18,116,8
464,Matteo Gigante,21,116,10
465,Petr Nesterov,20,116,16
466,Alex Knaff,25,116,19
467,Erik Arutiunian,18,116,20
468,Aaron Addison,27,116,20
469,Brandon Nakashima,21,115,3
470,Alexei Popyrin,23,115,8
471,Sebastian Fanselow,31,115,15
472,Trey Hilderbrand,22,114,9
473,Sekou Bangoura,31,114,17
474,Joe Tyler,24,114,19
475,Joao Victor Couto Loureiro,20,114,20
476,Alejandro Moro Canas,22,113,8
477,Eduardo Ribeiro,25,113,17
478,Tennys Sandgren,31,112,4
479,Mateus Alves,22,112,10
480,Camilo Ugo Carabelli,23,112,11
481,Flavio Cobolli,20,111,11
482,Sarp Agabigun,25,111,11
483,Seongchan Hong,25,111,14
484,Imanol Lopez Morillo,23,111,20
485,Jannik Sinner,21,110,5
486,Altug Celikbilek,26,110,5
487,Gabriel Alejandro Hidalgo,32,110,11
488,Ergi Kirkin,24,110,12
489,Tomas Barrios Vera,25,109,6
490,Luca Potenza,22,109,16
491,Max Houkes,22,108,6
492,Alex Rybakov,26,107,8
493,Shintaro Mochizuki,19,107,9
494,Luka Mikrut,19,107,9
495,Joao Domingues,29,107,13
496,Daniil Ostapenkov,19,107,18
497,Daniel Rodrigues,23,107,21
498,Bradley Klahn,32,106,4
499,Antonio Sancic,34,106,5
500,Filip Duda,24,106,14
501,Miguel Fernando Pereira,24,106,20
502,Nicolas Kicker,30,105,4
503,Cezar Cretu,21,105,8
504,Noah Schachter,23,105,10
505,Juan Carlos Aguilar,24,105,15
506,Jerome Kym,20,104,6
507,John McNally,24,104,8
508,Clement Tabur,23,104,9
509,Alex Michelsen,18,104,14
510,Valerio Aboian,20,104,18
511,Sai Karteek Reddy Ganta,22,104,28
512,Benjamin Hassan,28,103,10
513,John Echeverria,21,102,18
514,Dan Alexandru Tomescu,24,101,23
515,Valentin Vacherot,24,100,9
516,Arthur Fils,18,100,11
517,Marat Sharipov,20,100,17
518,Sergi Perez Contri,25,100,18
519,Kirill Kivattsev,25,100,19
520,Daisuke Sumizawa,24,100,19
521,Patrick Zahraj,23,99,7
522,Augusto Virgili,28,99,16
523,Gonzalo Bueno,19,99,16
524,Jakob Schnaitter,27,99,20
525,Miljan Zekic,34,98,10
526,Cooper Williams,17,98,12
527,Johannus Monday,21,97,8
528,Takeru Yuzuki,24,97,10
529,Alexandr Cozbinov,27,97,12
530,Baoluo Zheng,21,97,16
531,Yanaki Milev,19,97,18
532,Leonid Sheyngezikht,22,97,21
533,Abraham Asaba,25,97,25
534,Andrej Martin,33,96,5
535,Simon Beaupain,23,96,17
536,Samuel Vincent Ruggeri,20,96,26
537,Gabriele Maria Noce,27,96,29
538,Nicholas Godsick,18,95,6
539,Marius Copil,32,95,8
540,Christian Langmo,26,95,9
541,Johan Nikles,26,94,9
542,Illya Beloborodko,21,93,19
543,Anis Ghorbel,33,93,22
544,Lorenzo Giustino,31,92,7
545,Abdullah Shelbayh,19,92,11
546,Blu Baker,21,92,17
547,Carlos Lopez Montagud,22,91,10
548,Ignacio Buse,19,91,12
549,Alexander Shevchenko,22,91,14
550,Blake Bayldon,24,91,19
551,Harry Wendelken,21,91,22
552,Thantub Suksumrarn,21,91,22
553T,Carlos Alcaraz,19,90,1
553T,Marc Lopez,40,90,1
553T,Gael Monfils,36,90,1
556T,Hyeon Chung,26,90,1
556T,Fernando Verdasco,39,90,1
558T,Marton Fucsovics,31,90,2
558T,J.J. Wolf,24,90,2
560,Casper Ruud,24,90,2
561T,Soonwoo Kwon,25,90,3
561T,Dusan Lajovic,32,90,3
561T,Chun-Hsin Tseng,21,90,3
564,Julio Peralta,41,90,4
565T,Ilya Ivashka,29,90,6
565T,Stan Wawrinka,38,90,6
567,Radu Albot,33,90,6
568,Daniel Altmaier,24,90,7
569,Marcos Giron,29,90,8
570,Bernabe Zapata Miralles,26,90,8
571,Albert Ramos-Vinolas,35,90,10
572,Nick Chappell,30,90,16
573,Pedro Sakamoto,29,89,6
574,Evan Zhu,24,89,9
575,Oscar Jose Gutierrez,29,89,11
576,Alexander Weis,25,89,13
577,Adria Soriano Barrera,23,89,14
578,Mikalai Haliak,24,89,20
579,Tomas Farjat,22,89,20
580,JC Aragone,27,88,4
581,Luca Castelnuovo,26,88,13
582,Adolfo Daniel Vallejo,18,88,14
583,Peter Heller,30,88,15
584,Facundo Juarez,25,88,16
585,Joao Fonseca,16,87,6
586,Alessandro Giannessi,32,87,7
587,Mukund Sasikumar,26,87,8
588,Juan Sebastian Gomez,31,87,16
589,David Perez Sanz,28,87,16
590,Fernando Yamacita,25,87,21
591,Naoki Tajima,22,87,25
592,Ryota Tanuma,27,86,10
593,Beibit Zhukayev,22,86,12
594,Santiago De La Fuente,21,86,13
595,Sebastian Ofner,26,85,5
596,Omar Jasika,25,85,15
597,Raul Brancaccio,25,84,12
598,Oleksandr Bielinskyi,28,84,20
599,Mac Kiger,24,84,20
600,Amr Elsayed,24,84,25
601,Tennyson Whiting,21,84,30
602,Govind Nanda,22,83,10
603,Giorgio Tabacco,19,83,13
604,Viacheslav Bielinskyi,19,83,13
605,Pedro Araujo,21,83,14
606,Tomohiro Masabayashi,25,83,15
607,Stefanos Sakellaridis,18,83,42
608,Robin Bertrand,20,81,28
609,Maxime Janvier,26,80,3
610,Kai Lemstra,23,80,13
611,Yann Wojcik,26,80,14
612,Max Alcala Gurri,20,80,26
613,Giovanni Fonio,24,79,7
614,Enrico Dalla Valle,25,79,11
615,Liam Draxl,21,79,12
616,S D Prajwal Dev,26,79,20
617,Adrian Andreev,21,78,8
618,Pavel Kotov,24,78,10
619,Siddhant Banthia,22,78,11
620,Yeong-Seok Jeong,23,78,12
621,Frane Nincevic,23,78,12
622,Chak Lam Coleman Wong,18,78,12
623,Dax Donders,22,78,13
624,Robert Strombachs,23,78,14
625,Peter Bertran,27,78,16
626,Preston Brown,21,78,20
627,Lukas Klein,25,77,3
628,Gianluca Mager,28,77,5
629,Fausto Tabacco,20,77,14
630,Alejandro Mendoza,33,77,17
631,Raphael Calzi,25,77,31
632,Justin Boulais,21,76,7
633,Alejo Lorenzo Lingua Lavallen,22,76,12
634,Paulo Andre Saraiva Dos Santos,22,76,20
635,Pierre-Hugues Herbert,32,75,4
636,Shuichi Sekiguchi,31,74,13
637,Ryuki Matsuda,23,74,24
638,Finn Reynolds,23,73,12
639,Alejandro Manzanera Pertusa,20,73,19
640,Tristan Lamasine,30,72,7
641,Stuart Parker,25,72,9
642,Aleksandre Bakshi,25,72,15
643,Ethan Cook,20,72,22
644,Lucas Pouille,29,71,5
645,Matteo Arnaldi,22,71,8
646,Genaro Alberto Olivieri,24,71,13
647,Jurij Rodionov,23,70,3
648,Emilio Gomez,31,70,5
649,Shunsuke Mitsui,20,70,9
650,Benjamin Hannestad,26,70,10
651,Takuto Niki,35,70,11
652,Henrique Rocha,19,70,15
653,Simon Anthony Ivanov,22,70,16
654,Kris Van Wyk,26,70,23
655,Alexandros Skorilas,23,70,24
656,Saba Purtseladze,21,70,30
657,Edas Butvilas,18,69,4
658,Alastair Gray,24,69,6
659,Alejandro Garcia,21,69,8
660,Alex Martinez,22,69,9
661,Yannick Mertens,35,69,10
662,Stefan Palosi,23,69,13
663,Diego Fernandez Flores,22,69,15
664,Nicholas Bybel,29,69,18
665,David Jorda Sanchis,28,69,22
666,Michiel De Krom,24,68,4
667,Yasutaka Uchiyama,30,68,6
668,Jamie Cerretani,41,68,9
669,Bruno Kuzuhara,19,68,11
670,Daniil Glinka,22,68,12
671,Karl Kiur Saar,27,68,13
672,Colin Markes,26,68,17
673,Adrian Oetzbach,25,68,17
674,Roy Stepanov,23,68,23
675,Ivan Denisov,22,67,18
676,Federico Bertuccioli,24,67,20
677,Mikael Torpegaard,28,66,2
678,Andrea Arnaboldi,35,66,4
679,Sumit Nagal,25,66,6
680,Frederico Ferreira Silva,28,66,7
681,Riccardo Bonadio,29,66,10
682,Andrew Rogers,24,66,10
683,Daniel Paty,23,66,13
684,Goncalo Falcao,35,66,17
685,Joshua Sheehy,26,66,22
686,Shintaro Imai,29,65,7
687,Lukas Neumayer,20,65,11
688,Jorge Martinez Martinez,27,65,18
689,James Mackinlay,22,65,21
690,Fermin Tenti,25,65,25
691,Carlos Sanchez Jover,22,64,12
692,Dayne Kelly,32,64,17
693,Wilson Leite,31,64,17
694,Buvaysar Gadamauri,22,64,19
695,Dimitris Sakellaridis,16,64,47
696,Alexandar Lazarov,25,63,6
697,Vasil Kirkov,24,63,6
698,Yusuke Takahashi,25,63,8
699,Nicolas Alvarez,26,63,8
700,Sho Shimabukuro,25,63,9
701,Xin Gao,28,63,9
702,Matteo Martineau,24,63,14
703,Alessio Zanotti,23,63,14
704,Axel Garcian,20,63,15
705,Lorenzo Claverie,20,63,16
706,Mirko Martinez,25,63,17
707,Jiri Jenicek,23,63,17
708,Alvaro Guillen Meza,20,63,17
709,Cengiz Aksu,24,63,18
710,Jan Jermar,23,63,19
711,Ugo Blanchet,24,62,11
712,Jarno Jans,22,62,11
713,Daniel Antonio Nunez,21,62,18
714,Ryan Peniston,27,61,7
715,Jannik Opitz,25,61,11
716,Aoran Wang,26,61,11
717,Ricardo Rodriguez - Pace,29,61,15
718,Tommaso Compagnucci,23,61,24
719,Salvatore Caruso,30,60,6
720,Sergio Galdos,33,60,7
721,Olaf Pieczkowski,19,60,12
722,Nathan Ponwith,25,60,13
723,Ilya Rudiukov,22,60,15
724,Khumoyun Sultanov,24,60,16
725,Davide Galoppini,28,60,21
726,Nicolas Bruna,24,60,24
727,Joris De Loore,30,59,7
728,Anton Matusevich,21,59,7
729,Toby Kodat,20,59,9
730,Nitin Kumar Sinha,24,59,17
731,Daniel Siniakov,20,59,21
732,Alec Beckley,21,59,21
733,Jack Vance,25,59,28
734,Corentin Denolly,25,58,9
735,Mattia Bellucci,21,58,9
736,Sebastian Santibanez,27,58,12
737,Victor Lilov,19,58,13
738,Gabriele Bosio,22,58,17
739,Osgar O'Hoisin,26,58,20
740,Adam Jurajda,19,58,23
741,Samuel Martinez Arjona,21,58,24
742,Filip Peliwo,29,57,6
743,Ze Zhang,32,57,7
744,Stefan Popovic,19,57,12
745,Rimpei Kawakami,22,57,13
746,Louroi Martinez,24,57,13
747,Jody Maginley,27,57,17
748,Felix Gill,20,56,4
749,Giovanni Mpetshi Perricard,19,56,6
750,Cheong-Eui Kim,33,56,7
751,Giorgio Ricca,28,56,11
752,Jordan Smith,26,56,11
753,Sheng Tang,,56,13
754,Tom Gentzsch,19,56,18
755,Marlon Vankan,22,56,18
756,S Mert Ozdemir,23,56,23
757,Franco Roncadelli,23,56,23
758,Christian Oliveira,23,55,5
759,Carlos Taberner,25,55,5
760,Timofey Skatov,22,55,7
761,Simon Carr,23,55,7
762,Jimmy Yang,25,55,8
763,Martin Breysach,21,55,9
764,Rigele Te,25,55,10
