Rank,Player,Age,Points,Tournaments Played
95,Christopher Rungkat,30,964,27
96,Stefanos Tsitsipas,22,960,14
97,Andre Begemann,36,960,36
98,Leonardo Mayer,33,959,15
99,Andy Murray,33,950,6
100,Denys Molchanov,33,943,38
101,Nathaniel Lammons,27,943,45
102,Andrea Vavassori,25,939,37
103,John-Patrick Smith,31,938,29
104,Roman Jebavy,30,904,34
105,Fernando Romboli,31,889,49
106,Sam Weissborn,29,882,39
107,Cheng-Peng Hsieh,29,871,29
108,Dominic Thiem,27,870,7
109,Ramkumar Ramanathan,25,868,25
110,Pablo Cuevas,34,850,19
111,Taylor Fritz,22,840,15
112,JiSung Nam,27,830,27
113,David Vega Hernandez,26,827,46
114,Matthew Ebden,32,825,14
115,Reilly Opelka,23,810,10
116,Treat Huey,35,792,29
117,Ante Pavic,31,782,32
118,Orlando Luz,22,765,34
119,Purav Raja,34,758,35
120,Hans Hach Verdugo,30,754,42
121,MinKyu Song,30,753,27
122,Harri Heliovaara,31,750,30
123,Evan King,28,749,33
124,Leander Paes,47,748,21
125,Marc Polmans,23,735,14
126,Jack Sock,28,720,7
127,Radu Albot,30,715,21
128,Antonio Sancic,31,710,28
129,Robert Galloway,28,708,31
130,Hunter Reese,27,707,43
131,Steve Johnson,30,690,10
132,N.Sriram Balaji,30,668,37
133,Fabio Fognini,33,665,14
134,Luis David Martinez,31,662,44
135,Rafael Matos,24,653,36
136,Luca Margaroli,28,653,45
137,Alex Lawson,26,652,39
138,Nathan Pasha,28,641,29
139,Aleksandr Nedovyesov,33,638,21
140,Daniel Evans,30,630,15
141,Roberto Carballes Baena,27,628,13
142,Mao-Xin Gong,33,624,24
143,Felipe Meligeni Alves,22,624,32
144,Szymon Walkow,25,622,39
145,Sem Verbeek,26,620,26
146,Zdenek Kolar,24,605,25
147,Florin Mergea,35,596,21
148,Ze Zhang,30,579,20
149,Novak Djokovic,33,570,7
150,Gerard Granollers,31,558,30
151,Teymuraz Gabashvili,35,544,35
152,Benjamin Bonzi,24,539,24
153,Karol Drzewiecki,24,539,35
154,Roberto Maytin,31,534,21
155,Jamie Cerretani,39,516,36
156,Federico Delbonis,30,510,8
157T,Ivan Sabanov,28,510,33
157T,Matej Sabanov,28,510,33
159,Lloyd Glasspool,26,501,29
160,Jeevan Nedunchezhiyan,32,498,31
161,Alexander Zverev,23,495,14
162,Quentin Halys,24,491,19
163,Max Schnur,27,491,23
164,Daniel Masur,25,478,25
165,Fabien Reboul,25,477,30
166,Sam Querrey,33,475,10
167,Sadio Doumbia,30,472,36
168,Arthur Rinderknech,25,471,15
169,Manuel Guinard,24,468,28
170,Tommy Paul,23,465,11
171,Federico Gaio,28,465,11
172,Sergiy Stakhovsky,34,464,13
173,Dennis Novikov,26,464,24
174,John Isner,35,450,7
175,Kyle Edmund,25,450,7
176,Jaume Munar,23,450,11
177,Adrian Mannarino,32,450,12
178,Cameron Norrie,25,450,12
179,Hubert Hurkacz,23,450,15
180,Peter Polansky,32,446,28
181,Ruben Bemelmans,32,438,19
182,Salvatore Caruso,27,435,8
183,Pedro Martinez,23,432,21
184,Sergio Martos Gornes,26,432,41
185,Vasek Pospisil,30,430,6
186,Tristan Lamasine,27,424,16
187,Adil Shamasdin,38,424,26
188,Mischa Zverev,33,420,21
189,Tsung-Hua Yang,29,414,27
190,Scott Puodziunas,30,412,35
191,Fabricio Neis,30,408,19
192,Christopher Eubanks,24,404,10
193,Enzo Couacaud,25,404,15
194,Albano Olivetti,28,402,32
195,Antoine Hoang,24,401,11
196,Saketh Myneni,33,401,12
197,Andrea Pellegrino,23,401,26
198,Daniil Medvedev,24,400,6
199,Zhe Li,34,400,18
200,Guido Andreozzi,29,398,7
201,Toshihide Matsui,42,389,25
202,Gregoire Barrere,26,380,6
203,Juan Ignacio Londero,27,375,17
204,Julian Lenz,27,370,16
205,Sergio Galdos,30,363,29
206,James Duckworth,28,360,3
207,Janko Tipsarevic,36,360,6
208,Jordan Thompson,26,360,13
209,Casper Ruud,21,355,8
210,Sekou Bangoura,28,350,24
211,Vishnu Vardhan,33,345,25
212,Marius Copil,30,344,13
213,Martin Redlicki,25,342,26
214,Matteo Berrettini,24,330,9
215,Viktor Troicki,34,327,7
216,Jan Zielinski,23,326,24
217,Julian Ocleppo,23,325,31
218,JC Aragone,25,322,21
219,Lucas Miedler,24,322,22
220,Alejandro Davidovich Fokina,21,320,5
221,Mackenzie McDonald,25,315,9
222,Lucas Pouille,26,315,10
223,Lorenzo Sonego,25,315,11
224,Oriol Roca Batalla,27,313,25
225,Tennys Sandgren,29,310,12
226,Thiago Monteiro,26,310,13
227,Ruben Gonzales,35,307,29
228,Facundo Bagnis,30,305,16
229,Lukas Rosol,35,300,9
230,Paolo Lorenzi,38,295,12
231,Dan Added,21,291,29
232,Marco Bortolotti,29,287,33
233,Facundo Mena,28,286,22
234,Ruan Roelofse,30,284,24
235,Andreas Siljestrom,39,283,18
236,Xin Gao,26,281,24
237,Maxime Cressy,23,277,22
238,Sanchai Ratiwatana,38,277,26
239,Scott Clayton,26,272,26
240,David Goffin,29,270,4
241,Miomir Kecmanovic,21,270,10
242,Nikoloz Basilashvili,28,270,10
243,Arjun Kadhe,26,270,21
244,Benjamin Lock,27,270,38
245,Fajing Sun,24,267,21
246,Elliot Benchetrit,22,265,9
247,Kimmer Coppejans,26,263,16
248,Vladyslav Manafov,27,262,33
249,Nick Kyrgios,25,260,11
250,Felix Auger-Aliassime,20,260,12
251,Martin Cuevas,28,256,23
252,Darian King,28,255,9
253,Andrew Harris,26,250,13
254,Marc-Andrea Huesler,24,247,20
255,Boris Arias,26,247,33
256,Ryan Harrison,28,243,6
257,Thai-Son Kwiatkowski,25,236,10
258,Pavel Kotov,21,236,15
259,Tomislav Draganja,26,234,19
260,Skander Mansouri,25,234,26
261,Alejandro Gomez,29,234,27
262,Federico Zeballos,32,233,34
263,Roberto Cid Subervi,27,231,17
264,Jonathan Eysseric,30,230,22
265,Brydan Klein,30,228,17
266,Nicolas Barrientos,33,226,19
267,Yates Johnson,26,226,36
268,Hunter Johnson,26,226,37
269,Stan Wawrinka,35,225,5
270,Marton Fucsovics,28,225,10
271,Marek Gengel,25,225,39
272,Adrian Menendez-Maceiras,34,223,12
273,Michael Vrbensky,20,223,26
274,Emil Ruusuvuori,21,221,10
275,Carlos Gomez-Herrera,30,221,12
276,Cristian Garin,24,220,18
277,Diego Hidalgo,27,220,28
278,Markus Eriksson,30,218,29
279,Alexander Merino,28,217,37
280,Denis Kudla,28,213,8
281,Bradley Klahn,30,213,10
282,Alejandro Tabilo,23,213,18
283,Chris Guccione,35,210,4
284,Roberto Quiroz,28,209,20
285,Junior A. Ore,28,209,28
286,Dustin Brown,35,207,12
287,Mitchell Krueger,26,206,13
288,Evan Hoyt,25,206,19
289,Mario Vilella Martinez,25,203,14
290,Corentin Denolly,23,203,21
291,David Marrero,40,203,23
292,Jesper de Jong,20,202,28
293,Harry Bourchier,24,201,25
294,Hugo Dellien,27,200,16
295,Illya Marchenko,33,198,9
296,Roman Safiullin,23,198,15
297,Christian Harrison,26,197,10
298,Botic van de Zandschulp,25,197,12
299,Pedro Sakamoto,27,196,21
300,Tallon Griekspoor,24,195,8
301,Malek Jaziri,36,195,9
302,Joao Menezes,23,195,13
303,Kacper Zuk,21,195,25
304,Brayden Schnur,25,192,15
305,John Paul Fruttero,39,192,20
306,Patrik Niklas-Salminen,23,191,16
307,Akira Santillan,23,190,17
308,Geoffrey Blancaneaux,22,187,19
309,Pedro Sousa,32,186,18
310,Denis Yevseyev,27,185,30
311,Tomas Barrios Vera,22,184,11
312,Alexandru Jecan,32,183,37
313,Konstantin Kravchuk,35,182,17
314,Mark Vervoort,30,182,27
315,Mikhail Elgin,39,181,9
316,Marc Lopez,38,180,10
317,Sebastian Korda,20,180,11
318,Ricardas Berankis,30,180,12
319,Evgenii Tiurnev,23,180,20
320,Vijay Sundar Prashanth,33,180,25
321,Aziz Dougaz,23,179,20
322,Manuel Pena Lopez,22,179,31
323,Inigo Cervantes,30,178,14
324,Timur Khabibulin,25,176,27
325,Sonchat Ratiwatana,38,175,20
326,Guillermo Garcia-Lopez,37,172,10
327,Hugo Gaston,20,171,16
328,Jakub Paul,21,171,24
329,Liam Broady,26,169,18
330,Thomas Fabbiano,31,168,7
331,Jurij Rodionov,21,168,9
332,Donald Young,31,168,9
333,Ryan Nijboer,21,167,22
334,Soonwoo Kwon,22,165,8
335,Yunseong Chung,22,165,12
336,Alex Bolt,27,163,10
337,Korey Lovett,24,163,24
338,Steven Diez,29,159,20
339,Thiemo de Bakker,32,158,4
340,Brandon Walkin,26,157,28
341,Blaz Rola,30,155,11
342,Conner Huertas del Pino,24,155,31
343,Jonas Forejtek,19,154,12
344,David Pichler,24,154,35
345,Victor Vlad Cornea,27,153,21
346,Tomas Martin Etcheverry,21,153,28
347,Courtney John Lock,24,153,33
348,Denis Istomin,34,152,10
349,Federico Coria,28,150,13
350,Runhao Hua,24,150,15
351,Calum Puttergill,27,150,18
352,Juan Pablo Varillas,25,148,16
353,Roberto Ortega-Olmedo,29,148,17
354,Austin Rapp,24,148,29
355,Ivan Gakhov,23,145,15
356,David Poljak,24,144,29
357,Yan Bai,31,143,7
358,Shintaro Imai,27,143,15
359,Yu Hsiou Hsu,21,143,24
360,Petr Nouza,22,142,30
361,Grigoriy Lomakin,22,141,34
362,Laurynas Grigelis,29,139,14
363,Francisco Cabral,23,139,35
364,Peter Heller,28,137,25
365,Aljaz Bedene,31,135,4
366T,Marin Cilic,32,135,5
366T,Milos Raonic,29,135,5
368,Gilles Simon,35,135,8
369,Fernando Verdasco,36,135,9
370,Jaume Pla Malfeito,25,134,27
371,Julian Bradley,28,134,34
372,Toby Kodat,17,133,13
373,Renzo Olivo,28,133,13
374,Lukas Klein,22,132,8
375,Nicolas Alvarez,24,132,17
376,Alexandr Cozbinov,25,132,31
377,Nicolas Alberto Arreche,26,132,31
378,Vladyslav Orlov,25,131,26
379,Artem Dubrivnyy,21,130,21
380,Rameez Junaid,39,128,16
381,Matteo Martineau,21,128,20
382,Mateusz Kowalczyk,33,127,9
383,Alexander Igoshin,28,126,26
384,Vit Kopriva,23,125,26
385,Andrej Martin,31,124,5
386,Stefano Travaglia,28,123,11
387,Bernardo Saraiva,27,123,18
388,Raul Brancaccio,23,123,23
389,Simon Freund,24,123,26
390,Ivan Liutarevich,24,122,18
391,Luke Johnson,26,121,25
392,Camilo Ugo Carabelli,21,121,30
393,Martin Damm,17,120,7
394,Andres Artunedo Martinavarro,27,120,12
395,Maximiliano Estevez,31,120,24
396,George Goldhoff,25,120,24
397,Dominik Koepfer,26,119,6
398,Eduard Esteve Lobato,26,119,19
399,Bart Stevens,22,119,26
400,Elias Ymer,24,118,9
401,Matias Franco Descotte,26,117,17
402,Clement Tabur,20,116,25
403,Jannik Sinner,19,115,5
404,Altug Celikbilek,24,115,19
405,Fabian Fallert,23,115,20
406,Aslan Karatsev,27,114,11
407,Jose Hernandez-Fernandez,30,114,13
408,Michael Geerts,25,114,20
409,Juan Manuel Cerundolo,18,114,25
410,Anis Ghorbel,31,114,40
411,Mariano Kestelboim,24,113,27
412,Matias Zukas,24,113,34
413,Thomas Fancutt,25,112,24
414,Luca Castelnuovo,23,112,28
415,Gijs Brouwer,24,111,16
416,David Perez Sanz,26,111,19
417,Nicolas Mejia,20,111,19
418,Jason Taylor,26,111,28
419,Di Wu,29,109,9
420,Franco Agamenone,27,109,14
421,Luis Patino,27,109,20
422,Ian Dempster,25,109,25
423,Rhett Purcell,24,109,25
424,Jozef Kovalik,27,108,4
425,Hiroki Moriya,30,108,8
426,Facundo Arguello,28,108,11
427,Sergey Fomin,19,108,18
428,Cristian Rodriguez,30,108,23
429,Glenn Smits,30,108,26
430,Pablo Vivero Gonzalez,25,108,26
431,Maxime Tchoutakian,26,107,30
432,Goncalo Falcao,32,106,30
433,Dennis Novak,27,105,7
434,Justin Butsch,25,105,23
435,Adam Taylor,29,105,26
436,Florian Lakat,25,104,18
437,Mats Hermans,24,104,23
438,Jorge Panta,25,103,27
439,Oleg Prihodko,23,103,27
440,Kevin King,29,101,6
441,Alexander Pavlioutchenkov,34,101,12
442,Michal Dembek,23,101,21
443,Nenad Zimonjic,44,101,25
444,Javier Barranco Cosano,21,101,28
445,Filip Peliwo,26,100,6
446,Alexandre Muller,23,100,8
447,Piotr Matuszewski,22,100,22
448,Emilio Gomez,28,99,7
449,Shintaro Mochizuki,17,99,11
450,Riccardo Bonadio,27,99,19
451,Evan Zhu,22,99,21
452,Tuna Altuna,31,99,28
453,Vitaliy Sachko,23,99,28
454,Igor Marcondes,23,98,14
455,Pedro Cachin,25,97,10
456,Jacopo Berrettini,21,97,19
457,Benjamin Winter Lopez,22,97,29
458,Alexander Erler,22,96,13
459,Jan Satral,30,96,16
460,Rafael Nadal,34,95,1
461T,Thomaz Bellucci,32,95,4
461T,Michael Mmoh,22,95,4
463,Jiri Lehecka,18,95,10
464,Jack Findel-Hawkins,26,95,17
465,Hernan Casanova,26,95,22
466,Filip Bergevi,26,95,22
467,Bogdan Bobrov,23,95,31
468,Kai Wehnelt,24,94,28
469,Yasutaka Uchiyama,28,93,5
470,Danilo Petrovic,28,93,8
471,Tom Jomby,29,93,12
472,Yannick Mertens,33,93,18
473,Mukund Sasikumar,23,92,4
474,Nino Serdarusic,23,92,10
475,Maxim Ratniuk,24,92,18
476,Franco Feitt,28,92,23
477,Alberto Barroso Campos,24,91,21
478,Rio Noguchi,21,91,34
479T,Daniil Golubev,19,90,1
479T,Ernests Gulbis,32,90,1
481,Juan Martin del Potro,32,90,2
482T,Kei Nishikori,30,90,4
482T,Yoshihito Nishioka,25,90,4
484,Filip Krajinovic,28,90,5
485,Lleyton Hewitt,39,90,6
486,Pablo Andujar,34,90,9
487,Ugo Humbert,22,90,10
488,Albert Ramos-Vinolas,32,90,11
489,Andreas Seppi,36,90,12
490,Jacob Grills,25,90,19
491,Alexandar Lazarov,22,90,25
492,Evgeny Karlovskiy,26,89,9
493,Jelle Sels,25,89,10
494,Andrea Arnaboldi,32,89,11
495,Michail Pervolarakis,24,89,17
496,Eduardo Struvay,29,88,15
497,Martins Podzus,26,88,16
498,Viktor Durasovic,23,87,13
499,Antoine Escoffier,28,87,14
500,James Frawley,26,87,18
501,Uladzimir Ignatik,30,86,13
502,Sanjar Fayziev,26,86,15
503,Fabian Marozsan,21,86,21
504,Mateus Alves,19,86,24
505,Daniel Dutra da Silva,32,85,13
506,Jaroslav Pospisil,39,85,16
507,Peter Bothwell,25,85,26
508,Adrian Barbu,37,84,23
509,Luca Gelhardt,25,84,23
510,Lukas Lacko,32,83,2
511,Vladimir Ivanov,33,83,21
512,Yan Sabanin,30,83,21
513,Wilson Leite,28,83,29
514,Brandon Holt,22,82,6
515,Joao Domingues,27,82,8
516,Thiago Agustin Tirante,19,82,17
517,Giovanni Fonio,22,82,17
518,Daniel Michalski,20,82,17
519,Ray Ho,20,82,19
520,Sebastian Baez,19,82,26
521,Chun-Hsin Tseng,19,81,10
522,Mark Whitehouse,27,81,23
523,Gabriel Petit,25,81,25
524,Markos Kalovelonis,26,81,28
525,Thiago Seyboth Wild,20,80,7
526,Ivan Nedelko,34,80,9
527,Sebastian Ofner,24,80,11
528,Vaclav Safranek,26,80,12
529,Johannes Haerteis,24,80,12
530,Jose Daniel Bendeck,29,80,17
531,Oscar Jose Gutierrez,27,80,24
532,David Jorda Sanchis,26,80,24
533,Anirudh Chandrasekar,22,79,18
534,Francisco Comesana,20,79,26
535,Ignacio Carou,21,79,35
536,Enrico Dalla Valle,22,78,20
537,Mats Rosenkranz,22,78,20
538,Tomas Lipovsek Puches,27,78,22
539,Fermin Tenti,23,78,35
540,Antoine Bellier,24,77,19
541,Matteo Gigante,18,76,3
542,Flavio Cobolli,18,76,5
543,Guilherme Clezar,27,76,9
544,Kai Lemstra,21,76,18
545,Antoine Cornut-Chauvinc,20,76,20
546,Ignacio Monzon,22,76,28
547,Genaro Alberto Olivieri,22,76,33
548,Alex Molcan,22,75,2
549,Gian Marco Moroni,22,75,9
550,Maximilian Neuchrist,29,75,12
551,Dmitry Popko,24,74,17
552,Marat Deviatiarov,26,74,23
553,Ondrej Krstev,23,74,24
554,Sagadat Ayap,25,74,35
555,Mick Lescure,27,73,10
556,Harrison Adams,26,73,15
557,Danylo Kalenichenko,26,73,17
558,Robert Strombachs,21,73,21
559,Kelsey Stevenson,30,73,22
560,Arthur Reymond,21,73,25
561,Majed Kilani,23,73,26
562,Aoran Wang,23,72,19
563,Francesco Forti,21,72,19
564,Alessandro Bega,29,72,20
565,Ricardo Rodriguez - Pace,27,72,27
566,Timur Kiyamov,23,72,27
567,Dalibor Svrcina,18,71,13
568,Yuta Shimizu,21,71,20
569,Adam Moundir,25,71,24
570,Tim van Rijthoven,23,70,5
571,Taro Daniel,27,70,6
572,Frances Tiafoe,22,70,7
573,Evgeny Donskoy,30,70,8
574,Daniel Altmaier,22,70,16
575,Francesco Vilardo,30,70,25
576,Yosuke Watanuki,22,69,4
577,Strong Kirchheimer,25,69,11
578,Christopher Heyman,27,69,11
579,Nuno Borges,23,69,12
580,Alexey Zakharov,20,69,13
581,Jumpei Yamasaki,23,69,16
582,Zura Tkemaladze,20,69,17
583,Sandro Ehrat,29,69,17
584,Francis Casey Alcantara,28,69,21
585,Alexander Zhurbin,28,68,11
586,Alfredo Perez,23,68,15
587,Khumoyun Sultanov,21,68,16
588,Jose Fco. Vidal Azorin,27,68,32
589,Attila Balazs,32,67,4
590,Rudolf Molleker,20,67,9
591,Juan Sebastian Gomez,28,67,15
592,Stefan Palosi,20,67,18
593,Michal Konecny,31,67,22
594,Jeroen Vanneste,26,66,12
595,Reese Stalder,23,66,21
596,Alec Adamson,26,66,21
597,George Tsivadze,27,66,22
598,Pak Long Yeung,25,66,25
599,Adam Pavlasek,26,65,5
600,Kamil Majchrzak,24,65,6
601,Emilio Nava,18,65,6
602,Marcos Giron,27,65,8
603,Christoph Negritu,26,65,12
604,Petr Michnev,31,65,14
605,Maverick Banes,28,65,16
606,Blake Ellis,21,65,17
607,Nicolas Moreno De Alboran,23,65,17
608,Peter Nagy,28,65,22
609,Sora Fukuda,23,64,14
610,Constantin Schmitz,25,64,14
611,Fred Gil,35,64,17
612,Simon Carr,20,64,19
613,Sidane Pontjodikromo,20,64,19
614,Daniel Kossek,24,64,22
615,Damien Wenger,20,64,22
616,Nick Hardt,20,64,23
617,Felix Corwin,24,64,24
618,Blaz Kavcic,33,63,5
619,Yannick Maden,30,63,6
620,Igor Sijsling,33,63,10
621,Michiel De Krom,22,63,12
622,Yan Bondarevskiy,20,63,22
623,Moez Echargui,27,62,12
624,Vladimir Korolev,25,62,19
625,Hendrik Jebens,25,61,13
626,Joao Pedro Sorgi,27,61,17
627,Yanais Laurent,28,61,17
628,Davide Galoppini,26,61,17
629,Charlie Emhardt,25,61,20
630,Jiri Vesely,27,60,6
631,Jaime Bendeck,23,60,10
632,Harold Mayot,18,60,12
633,Niels Lootsma,26,60,14
634,Christian Lindell,28,60,16
635,Matthew Christopher Romios,21,60,20
636,Alexander Weis,23,60,23
637,Tiago Cacao,22,60,24
638,Juan Carlos Aguilar,21,59,8
639,Pierre Faivre,24,59,13
640,Sarp Agabigun,23,59,16
641,Tung-Lin Wu,22,58,8
642,Maxime Janvier,24,58,10
643,Ben Jones,22,58,10
644,Hiroyasu Ehara,29,58,13
645,Agustin Velotti,28,58,15
646,Jonathan Mridha,25,58,15
647,Nicolo Turchetti,24,58,19
648,Joffrey De Schepper,29,58,19
649,Aryan Goveas,22,58,26
650,Yusuke Takahashi,23,57,7
651,Yecong He,26,57,15
652,Adil Kalyanpur,20,57,19
653,Jordi Arconada,24,57,20
654,Joao Lucas Reis Da Silva,20,57,23
655,Jody Maginley,25,57,24
656,Lorenzo Musetti,18,56,8
657,Peter Torebko,32,56,15
658,Max Houkes,20,56,21
659,Arnaud Bovy,20,56,22
660,Gonzalo Villanueva,25,56,24
661,Bastian Malla,24,55,12
662,Kirill Kivattsev,23,55,17
663,Maciej Smola,27,55,22
664,Alejandro Mendoza,30,55,31
665,Sho Shimabukuro,23,54,10
666,Jason Jung,31,54,12
667,Hao Wu,23,54,13
668,Lasse Muscheites,24,54,13
669,Baptiste Crepatte,26,54,15
670,Ryan Peniston,24,54,16
671,Carlos Sanchez Jover,20,54,19
672,Mikhail Korovin,24,54,19
673,S D Prajwal Dev,24,54,19
674,Georgii Kravchenko,20,54,24
675,Naoki Tajima,20,54,26
676,Matteo Viola,33,53,5
677,Kuan-Yi Lee,24,53,7
678,Axel Geller,21,53,7
679,Christopher O'Connell,26,53,9
680,Wei-De Lin,24,53,13
681,Guy Orly Iradukunda,24,53,15
682,Anton Chekhov,28,53,17
683,Takuto Niki,33,53,20
684,Cameron Green,24,53,23
685,Volodoymyr Uzhylovskyi,32,53,24
686,Mick Veldheer,24,53,25
687,Alexander Donski,22,53,26
688,Daniel Cukierman,25,52,5
689,Collin Altamirano,24,52,7
690,Francisco Dias,28,52,11
691,Karim-Mohamed Maamoun,29,52,15
692,Alex Hernandez,21,52,17
693,Fernando Yamacita,23,52,17
694,Bogdan Ionut Apostol,24,52,19
695,Juan Pablo Paz,25,52,22
696,Ryota Tanuma,25,52,22
697,Erik Crepaldi,30,52,26
698,Marco Trungelliti,30,51,4
699,Petros Chrysochos,24,51,9
700,Shinji Hazawa,21,51,10
701,Cem Ilkel,25,51,13
702,Zizou Bergs,21,51,17
703,Wishaya Trongcharoenchaikul,25,51,18
704,Kento Takeuchi,32,51,21
705,Milan Radojkovic,19,51,24
706,Jimmy Wang,35,50,2
707,Prajnesh Gunneswaran,30,50,4
708,Hugo Grenier,24,50,11
709,Zhizhen Zhang,24,50,13
710,David Fox,26,50,13
711,Tanner K Smith,25,50,14
712,Raheel Manji,23,50,15
713,Jonathan Gray,23,50,19
714,Oleksii Krutykh,20,50,27
715,Benjamin Dhoe,24,50,29
716,Andrey Chepelev,22,50,32
717,Preston Touliatos,25,49,14
718,Robin Stanek,25,49,16
719,Soichiro Moritani,26,49,18
720,Vasil Kirkov,21,49,18
721,Riccardo Maiga,31,49,19
722,Anderson Reed,30,49,20
723,Toby Martin,27,49,20
724,Nick Chappell,28,49,23
725,Facundo Juarez,23,49,24
726,Guido Ivan Justo,22,49,26
727,Shalva Dzhanashiya,28,49,27
728,Nicaise Muamba,20,48,2
729T,Rogerio Dutra Silva,36,48,4
729T,Noah Rubin,24,48,4
731,Ljubomir Celebic,29,48,12
732,Yuki Mochizuki,22,48,12
733,Neil Oberleitner,21,48,13
734,Anas Fattar,33,48,14
735,Marc Dijkhuizen,24,48,16
736,Niklas Schell,21,48,18
737,Pedro Vives Marcos,19,48,20
738,Karl Friberg,21,48,21
739,Alexander Shevchenko,19,48,24
740,Jeremy Jahn,30,47,5
741,Viktor Galovic,30,47,6
742,Lorenzo Giustino,29,47,9
743,Matteo Arnaldi,19,47,9
744,Gregoire Jacq,27,47,11
745,Niki Kaliyanda Poonacha,25,47,12
746,Evan Furness,22,47,17
747,Martin Van Der Meerschen,20,47,20
748,Manish Sureshkumar,21,47,21
749,Gleb Sakharov,32,46,7
750,Janis Podzus,26,46,9
751,Sebastian Fanselow,28,46,12
752,Petr Hajek,23,46,16
753,Maxime Mora,23,46,22
754,Fabio Coelho,20,46,23
755,Jo-Wilfried Tsonga,35,45,2
756,John Millman,31,45,6
757,Nemanja Malesevic,19,45,8
758,Lorenzo Frigerio,31,45,11
759,Adelchi Virgili,30,45,12
760,Edan Leshem,23,45,16
761,Albert Roglan,21,45,19
762,Juan Ignacio Galarza,26,45,20
763,Mirko Martinez,22,45,20
764,Riccardo Balzerani,22,45,21
765,Johan Nikles,23,45,21
766,Umut Akkoyun,20,45,25
767,Oscar Otte,27,44,4
768,Giorgio Portaluri,30,44,6
769,Filippo Baldi,24,44,9
770,Henry Craig,26,44,9
