Rank,Player,Age,Points,Tournaments Played
221,Xin Gao,25,284,25
222,Marc-Andrea Huesler,23,283,20
223,Jonathan Eysseric,29,277,23
224,Tomislav Draganja,25,274,20
225,Facundo Mena,27,273,22
226,Adrian Mannarino,31,270,10
227,Jordan Thompson,25,270,14
228,Fajing Sun,23,269,23
229,Blake Ellis,21,268,15
230,Enzo Couacaud,24,266,9
231,Maxime Cressy,22,262,19
232,Lucas Miedler,23,261,14
233,Antoine Hoang,24,258,5
234,Paolo Lorenzi,38,252,11
235,Julian Ocleppo,22,252,29
236,John Paul Fruttero,38,251,25
237,Alejandro Gomez,28,249,28
238,Marek Gengel,24,247,34
239,Dan Added,20,242,25
240,Oriol Roca Batalla,26,240,23
241,Federico Zeballos,31,240,31
242,Evan Hoyt,25,239,19
243,Martin Cuevas,28,237,15
244,Vladyslav Manafov,26,236,30
245,Mark Vervoort,29,235,26
246,Hubert Hurkacz,22,234,12
247,David Marrero,39,232,22
248,Lloyd Glasspool,26,229,19
249,Manuel Guinard,24,229,25
250,Boris Arias,26,227,31
251,Stan Wawrinka,34,225,5
252,Marco Bortolotti,28,223,27
253,Emil Ruusuvuori,20,221,10
254,Elliot Benchetrit,21,220,10
255,Tennys Sandgren,28,220,11
256,Cristian Garin,23,220,16
257,Markus Eriksson,30,217,27
258,Hugo Dellien,26,215,13
259,Dustin Brown,35,213,12
260,Laurynas Grigelis,28,211,11
261,Roberto Quiroz,27,208,19
262,Yates Johnson,25,208,32
263,Hunter Johnson,25,208,33
264,Diego Hidalgo,26,207,25
265,Albano Olivetti,28,206,25
266,Geoffrey Blancaneaux,21,205,18
267,Hiroki Moriya,29,204,12
268,Brydan Klein,30,204,15
269,Andrew Harris,25,203,8
270,Denis Kudla,27,203,11
271,Sonchat Ratiwatana,37,199,23
272,Bradley Klahn,29,198,7
273,Alexei Popyrin,20,197,5
274,Junior A. Ore,27,195,27
275,Soonwoo Kwon,22,194,7
276,Adrian Menendez-Maceiras,34,194,10
277,Vijay Sundar Prashanth,33,193,22
278,Konstantin Kravchuk,34,191,19
279,Akira Santillan,22,190,15
280,Pedro Sakamoto,26,190,20
281,Alex Bolt,27,188,9
282,Christopher Eubanks,23,186,8
283,Nicolas Barrientos,32,185,11
284,Ivan Gakhov,23,185,16
285,Mikhail Elgin,38,183,7
286,Illya Marchenko,32,183,8
287,Enrique Lopez Perez,28,183,20
288,Timur Khabibulin,24,183,23
289,Philipp Kohlschreiber,36,180,3
290,Yoshihito Nishioka,24,180,4
291,David Goffin,29,180,5
292,Albert Ramos-Vinolas,32,180,6
293T,Mackenzie McDonald,24,180,9
293T,Gilles Simon,35,180,9
295,Ricardas Berankis,29,180,10
296,Juan Ignacio Londero,26,180,13
297,Andreas Seppi,35,180,14
298,Michael Vrbensky,20,177,18
299,Rameez Junaid,38,177,23
300,Benjamin Lock,26,176,33
301,Thiemo de Bakker,31,173,5
302,Pedro Sousa,31,171,15
303,Alexandru Jecan,31,169,30
304,Thomas Fabbiano,30,168,7
305,Donald Young,30,168,9
306,Patrik Niklas-Salminen,22,168,12
307,Bernardo Saraiva,26,168,22
308,Alexander Merino,27,168,27
309,Courtney John Lock,23,168,31
310,Kimmer Coppejans,25,165,12
311,Raul Brancaccio,22,165,22
312,Dominik Koepfer,25,164,6
313,Aziz Dougaz,22,163,15
314,Corentin Denolly,22,161,17
315,Brayden Schnur,24,157,10
316,Yunseong Chung,21,156,8
317,Facundo Arguello,27,156,8
318,Denis Yevseyev,26,154,22
319,Manuel Pena Lopez,21,153,24
320,Mario Vilella Martinez,24,152,9
321,Jesper de Jong,19,151,22
322,Runhao Hua,23,150,12
323,Yan Bai,30,147,8
324,Luke Johnson,25,147,24
325,Arklon Huertas Del Pino Cordova,25,147,32
326,Yu Hsiou Hsu,20,146,26
327,Julian Bradley,27,146,34
328,Jakub Paul,20,145,19
329,Grigoriy Lomakin,21,144,35
330,Adam Pavlasek,25,143,5
331,Javier Barranco Cosano,21,143,27
332,Pavel Kotov,21,141,12
333,Austin Rapp,23,141,25
334,Jurij Rodionov,20,139,7
335,Ryan Nijboer,20,139,16
336,Brandon Walkin,25,139,20
337,David Perez Sanz,25,138,18
338,Petr Nouza,21,138,25
339,Conner Huertas del Pino,24,138,29
340,Thai-Son Kwiatkowski,24,136,11
341,Frances Tiafoe,21,135,3
342,Alexander Bublik,22,135,8
343,Carlos Gomez-Herrera,29,135,8
344,Marton Fucsovics,27,135,12
345,Matias Franco Descotte,25,135,13
346,Alexander Pavlioutchenkov,34,134,16
347,Juan Pablo Varillas,24,133,14
348,Shintaro Imai,26,133,16
349,Korey Lovett,23,133,21
350,Mateusz Kowalczyk,32,131,11
351,Mitchell Krueger,26,131,13
352,Victor Vlad Cornea,26,131,18
353,Nicolas Mejia,19,131,21
354,Jaume Pla Malfeito,24,131,26
355,Jonas Forejtek,18,130,8
356,Alexandr Cozbinov,24,130,28
357,Roberto Ortega-Olmedo,28,129,12
358,Harry Bourchier,23,128,22
359,Denis Istomin,33,127,7
360,George Goldhoff,25,126,24
361,Alexandar Lazarov,22,125,21
362,Andrej Martin,30,124,6
363,Vladyslav Orlov,24,124,28
364,Lloyd Harris,22,123,7
365,Vit Kopriva,22,122,25
366,Ian Dempster,24,121,22
367,Chris Guccione,34,120,2
368,Andres Artunedo Martinavarro,26,120,14
369,David Pichler,23,120,27
370,Ugo Humbert,21,119,9
371,Elias Ymer,23,118,8
372,Evgeny Karlovskiy,25,118,8
373,Renzo Olivo,27,118,10
374,Jan Zielinski,23,118,14
375,Calum Puttergill,26,118,15
376,Maximiliano Estevez,30,118,20
377,Pedro Cachin,24,116,6
378,Kacper Zuk,20,116,21
379,Matias Zukas,23,116,28
380,Eduard Esteve Lobato,25,114,17
381,Ivan Liutarevich,23,114,17
382,Alejandro Tabilo,22,114,18
383,Artem Dubrivnyy,20,114,19
384,Emilio Gomez,28,113,7
385,Gianluca Mager,25,112,7
386,Liam Broady,26,112,14
387,Jannik Sinner,18,111,6
388,Jose Hernandez-Fernandez,29,111,11
389,Hernan Casanova,25,111,23
390,Maxime Tchoutakian,26,111,29
391,Blaz Rola,29,110,8
392,Di Wu,28,109,9
393,Arthur Rinderknech,24,109,13
394,Nicolas Alvarez,23,109,17
395,Jozef Kovalik,27,108,4
396,Rhett Purcell,23,108,23
397,Nicolas Alberto Arreche,25,107,23
398,Peter Heller,27,107,24
399,Thiago Seyboth Wild,19,105,6
400,Evan Zhu,21,105,21
401,Moez Echargui,27,104,6
402,Gijs Brouwer,23,104,14
403,Sergey Fomin,18,104,17
404,Pablo Vivero Gonzalez,24,104,22
405,Maverick Banes,27,103,14
406,Simon Freund,23,103,23
407,Goncalo Falcao,31,102,23
408,Inigo Cervantes,30,101,9
409,Florian Lakat,24,101,15
410,Luis Patino,26,101,20
411,Nenad Zimonjic,43,101,22
412,Alexandre Muller,22,100,8
413,Camilo Ugo Carabelli,20,100,23
414,Aslan Karatsev,26,99,10
415,Matteo Martineau,21,99,17
416,Francis Casey Alcantara,27,99,20
417,David Poljak,23,99,25
418,Franco Agamenone,26,98,8
419,Altug Celikbilek,23,98,16
420,Jack Findel-Hawkins,25,98,17
421,Eduardo Struvay,29,98,17
422,Alexander Igoshin,28,98,20
423,Dudi Sela,34,97,4
424,Clement Tabur,19,97,24
425,Anis Ghorbel,30,96,34
426,Rafael Nadal,33,95,1
427,Michael Mmoh,22,95,3
428,Oleg Prihodko,22,95,26
429,Yasutaka Uchiyama,27,93,4
430,Botic van de Zandschulp,24,93,11
431,Tom Jomby,28,93,12
432,Jason Taylor,25,93,26
433,Luca Castelnuovo,22,93,26
434,Mukund Sasikumar,23,92,4
435,Toby Kodat,17,92,7
436,Niels Lootsma,25,92,17
437,Sanjar Fayziev,25,92,18
438,Alexander Donski,21,92,22
439,Thomas Fancutt,24,92,22
440,Francisco Cabral,23,92,23
441,Tuna Altuna,30,92,25
442,Jacopo Berrettini,21,91,17
443,Michail Pervolarakis,23,91,17
444,Riccardo Bonadio,26,91,17
445,Ernests Gulbis,31,90,1
446T,Marin Cilic,31,90,2
446T,Juan Martin del Potro,31,90,2
448T,Kei Nishikori,30,90,3
448T,Vasek Pospisil,29,90,3
450,Martin Damm,16,90,4
451,Filip Krajinovic,27,90,5
452,Maximilian Marterer,24,90,5
453,Aljaz Bedene,30,90,6
454T,Lleyton Hewitt,38,90,7
454T,Lorenzo Sonego,24,90,7
456,Steve Johnson,30,90,9
457,Marco Cecchinato,27,90,16
458,Mats Hermans,23,90,17
459,Franco Feitt,27,90,20
460,Tomas Martin Etcheverry,20,90,21
461,Bart Stevens,21,90,21
462,Andrea Arnaboldi,32,89,6
463,Steven Diez,28,89,15
464,Khumoyun Sultanov,21,89,17
465,Jeroen Vanneste,26,88,17
466,Viktor Durasovic,22,87,11
467,Jaroslav Pospisil,38,87,16
468,Enrico Dalla Valle,21,87,17
469,Harrison Adams,25,87,18
470,Filip Bergevi,25,87,18
471,James Frawley,25,87,18
472,Cristian Rodriguez,29,87,19
473,Adam Taylor,28,87,24
474,Jan Satral,29,86,12
475,Tomas Lipovsek Puches,26,86,21
476,Lukas Klein,21,85,6
477,Danylo Kalenichenko,25,84,18
478,Kevin King,28,83,4
479,Mick Lescure,26,83,11
480,Antoine Escoffier,27,83,15
481,Ray Ho,19,83,19
482,Yanais Laurent,27,83,19
483,Benjamin Winter Lopez,21,83,25
484,Jorge Panta,24,83,25
485,Brandon Holt,21,82,6
486,Joao Domingues,26,82,7
487,Tallon Griekspoor,23,81,5
488,Martins Podzus,25,81,16
489,Robert Strombachs,20,81,19
490,Justin Butsch,25,81,19
491,Felix Auger-Aliassime,19,80,7
492,Sebastian Ofner,23,80,8
493,Ivan Nedelko,33,80,9
494,Vaclav Safranek,25,80,10
495,Joao Menezes,23,80,10
496,Jose Daniel Bendeck,29,80,14
497,Yan Sabanin,29,80,21
498,Jason Jung,30,79,12
499,Mariano Kestelboim,23,79,21
500,Peter Bothwell,24,79,26
501,Filippo Baldi,24,78,7
502,Stefano Travaglia,28,78,9
503,Piotr Matuszewski,21,78,18
504,Luca Gelhardt,25,78,25
505,Mohamed Safwat,29,77,13
506,Alberto Barroso Campos,23,77,14
507,Michal Konecny,30,77,22
508,Giovanni Fonio,21,76,16
509,Maxim Ratniuk,23,76,17
510,Alex Molcan,22,75,2
511,Nino Serdarusic,23,75,8
512,Gian Marco Moroni,21,75,8
513,Jumpei Yamasaki,22,75,15
514,Mateus Alves,18,75,17
515,Anirudh Chandrasekar,21,75,19
516,Alec Adamson,25,75,24
517,Kai Wehnelt,24,75,25
518,Bogdan Bobrov,22,75,26
519,Sagadat Ayap,24,75,32
520,Tomas Barrios Vera,22,74,9
521,Oscar Jose Gutierrez,26,74,18
522,Marat Deviatiarov,25,74,20
523,Michal Dembek,22,73,17
524,Mark Whitehouse,26,73,18
525,Markos Kalovelonis,25,73,26
526,Sandro Ehrat,28,72,18
527,Ricardo Rodriguez - Pace,26,72,25
528,Timur Kiyamov,23,72,26
529,Antoine Bellier,23,71,15
530,Gabriel Petit,24,71,22
531,Rio Noguchi,21,71,26
532,Christopher Heyman,26,70,10
533,Roberto Cid Subervi,26,70,11
534,Aoran Wang,22,70,20
535,Ondrej Krstev,22,70,23
536,Wilson Leite,28,70,25
537,Yosuke Watanuki,21,69,4
538,Thiago Monteiro,25,69,11
539,Jacob Grills,24,69,18
540,Glenn Smits,29,69,19
541,Jiri Lehecka,18,68,5
542,Alexander Zhurbin,28,68,14
543,Gregoire Jacq,27,68,15
544,Fabian Marozsan,20,68,18
545,Yuta Shimizu,20,68,19
546,Vitaliy Sachko,22,68,19
547,Erik Crepaldi,29,68,27
548,Tim van Rijthoven,22,67,4
549,Rudolf Molleker,19,67,8
550,Sebastian Korda,19,67,9
551,Michiel De Krom,21,67,14
552,Juan Sebastian Gomez,27,67,15
553,Alessandro Bega,29,66,15
554,Mats Rosenkranz,21,66,18
555,George Tsivadze,27,66,19
556,Damien Wenger,19,66,20
557,Daniel Kossek,23,66,22
558,Fermin Tenti,22,66,26
559,Kamil Majchrzak,24,65,5
560,Jelle Sels,24,65,6
561,Strong Kirchheimer,24,65,13
562,Sarp Agabigun,22,65,16
563,Anton Chekhov,27,65,19
564,Danilo Petrovic,27,64,6
565,Guilherme Clezar,27,64,7
566,Sora Fukuda,22,64,15
567,Fred Gil,34,64,17
568,Francesco Vilardo,30,64,21
569,Mikhail Fufygin,29,63,21
570,Jordi Arconada,23,63,21
571,Juan Manuel Cerundolo,18,63,21
572,Adam Moundir,24,63,23
573,Zura Tkemaladze,19,62,14
574,Evgenii Tiurnev,22,62,15
575,Antoine Cornut-Chauvinc,19,62,19
576,Genaro Alberto Olivieri,21,62,23
577,Maximilian Neuchrist,28,61,7
578,Peter Torebko,31,61,17
579,Jiri Vesely,26,60,3
580,Tommy Paul,22,60,5
581,Jaime Bendeck,23,60,10
582,Hiroyasu Ehara,28,60,14
583,Kento Takeuchi,32,60,21
584,Pak Long Yeung,24,60,22
585,Naoki Tajima,19,60,25
586,Aryan Goveas,21,60,25
587,Ignacio Carou,20,60,27
588,Uladzimir Ignatik,29,59,7
589,Kuan-Yi Lee,23,59,8
590,Alexander Ritschard,25,59,10
591,Alfredo Perez,22,59,11
592,Daniel Michalski,20,59,14
593,Arthur Reymond,20,59,18
594,Michael Geerts,25,59,18
595,Adil Kalyanpur,19,59,20
596,Yan Bondarevskiy,19,59,21
597,Maksim Tikhomirov,29,59,30
598,Tung-Lin Wu,21,58,9
599,Ben Jones,21,58,9
600,Francisco Dias,27,58,12
601,Roman Safiullin,22,58,14
602,Zhizhen Zhang,23,58,15
603,Nicolo Turchetti,23,58,17
604,Manish Sureshkumar,20,58,17
605,Vladimir Korolev,24,58,19
606,David Jorda Sanchis,25,58,19
607,Maciej Smola,26,58,20
608,Jose Fco. Vidal Azorin,26,58,26
609,Yusuke Takahashi,22,57,7
610,Christoph Negritu,25,57,11
611,Adelchi Virgili,29,57,15
612,Yannick Mertens,32,57,16
613,Joao Pedro Sorgi,26,57,18
614,Alejandro Gonzalez,30,56,8
615,Hugo Voljacques,27,56,9
616,Sho Shimabukuro,22,56,11
617,Kai Lemstra,20,56,14
618,Hao Wu,22,56,15
619,Arnaud Bovy,19,56,19
620,Ignacio Monzon,22,56,20
621,Mikhail Korovin,23,56,21
622,Igor Sijsling,32,55,8
623,Maxime Janvier,23,55,9
624,Hendrik Jebens,24,55,12
625,Bastian Malla,23,55,12
626,Daniel Altmaier,21,55,13
627,Jonathan Mridha,24,55,13
628,Charlie Emhardt,24,55,18
629,Majed Kilani,23,55,18
630,Peter Nagy,27,55,20
631,Alexis Musialek,31,54,13
632,Sidane Pontjodikromo,19,54,17
633,Matthew Christopher Romios,20,54,18
634,Alexander Weis,22,54,20
635,Michael Zhu,27,54,27
636,Matteo Viola,32,53,5
637,Axel Geller,20,53,7
638,Juan Carlos Aguilar,21,53,7
639,Christopher O'Connell,25,53,9
640,Pierre Faivre,23,53,13
641,Wei-De Lin,23,53,14
642,Kelsey Stevenson,29,53,14
643,Guy Orly Iradukunda,23,53,15
644,Vladimir Ivanov,32,53,16
645,Takuto Niki,32,53,19
646,Nick Hardt,19,53,20
647,Andrey Chepelev,21,53,31
648,Collin Altamirano,24,52,7
649,Constantin Schmitz,24,52,12
650,S D Prajwal Dev,23,52,14
651,Reese Stalder,23,52,15
652,Alex Hernandez,20,52,16
653,Joffrey De Schepper,28,52,17
654,Felix Corwin,23,52,18
655,Joao Lucas Reis Da Silva,19,52,21
656,Johan Nikles,22,52,21
657,Anderson Reed,29,52,24
658,Alejandro Mendoza,29,52,29
659,Baptiste Crepatte,25,51,11
660,Yecong He,25,51,12
661,Hugo Gaston,19,51,13
662,Davide Galoppini,25,51,15
663,Jody Maginley,24,51,20
664,Milan Radojkovic,18,51,23
665,Jimmy Wang,34,50,3
666,Lukas Rosol,34,50,5
667,Jeremy Jahn,29,50,6
668,Liam Caruana,21,50,8
669,Petr Michnev,30,50,10
670,Alexey Zakharov,19,50,11
671,Gabor Borsos,28,50,12
672,Hugo Grenier,23,50,13
673,Gonzalo Villanueva,25,50,19
674,Jonathan Gray,22,50,19
675,Alexander Shevchenko,19,50,21
676,Shalva Dzhanashiya,27,50,22
677,Emilio Nava,18,49,4
678,Petros Chrysochos,23,49,5
679,Chun-Hsin Tseng,18,49,7
680,Robert Kelly,23,49,8
681,Preston Touliatos,24,49,14
682,Evan Furness,21,49,19
683,Martin Van Der Meerschen,19,49,19
684,Toby Martin,26,49,21
685,Mirza Basic,28,48,2
686,Nicaise Muamba,19,48,2
687,Blaz Kavcic,32,48,3
688,Noah Rubin,23,48,6
689,Julian Cash,23,48,6
690,Savriyan Danilov,19,48,11
691,Edan Leshem,22,48,12
692,Bogdan Ionut Apostol,24,48,15
693,Fernando Yamacita,22,48,17
694,Sebastian Baez,19,48,19
695,Ryota Tanuma,24,48,21
696,Alexander Vasilenko,24,47,7
697,Kirill Kivattsev,22,47,13
698,Lorenzo Frigerio,30,47,15
699,Zizou Bergs,20,47,15
700,Soichiro Moritani,25,47,16
701,Riccardo Maiga,30,47,17
702,Cameron Green,23,47,21
703,Daniel Cukierman,24,46,3
704,Janis Podzus,25,46,9
705,David Fox,25,46,10
706,Henry Craig,25,46,10
707,Marc Dijkhuizen,23,46,16
708,Guido Ivan Justo,22,46,20
709,Georgii Kravchenko,19,46,21
710,Jo-Wilfried Tsonga,34,45,2
711T,Peter Gojowczyk,30,45,3
711T,Milos Raonic,29,45,3
713,Marcin Matkowski,39,45,4
714,Salvatore Caruso,27,45,5
715,Daniel Elahi Galan,23,45,6
716,Taro Daniel,26,45,7
717,John Millman,30,45,8
718,Shinji Hazawa,20,45,8
719,Daniel Dutra da Silva,31,45,10
720,Vasil Kirkov,20,45,16
721,Oscar Otte,26,44,4
722,Giorgio Portaluri,29,44,5
723,Gleb Sakharov,31,44,6
724,Nikola Milojevic,24,44,7
725,Matteo Arnaldi,18,44,8
726,Sidharth Rawat,26,44,15
727,Francesco Forti,20,44,15
728,Luke Jacob Gamble,24,44,15
729,Agustin Riquelme,19,44,16
730,Pol Toledo Bague,25,44,19
731,Nemanja Malesevic,18,43,5
732,Tom Fawcett,24,43,10
733,Niki Kaliyanda Poonacha,24,43,11
734,Matthieu Perchicot,27,43,13
735,Mirko Martinez,21,43,18
736,Tiago Cacao,21,43,19
737,Hong Kit Wong,21,43,19
738,Isaac Stoute,23,43,26
739,Attila Balazs,31,42,3
740,Igor Marcondes,22,42,7
741,Lasse Muscheites,23,42,9
742,Yuki Mochizuki,22,42,11
743,Qun Gao,25,42,14
744,Carlos Sanchez Jover,19,42,16
745,Karl Friberg,20,42,17
746,Hong Chung,26,41,5
747,Alexander Erler,22,41,8
748,Adrian Bodmer,24,41,13
749,Stefan Palosi,19,41,13
750,Mattia Frinzi,20,41,18
751,Stephane Robert,39,40,4
752T,Aleksandre Bakshi,22,40,5
752T,Grigor Dimitrov,28,40,5
754,Jacob Dunbar,24,40,10
755,Tanner K Smith,24,40,12
756,Amaury Delmas,21,40,13
757,Franco Emanuel Egea,24,40,13
758,Leonardo Aboian,21,40,14
759,Alexander Ovcharov,21,40,15
760,Dennis Uspensky,23,40,18
761,Pedro Vives Marcos,18,40,19
762,Alex Blumenberg,27,40,20
763,Facundo Juarez,22,40,21
764,Darko Jandric,25,40,22
765,Mick Veldheer,23,40,22
766,Anatoliy Petrenko,24,40,29
767,Harold Mayot,17,39,6
768,Christian Lindell,28,39,10
769,Linus Frost,24,39,11
770,Agustin Velotti,27,39,12
771,Palaphoom Kovapitukted,20,39,15
