Rank,Player,Age,Points,Tournaments Played
261,Tomas Barrios Vera,24,255,12
262,Tomas Martin Etcheverry,22,255,22
263,Carlos Gomez-Herrera,32,252,14
264,Alexandr Cozbinov,27,248,34
265,Tennys Sandgren,30,246,12
266,Kyrian Jacquet,21,245,12
267,Neil Oberleitner,22,244,29
268,Yuki Bhambri,29,242,14
269,Soonwoo Kwon,24,238,6
270,Andrea Collarini,30,238,22
271,Jakub Paul,23,238,26
272,Tristan Schoolkate,21,238,28
273,Alexandre Muller,25,231,12
274,David Pichler,26,231,30
275,Vishnu Vardhan,34,230,18
276,Andrew Paulson,20,230,25
277,Andrea Pellegrino,25,228,24
278,Federico Gaio,30,227,10
279,Luis Patino,28,227,30
280,Skander Mansouri,26,226,22
281,Marton Fucsovics,30,225,6
282,Filip Krajinovic,30,225,9
283,Kacper Zuk,23,225,17
284,Alberto Barroso Campos,25,225,27
285,Hendrik Jebens,26,225,30
286,Titouan Droguet,20,224,13
287,Tristan Lamasine,29,222,14
288,Christopher Rungkat,32,222,15
289,Denis Yevseyev,29,222,29
290,Mats Hermans,26,222,32
291,Vit Kopriva,24,219,18
292,Evgenii Tiurnev,25,218,19
293,Niklas Schell,23,218,24
294,Conner Huertas del Pino,26,218,30
295,Facundo Bagnis,32,215,9
296,Michael Vrbensky,22,215,24
297,Luca Castelnuovo,25,215,34
298,Altug Celikbilek,25,212,16
299,Ernesto Escobedo,25,211,7
300,Oleg Prihodko,24,211,36
301,Roman Safiullin,24,210,11
302,Kaichi Uchida,27,210,18
303,Riccardo Bonadio,28,210,25
304,Stefan Kozlov,24,208,5
305,Yan Bondarevskiy,22,206,37
306,Alexandru Jecan,33,206,40
307,MinKyu Song,31,205,14
308,Dusan Lajovic,31,203,14
309,Murkel Dellien,24,202,21
310,Maximilian Neuchrist,30,201,24
311,Arthur Bouquier,21,201,25
312,Lukas Rosol,36,200,13
313,Julian Cash,25,200,23
314,Akira Santillan,25,199,17
315,Rinky Hijikata,21,199,20
316,Glenn Smits,31,199,29
317,Daniel Dutra da Silva,33,199,33
318,Facundo Diaz Acosta,21,198,18
319,Corentin Denolly,24,197,24
320,Henry Patten,26,194,17
321,Raul Brancaccio,25,193,24
322,Oriol Roca Batalla,29,192,22
323,Maxime Janvier,25,191,19
324,Daniel Altmaier,23,190,11
325,Oscar Jose Gutierrez,29,189,31
326,Thomas Fancutt,27,189,33
327,Matias Franco Descotte,27,188,23
328,Oleksii Krutykh,22,186,21
329,Javier Barranco Cosano,23,185,23
330,Roberto Ortega-Olmedo,31,183,16
331,Ante Pavic,33,182,10
332,Teymuraz Gabashvili,36,182,19
333,Alastair Gray,23,181,14
334,Evgeny Karlovskiy,27,181,15
335,Novak Djokovic,35,180,2
336,John Millman,32,180,5
337,Pablo Carreno Busta,30,180,6
338,Marc Lopez,39,180,7
339,Yoshihito Nishioka,26,180,7
340,Mackenzie McDonald,27,180,10
341,Stefano Travaglia,30,180,12
342,Jason Kubler,29,179,11
343,Christopher Eubanks,26,177,6
344,Mirza Basic,30,177,9
345,Gustavo Heide,20,177,16
346,Genaro Alberto Olivieri,23,177,19
347,Thiago Agustin Tirante,21,176,14
348,Kai Wehnelt,26,176,28
349,Flavio Cobolli,20,175,13
350,Jonas Forejtek,21,173,12
351,Francisco Cerundolo,23,173,17
352,Filip Bergevi,28,173,27
353,Liam Draxl,20,172,15
354,Blaz Rola,31,171,6
355,Roman Andres Burruchaga,20,171,21
356,Kaito Uesugi,26,171,24
357,Jorge Panta,26,171,29
358,David Poljak,26,171,32
359,Beibit Zhukayev,21,170,24
360,Juan Bautista Torres,20,169,19
361,Alejandro Tabilo,24,168,14
362,Ergi Kirkin,23,167,16
363,Cezar Cretu,21,166,20
364,Alexander Donski,23,166,30
365,Viktor Durasovic,25,164,14
366,Guido Andreozzi,30,163,12
367,Mikael Torpegaard,28,161,8
368,Juan Pablo Ficovich,25,161,22
369,Patrik Niklas-Salminen,25,160,21
370,Khumoyun Sultanov,23,160,24
371,Jo-Wilfried Tsonga,37,158,3
372,Guido Pella,32,158,8
373,Mili Poljicak,17,157,9
374,Malek Jaziri,38,157,14
375,Julian Ocleppo,24,157,21
376,Ruan Roelofse,32,157,27
377,Daniel Cukierman,26,155,23
378,Vijay Sundar Prashanth,35,154,24
379,Luca Nardi,18,153,9
380,Gilbert Klier Junior,22,151,17
381,Eric Vanshelboim,20,151,24
382,Igor Sijsling,34,150,8
383,Tung-Lin Wu,24,150,15
384,Sebastian Fanselow,30,149,14
385,Matias Zukas,26,149,34
386,Yasutaka Uchiyama,29,148,9
387,Charles Broom,24,148,27
388,Gonzalo Villanueva,27,148,29
389,Hugo Grenier,26,147,13
390,Peter Heller,29,147,20
391,Martin Breysach,20,147,22
392,Francesco Passaro,21,147,24
393,Yannik Steinegger,21,147,25
394,Anirudh Chandrasekar,23,147,30
395,Enzo Couacaud,27,146,12
396,Aidan McHugh,21,144,11
397,Arklon Huertas Del Pino Cordova,27,143,25
398,Zvonimir Babic,26,143,31
399,Joao Lucas Reis Da Silva,22,142,32
400,Elias Ymer,26,141,9
401,Oscar Otte,28,140,6
402,Jiri Vesely,28,140,13
403,Courtney John Lock,25,139,31
404,Matteo Arnaldi,21,138,17
405,Mark Whitehouse,29,138,31
406,Jason Jung,32,136,11
407,Daniil Medvedev,26,135,1
408,Leonardo Mayer,35,135,4
409,Adrian Mannarino,33,135,6
410,Alejandro Davidovich Fokina,22,135,7
411,Marco Cecchinato,29,135,8
412,Ben Jones,24,135,27
413,Yunseong Chung,24,134,14
414,Samuel Vincent Ruggeri,20,134,26
415,Ignacio Carou,22,134,33
416,Florin Mergea,37,133,6
417,Leonardo Aboian,24,133,28
418,Liam Broady,28,132,11
419,Rudolf Molleker,21,130,9
420,Luca Sanchez,23,130,13
421,Tomas Lipovsek Puches,29,130,25
422,Francesco Vilardo,32,130,29
423,Benjamin Hassan,27,129,9
424,Ryan Peniston,26,129,10
425,Ivan Liutarevich,26,129,19
426,Ivan Gakhov,25,129,22
427,Valerio Aboian,19,128,23
428,Igor Marcondes,24,127,19
429,Alexander Ritschard,28,126,10
430,Goncalo Falcao,34,126,30
431,Wilson Leite,30,126,35
432,Blake Ellis,23,125,18
433,Aziz Dougaz,25,125,19
434,Matthew Christopher Romios,23,125,27
435,Luke Johnson,28,124,23
436,Aleksandar Vukic,26,123,8
437,Roberto Maytin,33,123,9
438,Yuta Shimizu,22,123,20
439,Filip Horansky,29,122,5
440,Johannes Haerteis,26,122,10
441,Giovanni Fonio,24,122,18
442,Inigo Cervantes,32,121,5
443,Damir Dzumhur,30,121,9
444,Zhizhen Zhang,25,121,10
445,Ze Zhang,31,121,10
446,Bjorn Fratangelo,28,120,4
447,Alex Rybakov,25,120,15
448,Pedro Sakamoto,28,120,15
449,Ray Ho,22,120,28
450,Mick Veldheer,26,120,29
451,Tomas Machac,21,119,3
452,Alexander Weis,25,119,23
453,Mario Vilella Martinez,26,118,5
454,Lucas Pouille,28,118,10
455,Carlos Lopez Montagud,21,118,20
456,Naoki Tajima,21,118,32
457,Evan Hoyt,27,117,16
458,Michal Dembek,24,117,25
459,Chun-Hsin Tseng,20,116,17
460,Borna Gojo,24,115,9
461,Pavel Kotov,23,115,19
462,Mariano Kestelboim,26,115,27
463,Ugo Blanchet,23,114,24
464,Luis Faria,22,113,27
465,Denis Istomin,35,112,15
466,Johannes Ingildsen,24,112,18
467,Juan Ignacio Galarza,28,111,19
468,Lucas Gerch,27,111,23
469,Gabriel Roveri Sidney,25,111,27
470,Holger Rune,19,110,2
471,Grigor Dimitrov,31,110,5
472,Christopher O'Connell,27,110,7
473,Sascha Gueymard Wayenburg,18,110,7
474,Andrew Harris,28,110,10
475,Andrey Chepelev,23,110,38
476,Gerald Melzer,31,109,5
477,Tallon Griekspoor,25,109,9
478,Mattia Bellucci,20,109,26
479,Jaime Faria,18,108,18
480,Fabio Coelho,21,108,28
481,Brandon Nakashima,20,107,7
482,Leander Paes,48,106,7
483,Filip Duda,23,106,22
484,Colin Sinclair,27,106,24
485,Ryan Nijboer,22,106,29
486,Luca Van Assche,18,105,8
487,Zizou Bergs,22,105,10
488,Zhe Li,35,105,12
489,Francis Casey Alcantara,30,105,19
490,Sekou Bangoura,30,105,21
491,Damien Wenger,22,105,26
492,Calum Puttergill,28,104,14
493,Ajeet Rai,23,104,24
494,Federico Coria,30,103,13
495,Dan Alexandru Tomescu,23,103,22
496,Alexis Galarneau,23,102,13
497,Jeremy Beale,27,102,14
498,Harold Mayot,20,102,15
499,Evgeny Donskoy,32,101,8
500,Carlos Sanchez Jover,21,101,22
501,Volodoymyr Uzhylovskyi,34,101,46
502,Moez Echargui,29,100,10
503,Jay Clarke,23,100,11
504,Seongchan Hong,24,100,15
505,Andreas Siljestrom,40,99,8
506,Nerman Fatic,27,99,13
507,Constantin Frantzen,24,99,17
508,Fabricio Neis,31,98,8
509,Matteo Gigante,20,98,12
510,Petr Nouza,23,98,14
511,Mats Rosenkranz,23,98,15
512,Jose Fco. Vidal Azorin,28,98,21
513,Arthur Cazaux,19,97,2
514,Gabriel Decamps,22,97,6
515,Milos Karol,19,97,16
516,Alexander Shevchenko,21,97,22
517,Alibek Kachmazov,19,96,14
518,Mao-Xin Gong,34,95,6
519,Arthur Reymond,23,95,22
520,Giorgio Ricca,27,94,22
521,Alessandro Motti,43,93,11
522,Joshua Paris,26,93,20
523,Evan Furness,23,92,12
524,Miguel Fernando Pereira,23,92,18
525,Uladzimir Ignatik,31,91,12
526,Tim Sandkaulen,24,91,14
527,Brandon Walkin,27,91,19
528,Augusto Virgili,27,91,22
529,Xavier Malisse,41,90,1
530T,Yen-Hsun Lu,38,90,2
530T,Julio Peralta,40,90,2
532,Carlos Alcaraz,19,90,4
533,Ilya Ivashka,28,90,4
534,Matteo Berrettini,26,90,4
535,Marin Cilic,33,90,5
536,Alex Molcan,24,90,6
537,Lorenzo Musetti,20,90,7
538,Mukund Sasikumar,25,90,9
539,Albert Ramos-Vinolas,34,90,12
540,Alessandro Bega,31,90,14
541,Vladyslav Orlov,27,90,25
542,Aziz Ouakaa,22,90,28
543,Dimitar Kuzmanov,28,89,9
544,Timur Khabibulin,26,89,16
545,Domagoj Biljesko,24,88,12
546,Marat Sharipov,19,88,18
547,Daniel Little,25,88,19
548,Alejo Lorenzo Lingua Lavallen,21,88,22
549,Bogdan Bobrov,24,88,28
550,Aleksandre Metreveli,28,87,17
551,Nicholas David Ionel,19,87,24
552,Guy Den Ouden,20,86,16
553,Toshihide Matsui,44,86,17
554,Sergey Fomin,21,86,20
555,Evan Zhu,23,86,22
556,Salvatore Caruso,29,84,7
557,Darian King,30,84,7
558,Jacopo Berrettini,23,84,14
559,Matteo Martineau,23,84,15
560,Alfredo Perez,25,84,19
561,Sarp Agabigun,24,84,21
562,Fermin Tenti,24,84,43
563,Mikhail Kukushkin,34,83,4
564,Aleksandre Bakshi,24,83,13
565,Pedro Araujo,20,83,18
566,Junior A. Ore,29,83,20
567,Davide Pozzi,23,83,35
568,Antoine Bellier,25,82,5
569,Elliot Benchetrit,23,82,5
570,Simon Freund,25,81,18
571,Pedro Boscardin Dias,19,81,18
572,Martin Damm,18,81,19
573,Juan Sebastian Gomez,30,81,27
574,Oleksandr Ovcharenko,20,81,28
575,Jack Draper,20,80,8
576,Anton Matusevich,20,80,11
577,Dragos Nicolae Madaras,24,80,31
578,Maximilian Marterer,26,79,5
579,Frederico Ferreira Silva,27,79,5
580,Adil Shamasdin,40,79,6
581,Aaron Addison,26,79,13
582,Sho Shimabukuro,24,79,16
583,Nick Hardt,21,79,22
584,Remy Bertola,23,79,25
585,Francisco Comesana,21,78,23
586,Benjamin Winter Lopez,23,78,23
587,Dennis Novak,28,77,7
588,Martin Redlicki,26,77,7
589,Mats Moraing,29,77,10
590,Brayden Schnur,26,77,12
591,Shintaro Mochizuki,18,77,14
592,Clement Tabur,22,77,15
593,Juan Pablo Paz,27,77,23
594,Imanol Lopez Morillo,22,77,26
595,Ezekiel Clark,23,77,28
596,Aleksandar Kovacevic,23,75,11
597,Admir Kalender,21,75,13
598,Dmitry Popko,25,75,15
599,Franco Emanuel Egea,26,75,18
600,Joao Victor Couto Loureiro,19,75,19
601,Denis Klok,23,75,28
602,Kelsey Stevenson,31,75,36
603,Ben Shelton,19,74,5
604,Yannick Hanfmann,30,74,6
605,Eero Vasa,25,74,16
606,Mariano Navone,21,74,26
607,Jerome Kym,19,73,7
608,Alejandro Gonzalez,33,73,17
609,Seita Watanabe,21,73,22
610,Ricardo Rodriguez - Pace,29,72,22
611,Donald Young,32,71,7
612,Petros Chrysochos,26,71,9
613,Rubin Statham,35,71,9
614,Felix Gill,19,71,16
615,Mateo Nicolas Martinez,28,71,19
616,Abraham Asaba,25,71,20
617,Daniele Capecchi,26,71,20
618,Duje Ajdukovic,21,71,21
619,Stan Wawrinka,37,70,4
620,Edoardo Lavagno,23,70,8
621,Shintaro Imai,28,70,14
622,Lukas Pokorny,20,70,19
623,Joris De Loore,29,69,5
624,Tsung-Hua Yang,31,69,11
625,Giovanni Oradini,24,69,16
626,Ignacio Monzon,24,69,28
627,Alejandro Mendoza,32,69,31
628,Mischa Zverev,34,68,4
629,Ugo Humbert,23,68,7
630,Jason Taylor,28,68,21
631,Adam Taylor,30,68,23
632,Dalibor Svrcina,19,67,9
633,Roberto Cid Subervi,28,67,12
634,Martins Podzus,27,67,12
635,Runhao Hua,26,67,14
636,Alex Knaff,24,67,18
637,Davide Galoppini,27,67,23
638,Takuto Niki,34,67,25
639,Facundo Juarez,24,67,30
640,John Paul Fruttero,41,66,8
641,Maxime Cressy,25,66,15
642,Yuki Mochizuki,24,66,17
643,David Goffin,31,65,2
644,Jeroen Vanneste,28,65,10
645,Yunchaokete Bu,20,65,12
646,Tim Handel,25,65,14
647,Vasil Kirkov,23,65,14
648,Eduard Esteve Lobato,27,65,17
649,Guy Orly Iradukunda,26,65,17
650,Makoto Ochi,26,65,19
651,Timo Stodder,26,65,21
652,Cayetano March,21,65,23
653,Felix Corwin,25,65,26
654,Hugo Dellien,28,64,6
655,Nicolas Kicker,29,64,7
656,Peter Nagy,30,64,13
657,Hanwen Li,19,64,13
658,Bradley Klahn,31,63,2
659,Joao Menezes,25,63,3
660,Johan Nikles,25,63,19
661,Kamil Majchrzak,26,62,7
662,Tuna Altuna,33,62,34
663,Jarno Jans,21,61,9
664,Thomas Fabbiano,32,61,10
665,Juan Pablo Varillas,26,61,10
666,Nick Chappell,29,61,17
667,Lukas Neumayer,19,61,20
668,Robert Strombachs,22,61,23
669,Timo Legout,20,60,9
670,Thiago Seyboth Wild,22,60,9
671,Shinji Hazawa,23,60,10
672,Aristotelis Thanos,21,60,17
673,Nikolas Sanchez Izquierdo,23,60,17
674,Billy Harris,27,60,21
675,Mitchell Krueger,28,59,12
676,Stefan Palosi,22,59,12
677,James Frawley,28,59,15
678,John Echeverria,20,59,18
679,Aliaksandr Liaonenka,23,59,19
680,Boris Butulija,23,58,24
681,Joao Domingues,28,57,7
682T,Sanchai Ratiwatana,40,57,8
682T,Sonchat Ratiwatana,40,57,8
684,Luigi Sorrentino,23,57,20
685,Mirko Martinez,24,57,23
686,James Trotter,22,56,4
687,David Marrero,42,56,13
688,Jack Vance,24,56,21
689,Scott Duncan,27,56,27
690,Rio Noguchi,23,56,29
691,Juan Bautista Otegui,23,55,16
692,Andrew Lutschaunig,22,54,2
693,Kimmer Coppejans,28,54,8
694,Marius Copil,31,54,9
695,Jaroslav Pospisil,41,54,10
696,Marat Deviatiarov,28,54,13
697,Federico Agustin Gomez,25,54,14
698,Kai Lemstra,22,54,15
699,Gergely Madarasz,27,54,15
700,Omar Giacalone,30,54,16
701,Harry Wendelken,20,54,18
702,Dali Blanch,19,54,21
703,Yann Wojcik,25,54,21
704,Loic Cloes,23,54,21
705,Nikola Milojevic,26,53,7
706,Adrian Andreev,21,53,8
707,Toby Kodat,19,53,10
708,Iiro Vasa,19,53,12
709,Marcello Serafini,19,53,13
710,Ilya Snitari,20,53,16
711,Constantin Bittoun Kouzmine,23,53,16
712,Nathan Ponwith,24,53,21
713,Peter Bertran,26,53,27
714,Federico Iannaccone,23,52,18
715,Tomas Farjat,21,52,19
716,Andrey Kuznetsov,31,51,5
717,Arthur Fery,19,51,7
718,Juan Manuel Cerundolo,20,51,9
719,Duarte Vale,23,51,12
720,Ilya Rudiukov,21,51,12
721,Scott Puodziunas,32,51,13
722,Niki Kaliyanda Poonacha,27,51,16
723,Blu Baker,20,51,16
724,Andrea Picchione,23,51,17
725,Lorenzo Bocchi,24,51,22
726,Georgii Kravchenko,21,51,23
727,Alex Hernandez,22,51,23
728,Filip Peliwo,28,51,23
729,Lamine Ouahab,37,50,4
730,Diego Fernandez Flores,21,50,13
731,Kirill Kivattsev,24,50,16
732,Alexis Musialek,33,50,17
733,Alex Barrena,19,50,17
734,Alejandro Hoyos,22,50,20
735,Viktor Jovic,20,50,21
736,Frane Nincevic,22,50,23
737,Quentin Folliot,23,50,36
738,Mohamed Safwat,31,49,7
739,Pablo Llamas Ruiz,19,49,11
740,Oscar Weightman,20,49,11
741,Steven Diez,31,49,13
742,Dominik Kellovsky,25,49,16
743,Yan Sabanin,32,49,18
744,Louroi Martinez,23,49,23
745,Jozef Kovalik,29,48,3
746,Laurynas Grigelis,30,48,4
747,Gabriel Alejandro Hidalgo,31,48,8
748,Xin Gao,28,48,9
749,Yannick Mertens,34,48,11
750,Szymon Kielan,19,48,13
751,Colin Markes,25,48,16
752,Tsung-Hao Huang,22,48,18
753,Timur Kiyamov,25,48,19
754,Edward Winter,17,47,2
755,Nicolas Moreno De Alboran,24,47,8
756,Maxime Chazal,29,47,9
757,Daniel Michalski,22,47,16
758,Paul Woerner,25,47,17
759,Siddhant Banthia,21,47,17
760,Stuart Parker,24,47,17
761,Robin Bertrand,19,47,23
762,Eliakim Coulibaly,20,46,13
763,Nicolas Parizzia,23,46,13
764,Luca Potenza,21,46,15
765,Antonin Bolardt,23,46,17
766,S D Prajwal Dev,25,46,19
767,Kyle Edmund,27,45,1
768,Aljaz Bedene,32,45,2
