Rank,Player,Age,Points,Tournaments Played
166,Antoine Hoang,25,526,14
167,Salvatore Caruso,28,525,9
168,Federico Gaio,28,523,13
169,Sam Querrey,33,520,11
170,Quentin Halys,24,520,21
171,Pedro Martinez,23,512,22
172,Federico Delbonis,30,510,8
173,Tommy Paul,23,510,12
174,Daniel Masur,26,507,27
175,Jaume Munar,23,498,13
176,Jeevan Nedunchezhiyan,32,498,31
177,Manuel Guinard,25,497,29
178,Cameron Norrie,25,495,13
179,Alexander Zverev,23,495,15
180,Max Schnur,27,491,23
181,Sergio Martos Gornes,26,480,44
182,Sergiy Stakhovsky,35,479,14
183,Peter Polansky,32,476,30
184,Gregoire Barrere,26,460,7
185,Tristan Lamasine,27,453,18
186,John Isner,35,450,7
187,Kyle Edmund,26,450,7
188,Adrian Mannarino,32,450,12
189,Casper Ruud,22,445,9
190,Ruben Bemelmans,33,438,19
191,Julian Lenz,27,432,21
192,Oriol Roca Batalla,27,432,30
193,Vasek Pospisil,30,430,6
194,Andrea Pellegrino,23,430,27
195,Martin Redlicki,25,430,30
196,Adil Shamasdin,38,424,26
197,Scott Puodziunas,31,424,35
198,Mischa Zverev,33,420,21
199,Tsung-Hua Yang,29,416,29
200,Fabricio Neis,30,408,19
201,Mackenzie McDonald,25,405,10
202,Christopher Eubanks,24,404,11
203,Enzo Couacaud,25,404,15
204,Saketh Myneni,33,401,12
205,Daniil Medvedev,24,400,7
206,Zhe Li,34,400,18
207,Guido Andreozzi,29,398,7
208,Ryan Harrison,28,393,7
209,Toshihide Matsui,42,389,25
210,Sergio Galdos,31,378,32
211,Juan Ignacio Londero,27,375,17
212,Marc-Andrea Huesler,24,362,22
213,James Duckworth,29,360,3
214,Janko Tipsarevic,36,360,6
215,Jordan Thompson,26,360,13
216,Jan Zielinski,24,355,25
217,Sekou Bangoura,29,350,24
218,Emil Ruusuvuori,21,346,12
219,Vishnu Vardhan,33,345,25
220,Marius Copil,30,344,13
221,Lucas Miedler,24,338,25
222,Dustin Brown,36,336,14
223,Matteo Berrettini,24,330,9
224,Julian Ocleppo,23,328,31
225,Viktor Troicki,34,327,8
226,JC Aragone,25,322,21
227,Maxime Cressy,23,321,27
228,Alejandro Davidovich Fokina,21,320,5
229,Christian Harrison,26,317,11
230,Lucas Pouille,26,315,10
231,Lorenzo Sonego,25,315,11
232,Nikoloz Basilashvili,28,315,11
233,Tennys Sandgren,29,310,12
234,Thiago Monteiro,26,310,13
235,Ruben Gonzales,35,307,29
236,Facundo Bagnis,30,305,16
237,Martin Cuevas,29,302,26
238,Arjun Kadhe,27,302,28
239,Marco Bortolotti,30,302,37
240,Facundo Mena,28,301,25
241,Lukas Rosol,35,300,9
242,Dan Added,21,299,32
243,Paolo Lorenzi,39,295,12
244,Inigo Cervantes,31,293,19
245,Ruan Roelofse,31,286,25
246,Vladyslav Manafov,27,284,37
247,Andreas Siljestrom,39,283,18
248,Xin Gao,26,281,24
249,Kimmer Coppejans,26,278,17
250,Sanchai Ratiwatana,39,277,26
251,Benjamin Lock,27,274,41
252,Scott Clayton,26,272,26
253,David Goffin,30,270,5
254,Miomir Kecmanovic,21,270,10
255,Fajing Sun,24,267,21
256,Elliot Benchetrit,22,265,10
257,Nick Kyrgios,25,260,11
258,Alejandro Tabilo,23,258,21
259,Darian King,28,255,9
260,Mitchell Krueger,27,254,15
261,Pavel Kotov,22,251,17
262,Skander Mansouri,25,251,32
263,Boris Arias,27,251,36
264,Andrew Harris,26,250,13
265,Carlos Gomez-Herrera,30,250,16
266,Joao Menezes,24,239,16
267,Roberto Quiroz,28,238,22
268,Markus Eriksson,31,238,31
269,Federico Zeballos,32,237,36
270,Thai-Son Kwiatkowski,25,236,11
271,Jonathan Eysseric,30,236,23
272,Alejandro Gomez,29,236,27
273,Tomislav Draganja,26,234,19
274,Alexander Merino,28,232,40
275,Roberto Cid Subervi,27,231,18
276,Nicolas Barrientos,33,231,22
277,Tomas Barrios Vera,23,229,14
278,Yates Johnson,26,229,37
279,Hunter Johnson,26,229,38
280,Brydan Klein,31,228,17
281,Marek Gengel,25,228,42
282,Michael Vrbensky,21,226,27
283,Stan Wawrinka,35,225,6
284,Marin Cilic,32,225,6
285,Marton Fucsovics,28,225,10
286,Adrian Menendez-Maceiras,35,223,12
287,Jesper de Jong,20,222,30
288,Cristian Garin,24,220,19
289,Diego Hidalgo,27,220,31
290,Mario Vilella Martinez,25,218,16
291,Mark Vervoort,30,217,33
292,Denis Kudla,28,213,9
293,Bradley Klahn,30,213,10
294,Junior A. Ore,28,211,28
295,Chris Guccione,35,210,4
296,Corentin Denolly,23,209,25
297,Evan Hoyt,26,206,19
298,David Marrero,40,205,27
299,Geoffrey Blancaneaux,22,204,21
300,Jurij Rodionov,21,203,10
301,Aziz Dougaz,23,202,24
302,Pedro Sousa,32,201,19
303,Harry Bourchier,25,201,25
304,Hugo Dellien,27,200,16
305,Denis Yevseyev,27,199,35
306,Illya Marchenko,33,198,10
307,Roman Safiullin,23,198,18
308,Botic van de Zandschulp,25,197,12
309,Kacper Zuk,22,197,25
310,Pedro Sakamoto,27,196,23
311,Tallon Griekspoor,24,195,8
312,Malek Jaziri,37,195,10
313,Brayden Schnur,25,192,16
314,John Paul Fruttero,39,192,20
315,Patrik Niklas-Salminen,23,191,17
316,Akira Santillan,23,190,17
317,Steven Diez,29,189,22
318,Alexandru Jecan,32,187,45
319,Blaz Rola,30,185,13
320,Manuel Pena Lopez,22,185,31
321,Liam Broady,27,184,19
322,Konstantin Kravchuk,35,182,17
323,Evgenii Tiurnev,23,182,22
324,Mikhail Elgin,39,181,9
325,Jakub Paul,21,181,26
326,Kamil Majchrzak,25,180,8
327,Lukas Klein,22,180,9
328,Marc Lopez,38,180,10
329,Sebastian Korda,20,180,11
330,Ricardas Berankis,30,180,12
331,Vijay Sundar Prashanth,34,180,25
332,David Pichler,24,180,42
333,Roberto Ortega-Olmedo,29,179,20
334,Ryan Nijboer,21,177,27
335,Timur Khabibulin,25,176,27
336,Sonchat Ratiwatana,39,175,20
337,Guillermo Garcia-Lopez,37,172,10
338,Hugo Gaston,20,171,18
339,Conner Huertas del Pino,25,170,34
340,Thomas Fabbiano,31,168,7
341,Donald Young,31,168,9
342,Soonwoo Kwon,23,165,8
343,Yunseong Chung,22,165,12
344,Alex Bolt,28,163,10
345,Juan Pablo Varillas,25,163,17
346,Ivan Gakhov,24,163,21
347,Korey Lovett,24,163,24
348,Brandon Walkin,26,159,28
349,Thiemo de Bakker,32,158,4
350,Jonas Forejtek,19,154,12
351,Francisco Cabral,24,154,39
352,Victor Vlad Cornea,27,153,21
353,Tomas Martin Etcheverry,21,153,29
354,Courtney John Lock,24,153,33
355,Denis Istomin,34,152,10
356,Austin Rapp,24,151,29
357,Federico Coria,28,150,13
358,Runhao Hua,24,150,15
359,Calum Puttergill,27,150,18
360,Artem Dubrivnyy,21,150,28
361,David Poljak,24,150,33
362,Nicolas Alvarez,24,147,19
363,Vitaliy Sachko,23,147,29
364,Altug Celikbilek,24,144,23
365,Petr Nouza,22,144,30
366,Yan Bai,31,143,7
367,Shintaro Imai,27,143,15
368,Toby Kodat,18,143,18
369,Yu Hsiou Hsu,21,143,24
370,Peter Heller,28,143,27
371,Vladyslav Orlov,25,143,34
372,Grigoriy Lomakin,22,143,36
373,Alexander Erler,23,142,20
374,Laurynas Grigelis,29,141,15
375,Raul Brancaccio,23,141,26
376,Matteo Martineau,22,140,22
377,Vit Kopriva,23,140,28
378,Jaume Pla Malfeito,25,140,29
379,Juan Manuel Cerundolo,19,139,27
380,Sergey Fomin,19,136,23
381,Julian Bradley,28,136,34
382,Aljaz Bedene,31,135,4
383,Milos Raonic,30,135,5
384,Gilles Simon,36,135,8
385,Fernando Verdasco,37,135,9
386,Nicolas Alberto Arreche,26,135,31
387,Dmitry Popko,24,134,21
388,Alexandr Cozbinov,25,134,34
389,Renzo Olivo,28,133,14
390,Michael Geerts,26,132,23
391,Ivan Liutarevich,24,130,23
392,Luke Johnson,26,129,29
393,Rameez Junaid,39,128,16
394,Alexander Igoshin,29,128,26
395,Mariano Kestelboim,24,128,30
396,Anis Ghorbel,31,128,50
397,Mateusz Kowalczyk,33,127,9
398,Clement Tabur,21,126,28
399,Shintaro Mochizuki,17,125,15
400,Eduard Esteve Lobato,26,125,22
401,Simon Freund,24,125,27
402,Andrej Martin,31,124,6
403,Emilio Gomez,29,124,9
404,Alex Molcan,23,123,3
405,Stefano Travaglia,29,123,11
406,Bernardo Saraiva,27,123,18
407,Goncalo Falcao,32,123,33
408,Maximiliano Estevez,31,122,24
409,Luis Patino,27,121,26
410,Bart Stevens,22,121,26
411,Camilo Ugo Carabelli,21,121,31
412,Martin Damm,17,120,10
413,Andres Artunedo Martinavarro,27,120,12
414,George Goldhoff,26,120,24
415,Dominik Koepfer,26,119,6
416,Franco Agamenone,27,119,15
417,Matias Franco Descotte,26,119,19
418,Gijs Brouwer,24,119,20
419,Nicolas Mejia,20,119,22
420,Elias Ymer,24,118,9
421,Jorge Panta,25,118,28
422,David Perez Sanz,26,117,22
423,Alberto Barroso Campos,24,117,27
424,Pedro Cachin,25,116,15
425,Glenn Smits,30,116,28
426,Matias Zukas,24,116,39
427,Jannik Sinner,19,115,5
428,Frances Tiafoe,23,115,8
429,Fabian Fallert,23,115,22
430,Javier Barranco Cosano,22,115,32
431,Aslan Karatsev,27,114,11
432,Jose Hernandez-Fernandez,30,114,13
433,Luca Castelnuovo,23,114,32
434,Thomas Fancutt,25,112,24
435,Benjamin Winter Lopez,22,112,35
436,Rhett Purcell,24,111,25
437,Jason Taylor,26,111,28
438,Viktor Durasovic,23,110,15
439,Sanjar Fayziev,26,110,18
440,Piotr Matuszewski,22,110,24
441,Pablo Vivero Gonzalez,25,110,28
442,Di Wu,29,109,9
443,Jelle Sels,25,109,12
444,Ian Dempster,25,109,25
445,Justin Butsch,26,109,26
446,Jozef Kovalik,28,108,4
447,Hiroki Moriya,30,108,8
448,Facundo Arguello,28,108,11
449,Cristian Rodriguez,30,108,23
450,Nino Serdarusic,24,107,11
451,Maxime Tchoutakian,27,107,30
452,Oleg Prihodko,23,107,30
453,Mats Hermans,24,106,24
454,Dennis Novak,27,105,8
455,Francesco Forti,21,105,21
456,Michal Dembek,23,105,24
457,Adam Taylor,29,105,26
458,Tuna Altuna,31,105,32
459,Florian Lakat,25,104,18
460,Tom Jomby,29,103,14
461,Thiago Agustin Tirante,19,103,20
462,Jaroslav Pospisil,39,102,18
463,Kevin King,29,101,6
464,Alexander Pavlioutchenkov,35,101,12
465,Nenad Zimonjic,44,101,25
466,Filip Peliwo,26,100,6
467,Collin Altamirano,25,100,8
468,Alexandre Muller,23,100,9
469,Rogerio Dutra Silva,36,99,9
470,Daniel Elahi Galan,24,99,11
471,Riccardo Bonadio,27,99,20
472,Jacopo Berrettini,22,99,21
473,Evan Zhu,22,99,21
474,Michail Pervolarakis,24,99,21
475,Yan Sabanin,30,99,25
476,Igor Marcondes,23,98,14
477,Khumoyun Sultanov,22,98,22
478,Bogdan Bobrov,23,97,35
479,Chun-Hsin Tseng,19,96,14
480,Jan Satral,30,96,16
481,Mateus Alves,20,96,28
482,Kai Wehnelt,25,96,28
483,Rafael Nadal,34,95,1
484T,Thomaz Bellucci,33,95,4
484T,Michael Mmoh,23,95,4
486,Jiri Lehecka,19,95,11
487,Jack Findel-Hawkins,26,95,17
488,Hernan Casanova,26,95,22
489,Filip Bergevi,26,95,22
490,Rio Noguchi,22,95,38
491,Uladzimir Ignatik,30,94,16
492,Timur Kiyamov,24,94,32
493,Yasutaka Uchiyama,28,93,5
494,Danilo Petrovic,29,93,8
495,Yannick Mertens,33,93,19
496,Daniil Golubev,19,92,3
497,Mukund Sasikumar,24,92,4
498,Maxim Ratniuk,24,92,18
499,Franco Feitt,28,92,24
500,Alexandar Lazarov,23,92,27
501,Ernests Gulbis,32,90,1
502,Juan Martin del Potro,32,90,2
503T,Kei Nishikori,31,90,4
503T,Yoshihito Nishioka,25,90,4
505,Filip Krajinovic,28,90,5
506,Lleyton Hewitt,39,90,6
507,Pablo Andujar,35,90,9
508,Albert Ramos-Vinolas,33,90,11
509,Ugo Humbert,22,90,11
510,Andreas Seppi,36,90,12
511,Jacob Grills,25,90,19
512,Evgeny Karlovskiy,26,89,9
513,Andrea Arnaboldi,33,89,11
514,Vladimir Ivanov,33,89,23
515,Eduardo Struvay,30,88,15
516,Martins Podzus,26,88,17
517,Fabian Marozsan,21,88,22
518,Mats Rosenkranz,22,88,25
519,Joao Lucas Reis Da Silva,20,88,26
520,Nuno Borges,23,87,15
521,Agustin Velotti,28,87,16
522,Antoine Escoffier,28,87,16
523,James Frawley,26,87,18
524,Robert Strombachs,21,87,26
525,Nick Hardt,20,87,26
526,Vaclav Safranek,26,86,16
527,David Jorda Sanchis,26,86,28
528,Wilson Leite,29,86,31
529,Daniel Dutra da Silva,32,85,13
530,Anirudh Chandrasekar,22,85,21
531,Peter Bothwell,25,85,26
532,Arthur Reymond,21,85,28
533,Giovanni Fonio,22,84,18
534,Daniel Michalski,21,84,18
535,Luca Gelhardt,26,84,23
536,Adrian Barbu,37,84,24
537,Tomas Lipovsek Puches,27,84,26
538,Francesco Vilardo,31,84,31
539,Lukas Lacko,33,83,2
540,Antoine Bellier,24,83,21
541,Mark Whitehouse,27,83,24
542,Markos Kalovelonis,26,83,31
543,Ignacio Carou,21,83,40
544,Brandon Holt,22,82,7
545,Joao Domingues,27,82,8
546,Ray Ho,20,82,19
547,Sebastian Baez,20,82,28
548,Gabriel Petit,25,81,26
549,Thiago Seyboth Wild,20,80,7
550,Ivan Nedelko,34,80,10
551,Sebastian Ofner,24,80,12
552,Johannes Haerteis,24,80,13
553,Jose Daniel Bendeck,30,80,17
554,Kai Lemstra,21,80,20
555,Antoine Cornut-Chauvinc,20,80,23
556,Oscar Jose Gutierrez,27,80,25
557,Carlos Sanchez Jover,20,80,25
558,Fermin Tenti,23,80,40
559,Francisco Comesana,20,79,26
560,Flavio Cobolli,18,78,7
561,Enrico Dalla Valle,22,78,21
562,Alessandro Bega,30,78,21
563,Marat Deviatiarov,26,78,28
564,Juan Pablo Paz,26,78,30
565,Felix Corwin,24,78,31
566,Ignacio Monzon,23,78,34
567,Genaro Alberto Olivieri,22,78,36
568,Jose Fco. Vidal Azorin,27,78,38
569,Stefan Palosi,20,77,24
570,Kelsey Stevenson,30,77,27
571,Matteo Gigante,19,76,3
572,Guilherme Clezar,28,76,9
573,Cem Ilkel,25,76,16
574,Moez Echargui,28,76,19
575,Sagadat Ayap,25,76,38
576,Gian Marco Moroni,22,75,9
577,Maximilian Neuchrist,29,75,12
578,Mick Veldheer,24,75,31
579,Ondrej Krstev,23,74,24
580,Ricardo Rodriguez - Pace,27,74,30
581,Georgii Kravchenko,20,74,31
582,Tung-Lin Wu,22,73,9
583,Maxime Janvier,24,73,11
584,Mick Lescure,27,73,11
585,Alexey Zakharov,20,73,15
586,Harrison Adams,26,73,15
587,Danylo Kalenichenko,26,73,18
588,Majed Kilani,24,73,26
589,Jeroen Vanneste,27,72,14
590,Aoran Wang,23,72,19
591,Reese Stalder,24,72,24
592,Pedro Vives Marcos,19,72,26
593,Dalibor Svrcina,18,71,15
594,Petr Michnev,31,71,17
595,Sandro Ehrat,29,71,18
596,Yuta Shimizu,21,71,20
597,Adam Moundir,25,71,24
598,Fabrizio Ornago,28,71,28
599,Taro Daniel,27,70,6
600,Tim van Rijthoven,23,70,6
601,Evgeny Donskoy,30,70,9
602,Daniel Altmaier,22,70,16
603,Max Houkes,20,70,26
604,Yosuke Watanuki,22,69,4
605,Strong Kirchheimer,25,69,11
606,Christopher Heyman,27,69,11
607,Jumpei Yamasaki,23,69,16
608,Zura Tkemaladze,20,69,17
609,Francis Casey Alcantara,28,69,21
610,Alexander Zhurbin,29,68,11
611,Alfredo Perez,23,68,15
612,Sidane Pontjodikromo,20,68,20
613,Damien Wenger,20,68,26
614,Attila Balazs,32,67,4
615,Rudolf Molleker,20,67,9
616,Igor Sijsling,33,67,11
617,Juan Sebastian Gomez,28,67,15
618,Michal Konecny,31,67,22
619,Yan Bondarevskiy,20,67,24
620,Ryan Peniston,25,66,19
621,Simon Carr,21,66,20
622,George Tsivadze,28,66,22
623,Alec Adamson,26,66,22
624,Pak Long Yeung,25,66,25
625,Adam Pavlasek,26,65,5
626,Emilio Nava,19,65,6
627,Marcos Giron,27,65,8
628,Christoph Negritu,26,65,12
629,Maverick Banes,28,65,16
630,Blake Ellis,22,65,17
631,Nicolas Moreno De Alboran,23,65,18
632,Peter Nagy,28,65,22
633,Hendrik Jebens,25,64,14
634,Sora Fukuda,23,64,14
635,Constantin Schmitz,25,64,14
636,Neil Oberleitner,21,64,15
637,Fred Gil,35,64,19
638,Daniel Kossek,24,64,22
639,Arnaud Bovy,20,64,24
640,Tiago Cacao,22,64,27
641,Blaz Kavcic,33,63,5
642,Yannick Maden,31,63,8
643,Juan Carlos Aguilar,22,63,10
644,Michiel De Krom,22,63,12
645,Davide Galoppini,26,63,19
646,Yanais Laurent,28,63,20
647,Sarp Agabigun,23,63,21
648,Vladimir Korolev,25,62,19
649,Naoki Tajima,20,62,29
650,Joao Pedro Sorgi,27,61,17
651,Charlie Emhardt,25,61,20
652,Kento Takeuchi,33,61,25
653,Jody Maginley,25,61,27
654,Jiri Vesely,27,60,7
655,Jaime Bendeck,24,60,10
656,Harold Mayot,18,60,13
657,Niels Lootsma,26,60,14
658,Jonathan Mridha,25,60,16
659,Christian Lindell,29,60,17
660,Alejo Lorenzo Lingua Lavallen,19,60,19
661,Matthew Christopher Romios,21,60,20
662,Alexander Weis,23,60,25
663,Erik Crepaldi,30,60,32
664,Pierre Faivre,24,59,13
665,Lorenzo Bocchi,23,59,27
666,Alexander Donski,22,59,31
667,Alejandro Mendoza,30,59,33
668,Ben Jones,22,58,10
669,Hiroyasu Ehara,29,58,13
670,Nicolo Turchetti,24,58,19
671,Joffrey De Schepper,29,58,19
672,Aryan Goveas,22,58,28
673,Yusuke Takahashi,23,57,8
674,Petros Chrysochos,24,57,11
675,Yecong He,26,57,15
676,Evan Furness,22,57,19
677,Adil Kalyanpur,20,57,21
678,Jordi Arconada,24,57,22
679,Nick Chappell,28,57,26
680,Umut Akkoyun,20,57,30
681,Aziz Ouakaa,21,57,39
682,Lorenzo Musetti,18,56,8
683,Sho Shimabukuro,23,56,12
684,Peter Torebko,32,56,15
685,Gonzalo Villanueva,26,56,24
686,Oleksii Krutykh,20,56,33
687,Bastian Malla,24,55,13
688,Kirill Kivattsev,23,55,17
689,Albert Roglan,22,55,20
690,Maciej Smola,27,55,22
691,Johan Nikles,23,55,26
692,Jason Jung,31,54,12
693,Hao Wu,23,54,13
694,Lasse Muscheites,24,54,13
695,Baptiste Crepatte,26,54,16
696,Karim-Mohamed Maamoun,29,54,16
697,Yann Wojcik,24,54,19
698,Mikhail Korovin,24,54,19
699,S D Prajwal Dev,24,54,19
700,Matteo Viola,33,53,5
701,Marco Trungelliti,30,53,6
702,Kuan-Yi Lee,24,53,7
703,Axel Geller,21,53,7
704,Christopher O'Connell,26,53,9
705,Wei-De Lin,24,53,13
706,Guy Orly Iradukunda,24,53,15
707,Anton Chekhov,28,53,17
708,Robin Stanek,26,53,18
709,Takuto Niki,33,53,20
710,Vasil Kirkov,21,53,21
711,Cameron Green,24,53,23
712,Manish Sureshkumar,21,53,24
713,Mirko Martinez,22,53,24
714,Facundo Juarez,23,53,26
715,Volodoymyr Uzhylovskyi,32,53,26
716,Daniel Cukierman,25,52,6
717,Francisco Dias,28,52,11
718,Alex Hernandez,21,52,17
719,Fernando Yamacita,23,52,17
720,Bogdan Ionut Apostol,25,52,19
721,Ryota Tanuma,25,52,22
722,Mikhail Fufygin,30,52,25
723,Andrey Chepelev,22,52,35
724,Shinji Hazawa,21,51,10
725,Matheus Pucinelli De Almeida,19,51,12
726,Aidan McHugh,20,51,15
727,Wishaya Trongcharoenchaikul,25,51,18
728,Zizou Bergs,21,51,18
729,Milan Radojkovic,19,51,24
730,Jimmy Wang,35,50,2
731,Nicaise Muamba,20,50,3
732,Prajnesh Gunneswaran,31,50,4
733,Hugo Grenier,24,50,12
734,Zhizhen Zhang,24,50,13
735,Tanner K Smith,25,50,14
736,Raheel Manji,23,50,15
737,David Fox,26,50,16
738,Jonathan Gray,23,50,19
739,Eric Vanshelboim,19,50,22
740,Benjamin Dhoe,24,50,31
741,Viktor Galovic,30,49,8
742,Preston Touliatos,25,49,14
743,Sebastian Fanselow,29,49,15
744,Soichiro Moritani,26,49,18
745,Riccardo Maiga,31,49,19
746,Anderson Reed,30,49,20
747,Toby Martin,27,49,21
748,Riccardo Balzerani,22,49,22
749,Shalva Dzhanashiya,28,49,27
750,Guido Ivan Justo,23,49,28
751,Noah Rubin,24,48,4
752,Ljubomir Celebic,29,48,12
753,Yuki Mochizuki,23,48,12
754,Anas Fattar,33,48,14
755,Marc Dijkhuizen,24,48,16
756,Niklas Schell,22,48,18
757,Karl Friberg,21,48,21
758,Remy Bertola,22,48,25
759,Alexander Shevchenko,20,48,26
760,Jeremy Jahn,30,47,5
761,Lorenzo Giustino,29,47,9
762,Gregoire Jacq,28,47,11
763,Matteo Arnaldi,19,47,11
764,Bernabe Zapata Miralles,24,47,12
765,Niki Kaliyanda Poonacha,25,47,12
766,Quentin Folliot,22,47,17
767,Billy Harris,26,47,18
768,Louis Tessa,22,47,18
