Rank,Player,Age,Points,Tournaments Played
49,Marcus Daniell,30,"1,820",30
50,Aisam-Ul-Haq Qureshi,40,"1,820",32
51,Pablo Carreno Busta,29,"1,815",12
52,Nikola Cacic,29,"1,749",36
53,Ken Skupski,37,"1,693",25
54,Dominic Inglot,34,"1,680",28
55,Luke Bambridge,25,"1,660",31
56,Matwe Middelkoop,37,"1,640",34
57,Divij Sharan,34,"1,635",34
58,Jonny O'Mara,25,"1,613",27
59,Frederik Nielsen,37,"1,610",26
60,Ben McLachlan,28,"1,605",33
61,Alex de Minaur,21,"1,595",13
62,Marcelo Arevalo,29,"1,565",29
63,Feliciano Lopez,39,"1,465",16
64,Andres Molteni,32,"1,449",35
65,Tim Puetz,32,"1,430",26
66,Ariel Behar,30,"1,424",42
67,Hugo Nys,29,"1,413",36
68,Guido Pella,30,"1,395",20
69,Jonathan Erlich,43,"1,377",32
70,Igor Zelenay,37,"1,325",33
71,Joao Sousa,31,"1,305",18
72,Gonzalo Escobar,31,"1,289",33
73,Simone Bolelli,34,"1,281",28
74,Mikhail Kukushkin,32,"1,260",9
75,Artem Sitak,34,"1,215",37
76,Jackson Withrow,27,"1,087",29
77,Sander Arends,29,"1,084",37
78,Andrei Vasilevski,29,"1,071",34
79,Goncalo Oliveira,25,"1,050",43
80,David Pel,29,"1,030",34
81,Benoit Paire,31,"1,028",24
82,Andre Goransson,26,"1,026",38
83,Dusan Lajovic,30,"1,015",16
84,Andrey Golubev,33,"1,008",28
85,Karen Khachanov,24,"1,000",15
86,Guillermo Duran,32,998,24
87,Robert Lindstedt,43,998,29
88,Nicholas Monroe,38,979,40
89,Romain Arneodo,28,969,40
90,Christopher Rungkat,30,964,27
91,Stefanos Tsitsipas,22,960,14
92,Andrey Rublev,22,960,15
93,Miguel Angel Reyes-Varela,33,953,39
94,Andy Murray,33,950,6
95,John-Patrick Smith,31,923,29
96,Andrea Vavassori,25,923,35
97,Tomislav Brkic,30,912,34
98,Denys Molchanov,33,908,35
99,Roman Jebavy,30,904,34
100,Andre Begemann,36,895,35
101,Fernando Romboli,31,889,45
102,Cheng-Peng Hsieh,29,871,29
103,Dominic Thiem,27,870,7
104,Leonardo Mayer,33,869,15
105,Matt Reid,30,863,30
106,Alexander Bublik,23,855,11
107,Nathaniel Lammons,27,841,42
108,Ramkumar Ramanathan,25,838,21
109,JiSung Nam,27,830,27
110,Matthew Ebden,32,825,14
111,Sam Weissborn,28,809,36
112,David Vega Hernandez,26,802,42
113,Ante Pavic,31,782,32
114,Pablo Cuevas,34,760,19
115,Purav Raja,34,758,33
116,Hans Hach Verdugo,30,754,41
117,MinKyu Song,30,753,27
118,Taylor Fritz,22,750,13
119,Evan King,28,749,33
120,Leander Paes,47,748,21
121,Orlando Luz,22,736,31
122,Marc Polmans,23,735,14
123,Treat Huey,35,727,27
124,Radu Albot,30,715,21
125,Antonio Sancic,31,710,28
126,Steve Johnson,30,690,9
127,Hunter Reese,27,671,39
128,Fabio Fognini,33,665,13
129,Nathan Pasha,28,641,29
130,N.Sriram Balaji,30,640,33
131,Luis David Martinez,31,639,40
132,Rafael Matos,24,634,32
133,Jack Sock,28,630,6
134,Reilly Opelka,23,630,9
135,Roberto Carballes Baena,27,628,13
136,Luca Margaroli,28,625,41
137,Mao-Xin Gong,33,624,24
138,Felipe Meligeni Alves,22,624,31
139,Sem Verbeek,26,620,26
140,Aleksandr Nedovyesov,33,613,19
141,Robert Galloway,28,603,27
142,Florin Mergea,35,596,21
143,Daniel Evans,30,585,13
144,Ze Zhang,30,579,20
145,Harri Heliovaara,31,574,27
146,Novak Djokovic,33,570,7
147,Alex Lawson,26,553,35
148,Karol Drzewiecki,24,539,33
149,Roberto Maytin,31,534,21
150,Gerard Granollers,31,529,29
151,Zdenek Kolar,23,528,22
152,Teymuraz Gabashvili,35,526,33
153,Federico Delbonis,29,510,8
154,Jamie Cerretani,38,502,34
155,Jeevan Nedunchezhiyan,31,498,31
156,Szymon Walkow,25,492,35
157,Quentin Halys,23,491,19
158,Max Schnur,27,491,23
159T,Ivan Sabanov,28,481,30
159T,Matej Sabanov,28,481,30
161,Sam Querrey,32,475,9
162,Dennis Novikov,26,464,24
163,Daniel Masur,25,463,23
164,John Isner,35,450,7
165,Kyle Edmund,25,450,7
166,Jaume Munar,23,450,11
167,Alexander Zverev,23,450,12
168,Benjamin Bonzi,24,449,24
169,Fabien Reboul,25,446,28
170,Federico Gaio,28,440,9
171,Ruben Bemelmans,32,438,19
172,Sadio Doumbia,30,436,32
173,Salvatore Caruso,27,435,8
174,Peter Polansky,32,431,25
175,Sergiy Stakhovsky,34,429,12
176,Sergio Martos Gornes,25,426,38
177,Tristan Lamasine,27,424,16
178,Adil Shamasdin,38,424,26
179,Scott Puodziunas,30,412,35
180,Tsung-Hua Yang,29,411,24
181,Fabricio Neis,30,408,19
182,Christopher Eubanks,24,404,10
183,Pedro Martinez,23,403,19
184,Lloyd Glasspool,26,403,26
185,Saketh Myneni,32,401,12
186,Andrea Pellegrino,23,401,25
187,Daniil Medvedev,24,400,6
188,Zhe Li,34,400,18
189,Guido Andreozzi,29,398,7
190,Toshihide Matsui,42,389,25
191,Arthur Rinderknech,25,381,15
192,Gregoire Barrere,26,380,6
193,Juan Ignacio Londero,27,375,17
194,Mischa Zverev,33,375,19
195,Julian Lenz,27,370,15
196,Manuel Guinard,24,365,27
197,James Duckworth,28,360,2
198,Janko Tipsarevic,36,360,6
199,Hubert Hurkacz,23,360,14
200,Casper Ruud,21,355,8
201,Sekou Bangoura,28,350,24
202,Sergio Galdos,30,348,25
203,Vishnu Vardhan,33,345,25
204,Marius Copil,29,344,13
205,Martin Redlicki,25,342,26
206,Vasek Pospisil,30,340,5
207,Matteo Berrettini,24,330,9
208,Julian Ocleppo,23,325,31
209,Enzo Couacaud,25,324,13
210,JC Aragone,25,322,21
211,Mackenzie McDonald,25,315,9
212,Lucas Pouille,26,315,10
213,Cameron Norrie,25,315,11
214,Adrian Mannarino,32,315,12
215,Viktor Troicki,34,312,6
216,Tennys Sandgren,29,310,10
217,Thiago Monteiro,26,310,13
218,Jan Zielinski,23,310,21
219,Lucas Miedler,24,307,21
220,Ruben Gonzales,35,307,29
221,Facundo Bagnis,30,305,15
222,Lukas Rosol,35,300,9
223,Albano Olivetti,28,298,28
224,Antoine Hoang,24,296,10
225,Facundo Mena,28,286,22
226,Ruan Roelofse,30,284,24
227,Andreas Siljestrom,39,283,18
228,Dan Added,21,283,26
229,Xin Gao,26,281,24
230,Marco Bortolotti,29,281,31
231,Maxime Cressy,23,277,22
232,Sanchai Ratiwatana,38,277,26
233,Alejandro Davidovich Fokina,21,275,4
234,Scott Clayton,26,272,26
235,David Goffin,29,270,4
236,Miomir Kecmanovic,21,270,9
237,Nikoloz Basilashvili,28,270,9
238,Lorenzo Sonego,25,270,10
239,Paolo Lorenzi,38,270,10
240,Arjun Kadhe,26,270,21
241,Benjamin Lock,27,270,37
242,Fajing Sun,23,267,21
243,Elliot Benchetrit,21,265,9
244,Oriol Roca Batalla,27,265,24
245,Kimmer Coppejans,26,263,15
246,Felix Auger-Aliassime,20,260,10
247,Nick Kyrgios,25,260,11
248,Darian King,28,255,9
249,Vladyslav Manafov,27,255,31
250,Boris Arias,26,247,33
251,Ryan Harrison,28,243,6
252,Thai-Son Kwiatkowski,25,236,10
253,Pavel Kotov,21,236,15
254,Martin Cuevas,28,234,19
255,Tomislav Draganja,26,234,19
256,Alejandro Gomez,29,234,27
257,Federico Zeballos,32,233,34
258,Marc-Andrea Huesler,24,232,19
259,Brydan Klein,30,228,17
260,Jonathan Eysseric,30,227,21
261,Yates Johnson,26,226,36
262,Hunter Johnson,26,226,37
263,Stan Wawrinka,35,225,5
264,Jordan Thompson,26,225,12
265,Marek Gengel,25,225,37
266,Adrian Menendez-Maceiras,34,223,12
267,Nicolas Barrientos,33,223,16
268,Emil Ruusuvuori,21,221,10
269,Andrew Harris,26,221,11
270,Carlos Gomez-Herrera,30,221,12
271,Cristian Garin,24,220,18
272,Michael Vrbensky,20,220,25
273,Diego Hidalgo,27,220,28
274,Skander Mansouri,25,216,23
275,Markus Eriksson,30,214,27
276,Denis Kudla,28,213,8
277,Alejandro Tabilo,23,213,18
278,Chris Guccione,35,210,4
279,Roberto Quiroz,28,209,20
280,Junior A. Ore,28,209,28
281,Dustin Brown,35,207,11
282,Mitchell Krueger,26,206,12
283,Evan Hoyt,25,206,19
284,Alexander Merino,28,206,35
285,Corentin Denolly,23,203,20
286,David Marrero,40,203,21
287,Harry Bourchier,24,201,25
288,Hugo Dellien,27,200,16
289,Bradley Klahn,30,198,9
290,Illya Marchenko,33,198,9
291,Jesper de Jong,20,198,26
292,Botic van de Zandschulp,24,197,12
293,Pedro Sakamoto,27,196,21
294,Tallon Griekspoor,24,195,8
295,Brayden Schnur,25,192,14
296,John Paul Fruttero,39,192,20
297,Akira Santillan,23,190,17
298,Mario Vilella Martinez,25,188,12
299,Geoffrey Blancaneaux,22,187,19
300,Christian Harrison,26,185,9
301,Patrik Niklas-Salminen,23,185,14
302,Denis Yevseyev,27,185,28
303,Tomas Barrios Vera,22,184,11
304,Alexandru Jecan,32,183,37
305,Konstantin Kravchuk,35,182,17
306,Mikhail Elgin,38,181,9
307,Malek Jaziri,36,180,8
308,Marc Lopez,38,180,10
309,Joao Menezes,23,180,11
310,Ricardas Berankis,30,180,12
311,Vijay Sundar Prashanth,33,180,25
312,Mark Vervoort,29,179,26
313,Manuel Pena Lopez,22,179,31
314,Timur Khabibulin,25,176,27
315,Sonchat Ratiwatana,38,175,20
316,Guillermo Garcia-Lopez,37,172,10
317,Pedro Sousa,32,171,15
318,Hugo Gaston,20,171,16
319,Liam Broady,26,169,18
320,Aziz Dougaz,23,169,19
321,Thomas Fabbiano,31,168,7
322,Jurij Rodionov,21,168,9
323,Donald Young,31,168,9
324,Kacper Zuk,21,168,24
325,Soonwoo Kwon,22,165,7
326,Sebastian Korda,20,165,10
327,Yunseong Chung,22,165,12
328,Alex Bolt,27,163,9
329,Korey Lovett,24,163,24
330,Ryan Nijboer,21,161,21
331,Jakub Paul,21,161,23
332,Thiemo de Bakker,32,158,4
333,Brandon Walkin,26,157,28
334,Blaz Rola,29,155,10
335,Conner Huertas del Pino,24,155,31
336,Jonas Forejtek,19,154,12
337,David Pichler,24,154,33
338,Roman Safiullin,23,153,14
339,Victor Vlad Cornea,27,153,21
340,Tomas Martin Etcheverry,21,153,28
341,Courtney John Lock,23,153,33
342,Denis Istomin,34,152,8
343,Roberto Cid Subervi,27,151,15
344,Runhao Hua,24,150,15
345,Calum Puttergill,26,150,18
346,Roberto Ortega-Olmedo,29,148,16
347,Austin Rapp,24,148,29
348,Ivan Gakhov,23,145,15
349,Steven Diez,29,144,19
350,David Poljak,24,144,28
351,Yan Bai,31,143,7
352,Shintaro Imai,27,143,15
353,Yu Hsiou Hsu,21,143,24
354,Grigoriy Lomakin,22,141,34
355,Peter Heller,28,137,25
356,Milos Raonic,29,135,5
357,Gilles Simon,35,135,8
358,Marton Fucsovics,28,135,10
359,Jaume Pla Malfeito,25,134,26
360,Julian Bradley,28,134,34
361,Juan Pablo Varillas,24,133,15
362,Nicolas Alvarez,24,132,17
363,Petr Nouza,22,132,28
364,Alexandr Cozbinov,25,132,31
365,Nicolas Alberto Arreche,26,132,31
366,Laurynas Grigelis,29,131,10
367,Vladyslav Orlov,25,131,26
368,Inigo Cervantes,30,130,13
369,Artem Dubrivnyy,21,130,21
370,Rameez Junaid,39,128,16
371,Matteo Martineau,21,128,19
372,Mateusz Kowalczyk,33,127,9
373,Alexander Igoshin,28,126,26
374,Vit Kopriva,23,125,25
375,Andrej Martin,31,124,5
376,Stefano Travaglia,28,123,10
377,Bernardo Saraiva,27,123,18
378,Simon Freund,24,123,26
379,Ivan Liutarevich,24,122,18
380,Luke Johnson,26,121,23
381,Camilo Ugo Carabelli,21,121,27
382,Andres Artunedo Martinavarro,27,120,12
383,Raul Brancaccio,23,120,22
384,Maximiliano Estevez,31,120,24
385,George Goldhoff,25,120,24
386,Dominik Koepfer,26,119,6
387,Bart Stevens,22,119,26
388,Elias Ymer,24,118,9
389,Toby Kodat,17,118,11
390,Martin Damm,16,116,6
391,Jannik Sinner,19,115,5
392,Eduard Esteve Lobato,26,115,18
393,Altug Celikbilek,24,115,18
394,Aslan Karatsev,27,114,11
395,Jose Hernandez-Fernandez,30,114,13
396,Juan Manuel Cerundolo,18,114,24
397,Clement Tabur,20,113,24
398,Mariano Kestelboim,24,113,27
399,Matias Zukas,24,113,32
400,Lukas Klein,22,112,7
401,Thomas Fancutt,25,112,24
402,Anis Ghorbel,31,112,36
403,David Perez Sanz,26,111,19
404,Nicolas Mejia,20,111,19
405,Jason Taylor,26,111,28
406,Di Wu,29,109,9
407,Franco Agamenone,27,109,13
408,Matias Franco Descotte,26,109,14
409,Luis Patino,26,109,20
410,Ian Dempster,25,109,25
411,Rhett Purcell,24,109,25
412,Jozef Kovalik,27,108,4
413,Hiroki Moriya,29,108,8
414,Facundo Arguello,28,108,11
415,Sergey Fomin,19,108,18
416,Pablo Vivero Gonzalez,25,108,24
417,Maxime Tchoutakian,26,107,30
418,Tommy Paul,23,105,9
419,Gijs Brouwer,24,105,15
420,Adam Taylor,29,105,26
421,Renzo Olivo,28,104,12
422,Florian Lakat,25,104,18
423,Mats Hermans,24,104,22
424,Goncalo Falcao,32,104,26
425,Francisco Cabral,23,104,31
426,Justin Butsch,25,103,22
427,Jorge Panta,25,103,27
428,Oleg Prihodko,22,103,27
429,Luca Castelnuovo,23,102,27
430,Kevin King,29,101,6
431,Alexander Pavlioutchenkov,34,101,12
432,Michal Dembek,23,101,21
433,Nenad Zimonjic,44,101,23
434,Javier Barranco Cosano,21,101,27
435,Filip Peliwo,26,100,6
436,Alexandre Muller,23,100,8
437,Emilio Gomez,28,99,7
438,Riccardo Bonadio,27,99,19
439,Evan Zhu,22,99,21
440,Cristian Rodriguez,30,99,21
441,Tuna Altuna,31,99,28
442,Piotr Matuszewski,22,97,21
443,Jan Satral,30,96,15
444,Rafael Nadal,34,95,1
445T,Thomaz Bellucci,32,95,4
445T,Michael Mmoh,22,95,4
447,Jiri Lehecka,18,95,10
448,Jacopo Berrettini,21,95,16
449,Jack Findel-Hawkins,25,95,17
450,Hernan Casanova,26,95,22
451,Benjamin Winter Lopez,22,95,28
452,Bogdan Bobrov,23,95,30
453,Glenn Smits,29,94,24
454,Kai Wehnelt,24,94,28
455,Yasutaka Uchiyama,28,93,5
456,Danilo Petrovic,28,93,7
457,Tom Jomby,29,93,12
458,Mukund Sasikumar,23,92,4
459,Nino Serdarusic,23,92,10
460,Maxim Ratniuk,24,92,18
461,Franco Feitt,28,92,23
462,Pedro Cachin,25,91,8
463,Fabian Fallert,23,91,17
464,Alberto Barroso Campos,24,91,21
465,Ernests Gulbis,32,90,1
466,Juan Martin del Potro,32,90,2
467T,Marin Cilic,32,90,4
467T,Kei Nishikori,30,90,4
467T,Yoshihito Nishioka,25,90,4
470,Filip Krajinovic,28,90,5
471,Lleyton Hewitt,39,90,6
472,Fernando Verdasco,36,90,8
473,Albert Ramos-Vinolas,32,90,9
474,Ugo Humbert,22,90,10
475,Andreas Seppi,36,90,11
476,Jacob Grills,25,90,19
477,Evgenii Tiurnev,23,90,19
478,Evgeny Karlovskiy,26,89,9
479,Shintaro Mochizuki,17,89,10
480,Andrea Arnaboldi,32,89,10
481,Alexander Erler,22,88,11
482,Eduardo Struvay,29,88,15
483,Viktor Durasovic,23,87,11
484,Antoine Escoffier,28,87,13
485,Michail Pervolarakis,24,87,15
486,James Frawley,26,87,18
487,Filip Bergevi,26,87,19
488,Vitaliy Sachko,23,87,25
489,Sanjar Fayziev,26,86,15
490,Fabian Marozsan,20,86,21
491,Alexandar Lazarov,22,86,24
492,Daniel Dutra da Silva,32,85,13
493,Jaroslav Pospisil,39,85,15
494,Peter Bothwell,25,85,26
495,Adrian Barbu,37,84,23
496,Luca Gelhardt,25,84,23
497,Lukas Lacko,32,83,2
498,Jelle Sels,25,83,9
499,Yan Sabanin,30,83,21
500,Brandon Holt,22,82,6
501,Joao Domingues,26,82,7
502,Igor Marcondes,23,82,12
503,Martins Podzus,26,82,15
504,Giovanni Fonio,22,82,17
505,Ray Ho,20,82,19
506,Gabriel Petit,25,81,25
507,Rio Noguchi,21,81,31
508,Thiago Seyboth Wild,20,80,7
509,Ivan Nedelko,34,80,9
510,Sebastian Ofner,24,80,11
511,Vaclav Safranek,26,80,11
512,Jose Daniel Bendeck,29,80,17
513,David Jorda Sanchis,26,80,23
514,Anirudh Chandrasekar,22,79,18
515,Wilson Leite,28,79,26
516,Ignacio Carou,21,79,34
517,Enrico Dalla Valle,22,78,20
518,Tomas Lipovsek Puches,27,78,22
519,Fermin Tenti,23,78,31
520,Antoine Bellier,23,77,19
521,Mark Whitehouse,27,77,21
522,Oscar Jose Gutierrez,27,77,22
523,Markos Kalovelonis,26,77,26
524,Matteo Gigante,18,76,3
525,Flavio Cobolli,18,76,5
526,Guilherme Clezar,27,76,9
527,Antoine Cornut-Chauvinc,20,76,20
528,Sebastian Baez,19,76,25
529,Francisco Comesana,19,76,25
530,Alex Molcan,22,75,2
531,Gian Marco Moroni,22,75,8
532,Marat Deviatiarov,26,74,23
533,Ignacio Monzon,22,74,24
534,Ondrej Krstev,23,74,24
535,Mick Lescure,27,73,10
536,Harrison Adams,26,73,15
537,Danylo Kalenichenko,26,73,17
538,Robert Strombachs,21,73,19
539,Vladimir Ivanov,33,73,19
540,Arthur Reymond,21,73,23
541,Majed Kilani,23,73,26
542,Thiago Agustin Tirante,19,72,13
543,Kai Lemstra,21,72,17
544,Francesco Forti,21,72,18
545,Aoran Wang,23,72,19
546,Alessandro Bega,29,72,19
547,Mateus Alves,19,72,22
548,Ricardo Rodriguez - Pace,27,72,27
549,Dalibor Svrcina,17,71,12
550,Yuta Shimizu,21,71,20
551,Adam Moundir,25,71,24
552,Frances Tiafoe,22,70,5
553,Tim van Rijthoven,23,70,5
554,Taro Daniel,27,70,6
555,Daniel Michalski,20,70,14
556,Daniel Altmaier,22,70,15
557,Mats Rosenkranz,22,70,18
558,Francesco Vilardo,30,70,23
559,Timur Kiyamov,23,70,26
560,Genaro Alberto Olivieri,22,70,29
561,Sagadat Ayap,25,70,33
562,Yosuke Watanuki,22,69,4
563,Strong Kirchheimer,25,69,11
564,Christopher Heyman,26,69,11
565,Alexey Zakharov,20,69,13
566,Jumpei Yamasaki,23,69,16
567,Zura Tkemaladze,20,69,17
568,Sandro Ehrat,29,69,17
569,Michael Geerts,25,69,18
570,Francis Casey Alcantara,28,69,21
571,Maximilian Neuchrist,29,68,10
572,Alexander Zhurbin,28,68,11
573,Alfredo Perez,23,68,15
574,Khumoyun Sultanov,21,68,16
575,Attila Balazs,32,67,4
576,Rudolf Molleker,19,67,8
577,Juan Sebastian Gomez,28,67,15
578,Stefan Palosi,20,67,18
579,Kelsey Stevenson,30,67,19
580,Michal Konecny,30,67,22
581,Jeroen Vanneste,26,66,12
582,Reese Stalder,23,66,19
583,Alec Adamson,26,66,21
584,George Tsivadze,27,66,22
585,Pak Long Yeung,25,66,25
586,Adam Pavlasek,25,65,5
587,Marcos Giron,27,65,8
588,Christoph Negritu,26,65,12
589,Maverick Banes,28,65,16
590,Blake Ellis,21,65,17
591,Peter Nagy,28,65,22
592,Sora Fukuda,22,64,14
593,Constantin Schmitz,25,64,14
594,Fred Gil,35,64,17
595,Simon Carr,20,64,18
596,Sidane Pontjodikromo,19,64,19
597,Damien Wenger,20,64,21
598,Daniel Kossek,24,64,22
599,Felix Corwin,24,64,22
600,Jose Fco. Vidal Azorin,27,64,29
601T,Blaz Kavcic,33,63,5
601T,Yannick Maden,30,63,5
603,Uladzimir Ignatik,30,63,11
604,Michiel De Krom,22,63,12
605,Yan Bondarevskiy,20,63,22
606,Petr Michnev,31,62,13
607,Vladimir Korolev,25,62,19
608,Nick Hardt,20,62,22
609,Hendrik Jebens,25,61,12
610,Joao Pedro Sorgi,26,61,17
611,Yanais Laurent,28,61,17
612,Davide Galoppini,25,61,17
613,Charlie Emhardt,25,61,20
614,Jiri Vesely,27,60,4
615,Jaime Bendeck,23,60,10
616,Johannes Haerteis,24,60,10
617,Harold Mayot,18,60,11
618,Federico Coria,28,60,12
619,Niels Lootsma,26,60,14
620,Matthew Christopher Romios,21,60,20
621,Alexander Weis,23,60,23
622,Emilio Nava,18,59,5
623,Juan Carlos Aguilar,21,59,8
624,Pierre Faivre,24,59,13
625,Dmitry Popko,23,59,14
626,Sarp Agabigun,23,59,15
627,Nicolas Moreno De Alboran,23,59,15
628,Tung-Lin Wu,22,58,8
629,Ben Jones,22,58,10
630,Moez Echargui,27,58,11
631,Hiroyasu Ehara,29,58,13
632,Jonathan Mridha,25,58,15
633,Nicolo Turchetti,24,58,19
634,Joffrey De Schepper,29,58,19
635,Aryan Goveas,22,58,26
636,Yusuke Takahashi,22,57,7
637,Yecong He,26,57,15
638,Adil Kalyanpur,20,57,19
639,Jordi Arconada,24,57,20
640,Jody Maginley,25,57,24
641,Lorenzo Musetti,18,56,7
642,Peter Torebko,32,56,15
643,Arnaud Bovy,20,56,21
644,Gonzalo Villanueva,25,56,24
645,Bastian Malla,24,55,12
646,Maciej Smola,27,55,22
647,Alejandro Mendoza,30,55,31
648,Sho Shimabukuro,23,54,10
649,Jason Jung,31,54,12
650,Hao Wu,23,54,13
651,Lasse Muscheites,24,54,13
652,Baptiste Crepatte,26,54,14
653,Carlos Sanchez Jover,20,54,19
654,Mikhail Korovin,24,54,19
655,S D Prajwal Dev,24,54,19
656,Joao Lucas Reis Da Silva,20,54,20
657,Naoki Tajima,20,54,26
658,Matteo Viola,33,53,5
659,Kuan-Yi Lee,24,53,7
660,Axel Geller,21,53,7
661,Christopher O'Connell,26,53,9
662,Wei-De Lin,24,53,13
663,Guy Orly Iradukunda,24,53,15
664,Kirill Kivattsev,22,53,15
665,Anton Chekhov,28,53,17
666,Takuto Niki,32,53,20
667,Cameron Green,24,53,23
668,Volodoymyr Uzhylovskyi,32,53,24
669,Daniel Cukierman,25,52,4
670,Collin Altamirano,24,52,7
671,Chun-Hsin Tseng,19,52,9
672,Francisco Dias,28,52,11
673,Karim-Mohamed Maamoun,29,52,15
674,Alex Hernandez,21,52,17
675,Fernando Yamacita,22,52,17
676,Bogdan Ionut Apostol,24,52,19
677,Georgii Kravchenko,20,52,22
678,Juan Pablo Paz,25,52,22
679,Ryota Tanuma,25,52,22
680,Erik Crepaldi,30,52,26
681,Marco Trungelliti,30,51,4
682,Petros Chrysochos,24,51,9
683,Igor Sijsling,33,51,9
684,Shinji Hazawa,21,51,10
685,Cem Ilkel,25,51,13
686,Christian Lindell,28,51,14
687,Zizou Bergs,21,51,17
688,Wishaya Trongcharoenchaikul,25,51,18
689,Kento Takeuchi,32,51,21
690,Milan Radojkovic,18,51,23
691,Jimmy Wang,35,50,2
692,Hugo Grenier,24,50,11
693,Zhizhen Zhang,23,50,13
694,David Fox,26,50,13
695,Ryan Peniston,24,50,14
696,Tanner K Smith,25,50,14
697,Raheel Manji,23,50,15
698,Jonathan Gray,23,50,19
699,Max Houkes,20,50,20
700,Mick Veldheer,24,50,24
701,Oleksii Krutykh,20,50,27
702,Andrey Chepelev,22,50,31
703,Preston Touliatos,25,49,14
704,Robin Stanek,25,49,16
705,Soichiro Moritani,26,49,18
706,Vasil Kirkov,21,49,18
707,Riccardo Maiga,31,49,19
708,Anderson Reed,30,49,20
709,Toby Martin,27,49,20
710,Guido Ivan Justo,22,49,24
711,Shalva Dzhanashiya,28,49,27
712,Nicaise Muamba,20,48,2
713T,Rogerio Dutra Silva,36,48,4
713T,Noah Rubin,24,48,4
715,Ljubomir Celebic,29,48,12
716,Yuki Mochizuki,22,48,12
717,Neil Oberleitner,21,48,13
718,Anas Fattar,33,48,14
719,Marc Dijkhuizen,24,48,16
720,Yannick Mertens,33,48,17
721,Niklas Schell,21,48,17
722,Pedro Vives Marcos,19,48,20
723,Karl Friberg,21,48,21
724,Alexander Shevchenko,19,48,22
725,Benjamin Dhoe,24,48,27
726,Jeremy Jahn,30,47,5
727,Viktor Galovic,30,47,6
728,Lorenzo Giustino,29,47,9
729,Matteo Arnaldi,19,47,9
730,Gregoire Jacq,27,47,11
731,Niki Kaliyanda Poonacha,25,47,12
732,Evan Furness,22,47,16
733,Martin Van Der Meerschen,20,47,20
734,Manish Sureshkumar,21,47,21
735,Alexander Donski,22,47,24
736,Gleb Sakharov,32,46,7
737,Janis Podzus,26,46,9
738,Petr Hajek,23,46,16
739,Fabio Coelho,20,46,20
740,Maxime Mora,23,46,21
741,Jo-Wilfried Tsonga,35,45,2
742,Aljaz Bedene,31,45,4
743,Nemanja Malesevic,19,45,8
744,Lorenzo Frigerio,31,45,11
745,Adelchi Virgili,30,45,12
746,Edan Leshem,23,45,14
747,Albert Roglan,21,45,19
748,Juan Ignacio Galarza,26,45,20
749,Johan Nikles,23,45,21
750,Nick Chappell,28,45,22
751,Tiago Cacao,22,45,23
752,Umut Akkoyun,20,45,25
753,Oscar Otte,27,44,3
754,Giorgio Portaluri,30,44,6
755,Filippo Baldi,24,44,8
756,Henry Craig,25,44,9
757,Mohamed Safwat,30,44,11
758,Luke Jacob Gamble,25,44,13
759,Alejo Lorenzo Lingua Lavallen,19,44,15
760,Yann Wojcik,23,44,17
761,Agustin Riquelme,20,44,18
762,Mattia Frinzi,21,44,19
763,Denis Klok,22,44,21
764,Remy Bertola,22,44,22
765,Alexander Ritschard,26,43,6
766,Aidan McHugh,20,43,12
767,Leonardo Aboian,22,43,15
768,Louis Tessa,22,43,15
769,Quentin Folliot,21,43,15
770,Francisco Cerundolo,22,43,18
