Rank,Player,Age,Points,Tournaments Played
84,Lloyd Glasspool,27,"1,322",48
85,Felipe Meligeni Alves,23,"1,314",43
86,Sander Arends,30,"1,294",47
87,Nathaniel Lammons,28,"1,282",67
88,Matt Reid,31,"1,281",46
89,Frederik Nielsen,38,"1,248",38
90,Orlando Luz,23,"1,226",49
91,Reilly Opelka,24,"1,225",11
92,Pedro Martinez,24,"1,208",27
93,Romain Arneodo,29,"1,206",59
94,David Pel,30,"1,192",44
95,Artem Sitak,35,"1,191",60
96T,Ivan Sabanov,29,"1,175",55
96T,Matej Sabanov,29,"1,175",55
98,David Vega Hernandez,27,"1,174",62
99,Marc Polmans,24,"1,160",25
100,Roman Jebavy,31,"1,157",48
101,Luis David Martinez,32,"1,148",71
102,Nicholas Monroe,39,"1,133",56
103,Jan Zielinski,24,"1,104",40
104,Fabio Fognini,34,"1,093",16
105,Szymon Walkow,26,"1,089",60
106,Divij Sharan,35,"1,083",46
107,Jackson Withrow,28,"1,076",57
108,Denys Molchanov,34,"1,070",54
109,Hunter Reese,28,"1,063",59
110,Hans Hach Verdugo,31,"1,052",41
111,Sem Verbeek,27,"1,052",44
112,Goncalo Oliveira,26,"1,043",57
113,Alex Lawson,27,"1,026",60
114,Andre Begemann,37,"1,019",49
115,Fernando Romboli,32,"1,000",65
116,Albano Olivetti,29,994,58
117,Miguel Angel Reyes-Varela,34,990,53
118,Robert Galloway,29,971,49
119,Ramkumar Ramanathan,26,907,38
120,Fabien Reboul,26,904,63
121,Sadio Doumbia,31,899,69
122,Zdenek Kolar,24,897,45
123,Guillermo Duran,33,896,34
124,Jannik Sinner,20,880,13
125,Taylor Fritz,23,863,17
126,Alexander Zverev,24,860,13
127,Evan King,29,840,54
128,Mikhail Kukushkin,33,833,8
129,Cameron Norrie,26,833,18
130,Pablo Andujar,35,830,10
131,Alex de Minaur,22,820,18
132,Dominik Koepfer,27,819,16
133,Igor Zelenay,38,783,45
134,Marc-Andrea Huesler,25,777,28
135,Treat Huey,36,777,38
136,Dustin Brown,36,774,29
137,Peter Polansky,33,756,37
138,Max Schnur,28,748,39
139,Antonio Sancic,32,739,28
140,Jamie Cerretani,39,736,56
141,Diego Schwartzman,29,728,18
142,Joao Sousa,32,721,22
143,Feliciano Lopez,40,720,15
144,Adrian Mannarino,33,720,17
145,Purav Raja,35,719,51
146,Antoine Hoang,25,711,17
147,Stefanos Tsitsipas,23,710,17
148,Pablo Cuevas,35,701,20
149,Guido Pella,31,698,21
150,Sam Weissborn,29,693,50
151,Sergio Galdos,31,683,44
152,Sergiy Stakhovsky,35,676,20
153,Radu Albot,31,673,24
154,Sergio Martos Gornes,26,671,62
155,Vasek Pospisil,31,670,9
156,Arthur Rinderknech,26,670,23
157,Christopher Rungkat,31,669,23
158,Dennis Novikov,27,669,34
159,Thiago Monteiro,27,663,15
160,Karol Drzewiecki,25,660,54
161,Manuel Guinard,25,659,43
162,Frances Tiafoe,23,630,13
163,Casper Ruud,22,625,10
164,Benjamin Bonzi,25,624,28
165,Nathan Pasha,29,616,39
166,Lorenzo Sonego,26,610,14
167,Jack Sock,29,600,10
168,Aslan Karatsev,28,594,16
169,Lucas Miedler,25,592,36
170,Luca Margaroli,29,584,65
171,Teymuraz Gabashvili,36,583,50
172,Jaume Munar,24,582,17
173,N.Sriram Balaji,31,556,51
174,Jesper de Jong,21,539,42
175,Salvatore Caruso,28,532,13
176,Sebastian Korda,21,531,12
177,Nicolas Barrientos,34,530,38
178,Federico Gaio,29,528,13
179,Ruben Gonzales,36,525,45
180,John Isner,36,520,7
181,Robert Lindstedt,44,520,28
182,Alexander Erler,23,516,33
183,Christian Harrison,27,501,17
184,Emil Ruusuvuori,22,499,16
185,JiSung Nam,28,497,30
186,John Millman,32,495,10
187,Daniel Masur,26,488,32
188,Leonardo Mayer,34,487,15
189,Novak Djokovic,34,480,7
190,Andy Murray,34,475,6
191,Vitaliy Sachko,24,474,38
192,Julian Lenz,28,472,30
193,Federico Delbonis,30,470,13
194,Tommy Paul,24,470,14
195,Diego Hidalgo,28,462,42
196,Dominic Stricker,19,458,12
197,MinKyu Song,31,457,26
198,Pablo Carreno Busta,30,455,8
199,Dan Added,22,454,45
200,Facundo Bagnis,31,453,16
201,Cheng-Peng Hsieh,30,451,24
202,Ricardas Berankis,31,450,13
203,Gregoire Barrere,27,448,15
204,Jordan Thompson,27,443,16
205,Leander Paes,48,436,18
206,Dominic Thiem,28,435,8
207,Ruben Bemelmans,33,432,20
208,Dusan Lajovic,31,428,24
209,Benjamin Lock,28,427,57
210,Tristan Lamasine,28,426,25
211,Roberto Quiroz,29,425,35
212,Roberto Carballes Baena,28,421,13
213,Adrian Menendez-Maceiras,35,420,26
214,Carlos Gomez-Herrera,31,411,25
215,Hunter Johnson,27,409,56
216,JC Aragone,26,400,33
217,Vladyslav Manafov,28,393,48
218,Ruan Roelofse,31,391,35
219,Alejandro Davidovich Fokina,22,390,9
220,Christopher Eubanks,25,385,14
221,Facundo Mena,29,385,32
222,Mao-Xin Gong,34,384,21
223,Nick Kyrgios,26,383,10
224,Martin Cuevas,29,383,36
225,James Duckworth,29,380,6
226,Lloyd Harris,24,378,9
227,Andrea Pellegrino,24,378,32
228,Mackenzie McDonald,26,376,17
229,Viktor Troicki,35,372,9
230,Mitchell Krueger,27,372,22
231,Ante Pavic,32,370,31
232,Alejandro Gomez,30,367,36
233,Ze Zhang,31,365,22
234,Jeevan Nedunchezhiyan,32,365,39
235,Arjun Kadhe,27,362,42
236,William Blumberg,23,360,4
237,Marin Cilic,32,360,11
238,Mark Vervoort,30,358,47
239,Petros Tsitsipas,21,357,54
240,Cristian Rodriguez,31,353,38
241,Marco Bortolotti,30,353,53
242,Renzo Olivo,29,346,20
243,Francisco Cabral,24,345,51
244,Enzo Couacaud,26,344,20
245,Stefano Travaglia,29,341,19
246,Oriol Roca Batalla,28,336,33
247,Quentin Halys,24,333,20
248,Cristian Garin,25,333,21
249,Pavel Kotov,22,333,26
250,Sekou Bangoura,29,328,31
251,Lucas Pouille,27,326,13
252,Liam Broady,27,321,22
253,Gerard Granollers,32,320,28
254,Federico Zeballos,33,315,47
255,Skander Mansouri,26,313,43
256,Julian Ocleppo,24,312,39
257,Tomas Barrios Vera,23,311,18
258,Juan Ignacio Londero,28,308,15
259,Federico Coria,29,308,22
260,Bart Stevens,23,308,40
261,Florin Mergea,36,307,17
262,Yu Hsiou Hsu,22,304,41
263,Martin Redlicki,26,301,32
264,Nuno Borges,24,298,20
265,Adil Shamasdin,39,296,32
266,Paolo Lorenzi,39,291,14
267,Giulio Zeppieri,19,291,20
268,Maxime Cressy,24,289,26
269,Toshihide Matsui,43,288,26
270,Denis Yevseyev,28,288,51
271,Nino Serdarusic,24,286,19
272,Lukas Klein,23,284,11
273,Tennys Sandgren,30,283,13
274,Thiago Agustin Tirante,20,277,27
275,Matteo Berrettini,25,275,9
276,Alejandro Tabilo,24,274,22
277,Scott Puodziunas,31,274,34
278,Corentin Denolly,24,272,37
279,Miomir Kecmanovic,22,270,14
280,Tim van Rijthoven,24,270,14
281,Inigo Cervantes,31,270,16
282,Jakub Paul,22,268,36
283,Alexandr Cozbinov,26,267,55
284,Daniil Medvedev,25,265,7
285,Roberto Ortega-Olmedo,30,264,28
286,Mischa Zverev,34,263,17
287,Alex Molcan,23,261,7
288,Michael Geerts,26,260,33
289,Brayden Schnur,26,258,25
290,Jiri Lehecka,19,254,18
291,Jacopo Berrettini,22,254,30
292,Fabian Fallert,24,249,37
293,Alexander Merino,29,247,53
294,Blaz Rola,30,246,15
295,Kamil Majchrzak,25,244,12
296,Zhe Li,35,243,17
297,Boris Arias,27,240,44
298,Yannick Hanfmann,29,239,7
299,Tomas Martin Etcheverry,22,239,29
300,Evgenii Tiurnev,24,239,34
301,Michael Vrbensky,21,239,36
302,Francesco Forti,22,238,31
303,Joao Menezes,24,237,22
304,Denis Istomin,35,236,17
305,Maxime Janvier,24,233,21
306,Franco Agamenone,28,233,33
307,Igor Sijsling,34,232,19
308,Filip Krajinovic,29,230,10
309,Andrew Harris,27,227,13
310,Roberto Maytin,32,227,18
311,Stefan Kozlov,23,226,9
312,Yunseong Chung,23,224,26
313,Vit Kopriva,24,224,35
314,Piotr Matuszewski,23,223,40
315,Evan Hoyt,26,222,22
316,Pedro Cachin,26,222,23
317,Roman Safiullin,24,221,23
318,Junior A. Ore,29,221,36
319,Grigoriy Lomakin,23,221,51
320,Mario Vilella Martinez,26,220,13
321,Markus Eriksson,31,219,45
322,Saketh Myneni,33,218,12
323,Guido Andreozzi,30,217,12
324,Vishnu Vardhan,34,217,24
325,Marek Gengel,26,217,62
326,Roberto Cid Subervi,28,216,21
327,Lukas Rosol,36,214,11
328,Jonathan Eysseric,31,213,34
329,Kimmer Coppejans,27,212,18
330,Gijs Brouwer,25,212,33
331,Chris Guccione,36,210,4
332,Denis Kudla,29,208,15
333,Tsung-Hua Yang,30,208,28
334,Dmitry Popko,24,207,31
335,Aziz Dougaz,24,205,39
336,Marton Fucsovics,29,203,9
337,Brydan Klein,31,201,16
338,Thomas Fancutt,26,200,37
339,Luca Castelnuovo,24,198,48
340,Victor Vlad Cornea,28,196,34
341,Michael Mmoh,23,195,5
342,Andrej Martin,32,195,14
343,Kacper Zuk,22,195,25
344,Geoffrey Blancaneaux,23,194,33
345,Konstantin Kravchuk,36,193,19
346,Javier Barranco Cosano,22,193,39
347,Glenn Smits,30,192,39
348,Ryan Harrison,29,191,5
349,Riccardo Bonadio,28,191,30
350,Jiri Vesely,28,190,14
351,Juan Pablo Varillas,25,190,21
352,Alexei Popyrin,22,189,9
353,Andrew Paulson,19,189,29
354,Yates Johnson,27,189,43
355,Oscar Jose Gutierrez,28,188,38
356,Darian King,29,187,12
357,David Marrero,41,187,35
358,Reese Stalder,24,187,37
359,Tallon Griekspoor,25,186,9
360,Yoshihito Nishioka,26,185,9
361,Lorenzo Musetti,19,184,9
362,Scott Clayton,27,184,23
363,Fabricio Neis,31,183,15
364,Harry Bourchier,25,182,29
365,Thai-Son Kwiatkowski,26,181,16
366,David Pichler,25,181,51
367,Laslo Djere,26,180,10
368,Nikoloz Basilashvili,29,180,18
369,Sanchai Ratiwatana,39,180,22
370,Mats Hermans,25,180,34
371,Camilo Ugo Carabelli,22,180,38
372,Jonas Forejtek,20,178,18
373,Jurij Rodionov,22,175,11
374,Leandro Riedi,19,175,12
375,Yan Bondarevskiy,21,175,47
376,Shintaro Mochizuki,18,174,26
377,Hugo Gaston,21,173,21
378,Luis Patino,27,172,36
379,Shintaro Imai,28,171,31
380,Ernesto Escobedo,25,169,9
381,Andreas Siljestrom,40,169,15
382,Jelle Sels,26,169,22
383,Igor Marcondes,24,169,28
384,Steven Diez,30,168,19
385,Emilio Gomez,29,168,19
386,Michail Pervolarakis,25,167,33
387,Ryan Nijboer,22,167,42
388,Mariano Kestelboim,25,167,47
389,Patrik Niklas-Salminen,24,166,19
390,Filip Bergevi,27,166,39
391,Mateus Alves,20,166,43
392,Neil Oberleitner,22,165,27
393,Mikhail Elgin,39,164,8
394,Illya Marchenko,34,164,11
395,Conner Huertas del Pino,25,164,38
396,Alex Rybakov,24,163,19
397,Pedro Sakamoto,28,163,25
398,Francisco Cerundolo,23,162,21
399,Eduard Esteve Lobato,27,162,28
400,Hernan Casanova,27,162,33
401,Peter Heller,29,159,35
402,Jo-Wilfried Tsonga,36,158,4
403,Viktor Durasovic,24,157,23
404,Thomas Fabbiano,32,153,11
405,Bradley Klahn,31,151,9
406,Daniel Altmaier,23,151,18
407,Rudolf Molleker,20,150,11
408,Alexandru Jecan,33,150,52
409,Luke Johnson,27,149,40
410,Donald Young,32,148,11
411,Oleg Prihodko,23,148,46
412,Alastair Gray,23,147,9
413,Maximilian Neuchrist,30,146,20
414,Joao Lucas Reis Da Silva,21,146,43
415,Kai Wehnelt,25,146,45
416,Altug Celikbilek,25,145,27
417,Ivan Liutarevich,25,145,31
418,Gilbert Klier Junior,21,144,26
419,Blaz Kavcic,34,143,7
420,Ivan Gakhov,24,143,30
421,Alex Bolt,28,142,11
422,Guillermo Garcia-Lopez,38,142,11
423,Aidan McHugh,21,142,23
424,Markos Kalovelonis,27,142,41
425,Goncalo Falcao,33,142,44
426,Bjorn Fratangelo,28,140,9
427,Yannik Steinegger,21,140,34
428,Nicolas Alvarez,25,139,23
429,Tomislav Draganja,27,138,16
430,Vijay Sundar Prashanth,34,138,29
431,Raul Brancaccio,24,138,34
432,Malek Jaziri,37,137,13
433,Alberto Barroso Campos,25,137,36
434,Juan Manuel Cerundolo,19,136,25
435,Timur Khabibulin,26,136,32
436,Carlos Sanchez Jover,21,136,41
437,Kyle Edmund,26,135,5
438,Aljaz Bedene,32,135,6
439,Stan Wawrinka,36,135,7
440,Marco Cecchinato,28,135,19
441,Daniil Golubev,20,135,20
442,Manuel Pena Lopez,23,135,30
443,Alessandro Bega,30,134,31
444,Anis Ghorbel,32,133,62
445,Chun-Hsin Tseng,20,132,23
446,Sanjar Fayziev,27,132,27
447,Uladzimir Ignatik,31,131,25
448,Thanasi Kokkinakis,25,128,3
449,Jorge Panta,26,128,29
450,Botic van de Zandschulp,25,127,10
451,Agustin Velotti,29,127,20
452,Petros Chrysochos,25,127,21
453,Bogdan Bobrov,24,127,48
454,Arthur Cazaux,19,126,10
455,Akira Santillan,24,126,20
456,Juan Pablo Paz,26,126,51
457,Matias Zukas,25,126,54
458,Juan Ignacio Galarza,27,125,34
459,Alexandre Muller,24,122,13
460,Arthur Bouquier,20,121,25
461,Moez Echargui,28,120,26
462,Matheus Pucinelli De Almeida,20,120,27
463,Vladyslav Orlov,26,120,45
464,Zizou Bergs,22,119,24
465,Artem Dubrivnyy,22,119,31
466,Simon Freund,24,118,36
467,Facundo Diaz Acosta,20,117,26
468,Arthur Reymond,22,117,41
469,Matteo Martineau,22,116,30
470,Ryan Peniston,25,115,23
471,Dan Alexandru Tomescu,22,115,28
472,Nicolas Mejia,21,115,29
473,Courtney John Lock,24,115,34
474,Benjamin Winter Lopez,23,115,44
475,Jose Fco. Vidal Azorin,28,115,52
476,Martins Podzus,27,114,26
477,David Poljak,25,114,47
478,Evgeny Karlovskiy,27,113,13
479,Lukas Lacko,33,112,4
480,Patrik Rikl,22,112,12
481,Hugo Dellien,28,112,19
482,Oleksii Krutykh,21,112,43
483,Alexey Zakharov,21,111,21
484,Daniel Elahi Galan,25,107,11
485,Nicolas Alberto Arreche,27,107,31
486,Rio Noguchi,22,107,54
487,Jeremy Beale,26,106,13
488,Santiago Rodriguez Taverna,22,106,37
489,Liam Draxl,19,105,9
490,Calum Puttergill,27,104,18
491,Constantin Schmitz,26,104,26
492,Francesco Vilardo,31,104,47
493,Hugo Grenier,25,103,17
494,Austin Rapp,25,103,26
495,Yannick Mertens,34,102,20
496,Niklas Schell,22,102,21
497,Fabian Marozsan,21,102,30
498,Yasutaka Uchiyama,29,101,7
499,Giovanni Fonio,23,101,25
500,Khumoyun Sultanov,22,101,29
501,Nick Chappell,29,101,32
502,Kevin King,30,100,6
503,Filip Peliwo,27,100,17
504,Pedro Sousa,33,100,20
505,Brandon Walkin,27,100,24
506,Francesco Passaro,20,100,24
507,Simon Carr,21,99,32
508,Brandon Nakashima,20,98,8
509,Hendrik Jebens,26,98,19
510,Korey Lovett,25,98,21
511,Gabriel Roveri Sidney,24,98,25
512,David Perez Sanz,27,96,22
513,Mark Whitehouse,28,96,34
514,Rafael Nadal,35,95,1
515,Evgeny Donskoy,31,95,12
516,Alejo Lorenzo Lingua Lavallen,20,95,36
517,Mats Moraing,29,94,10
518,Remy Bertola,23,94,42
519,Tuna Altuna,32,94,45
520,Marius Copil,30,93,8
521,Alessandro Motti,42,93,11
522,Justin Butsch,26,93,28
523,Alexandar Lazarov,23,93,33
524,Daniele Capecchi,25,93,37
525,Eric Vanshelboim,20,93,38
526,Fermin Tenti,24,93,54
527,Yannick Maden,31,92,9
528,Sonchat Ratiwatana,39,92,16
529,Evan Zhu,23,92,35
530,Felix Corwin,25,92,44
531,Borna Gojo,23,91,10
532,Aleksandar Vukic,25,91,12
533,Laurynas Grigelis,30,91,14
534,Ignacio Carou,22,91,56
535,Yen-Hsun Lu,38,90,3
536,Peter Gojowczyk,32,90,3
537,Andreas Seppi,37,90,12
538,Marc Lopez,39,90,16
539,Duje Ajdukovic,20,90,19
540,Martin Damm,17,90,22
541,Sebastian Fanselow,29,90,27
542,Vladimir Ivanov,34,90,31
543,Pedro Vives Marcos,20,90,34
544,Mick Veldheer,25,90,46
545,Go Soeda,37,89,6
546,Jumpei Yamasaki,24,89,28
547,Nick Hardt,21,89,34
548,Genaro Alberto Olivieri,23,89,39
549,Ignacio Monzon,23,89,46
550,Johannes Haerteis,25,88,14
551,Nerman Fatic,26,88,16
552,Yaraslav Shyla,28,88,20
553,Toby Kodat,18,88,24
554,Benjamin Hassan,26,87,12
555,Strong Kirchheimer,26,87,16
556,Robert Strombachs,22,87,36
557,Clement Tabur,21,86,32
558,Nicolas Moreno De Alboran,24,85,19
559,Daniel Michalski,21,85,27
560,Ajeet Rai,22,84,25
561,Runhao Hua,25,83,16
562,Sergey Fomin,20,83,24
563,Theo Arribage,20,83,31
564,Francisco Comesana,20,83,32
565,John Paul Fruttero,40,82,16
566,Fajing Sun,24,82,17
567,Daniel Dutra da Silva,33,82,19
568,Jeroen Vanneste,27,82,23
569,Jaume Pla Malfeito,26,82,26
570,Yan Bai,32,81,5
571,Julien Cagnina,27,81,6
572,Pablo Vivero Gonzalez,26,81,29
573,Oscar Otte,28,80,6
574,Alexander Igoshin,29,80,28
575,Collin Altamirano,25,79,7
576,Thiago Seyboth Wild,21,79,12
577,Antoine Escoffier,29,79,21
578,Zhizhen Zhang,24,78,14
579,Florian Lakat,26,78,15
580,Matias Franco Descotte,27,78,24
581,Colin Sinclair,26,78,27
582,Julian Bradley,29,78,30
583,Michal Dembek,24,78,32
584,Alejandro Mendoza,31,78,37
585,Jason Kubler,28,77,7
586,Yan Sabanin,31,77,30
587,Marat Deviatiarov,27,77,38
588,Erik Crepaldi,31,77,44
589,Volodoymyr Uzhylovskyi,33,77,47
590,Naoki Tajima,21,77,49
591,Kai Lemstra,22,76,25
592,Jan Satral,31,76,25
593,Gabriel Petit,26,76,29
594,Max Houkes,21,76,29
595,Ricardo Rodriguez - Pace,28,76,32
596,Aldin Setkic,33,76,40
597,Rogerio Dutra Silva,37,75,7
598,Miguel Fernando Pereira,22,75,20
599,Ugo Blanchet,22,75,31
600,Takuto Niki,33,75,33
601,Lucas Gerch,26,75,36
602,Timur Kiyamov,24,75,37
603,Cayetano March,21,75,38
604,Aziz Ouakaa,22,75,53
605,Alessandro Giannessi,31,74,7
606,Harold Mayot,19,74,13
607,Jonathan Mridha,26,74,25
608,Tomas Lipovsek Puches,28,74,34
609,Mukund Sasikumar,24,73,8
610,Aleksandar Kovacevic,23,73,9
611,Tung-Lin Wu,23,73,15
612,Louis Tessa,23,73,29
613,Maxime Mora,24,73,34
614,Alexander Donski,23,73,43
615,Joao Domingues,27,72,13
616,Jason Jung,32,72,17
617,George Goldhoff,26,72,20
618,Petr Nouza,23,72,27
619,Gonzalo Villanueva,26,72,33
620,Jonathan Binding,28,72,33
621,Daniel Cukierman,26,71,11
622,Gian Marco Moroni,23,71,11
623,Aleksandre Metreveli,28,71,17
624,Petr Michnev,32,71,19
625,Zura Tkemaladze,21,71,25
626,Davide Galoppini,26,71,29
627,Giorgio Ricca,26,71,35
628,Georgii Kravchenko,21,71,37
629,Elliot Benchetrit,22,70,9
630,Adam Pavlasek,26,70,11
631,Sandro Ehrat,30,70,20
632,Frane Nincevic,22,70,25
633,Billy Harris,26,70,26
634,Mats Rosenkranz,23,70,29
635,Alexander Weis,24,70,32
636,Tiago Cacao,23,70,37
637,Thiemo de Bakker,33,69,3
638,Frederico Ferreira Silva,26,69,9
639,Danilo Petrovic,29,69,9
640,Brandon Holt,23,69,10
641,Jaroslav Pospisil,40,69,19
642,Maxim Ratniuk,25,69,21
643,Anirudh Chandrasekar,23,69,29
644,Louis Dussin,22,69,32
645,Kelsey Stevenson,31,69,41
646,Milos Raonic,30,68,5
647,Carlos Taberner,24,68,10
648,Ugo Humbert,23,68,11
649,Titouan Droguet,20,68,20
650,Fabrizio Ornago,29,68,26
651,Quentin Folliot,22,68,33
652,Umut Akkoyun,21,68,48
653,Blake Ellis,22,67,23
654,Robin Stanek,26,67,23
655,Guy Orly Iradukunda,25,67,26
656,Vasil Kirkov,22,67,28
657,Ryota Tanuma,26,67,32
658,Mili Poljicak,17,66,6
659,Luca Potenza,21,66,27
660,Admir Kalender,20,65,13
661,Sebastian Ofner,25,65,14
662,Seongchan Hong,24,65,16
663,Michiel De Krom,23,65,16
664,Ian Dempster,26,65,23
665,Dane Sweeny,20,65,29
666,Johan Nikles,24,65,35
667,Wilson Leite,29,65,36
668,Rameez Junaid,40,64,13
669,Vaclav Safranek,27,64,16
670,Jacob Grills,26,64,17
671,David Jorda Sanchis,27,64,26
672,Damien Wenger,21,64,35
673,Arthur Fery,19,63,8
674,Tomas Machac,20,63,9
675,Bernardo Saraiva,28,63,18
676,Adam Taylor,30,63,21
677,Jason Taylor,27,63,23
678,Luis Faria,22,63,37
679,Andres Artunedo Martinavarro,28,62,12
680,Leonardo Aboian,23,62,22
681,Sidane Pontjodikromo,20,62,23
682,Danylo Kalenichenko,27,62,24
683,Mariano Navone,20,62,28
684,Fabio Coelho,21,62,37
685,Marco Trungelliti,31,61,6
686,Elias Ymer,25,61,10
687,Govind Nanda,20,61,13
688,Cem Ilkel,26,61,17
689,Alexey Vatutin,28,61,19
690,Nenad Zimonjic,45,61,20
691,Dragos Nicolae Madaras,24,61,29
692,Yanki Erel,21,61,32
693,Nicholas David Ionel,18,61,33
694,Jean Thirouin,24,61,35
695,Dimitar Kuzmanov,28,60,6
696,Facundo Arguello,29,60,9
697,Aleksandre Bakshi,24,60,12
698,Kaito Uesugi,26,60,14
699,Jose Daniel Bendeck,30,60,17
700,Vasilios Caripi,29,60,23
701,Denis Klok,23,60,31
702,Lorenzo Bocchi,23,60,38
703,Facundo Juarez,24,60,42
704,Lorenzo Giustino,30,59,8
705,Jose Hernandez-Fernandez,31,59,10
706,Jack Vance,23,59,10
707,Roman Andres Burruchaga,19,59,19
708,Benjamin Dhoe,25,59,36
709,Andrey Chepelev,23,59,53
710,Hiroki Moriya,30,58,10
711,Maverick Banes,29,58,15
712,Adrian Barbu,38,58,16
713,Tristan Schoolkate,20,58,20
714,Maximiliano Estevez,32,58,20
715,Ray Ho,21,58,23
716,Yuta Shimizu,22,58,27
717,Stefan Palosi,21,58,30
718,Mirko Martinez,23,58,39
719,Cezar Cretu,20,57,13
720,Flavio Cobolli,19,57,16
721,Juan Sebastian Gomez,29,57,18
722,Antoine Cornut-Chauvinc,21,57,19
723,Luca Gelhardt,26,57,20
724,Oleksandr Ovcharenko,19,57,25
725,Nikolas Sanchez Izquierdo,22,57,30
726,Xin Gao,27,56,18
727,Adam Moundir,26,56,23
728,Aristotelis Thanos,20,56,26
729,Alexander Shevchenko,20,56,33
730,Mick Lescure,28,55,18
731,Dostanbek Tashbulatov,21,55,26
732,Imanol Lopez Morillo,21,55,32
733,Luciano Darderi,19,54,14
734,Timo Stodder,25,54,17
735,Peter Nagy,29,54,21
736,Juan Bautista Otegui,22,54,22
737,Quentin Robert,27,54,25
738,Di Wu,30,53,6
739,Dennis Novak,28,53,10
740,Beibit Zhukayev,20,53,19
741,Rhett Purcell,25,53,20
742,Albert Roglan,22,53,26
743,Giovanni Mpetshi Perricard,18,52,12
744,Julian Cash,25,52,12
745,Alfredo Perez,24,52,17
746,Lucas Poullain,25,52,19
747,Seita Watanabe,20,52,26
748,Vladimir Korolev,26,52,27
749,Milos Karol,18,51,8
750,Timofey Skatov,20,51,22
751,James Trotter,22,50,3
752,Mathias Bourgue,27,50,6
753,Yusuke Takahashi,23,50,17
754,Duje Kekez,28,50,18
755,Majed Kilani,24,50,21
756,Emiliano Maggioli,20,50,28
757,Ben Shelton,18,49,2
758,Vaughn Hunter,27,49,9
759,Charlie Emhardt,26,49,17
760,Andrea Basso,27,49,18
761,Yann Wojcik,24,49,23
762,Manish Sureshkumar,22,49,32
763,Luca Giacomini,23,49,35
764,Andrew Lutschaunig,21,48,1
765,Maximilian Marterer,26,48,4
