Rank,Player,Age,Points,Tournaments Played
770,Maxime Mora,23,46,22
771,Fabio Coelho,20,46,25
772,Lucas Gerch,26,46,25
773,Nikolas Sanchez Izquierdo,21,46,27
774,Jo-Wilfried Tsonga,35,45,2
775,John Millman,31,45,6
776,Nemanja Malesevic,19,45,8
777,Lorenzo Frigerio,31,45,11
778,Adelchi Virgili,30,45,12
779,Edan Leshem,23,45,19
780,Jonathan Binding,27,45,20
781,Juan Ignacio Galarza,26,45,20
782,Oscar Otte,27,44,4
783,Giorgio Portaluri,30,44,6
784,Filippo Baldi,24,44,9
785,Henry Craig,26,44,9
786,Mohamed Safwat,30,44,13
787,Yaraslav Shyla,27,44,13
788,Luke Jacob Gamble,25,44,13
789,Alejo Lorenzo Lingua Lavallen,19,44,16
790,Agustin Riquelme,20,44,18
791,Mattia Frinzi,21,44,19
792,Denis Klok,22,44,21
793,Michael Zhu,28,44,28
794,Alexander Ritschard,26,43,6
795,Leonardo Aboian,22,43,15
796,Quentin Folliot,21,43,15
797,Louis Tessa,22,43,16
798,Lucas Poullain,25,43,18
799,Francisco Cerundolo,22,43,19
800,Sidharth Rawat,27,43,21
801,Isaac Stoute,24,43,24
802,Qun Gao,26,42,13
803,Carlos Boluda-Purkiss,27,42,14
804,Gergely Madarasz,26,42,14
805,Juan Bautista Otegui,21,42,14
806,Savriyan Danilov,20,42,15
807,Andrew Paulson,19,42,15
808,Franco Emanuel Egea,24,42,15
809,Alexander Ovcharov,22,42,17
810,Dennis Uspensky,24,42,18
811,Dan Alexandru Tomescu,21,42,20
812,Paul Woerner,24,42,21
813,Petros Tsitsipas,20,42,32
814,Hong Chung,27,41,5
815,Tomas Machac,20,41,7
816,Liam Draxl,19,41,8
817,Giulio Zeppieri,19,41,10
818,Tadeas Paroulek,20,41,11
819,Duje Ajdukovic,19,41,16
820,Hugo Pontico,23,41,17
821,Daniele Capecchi,25,41,20
822,Kazuma Kawachi,26,41,20
823,Issei Okamura,28,41,21
824,Pol Toledo Bague,26,41,21
825,Frederico Ferreira Silva,25,40,5
826T,Aleksandre Bakshi,23,40,6
826T,Grigor Dimitrov,29,40,6
828T,Nikola Milojevic,25,40,7
828T,Sumit Nagal,23,40,7
830,Pedja Krstin,26,40,8
831,Gabor Borsos,29,40,9
832,Jacob Dunbar,25,40,10
833,Stefan Seifert,35,40,10
834,Linus Frost,25,40,11
835,Joao Monteiro,27,40,13
836,Theo Arribage,20,40,14
837,Andrey Uvarov,20,40,14
838,Guy Den Heijer,23,40,15
839,Calin Manda,22,40,17
840,Louis Dussin,21,40,19
841,Facundo Diaz Acosta,20,40,20
842,Alex Blumenberg,28,40,22
843,Darko Jandric,26,40,22
844,Quentin Robert,26,40,22
845,Wojciech Marek,19,39,11
846,Petru-Alexandru Luncanu,31,39,14
847,Kristjan Tamm,22,39,27
848,Shi Hong Zeng,23,38,6
849,Oliver Crawford,21,38,7
850,Alvaro Lopez San Martin,23,38,10
851,Giuseppe Tresca,22,38,11
852,Wilfredo Gonzalez,27,38,11
853,Gabriel Alejandro Hidalgo,30,38,12
854,Arthur Bouquier,20,38,12
855,Amaury Delmas,22,38,13
856,Yannik Steinegger,20,38,19
857,Gregorio Cordonnier,24,38,20
858,Roman Nashatyrkin,24,38,22
859,Anatoliy Petrenko,25,38,27
860,Jea Moon Lee,27,37,5
861,Bradley Mousley,24,37,8
862,Govind Nanda,19,37,8
863,Timo Stodder,24,37,8
864,Gilbert Klier Junior,20,37,10
865,Matyas Fuele,22,37,12
866,Dane Sweeny,19,37,16
867,Patrick Grigoriu,29,37,16
868,Colin Sinclair,26,37,18
869,Nicholas David Ionel,18,37,20
870,Sergi Perez Contri,22,37,21
871,Lenny Hampel,24,37,23
872,Imanol Lopez Morillo,21,37,23
873,Ulises Blanch,22,36,6
874,Aleksandar Kovacevic,22,36,7
875,Andrea Basso,27,36,9
876,Aleksandar Vukic,24,36,10
877,Sam Taylor,23,36,13
878,Gerardo Lopez Villasenor,25,36,14
879,Jaimee Floyd Angele,20,36,14
880,Aristotelis Thanos,19,36,16
881,Nicolas Bianchi,24,36,16
882,Simon Anthony Ivanov,20,36,17
883,Juan Pablo Canas Garcia,23,36,18
884,Ivan Davydov,24,36,20
885,Deiton Baughman,24,35,1
886T,Yannick Hanfmann,29,35,3
886T,Maximilian Marterer,25,35,3
888,Sven Lah,22,35,4
889,Sam Riffice,21,35,4
890,Gonzalo Lama,27,35,7
891,Martin Beran,25,35,7
892,Liam Caruana,22,35,7
893,Elmar Ejupovic,27,35,8
894,Makoto Ochi,24,35,10
895,Milen Ianakiev,25,35,12
896,Jose Olivares,23,35,13
897,William Bushamuka,24,35,14
898,Ajeet Rai,21,35,14
899,Scott Duncan,26,35,15
900,Juan Pablo Ficovich,23,35,16
901,Billy Harris,25,35,16
902,Eduardo Ribeiro,22,35,21
903,Mert Naci Turker,22,35,23
904,Dominik Kellovsky,24,34,4
905,Vadym Ursu,23,34,9
906,Federico Arnaboldi,20,34,10
907,Jake Delaney,23,34,10
908,Shuichi Sekiguchi,29,34,10
909,Gauthier Onclin,19,34,10
910,Siddhant Banthia,20,34,11
911,Valentin Guenther,22,34,14
912,Seita Watanabe,20,34,17
913,Vladimir Filip,25,34,20
914,Cayetano March,20,34,28
915,Nicola Kuhn,20,33,2
916,Mattias Siimar,22,33,3
917,Patrick Kypson,21,33,6
918,Alexander Brown,21,33,8
919,Tom Hands,24,33,11
920,Andrea Collarini,28,33,12
921,Daniil Glinka,20,33,14
922,Titouan Droguet,19,33,15
923,Filip Duda,22,33,18
924,Ugo Blanchet,21,33,19
925,Giorgio Ricca,25,33,21
926,Kaichi Uchida,26,32,5
927,Patrick Zahraj,21,32,6
928,Dayne Kelly,30,32,6
929,Tyler Zink,19,32,6
930,Alexey Vatutin,28,32,9
931,Bruno Santanna,27,32,11
932,Timur Maulenov,20,32,12
933,Samuel Beren,23,32,12
934,Justin Roberts,24,32,13
935,Aaron Addison,25,32,14
936,Hugo Schott,24,32,18
937,Luca Giacomini,23,32,20
938,Mauricio Echazu,31,32,22
939,Luis Faria,21,32,25
940,Thomas Setodji,25,31,6
941,Renta Tokuda,22,31,7
942,Nerman Fatic,26,31,9
943,Miljan Zekic,32,31,10
944,Nicolae Frunza,23,31,11
945,Jurabek Karimov,22,31,11
946,Elliott Farmer,22,31,12
947,Cengiz Aksu,22,31,17
948,Oleg Khotkov,30,31,29
949,Frank Dancevic,36,30,2
950,Tommy Robredo,38,30,4
951,Carlos Taberner,23,30,5
952,Calvin Hemery,25,30,6
953,Matias Soto,21,30,6
954,Joshua Paris,24,30,10
955,Ruikai Wang,28,30,11
956,Maxime Chazal,27,30,13
957,Luca George Tatomir,25,30,14
958,Vasko Mladenov,31,30,14
959,Maxence Broville,21,30,15
960,Vitalii Shcherba,23,30,18
961,Yanki Erel,20,30,19
962,Santiago Rodriguez Taverna,21,30,20
963,Vladan Tadic,19,29,1
964,Andrew Fenty,20,29,2
965T,Filip Horansky,27,29,3
965T,Go Soeda,36,29,3
967,Bjorn Fratangelo,27,29,4
968,Borna Gojo,22,29,5
969,Alex Rybakov,23,29,5
970,Victor Nunez,29,29,5
971,Nathan Ponwith,22,29,7
972,Kenneth Raisma,22,29,8
973,Mehluli Don Ayanda Sibanda,21,29,14
974,Alexis Musialek,32,29,15
975,Alessandro Petrone,30,29,16
976,Tsung-Hao Huang,21,29,17
977,Carlos Lopez Montagud,20,29,17
978,George Von Massow,30,28,4
979,David Skoch,44,28,5
980,Laurent Lokoli,26,28,6
981,Sho Katayama,31,28,6
982,Alexander Jhun,25,28,8
983,Niklas Guttau,20,28,10
984,Karunuday Singh,30,28,11
985,Christian Samuelsson,24,28,13
986,Bingyu Yu,21,28,16
987,Sebastian Prechtel,24,28,21
988,Karlo Cubelic,22,28,22
989,Simon Beaupain,21,28,23
990,Luca Prevosto,22,28,26
991,Alastair Gray,22,27,3
992,Tom Fawcett,25,27,5
993,Tristan Schoolkate,19,27,7
994,Alejandro Gonzalez,31,27,8
995,Cheong-Eui Kim,30,27,9
996,Sergis Kyratzis,25,27,10
997,Federico Moreno,26,27,13
998,Matic Spec,25,27,13
999,Rikhardt Bierman,21,27,16
1000,Jean Thirouin,23,27,21
1001,Julian Cash,24,26,4
1002,Michael Look,33,26,5
1003,Lamine Ouahab,36,26,6
1004,Pablo Llamas Ruiz,18,26,6
1005,Benjamin Sigouin,21,26,9
1006,Alafia Ayeni,21,26,10
1007,Skyler Butts,27,26,13
1008,Federico Iannaccone,21,26,13
1009,Giovani Samaha,26,26,15
1010,Alejo Vilaro,25,26,16
1011,Stefano Battaglino,22,26,20
1012,Thanasi Kokkinakis,24,25,1
1013,Stephane Robert,40,25,3
1014,Yuichi Sugita,32,25,4
1015,Tony Bourcet,36,25,4
1016,Tadas Babelis,23,25,5
1017,Eero Vasa,23,25,7
1018,Ilya Ivashka,26,25,8
1019,Keegan Smith,22,25,8
1020,Ti Chen,37,25,8
1021,Adrian Bodmer,25,25,10
1022,Luca Potenza,20,25,12
1023,Dhruv Sunish,21,25,12
1024,Cing-Yang Meng,22,25,14
1025,Michal Mikula,20,25,16
1026,Palaphoom Kovapitukted,21,25,16
1027,Hong Kit Wong,22,25,16
1028,Nicolas Uryson,27,25,17
1029,Michel Vernier,28,25,20
1030,Jan Mertl,38,24,4
1031,Eduardo Nava,23,24,4
1032,Jan Choinski,24,24,5
1033,Roy Smith,22,24,6
1034,Juan Pablo Grassi Mazzuchi,21,24,6
1035,Aziz Kijametovic,24,24,9
1036,Tom Kocevar-Desman,30,24,9
1037,Seongchan Hong,23,24,9
1038,Dostanbek Tashbulatov,20,24,11
1039,Cezar Cretu,19,24,11
1040,Lucas Catarina,24,24,12
1041,William Ma,25,24,13
1042,Maik Steiner,26,24,13
1043,Gabriel Donev,24,24,13
1044,Augusto Virgili,26,24,13
1045,Roland Stuurman,21,24,13
1046,Nicholas Bybel,27,24,14
1047,Boris Pokotilov,23,24,16
1048,Vasile Antonescu,30,24,18
1049,Mikalai Haliak,22,24,18
1050,Gabriele Maria Noce,25,24,19
1051,Nikita Mashtakov,21,24,22
1052,Yuya Kibi,34,23,2
1053T,Ondrej Styler,20,23,4
1053T,Rigele Te,23,23,4
1055,Jordi Munoz-Abreu,30,23,5
1056,Niccolo Inserra,21,23,7
1057,Gustav Hansson,25,23,7
1058,Evan Song,28,23,8
1059,Alexander Mannapov,25,23,8
1060,Rui-Xuan Wang,24,23,10
1061,Julius Tverijonas,26,23,12
1062,Gibril Diarra,30,23,14
1063,Connor Farren,26,23,14
1064,Alessandro Ingarao,21,23,17
1065,Aliaksandr Liaonenka,21,23,19
1066T,Jae-Won Choi,31,22,4
1066T,Ju-Hae Moon,32,22,4
1068,Mate Valkusz,22,22,5
1069,Chuhan Wang,28,22,6
1070T,Raphael Baltensperger,23,22,6
1070T,Jack Draper,19,22,6
1072,John Harrison Richmond,26,22,6
1073,Alexander Lebedev,23,22,8
1074,Arturs Lazdins,23,22,10
1075,Gabriel Roveri Sidney,23,22,10
1076,Dragos Nicolae Madaras,23,22,12
1077,Andres Urrea,26,22,12
1078,Dominik Boehler,24,22,13
1079,Zachary Eisinga,20,22,13
1080,Ricardo Ojeda Lara,27,22,14
1081,Joao Hinsching,23,22,14
1082,Nitin Kumar Sinha,21,22,14
1083,David Volfson,23,22,15
1084T,Aron Pierce,23,22,17
1084T,Afonso Salgado,23,22,17
1086,Koray Kirci,22,22,18
1087T,Yannai Barkai,23,21,2
1087T,Gabriel Diallo,19,21,2
1087T,Benito Sanchez Martinez,18,21,2
1090,Sven Lemstra,19,21,4
1091,Dmytro Kamynin,31,21,5
1092,Stefan Kozlov,22,21,6
1093,Holger Rune,17,21,6
1094,James Mackinlay,20,21,7
1095,Louis Wessels,22,21,9
1096,Antonio Massara,25,21,10
1097,Ken Onishi,24,21,12
1098,Abraham Asaba,23,21,13
1099,Martin Borisiouk,20,21,14
1100,Simon Yitbarek,20,21,16
1101,Pol Martin Tiffon,21,21,18
1102,Luigi Sorrentino,22,21,19
1103,Alessandro Coppini,22,21,20
1104,Alexandros Skorilas,20,21,21
1105,Riley Smith,23,20,1
1106T,Jeremy Beale,26,20,2
1106T,Ewan Moore,22,20,2
1108,Mikael Ymer,22,20,3
1109,Luciano Darderi,18,20,5
1110,Eliot Spizzirri,19,20,5
1111,David Agung Susanto,29,20,5
1112,Alexis Galarneau,21,20,6
1113,Miguel Fernando Pereira,21,20,6
1114,Vaughn Hunter,26,20,6
1115,Yunosuke Tanaka,21,20,6
1116,Christian Oliveira,21,20,7
1117,Santiago Besada,22,20,7
1118,Jonas Trinker,25,20,8
1119,Antonin Bolardt,22,20,8
1120,Pietro Rondoni,27,20,9
1121,Vasilios Caripi,29,20,9
1122,Illya Beloborodko,19,20,9
1123,Alessio De Bernardis,20,20,10
1124,Andrea Picchione,22,20,11
1125,Alexander Crnokrak,20,20,11
1126,Louroi Martinez,22,20,12
1127T,Domagoj Biljesko,23,20,13
1127T,Esteban  Bruna,25,20,13
1127T,Mwendwa Mbithi,22,20,13
1130,Peter Goldsteiner,30,20,14
1131,Chukang Wang,21,20,15
1132,Hanyi Liu,19,20,16
1133,Giacomo Dambrosi,19,20,16
1134,Matvey Khomentovskiy,26,20,17
1135,Ivan Marrero Curbelo,22,20,21
1136,Ronan Joncour,23,20,23
1137T,Bruno Mardones,25,19,4
1137T,Tristan Meraut,25,19,4
1139,Andrea Del Federico,21,19,5
1140,James Story,19,19,5
1141,Zsombor Piros,21,19,8
1142,Finn Bass,21,19,8
1143,Emilien Voisin,20,19,9
1144,Charles Broom,22,19,9
1145,Mikel Aranzabal,19,19,9
1146,Domenico Cutuli,24,19,10
1147,Grey Hamilton,24,19,10
1148,Piotr Galus,20,19,10
1149,Christian Langmo,24,19,10
1150,Jie Cui,22,19,11
1151,Paul Cayre,25,19,11
1152,Dominik Recek,25,19,11
1153,Benjamin Pietri,24,19,16
1154,Joseph W. Van Meter,26,19,17
1155,Kristian Lozan,22,19,19
1156T,Stewart Block,22,18,1
1156T,Jason Kubler,27,18,1
1156T,Matteo Marfia,33,18,1
1156T,Daniele Valentino,25,18,1
1160,Mathias Bourgue,26,18,3
1161,Hugo Voljacques,27,18,3
1162,Dimitar Kuzmanov,27,18,4
1163,Sergio Gutierrez-Ferrol,31,18,4
1164,Julien Cagnina,26,18,4
1165,Lloyd Harris,23,18,5
1166,Marek Jaloviec,26,18,5
1167,Jose Pereira,29,18,5
1168,Trent Bryde,21,18,5
1169,Duckhee Lee,22,18,6
1170,Sanhui Shin,23,18,6
1171,Mcclain Kessler,24,18,6
1172,Ryan James Storrie,22,18,6
1173,Mousa Alkotop,22,18,8
1174,Keenan Mayo,20,18,10
1175T,Aleksandre Metreveli,27,18,10
1175T,Stuart Parker,23,18,10
1177,Yeong-Seok Jeong,20,18,11
1178,Tristan Boyer,19,18,11
1179,Bart Van Den Berg,27,18,12
1180,Sean Hodkin,22,18,12
1181,Uisung Park,20,18,12
1182,Frane Nincevic,21,18,13
1183,Gianmarco Ferrari,20,18,13
1184,Dragos Dima,28,18,14
1185,Yurii Dzhavakian,27,18,16
1186,Marius Ruzgas,24,18,16
1187T,Ivo Klec,40,17,1
1187T,Dominik Sproch,27,17,1
1189,Dudi Sela,35,17,2
1190T,Gastao Elias,30,17,3
1190T,Jakob Schnaitter,24,17,3
1192,Alexei Popyrin,21,17,4
1193T,Joshua Peck,22,17,4
1193T,Jack Vance,23,17,4
1195,Egor Gerasimov,28,17,5
1196,Roy De Valk,28,17,5
1197,Michael Weindl,25,17,6
1198,Gianluca Di Nicola,25,17,6
1199,Felipe Mantilla,27,17,6
1200,Gianluca Mager,26,17,7
1201,Justin Boulais,19,17,7
1202,Christian Didier Chin,20,17,7
1203T,Damien Bayard,24,17,8
1203T,Hao Yuan Ng,25,17,8
1205,Alan Kohen,27,17,9
1206,Bogdan Borza,23,17,10
1207,Rowland Phillips,26,17,10
1208,Jiri Barnat,19,17,10
1209,Jayden Court,20,17,13
1210,Sandro Kopp,20,17,14
1211,Congsup Congcar,24,17,15
1212T,Tomas Farjat,19,17,17
1212T,Taisei Ichikawa,20,17,17
1214,Patrick Foley,25,17,17
1215,Chanchai Sookton-eng,24,17,18
1216,Emiliano Maggioli,19,17,18
1217,Chien-hsun Lo,22,17,18
1218,Saida'Lo Saidkarimov,23,17,20
1219T,Yuta Kawahashi,22,16,4
1219T,Ko Suzuki,29,16,4
1221,Henri Squire,20,16,4
1222,Matej Vocel,23,16,6
1223,Bogdan Pavel,21,16,6
1224,Francesco Maestrelli,18,16,7
1225,Nini Gabriel Dica,19,16,7
1226,Igor Saveljic,25,16,7
1227,Zachary Svajda,18,16,8
1228,Daniel Garza,35,16,8
1229T,Maciej Rajski,29,16,9
1229T,Rishi Reddy,22,16,9
1231,Piotr Grynkowski,28,16,9
1232,Duje Kekez,27,16,10
1233,Federico Bertuccioli,22,16,10
1234,Dominik Langmajer,21,16,10
1235,Osmancan Soyler,21,16,10
1236T,Francesco Bessire,26,16,11
1236T,Pierre Delage,19,16,11
1238,Javier Naser,24,16,11
1239,Marco Brugnerotto,24,16,11
1240,Alibek Kachmazov,18,16,12
1241,Hugo Maia,19,16,12
1242,Tim Handel,24,16,12
1243,Matthew Dellavedova,20,16,12
1244,Mert Alkaya,20,16,13
1245,Michael-John Every,26,16,13
1246,Goran Markovic,25,16,13
1247,Matthew  Mendez,25,16,14
1248,Zakhar Trapeznikov,22,16,15
1249,Dusty H. Boyer,27,16,16
1250,Kunal Anand,28,16,16
1251T,William Blumberg,22,15,1
1251T,Brian Cernoch,21,15,1
1251T,Aaron Cohen,18,15,1
1251T,Sebastien Collard,19,15,1
1251T,Rafael De Alba,,15,1
1251T,Niels Desein,33,15,1
1251T,Gabriele Felline,,15,1
1251T,Jerzy Janowicz,30,15,1
1251T,Patrick Kaukovalta,22,15,1
1251T,Eric Quigley,31,15,1
1251T,Alan Raul Sau Franco,20,15,1
1251T,Yibing Wu,21,15,1
1263T,Santiago Giraldo,33,15,2
1263T,Scott Griekspoor,29,15,2
1263T,Johan Tatlot,24,15,2
1263T,Luca Vanni,35,15,2
1263T,Jesse Witten,38,15,2
1268T,Imran Sibille El Moumi,18,15,3
1268T,Cedrik-Marcel Stebe,30,15,3
1270,Jakob Sude,29,15,4
1271T,Oleg Dolgosheyev,30,15,4
1271T,Naoki Nakagawa,24,15,4
1273,Edward Bourchier,32,15,4
1274T,Juan Martin Fumeaux,18,15,5
1274T,Brandon Nakashima,19,15,5
1276,Andrea Gola,19,15,5
1277,Alexander Vasilenko,25,15,5
1278,Mats Moraing,28,15,6
1279,Sheng Hao Zhou,24,15,6
1280,Lukas Krainer,20,15,6
1281,Emiliano Troche,19,15,7
1282,Nathan Seateun,23,15,7
1283,Adrian Obert,25,15,7
1284,Ashwin Ryan Sharma,26,15,7
1285,Daniel Gimeno-Traver,35,15,8
1286,Francesco Passaro,19,15,8
1287,Kazuki Nishiwaki,26,15,9
1288,Alexandru Vasile Manole,22,15,9
1289,Riccardo Di Nocera,20,15,9
1290,Luca Tomasetto,24,15,9
1291,Petr Iamachkine,24,15,10
1292,Wei Qiang Zheng,24,15,11
1293,Maxime Pauwels,22,15,11
1294,Dominik Nazaruk,24,15,12
1295,Yuanfeng Li,27,15,12
1296,Aliaksandr Prudnikau,25,15,13
1297,Daisuke Sumizawa,21,15,13
1298,Dragos Constantin Ignat,27,15,14
1299,Jake Hersey,20,15,17
1300,Arthur Fery,18,14,2
1301,Justin Barki,20,14,3
1302,William Griffith,25,14,3
1303T,Alexis Klegou,31,14,4
1303T,Yong-Kyu Lim,29,14,4
1305,Vasile-Alexandru Ghilea,26,14,4
1306,Leandro Riedi,18,14,4
1307,Strahinja Rakic,24,14,4
1308,Ismaei Changawa,,14,5
1309,Alexander Boborykin,24,14,5
1310,Florent Diep,29,14,5
1311,Eleftherios Theodorou,24,14,6
1312,Mike Urbanija,31,14,6
1313,Gabriele Moghini,24,14,6
1314,Simon Reveniau,22,14,7
1315,Clement Geens,24,14,8
1316,Admir Kalender,19,14,8
1317,Xin Hu,23,14,9
1318T,Jordan Correia,23,14,9
1318T,Diego Fernandez Flores,20,14,9
1320,Octavio Volpi,20,14,10
1321,Alejandro Hoyos,21,14,10
1322,Rinky Hijikata,19,14,10
1323T,Adrian Exposito,24,14,11
1323T,Mikal Statham,33,14,11
1325T,Filipe Brandao,29,14,12
1325T,Jordan Hasson,21,14,12
1327,Ye Cong Mo,20,14,12
1328,Berk Ilkel,19,14,12
1329,Boris Butulija,21,14,13
1330,Manuel Goncalves,19,14,13
1331T,Nicolas Bruna,21,14,13
1331T,Davide Pozzi,22,14,13
1333,Tomas Liska,22,14,17
1334,Sebastian Eguez,25,14,18
1335,Mattia Bellucci,19,13,4
1336,Gengo Kikuchi,29,13,6
1337,Gabriele Bosio,20,13,6
1338,Nicolas Parizzia,22,13,6
1339,Alen Avidzba,20,13,7
1340,Markus Schultz,27,13,8
1341,Vlad Andrei Dancu,21,13,8
1342,Luca Staeheli,20,13,10
1343,Krittin Koaykul,25,13,10
1344,Miguel Damas,21,13,11
1345,Pol Sanchez Vinas,19,13,11
1346T,Alen Rogic-Hadzalic,23,13,16
1346T,Timofey Skatov,19,13,16
1348T,Mikolaj Lorens,18,12,1
1348T,Nam Hoang Ly,23,12,1
1350,Danny Thomas,21,12,2
1351T,Stijn Pel,18,12,2
1351T,Johannes Seeman,20,12,2
1353T,Peter Fajta,18,12,3
1353T,Haru Inoue,24,12,3
1355,Eric Ahren Moonga,25,12,4
1356,Toby D. Boyer,24,12,4
1357,Youcef Rihane,19,12,4
1358,Arthur Bernabe,19,12,4
1359,Alan Fernando Rubio Fierros,21,12,4
1360T,Benjamin Hassan,25,12,5
1360T,Joshua Ortlip,23,12,5
1360T,Valentin Royer,19,12,5
1363T,Peter Balla,27,12,5
1363T,George Loffhagen,19,12,5
1365,Alexander Knight,24,12,5
1366,Shao-Fan Liu,23,12,5
1367,Marcus Willis,30,12,6
1368,Alexander Zgirovsky,19,12,6
1369T,Guillaume Dermiens,21,12,7
1369T,Francesco Liucci,21,12,7
1371,Andre Miele,33,12,7
1372,Jakob Aichhorn,22,12,8
1373,Keivon Tabrizi,24,12,8
1374T,Martin Dimitrov,23,12,9
1374T,Bartosz Wojnar,27,12,9
1376,Tyler Mercier,29,12,10
1377,Sebastian Murillo,21,12,10
1378,Colin Van Beem,28,12,11
1379T,Sheil Kotecha,20,12,11
1379T,Dimitriy Voronin,21,12,11
1381T,Adam El Mihdawy,31,12,11
1381T,Yeudy Villar,20,12,11
1383,Tomislav Jotovski,30,12,11
1384,Jose Joaquin Miranda Cisneros,20,12,12
1385,Peter Bertran,24,12,12
1386,Ivan Mikhaylyuk,22,12,12
1387,Marco Saffratti,21,12,13
1388,Sergey Bolotov,21,12,14
1389,Vignesh Peranamallur,33,12,15
1390,Matthieu Perchicot,28,12,15
1391,Jules Okala,23,12,19
1392,Nik Razborsek,27,11,3
1393,Dominic Stricker,18,11,3
1394,Andrew Watson,24,11,4
1395,Weibowen Zou,21,11,5
1396,Georg Winkler,23,11,8
1397,Alexander Klintcharov,24,11,8
1398,Leonardo Taddia,20,11,10
1399,Abhinav Sanjeev Shanmugam,22,11,12
1400,Dominik Palan,20,11,19
1401,Antoine Fouche,27,10,1
1402T,Marko Miladinovic,20,10,2
1402T,Patrik Rikl,21,10,2
1402T,Barnaby Smith,21,10,2
1402T,Breno Souza Plentz,22,10,2
1402T,Siim Troost,21,10,2
1407,Adham Gaber,20,10,2
1408T,Kareem Al Allaf,22,10,3
1408T,Maikel Borg,23,10,3
1408T,Karlo Kranic,21,10,3
1408T,Lilian Marmousez,18,10,3
1408T,Abdullah Shelbayh,17,10,3
1413T,Adrien Bossel,34,10,3
1413T,Ilarion Danilchenko,19,10,3
1413T,Akram El Sallaly,23,10,3
1413T,Jan Galka,21,10,3
1413T,Ronald Slobodchikov,27,10,3
1418,Robert Rumler,27,10,4
1419,Alec Beckley,19,10,4
1420T,Franco Capalbo,23,10,4
1420T,Shohei Chikami,22,10,4
1420T,Justin Eleveld,28,10,4
1423,Neel Rajesh,20,10,5
1424T,Lukas Hellum-Lilleengen,20,10,5
1424T,Lukas Mugevicius,26,10,5
1424T,Noah Schachter,21,10,5
1427,Pavel Shchaya-Zubrov,26,10,5
1428,Wally Thayne,19,10,5
1429T,Hady Habib,22,10,6
1429T,Gianni Mina,28,10,6
1431T,Pietro Fellin,19,10,6
1431T,Otto Virtanen,19,10,6
1433,Dmitrii Baskov,26,10,6
1434T,George Botezan,23,10,7
1434T,Filippo Moroni,19,10,7
1436,Mayeul Darras,21,10,7
1437,Seong-Gook Oh,28,10,7
1438,Marek Semjan,33,10,8
1439,Shunsuke Wakita,25,10,8
1440,Marsel Ilhan,33,10,9
1441,Alessandro Ceppellini,24,10,10
1442,Luka Nincevic,23,10,10
1443T,A.J. Catanzariti,25,10,10
1443T,Bjorn Nareyka,21,10,10
1445,Luca Nardi,17,10,10
1446T,Luciano Doria,27,10,10
1446T,Victor Ernaelsteen,20,10,10
1448T,Caspar Schuetze,27,10,10
1448T,Valentin Vanta,23,10,10
1450,Mousa Shanan Zayed,26,10,11
1451,Kasidit Samrej,19,10,11
1452,Tim Heger,21,10,12
1453,Marco Miceli,22,10,12
1454,Constantin Bittoun Kouzmine,21,10,12
1455,Cheng-Yu Yu,25,10,14
1456T,Jack Gibbens,23,10,16
1456T,Marko Tepavac,26,10,16
1458,Michalis Sakellaridis,19,10,21
1459,Alex Marti Pujolras,21,10,23
1460,Maksim Tikhomirov,30,10,27
1461,Millen Hurrion,21,9,2
1462,Sebastien Boltz,27,9,3
1463,Logan Zapp,19,9,3
1464,Jurgen Zopp,32,9,4
1465T,Gian Marco Ortenzi,20,9,4
1465T,Samuele Ramazzotti,21,9,4
1467,Jai Corbett,26,9,5
1468T,Pol Amoros Ramos,22,9,5
1468T,Clement Larriere,23,9,5
1468T,Harry Wendelken,19,9,5
1471T,Mark Keki,20,9,6
1471T,Mate Voros,20,9,6
1473,Mario Mansilla Diez,18,9,6
1474,Jatin Dahiya,28,9,7
1475,Lucas Vuradin,21,9,8
1476T,Egor Matvievici,23,9,8
1476T,Errol Smith,26,9,8
1478,Vital Flurin Leuch,23,9,8
1479T,Bernardo Azevedo Pereira E Oliveira,24,9,9
1479T,Paul Oosterbaan,25,9,9
1481T,Alejandro Garcia,19,9,9
1481T,Joao Graca,20,9,9
1481T,Kent Tagashira,27,9,9
1484T,Tom Diederich,28,8,2
1484T,Bruno Nhavene,18,8,2
1484T,Hugo Pierre,24,8,2
1487,Gregor Ramskogler,22,8,2
1488T,Andrea Bessire,21,8,3
1488T,Darko Bojanovic,23,8,3
1488T,Manuel Mazza,21,8,3
1488T,Olivier Rojas,19,8,3
1488T,Antonin Stepanek,21,8,3
1493T,Florian Fallert,28,8,3
1493T,Alexis Gautier,23,8,3
1493T,Tae-Woo Lee,29,8,3
1493T,Dian Nedev,19,8,3
1493T,Atharva Sharma,20,8,3
1498T,Olexiy Kolisnyk,24,8,3
1498T,Spencer Papa,25,8,3
1498T,Maj Tomac,19,8,3
1501,Nuttanon Kadchapanan,27,8,3
1502T,Florent Bax,21,8,4
1502T,Andrea Bolla,22,8,4
1502T,Andrea Guerrieri,22,8,4
1502T,Masamichi Imamura,22,8,4
1506T,Anvit Bendre,25,8,4
1506T,Roman Andres Burruchaga,18,8,4
1506T,Riccardo Perin,20,8,4
1509T,Karl Kiur Saar,24,8,4
1509T,Taiyo Yamanaka,19,8,4
1509T,Takeru Yuzuki,22,8,4
1512,Ahmed Mounir,33,8,4
1513T,Vasisht Cheruku,21,8,5
1513T,Daniel De Jonge,21,8,5
1513T,Peter Kobelt,30,8,5
