Rank,Player,Age,Points,Tournaments Played
125,Orlando Luz,23,848,37
126,JiSung Nam,27,845,28
127,Sem Verbeek,26,840,35
128,Hunter Reese,28,827,53
129,Cheng-Peng Hsieh,29,826,29
130,Purav Raja,35,820,43
131,Zdenek Kolar,24,819,35
132,Evan King,28,797,40
133,Ante Pavic,32,783,33
134,Hans Hach Verdugo,31,783,44
135,Nathan Pasha,28,775,39
136,MinKyu Song,30,768,28
137,Reilly Opelka,23,765,11
138,Albano Olivetti,29,754,44
139,Leander Paes,47,748,21
140,Marc Polmans,23,747,16
141,Szymon Walkow,25,738,49
142,Luca Margaroli,29,737,57
143,Federico Delbonis,30,725,10
144,Antonio Sancic,32,725,28
145,Jack Sock,28,720,7
146,Daniel Evans,30,720,17
147,N.Sriram Balaji,31,713,41
148,Steve Johnson,31,690,10
149,Teymuraz Gabashvili,35,666,44
150,Fabien Reboul,25,664,43
151,Gerard Granollers,32,658,34
152,Sadio Doumbia,30,654,50
153,Jaume Munar,23,648,14
154,Roberto Carballes Baena,27,648,16
155,Max Schnur,28,641,27
156,Peter Polansky,32,637,33
157,Karol Drzewiecki,25,637,44
158,Florin Mergea,36,631,24
159,Tommy Paul,23,620,14
160,Manuel Guinard,25,619,35
161,Quentin Halys,24,615,23
162,Daniel Masur,26,602,30
163,Jamie Cerretani,39,598,45
164T,Ivan Sabanov,28,588,42
164T,Matej Sabanov,28,588,42
166,Antoine Hoang,25,586,17
167,Benjamin Bonzi,24,580,29
168,Arthur Rinderknech,25,576,21
169,Gregoire Barrere,27,575,10
170,Sergiy Stakhovsky,35,575,16
171,Mao-Xin Gong,33,568,24
172,Tristan Lamasine,28,548,22
173,Sergio Martos Gornes,26,547,48
174,Alexander Zverev,23,545,16
175,Sam Querrey,33,540,12
176,Lorenzo Sonego,25,540,13
177,Cameron Norrie,25,540,15
178,Casper Ruud,22,535,9
179,Roberto Maytin,32,534,21
180,Dennis Novikov,27,533,29
181,Pedro Martinez,23,532,24
182,Marc-Andrea Huesler,24,531,25
183,Federico Gaio,29,523,15
184,Ze Zhang,30,523,20
185,Vasek Pospisil,30,520,7
186,Ruben Bemelmans,33,518,21
187,Julian Lenz,28,511,25
188,Salvatore Caruso,28,503,11
189,Enzo Couacaud,26,499,17
190,Jeevan Nedunchezhiyan,32,498,31
191,Fabio Fognini,33,485,14
192,Thiago Monteiro,26,483,14
193,Mackenzie McDonald,25,470,13
194,Adil Shamasdin,38,459,30
195,Christopher Eubanks,24,454,13
196,John Isner,35,450,7
197,Kyle Edmund,26,450,7
198,Adrian Mannarino,32,450,12
199,Sergio Galdos,31,448,34
200,Andrea Pellegrino,23,445,30
201,Martin Redlicki,25,443,32
202,Oriol Roca Batalla,27,437,32
203,Jan Zielinski,24,423,28
204,Juan Ignacio Londero,27,420,17
205,Mischa Zverev,33,420,21
206,Tsung-Hua Yang,29,416,29
207,Dominik Koepfer,26,414,11
208,Fabricio Neis,30,408,19
209,Scott Puodziunas,31,408,36
210,Saketh Myneni,33,404,14
211,Daniil Medvedev,25,400,7
212,Ruan Roelofse,31,395,27
213,Ryan Harrison,28,393,7
214,Novak Djokovic,33,390,7
215,Alejandro Davidovich Fokina,21,390,8
216,Toshihide Matsui,42,389,25
217,Guido Andreozzi,29,386,7
218,James Duckworth,29,380,4
219,Matteo Berrettini,24,380,10
220,Viktor Troicki,35,372,9
221,Dustin Brown,36,365,15
222,Aslan Karatsev,27,364,13
223,Janko Tipsarevic,36,360,6
224,Miomir Kecmanovic,21,360,13
225,Jordan Thompson,26,360,14
226,Zhe Li,34,359,18
227,Lucas Miedler,24,359,28
228,Sekou Bangoura,29,356,26
229,Roberto Quiroz,29,353,26
230,Lukas Rosol,35,351,12
231,Facundo Bagnis,31,350,16
232,Emil Ruusuvuori,21,345,13
233,Marius Copil,30,344,13
234,Arjun Kadhe,27,344,33
235,Kimmer Coppejans,27,341,19
236,Facundo Mena,28,338,27
237,Vishnu Vardhan,33,337,25
238,Dan Added,21,333,37
239,Julian Ocleppo,23,328,31
240,JC Aragone,25,325,23
241,Ruben Gonzales,35,324,32
242,Jesper de Jong,20,323,34
243,Inigo Cervantes,31,322,22
244,Maxime Cressy,23,321,27
245,Frances Tiafoe,23,315,9
246,Nikoloz Basilashvili,29,315,14
247,Marco Bortolotti,30,315,40
248,Christian Harrison,26,310,11
249,Tennys Sandgren,29,310,13
250,Martin Cuevas,29,307,27
251,Nick Kyrgios,25,305,13
252,Vladyslav Manafov,27,305,41
253,Lucas Pouille,27,303,13
254,Paolo Lorenzi,39,295,13
255,Brayden Schnur,25,295,19
256,Alejandro Tabilo,23,287,22
257,Boris Arias,27,285,39
258,Andreas Siljestrom,39,283,18
259,Diego Hidalgo,27,282,35
260,Lukas Klein,23,280,10
261,Carlos Gomez-Herrera,30,280,18
262,Denis Yevseyev,27,279,41
263,Skander Mansouri,25,277,36
264,Benjamin Lock,28,277,45
265,Pavel Kotov,22,276,19
266,Mitchell Krueger,27,275,17
267,Xin Gao,26,274,24
268,Federico Zeballos,32,273,39
269,David Goffin,30,270,7
270,John Millman,31,270,8
271,Ricardas Berankis,30,270,13
272,Sanchai Ratiwatana,39,270,26
273,Fajing Sun,24,267,21
274,Elliot Benchetrit,22,265,10
275,Mark Vervoort,30,265,38
276,Nicolas Barrientos,33,260,23
277,Tomas Barrios Vera,23,259,16
278,Darian King,28,258,11
279,Alejandro Gomez,29,258,30
280,Yates Johnson,26,255,39
281,Hunter Johnson,26,255,40
282,Adrian Menendez-Maceiras,35,253,17
283,Jurij Rodionov,21,251,13
284,Andrew Harris,27,250,14
285,Jonathan Eysseric,30,248,28
286,Roberto Cid Subervi,27,246,20
287,Konstantin Kravchuk,36,241,20
288,Joao Menezes,24,239,17
289,Steven Diez,30,239,24
290,Junior A. Ore,28,239,31
291,Markus Eriksson,31,238,34
292,Michael Vrbensky,21,237,31
293,Thai-Son Kwiatkowski,26,236,14
294,Tomislav Draganja,26,234,19
295,Scott Clayton,27,232,26
296,Alexander Merino,28,232,42
297,Marek Gengel,25,227,46
298,Marin Cilic,32,225,7
299,Jannik Sinner,19,225,7
300,Marton Fucsovics,29,225,10
301,Marc Lopez,38,225,11
302,Alex Molcan,23,223,5
303,Cristian Garin,24,220,19
304,David Marrero,40,220,29
305,Mario Vilella Martinez,25,218,16
306,Corentin Denolly,23,215,29
307,Geoffrey Blancaneaux,22,214,25
308,Bradley Klahn,30,213,10
309,Denis Kudla,28,213,12
310,Stefano Travaglia,29,213,13
311,Liam Broady,27,213,20
312,Brydan Klein,31,212,17
313,Chris Guccione,35,210,4
314,Federico Coria,29,210,15
315,Jakub Paul,22,208,29
316,Evan Hoyt,26,206,19
317,Roman Safiullin,23,205,19
318,Harry Bourchier,25,204,28
319,Aziz Dougaz,23,203,29
320,Hugo Dellien,27,201,17
321,Pedro Sousa,32,201,20
322,Illya Marchenko,33,198,10
323,Botic van de Zandschulp,25,197,12
324,Kacper Zuk,22,197,26
325,Pedro Sakamoto,27,196,23
326,Tallon Griekspoor,24,195,8
327,Malek Jaziri,37,195,10
328,Patrik Niklas-Salminen,24,195,19
329,Juan Pablo Varillas,25,192,19
330,Dmitry Popko,24,192,25
331,Akira Santillan,23,190,19
332,Eduard Esteve Lobato,26,188,24
333,Guillermo Garcia-Lopez,37,187,12
334,Denis Istomin,34,187,13
335,Hugo Gaston,20,186,21
336,Evgenii Tiurnev,23,186,26
337,Blaz Rola,30,185,15
338,John Paul Fruttero,39,185,21
339,Vijay Sundar Prashanth,34,185,27
340,Thomas Fabbiano,31,183,9
341,Emilio Gomez,29,183,12
342,Alexandru Jecan,32,182,45
343,Mikhail Elgin,39,181,9
344,Stan Wawrinka,35,180,7
345,Kamil Majchrzak,25,180,9
346,Laslo Djere,25,180,10
347,Timur Khabibulin,25,180,29
348,Manuel Pena Lopez,23,180,31
349,Roberto Ortega-Olmedo,29,179,22
350,Raul Brancaccio,23,177,31
351,David Pichler,25,176,45
352,Sonchat Ratiwatana,39,175,20
353,Ivan Gakhov,24,175,26
354,Ryan Nijboer,21,175,29
355,Sebastian Korda,20,174,11
356,Yunseong Chung,22,171,15
357,Shintaro Imai,27,170,21
358,Donald Young,31,168,9
359,Vit Kopriva,23,168,32
360,Yu Hsiou Hsu,21,167,30
361,Javier Barranco Cosano,22,167,36
362,Conner Huertas del Pino,25,167,36
363,Grigoriy Lomakin,23,166,40
364,Soonwoo Kwon,23,165,8
365,Alexander Erler,23,164,24
366,Alex Bolt,28,163,10
367,Victor Vlad Cornea,27,163,23
368,Korey Lovett,24,163,24
369,Ivan Liutarevich,25,160,26
370,Artem Dubrivnyy,22,159,30
371,Thiemo de Bakker,32,158,4
372,Jonas Forejtek,20,156,15
373,Francisco Cabral,24,154,42
374,Peter Heller,28,153,29
375,Courtney John Lock,24,153,33
376,Tomas Martin Etcheverry,21,152,29
377,Austin Rapp,24,151,29
378,Vitaliy Sachko,23,151,32
379,David Poljak,24,151,36
380,Jiri Vesely,27,150,9
381,Runhao Hua,25,150,15
382,Matteo Martineau,22,148,26
383,Brandon Walkin,26,148,28
384,Glenn Smits,30,148,31
385,Nicolas Alvarez,24,147,19
386,Goncalo Falcao,33,146,36
387,Toby Kodat,18,145,20
388,Agustin Velotti,28,144,19
389,Yan Bai,31,143,7
390,Vladyslav Orlov,25,143,36
391,Altug Celikbilek,24,142,24
392,Petr Nouza,22,142,33
393,Laurynas Grigelis,29,141,15
394,Mariano Kestelboim,25,141,31
395T,Filip Krajinovic,29,140,7
395T,Yoshihito Nishioka,25,140,7
397,Sergey Fomin,20,140,26
398,Fabian Fallert,23,140,26
399,Jaume Pla Malfeito,25,140,29
400,Calum Puttergill,27,139,19
401,Juan Manuel Cerundolo,19,139,28
402,Alexandr Cozbinov,25,138,38
403,Nino Serdarusic,24,136,14
404,Michael Geerts,26,136,25
405,Julian Bradley,28,136,34
406,Petros Tsitsipas,20,136,35
407,Aljaz Bedene,31,135,4
408,Milos Raonic,30,135,6
409,Fernando Verdasco,37,135,9
410,Gilles Simon,36,135,10
411,Ugo Humbert,22,135,12
412,Nicolas Alberto Arreche,26,135,31
413,Markos Kalovelonis,26,131,32
414,Pedro Cachin,25,130,18
415,Tuna Altuna,32,130,36
416,Anis Ghorbel,31,130,55
417,Martin Damm,17,129,12
418,Jacopo Berrettini,22,129,25
419,Nicolas Mejia,21,129,26
420,Luke Johnson,27,129,29
421,Matias Zukas,24,129,44
422,Rameez Junaid,39,128,16
423,Viktor Durasovic,24,128,17
424,Alexander Igoshin,29,128,30
425,Clement Tabur,21,128,32
426,Luca Castelnuovo,24,128,35
427,Shintaro Mochizuki,17,127,17
428,Renzo Olivo,29,126,15
429,Cristian Rodriguez,30,126,25
430,Yannick Hanfmann,29,125,5
431,Mateusz Kowalczyk,33,125,9
432,Simon Freund,24,125,29
433,Andrej Martin,31,124,7
434,Bernardo Saraiva,27,123,18
435,Luis Patino,27,123,29
436,Maximiliano Estevez,31,122,24
437,Bart Stevens,23,122,27
438,Camilo Ugo Carabelli,21,121,32
439,George Goldhoff,26,120,24
440,Matias Franco Descotte,26,119,20
441,Gijs Brouwer,25,119,20
442,Francesco Forti,21,119,24
443,Elias Ymer,24,118,9
444,Alexandre Muller,24,118,10
445,Evgeny Karlovskiy,26,118,12
446,Piotr Matuszewski,22,118,28
447,Jorge Panta,25,118,29
448,David Perez Sanz,26,117,22
449,Michal Dembek,23,117,28
450,Alberto Barroso Campos,24,117,29
451,Thanasi Kokkinakis,24,115,2
452,Daniel Elahi Galan,24,114,12
453,Jose Hernandez-Fernandez,31,114,13
454,Sanjar Fayziev,26,112,19
455,Benjamin Winter Lopez,22,112,37
456,Jelle Sels,25,111,15
457,Rhett Purcell,25,111,25
458,Pablo Andujar,35,110,10
459,Andres Artunedo Martinavarro,27,110,12
460,Thomas Fancutt,26,110,24
461,Hernan Casanova,27,109,25
462,Justin Butsch,26,109,27
463,Jozef Kovalik,28,108,5
464,Ian Dempster,25,108,25
465,Mats Hermans,24,107,25
466,Dennis Novak,27,105,9
467,Sebastian Ofner,24,105,14
468,Oleg Prihodko,23,105,33
469,Martins Podzus,26,104,23
470,Adam Taylor,29,104,26
471,Jason Taylor,27,104,28
472,Tom Jomby,30,103,14
473,Nuno Borges,24,103,17
474,Florian Lakat,25,103,18
475,Thiago Agustin Tirante,19,103,21
476,Riccardo Bonadio,27,103,21
477,Michail Pervolarakis,24,103,24
478,Di Wu,29,102,9
479,Jaroslav Pospisil,40,102,18
480,Evan Zhu,22,102,22
481,Maxime Tchoutakian,27,102,30
482,Kai Wehnelt,25,102,31
483,Kevin King,30,101,6
484,Alexander Pavlioutchenkov,35,101,12
485,Jiri Lehecka,19,101,13
486,Nenad Zimonjic,44,101,26
487,Bogdan Bobrov,23,101,42
488,Filip Peliwo,27,100,7
489,Collin Altamirano,25,100,8
490,Igor Sijsling,33,100,14
491,Jan Satral,30,100,19
492,Khumoyun Sultanov,22,100,25
493,Pablo Vivero Gonzalez,25,100,29
494,Rogerio Dutra Silva,37,99,9
495,Vaclav Safranek,26,99,18
496,Franco Agamenone,27,99,21
497,Filip Bergevi,26,99,26
498,Yan Sabanin,31,99,27
499,Nick Hardt,20,99,30
500,Brandon Nakashima,19,98,7
501,Igor Marcondes,23,98,14
502,Maxim Ratniuk,24,98,21
503,Giovanni Fonio,22,98,22
504,Joao Lucas Reis Da Silva,20,98,30
505,Mateus Alves,20,98,32
506,Antoine Escoffier,29,97,20
507,Arthur Reymond,21,97,31
508,Daniil Golubev,19,96,7
509,Chun-Hsin Tseng,19,96,16
510,Jumpei Yamasaki,23,96,22
511,Fabian Marozsan,21,96,24
512,Alexandar Lazarov,23,96,28
513,Carlos Sanchez Jover,20,96,29
514,Rafael Nadal,34,95,1
515T,Thomaz Bellucci,33,95,4
515T,Michael Mmoh,23,95,4
517,Jack Findel-Hawkins,26,95,17
518,Robert Strombachs,21,95,29
519,Rio Noguchi,22,95,43
520,Hiroki Moriya,30,94,8
521,Uladzimir Ignatik,30,94,17
522,Yannick Mertens,33,94,20
523,Daniel Michalski,21,94,21
524,Franco Feitt,28,94,26
525,Timur Kiyamov,24,94,35
526,Yasutaka Uchiyama,28,93,5
527,Danilo Petrovic,29,93,8
528,Alessandro Bega,30,93,23
529,Vladimir Ivanov,33,93,26
530,Mukund Sasikumar,24,92,6
531,Yannick Maden,31,92,10
532,Antoine Bellier,24,92,24
533,Francesco Vilardo,31,92,35
534,Tung-Lin Wu,22,91,11
535,Moez Echargui,28,91,23
536,Ernests Gulbis,32,90,1
537,Juan Martin del Potro,32,90,2
538,Jo-Wilfried Tsonga,35,90,4
539,Kei Nishikori,31,90,5
540,Lleyton Hewitt,40,90,6
541,Albert Ramos-Vinolas,33,90,12
542,Andreas Seppi,37,90,12
543,Juan Pablo Paz,26,90,35
544,Anirudh Chandrasekar,22,89,26
545,Felix Corwin,24,89,35
546,Eduardo Struvay,30,88,15
547,Jacob Grills,25,88,19
548,Francisco Cerundolo,22,88,20
549,Mats Rosenkranz,22,88,25
550,Tomas Lipovsek Puches,27,88,29
551,Genaro Alberto Olivieri,22,88,39
552,Alexey Zakharov,20,87,19
553,James Frawley,26,86,18
554,David Jorda Sanchis,26,86,28
555,Pedro Vives Marcos,19,86,30
556,Lorenzo Musetti,19,85,9
557,Daniel Dutra da Silva,32,85,13
558,Peter Bothwell,25,85,26
559,Gabriel Petit,25,85,30
560,Facundo Arguello,28,84,11
561,Luca Gelhardt,26,84,23
562,Enrico Dalla Valle,23,84,24
563,Adrian Barbu,37,84,24
564,Lukas Lacko,33,83,3
565,Mark Whitehouse,27,83,26
566,Wilson Leite,29,83,31
567,Ignacio Carou,21,83,41
568,Brandon Holt,22,82,7
569,Marco Trungelliti,31,82,7
570,Joao Domingues,27,82,9
571,Daniel Altmaier,22,82,17
572,Ray Ho,21,82,19
573,Antoine Cornut-Chauvinc,20,82,24
574,Marat Deviatiarov,26,82,31
575,Jose Fco. Vidal Azorin,27,82,42
576,Julien Cagnina,26,81,6
577,Stefan Palosi,21,81,26
578,Thiago Seyboth Wild,21,80,9
579,Ivan Nedelko,34,80,13
580,Johannes Haerteis,25,80,13
581,Maximilian Neuchrist,29,80,15
582,Jeroen Vanneste,27,80,16
583,Jose Daniel Bendeck,30,80,17
584,Kai Lemstra,21,80,22
585,Sebastian Baez,20,80,28
586,Max Houkes,20,80,29
587,Fermin Tenti,23,80,41
588,Francisco Comesana,20,79,26
589,Flavio Cobolli,18,78,9
590,Ignacio Monzon,23,78,35
591,Oscar Jose Gutierrez,27,77,26
592,Kelsey Stevenson,30,77,27
593,Matteo Gigante,19,76,5
594,Guilherme Clezar,28,76,9
595,Lorenzo Giustino,29,76,10
596,Constantin Schmitz,25,76,17
597,Neil Oberleitner,21,76,18
598,Cem Ilkel,25,76,19
599,Sidane Pontjodikromo,20,76,24
600,Sagadat Ayap,25,76,41
601,Strong Kirchheimer,25,75,13
602,Nicolas Moreno De Alboran,23,75,20
603,Yuta Shimizu,21,75,21
604,Mick Veldheer,24,75,34
605,Yaraslav Shyla,28,74,16
606,Davide Galoppini,26,74,22
607,Ondrej Krstev,23,74,24
608,Ricardo Rodriguez - Pace,27,74,30
609,Maxime Janvier,24,73,12
610,Mick Lescure,27,73,12
611,Harrison Adams,26,73,15
612,Danylo Kalenichenko,27,73,19
613,Majed Kilani,24,73,26
614,Damien Wenger,21,73,29
615,Georgii Kravchenko,20,73,34
616,Bernabe Zapata Miralles,24,72,16
617,Francis Casey Alcantara,29,72,23
618,Simon Carr,21,72,23
619,Reese Stalder,24,72,25
620,Christopher Heyman,27,71,13
621,Petr Michnev,31,71,17
622,Sandro Ehrat,29,71,19
623,Aoran Wang,24,71,19
624,Adam Moundir,25,71,24
625,Ryota Tanuma,25,71,27
626,Fabrizio Ornago,28,71,29
627,Yan Bondarevskiy,21,71,29
628,Taro Daniel,28,70,7
629,Tim van Rijthoven,23,70,8
630,Evgeny Donskoy,30,70,11
631,Dalibor Svrcina,18,70,15
632,Yosuke Watanuki,22,69,4
633,Peter Nagy,29,69,23
634,Gian Marco Moroni,23,68,10
635,Alexander Zhurbin,29,68,11
636,Yusuke Takahashi,23,68,13
637,Alfredo Perez,23,68,15
638,Zura Tkemaladze,20,68,17
639,Attila Balazs,32,67,4
640,Rudolf Molleker,20,67,10
641,Andrea Arnaboldi,33,67,12
642,Juan Sebastian Gomez,29,67,15
643,Michal Konecny,31,67,22
644,Arnaud Bovy,20,67,25
645,Sarp Agabigun,23,67,26
646,Giulio Zeppieri,19,66,11
647,Ryan Peniston,25,66,20
648,Andrew Paulson,19,66,20
649,George Tsivadze,28,66,22
650,Quentin Robert,26,66,25
651,Adam Pavlasek,26,65,5
652,Emilio Nava,19,65,7
653,Marcos Giron,27,65,9
654,Hugo Grenier,24,65,13
655,Maverick Banes,28,65,16
656,Matheus Pucinelli De Almeida,19,65,17
657,Alec Adamson,26,65,22
658,Yanais Laurent,28,65,23
659,Kento Takeuchi,33,65,28
660,Johan Nikles,23,65,29
661,Umut Akkoyun,20,65,35
662,Hendrik Jebens,25,64,14
663,Sora Fukuda,23,64,14
664,Jonathan Mridha,25,64,18
665,Alejo Lorenzo Lingua Lavallen,20,64,21
666,Daniel Kossek,24,64,22
667,Pak Long Yeung,26,64,25
668,Naoki Tajima,20,64,35
669,Oleksii Krutykh,21,64,39
670,Blaz Kavcic,34,63,6
671,Juan Carlos Aguilar,22,63,10
672,Aleksandre Metreveli,27,63,13
673,Yannik Steinegger,20,63,21
674,Lorenzo Bocchi,23,63,31
675,Alexey Vatutin,28,62,12
676,Blake Ellis,22,62,17
677,Fred Gil,35,62,22
678,Vladimir Korolev,25,62,22
679,Alexander Weis,23,62,26
680,Michiel De Krom,22,61,12
681,Joao Pedro Sorgi,27,61,17
682,Aidan McHugh,20,61,19
683,Charlie Emhardt,25,61,20
684,Jody Maginley,25,61,27
685,Mirko Martinez,22,61,29
686,Jaime Bendeck,24,60,10
687,Harold Mayot,19,60,13
688,Christoph Negritu,27,60,15
689,Christian Lindell,29,60,17
690,Nicolo Turchetti,24,60,20
691,Yann Wojcik,24,60,20
692,Eric Vanshelboim,19,60,26
693,Mikhail Fufygin,30,60,28
694,Petros Chrysochos,24,59,14
695,Niels Lootsma,26,59,14
696,Tiago Cacao,23,59,29
697,Manish Sureshkumar,21,59,29
698,Erik Crepaldi,30,59,32
699,Alexander Donski,22,59,33
700,Alejandro Mendoza,31,59,33
701,Aziz Ouakaa,21,59,43
702,Ben Jones,22,58,10
703,Pierre Faivre,25,58,15
704,Baptiste Crepatte,26,58,19
705,S D Prajwal Dev,24,58,20
706,Albert Roglan,22,58,21
707,Aryan Goveas,22,58,31
708,Yecong He,27,57,15
709,Joffrey De Schepper,29,57,19
710,Adil Kalyanpur,21,57,21
711,Jordi Arconada,24,57,22
712,Riccardo Balzerani,22,57,25
713,Daniele Capecchi,25,57,26
714,Kristjan Tamm,22,57,29
715,Aldin Setkic,33,57,30
716,Volodoymyr Uzhylovskyi,32,57,31
717,Hiroyasu Ehara,29,56,13
718,Peter Torebko,33,56,15
719,Zizou Bergs,21,56,21
720,Gonzalo Villanueva,26,56,26
721,Nick Chappell,28,56,28
722,Sho Shimabukuro,23,55,16
723,Kirill Kivattsev,23,55,18
724,Sebastian Fanselow,29,55,21
725,Maciej Smola,27,55,22
726,Jason Jung,31,54,13
727,Hao Wu,24,54,13
728,Lasse Muscheites,24,54,13
729,Karim-Mohamed Maamoun,29,54,16
730,Mikhail Korovin,25,54,19
731,Matthew Christopher Romios,21,54,20
732,Pol Toledo Bague,26,54,26
733,Andrey Chepelev,22,54,40
734,Matteo Viola,33,53,5
735,Axel Geller,21,53,7
736,Christopher O'Connell,26,53,10
737,Wei-De Lin,25,53,13
738,Guy Orly Iradukunda,25,53,15
739,Anton Chekhov,28,53,17
740,Robin Stanek,26,53,18
741,Riccardo Maiga,31,53,20
742,Vasil Kirkov,22,53,21
743,Cameron Green,24,53,23
744,Yanki Erel,20,53,24
745,Milan Radojkovic,19,53,26
746,Facundo Juarez,23,53,29
747,Daniel Cukierman,25,52,6
748,Kuan-Yi Lee,24,52,7
749,Alex Hernandez,21,52,17
750,Fernando Yamacita,23,52,17
751,Bogdan Ionut Apostol,25,52,19
752,Savriyan Danilov,20,52,19
753,Jack Draper,19,51,8
754,Shinji Hazawa,21,51,10
755,Louis Tessa,22,51,20
756,Lucas Gerch,26,51,29
757,Jimmy Wang,36,50,2
758,Nicaise Muamba,20,50,3
759,Prajnesh Gunneswaran,31,50,4
760,Tanner K Smith,25,50,14
761,Raheel Manji,23,50,15
762,David Fox,27,50,16
763,Jonathan Gray,23,50,19
764,Evan Furness,22,50,20
765,Lucas Poullain,25,50,21
766,Takuto Niki,33,50,22
