Rank,Player,Age,Points,Tournaments Played
629,Filip Duda,23,68,21
630,Mirko Martinez,23,68,31
631,Aleksandre Bakshi,24,67,9
632,Gabriel Alejandro Hidalgo,31,67,12
633,Fajing Sun,25,67,13
634,Martin Breysach,20,67,14
635,Billy Harris,27,67,19
636,Simon Carr,22,67,21
637,Nick Hardt,21,67,26
638,Mili Poljicak,17,66,6
639,Anton Matusevich,20,66,6
640,Otto Virtanen,20,66,9
641,Maxime Cressy,24,66,16
642,Viktor Durasovic,24,66,20
643,Niki Kaliyanda Poonacha,26,66,23
644,Seita Watanabe,21,66,23
645,David Goffin,31,65,4
646,Evgeny Donskoy,31,65,7
647,Sebastian Ofner,25,65,8
648,Admir Kalender,21,65,15
649,Michiel De Krom,23,65,16
650,Arklon Huertas Del Pino Cordova,27,65,26
651,Alejandro Mendoza,32,65,34
652,Nicolas Kicker,29,64,7
653,Elliot Benchetrit,23,64,7
654,Aleksandar Kovacevic,23,64,8
655,Francis Casey Alcantara,30,64,15
656,Viktor Troicki,36,63,3
657,Bradley Klahn,31,63,4
658,Taro Daniel,29,63,8
659,Aaron Addison,26,63,15
660,Bernardo Saraiva,28,63,18
661,Frane Nincevic,22,63,23
662,Cayetano March,21,63,27
663,Johannes Haerteis,26,62,10
664,Andres Artunedo Martinavarro,28,62,11
665,Yannick Mertens,34,62,17
666,Jan Satral,31,62,17
667,Mattia Bellucci,20,62,18
668,Max Houkes,21,62,19
669,Lorenzo Bocchi,24,62,30
670,Thomas Fabbiano,32,61,10
671,Alexey Zakharov,21,61,11
672,Pedro Boscardin Dias,19,61,13
673,Louis Tessa,23,61,24
674,Go Soeda,37,60,4
675,Damir Dzumhur,29,60,7
676,Mohamed Safwat,31,60,14
677,Gergely Madarasz,27,60,18
678,Patrik Niklas-Salminen,24,60,19
679,Sidane Pontjodikromo,21,60,21
680,Davide Galoppini,27,60,24
681,Nicolas Moreno De Alboran,24,59,10
682,Juan Manuel Cerundolo,20,59,15
683,Jumpei Yamasaki,24,59,22
684,Georgii Kravchenko,21,59,26
685,Johan Nikles,24,59,27
686,Andrea Arnaboldi,34,58,6
687,Hiroki Moriya,31,58,10
688,Giovanni Mpetshi Perricard,18,58,15
689,Aliaksandr Liaonenka,22,58,20
690,Luca Potenza,21,58,20
691,Ricardo Rodriguez - Pace,28,58,24
692,Ryota Tanuma,26,58,28
693,Andrey Chepelev,23,58,48
694,Joao Domingues,28,57,8
695,Luca Nardi,18,57,11
696,Sonchat Ratiwatana,40,57,11
697,Antoine Escoffier,29,57,13
698,Lukas Neumayer,19,57,16
699,Louis Dussin,22,57,22
700,James Trotter,22,56,4
701,Tim Sandkaulen,24,56,7
702,Boris Butulija,23,56,23
703,Luigi Sorrentino,23,56,24
704,Pedro Sousa,33,55,13
705,Arthur Fils,17,55,13
706,Toby Kodat,19,55,16
707,S D Prajwal Dev,25,55,22
708,Andrew Lutschaunig,22,54,2
709,Gian Marco Moroni,24,54,8
710,Kai Lemstra,22,54,24
711,Quentin Folliot,23,54,32
712,Carlos Taberner,24,53,7
713,Nikola Milojevic,26,53,9
714,Iiro Vasa,19,53,12
715,Nathan Ponwith,23,53,17
716,Stefan Palosi,22,53,18
717,Constantin Bittoun Kouzmine,23,53,20
718,Louroi Martinez,23,53,25
719,Jonathan Binding,28,53,26
720,Alex Bolt,29,52,7
721,Brydan Klein,32,52,8
722,Timo Legout,19,52,9
723,Henry Patten,25,52,14
724,Marvin Moeller,23,52,15
725,Timur Kiyamov,25,52,22
726,Ezekiel Clark,23,52,23
727,Yan Sabanin,32,52,25
728,Juan Sebastian Gomez,29,52,26
729,Kelsey Stevenson,31,52,35
730,Andrey Kuznetsov,31,51,4
731,Arthur Fery,19,51,7
732,Yuki Bhambri,29,51,7
733,Duarte Vale,23,51,12
734,Peter Fajta,19,51,12
735,Yann Wojcik,25,51,21
736,Sarp Agabigun,24,51,26
737,Erik Crepaldi,31,51,31
738,Maxime Chazal,28,50,14
739,Timo Stodder,25,50,18
740,Sascha Gueymard Wayenburg,18,49,5
741,Guillermo Garcia-Lopez,38,49,7
742,Giovanni Oradini,24,49,10
743,Rameez Junaid,40,49,11
744,Lilian Marmousez,20,49,12
745,Marat Sharipov,19,49,12
746,Yusuke Takahashi,24,49,14
747,Timofey Skatov,21,49,16
748,Lukas Pokorny,20,49,16
749,Andrea Basso,28,49,17
750,Jaume Pla Malfeito,26,49,17
751,Alexis Musialek,33,49,25
752,Denis Klok,23,49,33
753,Thomaz Bellucci,34,48,2
754,Laurynas Grigelis,30,48,4
755,Facundo Arguello,29,48,6
756,Tom Jomby,31,48,10
757,Evan Furness,23,48,13
758,Felix Gill,19,48,13
759,Nicolas Alvarez,25,48,13
760,Tim Handel,25,48,13
761,Eliakim Coulibaly,19,48,15
762,John Echeverria,20,48,16
763,Tsung-Hao Huang,22,48,19
764,Sandro Kopp,21,48,21
765,Edward Winter,17,47,2
