Rank,Player,Age,Points,Tournaments Played
393,Anis Ghorbel,30,112,36
394,David Perez Sanz,25,111,19
395,Nicolas Mejia,20,111,19
396,Mariano Kestelboim,24,111,26
397,Jason Taylor,26,111,28
398,Blaz Rola,29,110,9
399,Di Wu,28,109,9
400,Luis Patino,26,109,20
401,Clement Tabur,20,109,23
402,Ian Dempster,24,109,25
403,Rhett Purcell,24,109,25
404,Jozef Kovalik,27,108,4
405,Hiroki Moriya,29,108,8
406,Facundo Arguello,27,108,11
407,Sergey Fomin,19,108,18
408,Pablo Vivero Gonzalez,24,108,24
409,Maxime Tchoutakian,26,107,30
410,Tommy Paul,22,105,8
411,Adam Taylor,28,105,26
412,Renzo Olivo,28,104,10
413,Florian Lakat,24,104,18
414,Francisco Cabral,23,104,29
415,Matias Franco Descotte,25,103,11
416,Franco Agamenone,26,103,11
417,Justin Butsch,25,103,22
418,Oleg Prihodko,22,103,26
419,Jorge Panta,24,103,27
420,Goncalo Falcao,32,102,24
421,Luca Castelnuovo,23,102,27
422,Kevin King,29,101,6
423,Alexander Pavlioutchenkov,34,101,12
424,Nenad Zimonjic,43,101,22
425,Filip Peliwo,26,100,6
426,Alexandre Muller,23,100,7
427,Emilio Gomez,28,99,7
428,Riccardo Bonadio,26,99,19
429,Evan Zhu,21,99,21
430,David Poljak,23,99,27
431,Tuna Altuna,31,99,28
432,Javier Barranco Cosano,21,98,26
433,Mats Hermans,23,97,20
434,Jan Satral,29,96,15
435,Cristian Rodriguez,29,96,19
436,Rafael Nadal,33,95,1
437T,Thomaz Bellucci,32,95,4
437T,Michael Mmoh,22,95,4
439,Christian Harrison,25,95,8
440,Jacopo Berrettini,21,95,16
441,Jack Findel-Hawkins,25,95,17
442,Hernan Casanova,26,95,22
443,Benjamin Winter Lopez,21,95,27
444,Piotr Matuszewski,21,94,20
445,Kai Wehnelt,24,94,28
446,Yasutaka Uchiyama,27,93,5
447,Danilo Petrovic,28,93,7
448,Tom Jomby,29,93,12
449,Bogdan Bobrov,22,93,29
450,Mukund Sasikumar,23,92,4
451,Maxim Ratniuk,23,92,18
452,Franco Feitt,27,92,23
453,Glenn Smits,29,91,22
454,Ernests Gulbis,31,90,1
455,Juan Martin del Potro,31,90,2
456T,Kei Nishikori,30,90,3
456T,Yoshihito Nishioka,24,90,3
458,Marin Cilic,31,90,4
459,Filip Krajinovic,28,90,5
460,Lleyton Hewitt,39,90,6
461T,Albert Ramos-Vinolas,32,90,8
461T,Fernando Verdasco,36,90,8
463,Lorenzo Sonego,24,90,10
464,Ugo Humbert,21,90,10
465,Andreas Seppi,36,90,11
466,Jacob Grills,24,90,19
467,Evgenii Tiurnev,22,90,19
468,Evgeny Karlovskiy,25,89,8
469T,Andrea Arnaboldi,32,89,9
469T,Nino Serdarusic,23,89,9
471,Alberto Barroso Campos,23,89,20
472,Eduardo Struvay,29,88,15
473,Shintaro Mochizuki,16,87,8
474,Viktor Durasovic,22,87,11
475,Gijs Brouwer,24,87,12
476,Antoine Escoffier,28,87,13
477,Michail Pervolarakis,23,87,15
478,James Frawley,25,87,18
479,Filip Bergevi,25,87,19
480,Sanjar Fayziev,25,86,15
481,Fabian Marozsan,20,86,21
482,Alexandar Lazarov,22,86,24
483,Daniel Dutra da Silva,31,85,13
484,Jaroslav Pospisil,39,85,15
485,Peter Bothwell,24,85,26
486,Luca Gelhardt,25,84,23
487,Lukas Lacko,32,83,2
488,Brandon Holt,21,82,6
489,Joao Domingues,26,82,7
490,Giovanni Fonio,21,82,16
491,Ray Ho,20,82,19
492,Lukas Klein,21,81,5
493,Gabriel Petit,24,81,25
494,Thiago Seyboth Wild,20,80,6
495,Ivan Nedelko,33,80,9
496,Vaclav Safranek,25,80,10
497,Joao Menezes,23,80,10
498,Sebastian Ofner,23,80,11
499,Jose Daniel Bendeck,29,80,17
500,David Jorda Sanchis,25,80,23
501,Rio Noguchi,21,80,30
502,Martins Podzus,25,79,14
503,Michal Dembek,22,79,18
504,Anirudh Chandrasekar,21,79,18
505,Yan Sabanin,30,79,20
506,Ignacio Carou,20,79,34
507,Tomas Lipovsek Puches,26,78,21
508,Oscar Jose Gutierrez,26,77,21
509,Mark Whitehouse,26,77,21
510,Vitaliy Sachko,22,77,23
511,Wilson Leite,28,77,25
512,Markos Kalovelonis,25,77,26
513,Igor Marcondes,22,76,10
514,Enrico Dalla Valle,21,76,18
515,Francisco Comesana,19,76,25
516,Alex Molcan,22,75,2
517,Lukas Rosol,34,75,5
518,Gian Marco Moroni,22,75,8
519,Antoine Bellier,23,75,18
520,Steven Diez,28,74,15
521,Marat Deviatiarov,25,74,22
522,Ondrej Krstev,22,74,24
523,Fermin Tenti,22,74,29
524,Mick Lescure,26,73,10
525,Harrison Adams,25,73,15
526,Danylo Kalenichenko,26,73,17
527,Arthur Reymond,20,73,23
528,Majed Kilani,23,73,26
529,Kai Lemstra,20,72,16
530,Aoran Wang,23,72,19
531,Alessandro Bega,29,72,19
532,Ricardo Rodriguez - Pace,26,72,27
533,Pedro Cachin,24,71,7
534,Yuta Shimizu,20,71,20
535,Adam Moundir,24,71,24
536,Frances Tiafoe,22,70,4
537,Taro Daniel,27,70,6
538,Jiri Lehecka,18,70,7
539,Daniel Altmaier,21,70,15
540,Mats Rosenkranz,21,70,17
541,Antoine Cornut-Chauvinc,19,70,18
542,Francesco Vilardo,30,70,23
543,Timur Kiyamov,23,70,26
544,Genaro Alberto Olivieri,21,70,28
545,Sagadat Ayap,24,70,33
546,Yosuke Watanuki,21,69,4
547,Alexey Zakharov,19,69,13
548,Fabian Fallert,22,69,13
549,Robert Strombachs,20,69,16
550,Jumpei Yamasaki,22,69,16
551,Zura Tkemaladze,19,69,17
552,Vladimir Ivanov,32,69,17
553,Francis Casey Alcantara,28,69,21
554,Alexander Erler,22,68,8
555,Alexander Zhurbin,28,68,11
556,Alfredo Perez,22,68,15
557,Khumoyun Sultanov,21,68,16
558,Adrian Barbu,36,68,19
559,Ignacio Monzon,22,68,22
560,Tim van Rijthoven,22,67,4
561,Attila Balazs,31,67,4
562,Rudolf Molleker,19,67,8
563,Daniel Michalski,20,67,13
564,Juan Sebastian Gomez,28,67,15
565,Kelsey Stevenson,29,67,19
566,Michal Konecny,30,67,22
567,Christopher Heyman,26,66,10
568,Thiago Agustin Tirante,18,66,12
569,Jeroen Vanneste,26,66,12
570,Reese Stalder,23,66,19
571,Mateus Alves,19,66,20
572,Alec Adamson,25,66,21
573,George Tsivadze,27,66,22
574,Pak Long Yeung,25,66,25
575,Adam Pavlasek,25,65,5
576,Jelle Sels,24,65,6
577,Marcos Giron,26,65,8
578,Christoph Negritu,25,65,11
579,Maverick Banes,27,65,16
580,Blake Ellis,21,65,17
581,Peter Nagy,27,65,22
582,Guilherme Clezar,27,64,8
583,Maximilian Neuchrist,28,64,8
584,Constantin Schmitz,24,64,13
585,Sora Fukuda,22,64,14
586,Fred Gil,34,64,16
587,Simon Carr,20,64,18
588,Daniel Kossek,23,64,22
589,Felix Corwin,23,64,22
590,Jose Fco. Vidal Azorin,26,64,29
591,Yannick Maden,30,63,3
592,Blaz Kavcic,33,63,5
593,Uladzimir Ignatik,29,63,10
594,Michiel De Krom,21,63,12
595,Yan Bondarevskiy,19,63,22
596,Petr Michnev,30,62,13
597,Sandro Ehrat,28,62,15
598,Vladimir Korolev,24,62,19
599,Hendrik Jebens,24,61,12
600,Davide Galoppini,25,61,16
601,Joao Pedro Sorgi,26,61,17
602,Yanais Laurent,27,61,17
603,Charlie Emhardt,24,61,20
604,Jiri Vesely,26,60,3
605,Jaime Bendeck,23,60,10
606,Federico Coria,28,60,11
607,Niels Lootsma,25,60,14
608,Matthew Christopher Romios,20,60,20
609,Alexander Weis,22,60,22
610,Juan Carlos Aguilar,21,59,8
611,Pierre Faivre,24,59,13
612,Dmitry Popko,23,59,14
613,Sarp Agabigun,22,59,15
614,Maksim Tikhomirov,29,59,27
615,Tung-Lin Wu,21,58,8
616,Ben Jones,21,58,10
617,Hiroyasu Ehara,28,58,13
618,Jonathan Mridha,24,58,15
619,Nicolo Turchetti,23,58,19
620,Joffrey De Schepper,28,58,19
621,Aryan Goveas,21,58,26
622,Yusuke Takahashi,22,57,7
623,Yecong He,26,57,15
624,Adil Kalyanpur,20,57,19
625,Jordi Arconada,23,57,20
626,Jody Maginley,24,57,24
627,Peter Torebko,32,56,15
628,Sebastian Baez,19,56,24
629,Gonzalo Villanueva,25,56,24
630,Bastian Malla,23,55,12
631,Maciej Smola,26,55,22
632,Alejandro Mendoza,30,55,31
633,Harold Mayot,18,54,8
634,Sho Shimabukuro,22,54,10
635,Moez Echargui,27,54,10
636,Jason Jung,30,54,11
637,Hao Wu,23,54,13
638,Lasse Muscheites,23,54,13
639,Sidane Pontjodikromo,19,54,18
640,Carlos Sanchez Jover,19,54,19
641,Mikhail Korovin,24,54,19
642,S D Prajwal Dev,23,54,19
643,Nick Hardt,19,54,20
644,Arnaud Bovy,19,54,20
645,Naoki Tajima,19,54,26
646,Matteo Viola,32,53,4
647,Kuan-Yi Lee,23,53,7
648,Axel Geller,20,53,7
649,Christopher O'Connell,25,53,9
650,Wei-De Lin,24,53,13
651,Guy Orly Iradukunda,23,53,15
652,Kirill Kivattsev,22,53,15
653,Anton Chekhov,27,53,17
654,Takuto Niki,32,53,20
655,Cameron Green,23,53,23
656,Collin Altamirano,24,52,7
657,Chun-Hsin Tseng,18,52,9
658,Francisco Dias,27,52,11
659,Karim-Mohamed Maamoun,28,52,15
660,Alex Hernandez,20,52,17
661,Fernando Yamacita,22,52,17
662,Bogdan Ionut Apostol,24,52,19
663,Joao Lucas Reis Da Silva,19,52,19
664,Damien Wenger,19,52,20
665,Juan Pablo Paz,25,52,21
666,Ryota Tanuma,24,52,22
667,Erik Crepaldi,29,52,26
668,Petros Chrysochos,23,51,9
669,Shinji Hazawa,20,51,10
670,Cem Ilkel,24,51,12
671,Baptiste Crepatte,25,51,13
672,Christian Lindell,28,51,13
673,Hugo Gaston,19,51,14
674,Stefan Palosi,20,51,16
675,Zizou Bergs,20,51,17
676,Wishaya Trongcharoenchaikul,24,51,18
677,Kento Takeuchi,32,51,21
678,Milan Radojkovic,18,51,23
679,Jimmy Wang,35,50,2
680,Hugo Grenier,23,50,11
681,Zhizhen Zhang,23,50,13
682,David Fox,26,50,13
683,Tanner K Smith,24,50,14
684,Raheel Manji,22,50,15
685,Francesco Forti,20,50,16
686,Jonathan Gray,22,50,19
687,Mick Veldheer,23,50,24
688,Andrey Chepelev,21,50,31
689,Emilio Nava,18,49,4
690,Strong Kirchheimer,24,49,10
691,Preston Touliatos,24,49,14
692,Robin Stanek,25,49,16
693,Michael Geerts,25,49,17
694,Riccardo Maiga,30,49,18
695,Soichiro Moritani,25,49,18
696,Vasil Kirkov,21,49,18
697,Anderson Reed,29,49,20
698,Toby Martin,27,49,20
699,Volodoymyr Uzhylovskyi,31,49,23
700,Guido Ivan Justo,22,49,24
701,Shalva Dzhanashiya,27,49,27
702,Nicaise Muamba,19,48,2
703T,Rogerio Dutra Silva,36,48,4
703T,Noah Rubin,24,48,4
705,Igor Sijsling,32,48,7
706,Ljubomir Celebic,28,48,12
707,Yuki Mochizuki,22,48,12
708,Anas Fattar,32,48,14
709,Niklas Schell,21,48,17
710,Pedro Vives Marcos,18,48,19
711,Alexander Shevchenko,19,48,20
712,Karl Friberg,20,48,21
713,Benjamin Dhoe,23,48,27
714,Jeremy Jahn,29,47,5
715,Matteo Arnaldi,19,47,9
716,Gregoire Jacq,27,47,11
717,Niki Kaliyanda Poonacha,24,47,12
718,Nicolas Moreno De Alboran,22,47,13
719,Evan Furness,21,47,16
720,Martin Van Der Meerschen,19,47,18
721,Manish Sureshkumar,20,47,21
722,Alexander Donski,21,47,24
723,Daniel Cukierman,24,46,3
724,Gleb Sakharov,31,46,7
725,Janis Podzus,25,46,9
726,Marc Dijkhuizen,23,46,15
727,Petr Hajek,23,46,16
728,Maxime Mora,22,46,21
729,Oleksii Krutykh,20,46,25
730,Jo-Wilfried Tsonga,34,45,2
731,Milos Raonic,29,45,3
732,Aljaz Bedene,30,45,4
733,Nemanja Malesevic,18,45,8
734,Lorenzo Frigerio,31,45,11
735,Adelchi Virgili,30,45,12
736,Yannick Mertens,32,45,16
737,Albert Roglan,21,45,19
738,Juan Ignacio Galarza,25,45,20
739,Johan Nikles,22,45,20
740,Tiago Cacao,22,45,22
741,Nick Chappell,27,45,22
742,Umut Akkoyun,19,45,25
743,Oscar Otte,26,44,3
744,Filippo Baldi,24,44,6
745,Giorgio Portaluri,29,44,6
746,Henry Craig,25,44,9
747,Mohamed Safwat,29,44,11
748,Luke Jacob Gamble,24,44,13
749,Alejo Lorenzo Lingua Lavallen,19,44,15
750,Agustin Riquelme,19,44,18
751,Georgii Kravchenko,19,44,19
752,Mattia Frinzi,20,44,19
753,Fabio Coelho,19,44,19
754,Remy Bertola,21,44,20
755,Denis Klok,21,44,21
756,Alexander Ritschard,25,43,6
757,Leonardo Aboian,21,43,15
758,Louis Tessa,21,43,15
759,Quentin Folliot,21,43,15
760,Facundo Juarez,22,43,22
761,Isaac Stoute,23,43,24
762,Ryan Peniston,24,42,12
763,Qun Gao,26,42,13
764,Gergely Madarasz,25,42,14
765,Franco Emanuel Egea,24,42,15
766,Alexander Ovcharov,21,42,17
767,Dennis Uspensky,23,42,18
768,Dan Alexandru Tomescu,20,42,18
769,Fabrizio Ornago,27,42,20
770,Paul Woerner,23,42,21
771,Michael Zhu,27,42,24
