Rank,Player,Age,Points,Tournaments Played
350,Jorge Panta,27,165,25
351,Eero Vasa,25,163,18
352,Samuel Vincent Ruggeri,20,163,27
353,Matt Reid,32,162,8
354,Mikael Torpegaard,28,161,7
355,Matthew Christopher Romios,23,161,21
356,Leonardo Aboian,24,161,25
357,Ben Jones,24,161,29
358,Brandon Nakashima,21,160,5
359,Eric Vanshelboim,21,160,19
360,Martin Breysach,20,159,21
361,Colin Sinclair,27,159,24
362,Luca Van Assche,18,156,9
363,Cezar Cretu,21,156,15
364,Denis Istomin,36,154,15
365,Georgii Kravchenko,22,154,17
366,James Frawley,28,154,23
367,Juan Bautista Torres,20,153,17
368,Lukas Pokorny,20,153,22
369,Antoine Bellier,26,152,7
370,Kacper Zuk,23,152,7
371,Jaime Faria,19,152,25
372,Johan Nikles,25,150,16
373,Carlos Lopez Montagud,22,149,16
374,Alexandr Cozbinov,27,149,19
375,Alexis Galarneau,23,148,12
376,Matteo Gigante,20,148,15
377,Adam Taylor,31,148,28
378,Gustavo Heide,20,147,10
379,Aziz Ouakaa,23,147,28
380,Raul Brancaccio,25,146,17
381,Aaron Addison,26,146,20
382,Juan Ignacio Galarza,28,145,16
383,Kyle Seelig,25,144,21
384,Fabio Coelho,22,144,22
385,Oleksii Krutykh,22,143,20
386,Gabriel Roveri Sidney,25,141,24
387,Sergiy Stakhovsky,36,140,4
388,Ethan Quinn,18,140,8
389,Ryan Nijboer,23,140,20
390,Matias Zukas,26,140,24
391,Sergio Galdos,32,139,16
392,Sergey Fomin,21,139,17
393,Beibit Zhukayev,22,139,17
394,Seongchan Hong,25,138,14
395,Juan Pablo Ficovich,25,138,17
396,Yan Bondarevskiy,22,138,20
397,Jonas Forejtek,21,137,8
398,Benjamin Hassan,27,137,10
399,Andres Urrea,28,137,17
400,Sascha Gueymard Wayenburg,19,136,7
401,Marcus Daniell,32,135,3
402,Daniil Medvedev,26,135,3
403,Filip Krajinovic,30,135,4
404,Sebastian Korda,22,135,4
405,Elias Ymer,26,135,5
406T,Pablo Cuevas,36,135,6
406T,Alejandro Davidovich Fokina,23,135,6
408,Thiago Monteiro,28,135,7
409,Emil Ruusuvuori,23,135,9
410,Jonathan Erlich,45,135,14
411,Alvaro Lopez San Martin,25,135,16
412,Evgenii Tiurnev,25,134,10
413,Constantin Bittoun Kouzmine,23,134,25
414,Alexander Weis,25,132,15
415,Blaz Rola,32,130,3
416,Alexandre Muller,25,130,6
417,Domagoj Biljesko,25,130,13
418,Ruan Roelofse,32,129,15
419,Inaki Montes-De La Torre,20,128,6
420,Yasutaka Uchiyama,30,127,10
421,Andrea Picchione,24,127,16
422,Seita Watanabe,21,127,22
423,Oleksandr Ovcharenko,21,127,27
424,Dominic Stricker,20,126,8
425,Mirza Basic,31,126,8
426,Joao Lucas Reis Da Silva,22,126,17
427,Luca Castelnuovo,25,125,18
428,Volodoymyr Uzhylovskyi,34,125,34
429,Giovanni Fonio,24,124,13
430,Daniel Little,25,124,24
431,Davide Pozzi,24,124,34
432,Thomas Fancutt,27,123,19
433,Remy Bertola,24,123,23
434,Sebastian Fanselow,30,122,13
435,Simon Freund,26,122,14
436,Makoto Ochi,26,122,17
437,Jiri Lehecka,20,121,5
438,Tristan Lamasine,29,121,7
439,Joshua Paris,26,121,16
440,Mario Mansilla Diez,20,121,26
441,Pedro Sakamoto,29,120,8
442,Blake Ellis,23,120,9
443,Luis Patino,29,120,15
444,Alex Knaff,24,120,18
445,Riccardo Bonadio,29,119,13
446,Ergi Kirkin,23,119,15
447,Kirill Kivattsev,25,119,19
448,Mikelis Libietis,30,118,7
449,Sandro Kopp,22,118,14
450,Miguel Fernando Pereira,23,118,19
451,Arthur Fery,20,117,12
452,Nick Hardt,22,117,13
453,Fajing Sun,26,117,15
454,Mariano Navone,21,117,21
455,Juan Sebastian Gomez,30,117,23
456,Maxime Janvier,26,116,7
457,Thiago Seyboth Wild,22,116,11
458,Facundo Juarez,25,116,19
459,Andrey Chepelev,24,116,28
460,Jordan Thompson,28,115,7
461,Alexei Popyrin,23,115,8
462,Mats Hermans,26,115,28
463,Francesco Vilardo,32,114,22
464,Joao Victor Couto Loureiro,19,114,25
465,Ugo Blanchet,23,113,15
466,Rio Noguchi,23,113,18
467,Franco Emanuel Egea,26,113,18
468,Jarno Jans,22,112,17
469,Tennys Sandgren,31,111,5
470,Maximilian Marterer,27,111,6
471,Yunchaokete Bu,20,111,22
472,Scott Duncan,28,111,29
473,Dominik Koepfer,28,110,3
474,Alejandro Tabilo,25,110,6
475,Alexander Ritschard,28,110,7
476,Marat Sharipov,20,110,17
477,Naoki Tajima,22,110,20
478,Benjamin Winter Lopez,24,109,18
479,Nicholas Godsick,18,108,5
480,Tim van Rijthoven,25,108,7
481,Oscar Jose Gutierrez,29,108,16
482,Mattia Bellucci,21,108,21
483,Abraham Asaba,25,108,23
484,James Trotter,23,107,7
485,Duarte Vale,23,107,13
486,Liam Draxl,20,107,15
487,Harry Wendelken,20,107,21
488,Augusto Virgili,28,107,26
489,Ricardas Berankis,32,106,4
490,Jeremy Beale,28,106,5
491,Zhizhen Zhang,26,106,7
492,Tristan McCormick,23,106,7
493,Pedro Araujo,20,106,12
494,Fernando Verdasco,38,105,2
495,Clement Tabur,22,105,11
496,Antoine Hoang,26,105,11
497,Ajeet Rai,23,105,15
498,Peter Heller,30,104,16
499,Aziz Dougaz,25,103,10
500,Federico Arnaboldi,22,103,15
501,Wilson Leite,30,103,20
502,Jurij Rodionov,23,102,6
503,Pruchya Isaro,27,102,12
504,Valentin Vacherot,23,101,8
505,Miljan Zekic,34,101,10
506,Stefan Palosi,22,101,11
507,Vladyslav Orlov,27,101,19
508,Markus Eriksson,32,100,2
509,Emilio Gomez,30,100,7
510,Edward Winter,18,100,7
511,Benjamin Sigouin,23,100,11
512,Arthur Fils,18,100,13
513,Patrick Zahraj,23,99,8
514,Joris De Loore,29,99,9
515,Andres Andrade,23,99,11
516,Sho Shimabukuro,25,99,12
517,Filip Duda,24,99,18
518,Yuki Mochizuki,24,98,13
519,Marcello Serafini,20,98,21
520,Max Houkes,22,97,6
521,Johannus Monday,20,97,9
522,Andrea Pellegrino,25,97,13
523,Alejo Lorenzo Lingua Lavallen,21,97,13
524,Ryota Tanuma,27,97,14
525,Baoluo Zheng,21,97,15
526,Goncalo Falcao,34,97,20
527,Trey Hilderbrand,22,96,7
528,Tyler Zink,21,96,9
529,Evan Zhu,24,96,13
530,Aliaksandr Liaonenka,23,96,14
531,Harold Mayot,20,96,16
532,Juan Pablo Paz,27,96,16
533,Gianmarco Ferrari,22,95,14
534,Eduardo Ribeiro,24,95,18
535,Robin Bertrand,19,95,31
536,Bruno Pujol Navarro,21,94,25
537,Marius Copil,32,93,9
538,Aleksandre Bakshi,25,93,13
539,Petr Nesterov,19,93,13
540,Parikshit Somani,22,93,20
541,Evan Furness,24,92,11
542,Sergi Perez Contri,24,92,15
543,Michal Dembek,25,92,15
544,Fermin Tenti,25,92,29
545,Alastair Gray,24,91,7
546,Nino Serdarusic,25,91,10
547,Pavel Kotov,23,91,13
548,Govind Nanda,21,91,16
549,John Echeverria,20,91,17
550,Mirko Martinez,24,91,22
551T,Novak Djokovic,35,90,1
551T,Gael Monfils,36,90,1
553T,Hyeon Chung,26,90,1
553T,Filip Horansky,29,90,1
553T,Bradley Klahn,32,90,1
556T,Carlos Alcaraz,19,90,3
556T,Dominic Inglot,36,90,3
556T,Christopher O'Connell,28,90,3
559,Yannick Hanfmann,30,90,3
560T,Julio Peralta,41,90,4
560T,Andrei Vasilevski,31,90,4
562,Gregoire Barrere,28,90,4
563,Ugo Humbert,24,90,4
564,Dusan Lajovic,32,90,5
565,Facundo Bagnis,32,90,6
566,Lorenzo Musetti,20,90,7
567,Bernabe Zapata Miralles,25,90,9
568,Noah Schachter,23,90,9
569,Ilya Snitari,20,90,17
570,Omar Jasika,25,90,19
571,Tsung-Hao Huang,22,90,28
572,Glenn Smits,32,89,12
573,Carlos Sanchez Jover,22,89,14
574,Adria Soriano Barrera,23,89,16
575,Arthur Reymond,23,89,18
576,Gabriel Alejandro Hidalgo,32,88,10
577,James McCabe,19,88,16
578,Niki Kaliyanda Poonacha,27,88,20
579,Ryan Peniston,26,87,6
580,Jay Clarke,24,87,8
581,Takuto Niki,35,87,16
582,Shinji Hazawa,23,87,17
583,Yann Wojcik,25,87,19
584,Maximus Jones,18,87,40
585,Frane Nincevic,23,86,17
586,Fabian Marozsan,23,85,6
587,Iiro Vasa,20,85,9
588,Javier Barranco Cosano,23,85,10
589,Peter Bertran,26,85,19
590,Gabriel Decamps,23,83,3
591,Johannes Haerteis,26,82,6
592,John McNally,24,82,13
593,Blu Baker,21,82,19
594,Felix Gill,20,81,8
595,Mitchell Krueger,28,81,11
596,Szymon Kielan,19,81,14
597,Pedro Boscardin Dias,19,81,17
598,Jiri Barnat,21,81,18
599,Nicholas David Ionel,20,80,13
600,Alexandar Lazarov,24,79,6
601,Kai Lemstra,23,79,15
602,Giovanni Oradini,25,79,20
603,Viktor Jovic,20,79,21
604,Adrian Andreev,21,78,6
605,Daniel Rodrigues,22,78,9
606,Guy Orly Iradukunda,26,78,18
607,Anis Ghorbel,33,78,24
608,Elliot Benchetrit,24,77,6
609,Carlos Gomez-Herrera,32,77,7
610,Nikola Milojevic,27,77,8
611,Julian Ocleppo,25,77,8
612,Thantub Suksumrarn,21,77,14
613,Rubin Statham,35,77,15
614,Oleksandr Bielinskyi,28,77,17
615,Colin Markes,25,77,21
616,Alejandro Mendoza,32,77,22
617,Andrea Arnaboldi,34,76,3
618,Damir Dzumhur,30,76,7
619,Alejandro Moro Canas,21,76,8
620,Jack Draper,20,75,4
621,Lucas Pouille,28,75,6
622,Stefano Travaglia,30,75,8
623,Matej Vocel,25,75,8
624,Sekou Bangoura,30,75,14
625,Manish Sureshkumar,23,75,18
626,Stefanos Sakellaridis,18,75,43
627,Radu Albot,32,74,4
628,Marcus Willis,32,74,7
629,Yanaki Milev,18,74,8
630,Siddhant Banthia,22,74,9
631,Mohamed Safwat,32,74,10
632,Anton Matusevich,21,74,10
633,Illya Beloborodko,21,74,15
634,Giorgio Ricca,27,74,16
635,Valerio Aboian,20,74,21
636,Tuna Altuna,33,74,24
637,Ernesto Escobedo,26,73,4
638,Mats Moraing,30,73,5
639,Mark Vervoort,32,73,10
640,Edoardo Lavagno,24,73,11
641,George Goldhoff,27,73,12
642,Eliakim Coulibaly,20,73,13
643,Cheong-Eui Kim,32,73,15
644,Federico Agustin Gomez,25,73,15
645,Alejandro Manzanera Pertusa,19,73,18
646,Mats Rosenkranz,24,72,6
647,Lukas Neumayer,20,72,15
648,Yannik Steinegger,22,72,15
649,Edan Leshem,25,72,15
650,Alexander Shevchenko,21,72,18
651,Juan Bautista Otegui,23,72,23
652,Gonzalo Bueno,18,71,8
653,Imanol Lopez Morillo,22,71,19
654,Ivan Gakhov,25,71,20
655,Mario Vilella Martinez,27,70,2
656,Constant Lestienne,30,70,6
657,Benjamin Hannestad,25,70,9
658,Taisei Ichikawa,21,70,13
659,Oscar Weightman,20,70,17
660,Alex Martinez,21,69,7
661,Alejandro Garcia,20,69,8
662,Stuart Parker,25,69,13
663,Tomas Farjat,21,69,15
664,Lorenzo Rottoli,20,69,22
665,Michiel De Krom,24,68,4
666,Lamine Ouahab,37,68,6
667,Santiago De La Fuente,20,68,13
668,Jose Pereira,31,68,17
669,Federico Iannaccone,23,68,18
670,Saba Purtseladze,21,68,31
671,Gilbert Klier Junior,22,67,6
672,Moez Echargui,29,67,7
673,Mukund Sasikumar,25,67,9
674,Alexander Zgirovsky,21,67,10
675,Aleksandre Metreveli,29,67,13
676,Louroi Martinez,24,67,15
677,Masamichi Imamura,23,67,20
678,Raphael Calzi,25,67,24
679,Yusuke Takahashi,25,66,8
680,Adam Walton,23,66,11
681,Joe Tyler,23,66,12
682,Loic Cloes,23,66,21
683,Ignacio Buse,18,65,5
684,Jiri Vesely,29,65,8
685,Simon Anthony Ivanov,22,65,15
686,Ilya Rudiukov,21,65,17
687,Dennis Novikov,28,64,10
688,Diego Fernandez Flores,22,64,14
689,James Mackinlay,22,64,20
690,Luigi Sorrentino,24,64,23
691,Justin Boulais,21,63,7
692,Eduard Esteve Lobato,28,63,8
693,Nicolas Alvarez,26,63,9
694,Christoph Negritu,28,63,9
695,Rimpei Kawakami,22,63,10
696,Tomohiro Masabayashi,24,63,11
697,Khumoyun Sultanov,24,63,16
698,Bogdan Bobrov,25,63,22
699T,Joao Domingues,29,62,7
699T,Lorenzo Giustino,31,62,7
701,Nerman Fatic,28,62,10
702,Giulio Zeppieri,20,62,11
703,Dan Alexandru Tomescu,23,62,18
704,Gabriele Maria Noce,27,62,21
705,Ricardo Rodriguez - Pace,29,61,14
706,Sarp Agabigun,25,61,15
707,Amr Elsayed,23,61,18
708,S D Prajwal Dev,26,61,20
709,Denis Klok,24,61,21
710,Kazuma Kawachi,28,61,21
711,Aleksandar Vukic,26,60,4
712,Zachary Svajda,19,60,6
713,Timo Legout,20,60,7
714,Enrico Dalla Valle,24,60,7
715,Martin Damm,19,60,12
716,Adam Moundir,27,60,12
717,Erik Arutiunian,18,60,13
718,Takeru Yuzuki,24,59,6
719,Alex Marti Pujolras,23,59,8
720,Daniil Glinka,22,59,12
721,Buvaysar Gadamauri,22,59,15
722,Matteo Martineau,23,58,11
723,Rithvik Choudary Bollipalli,21,58,11
724,Sebastian Gima,20,58,13
725,Mateo Nicolas Martinez,28,58,13
726,Bruno Kuzuhara,18,58,15
727,Nathan Ponwith,24,58,17
728,Leonid Sheyngezikht,21,58,18
729,Daniel Siniakov,19,58,19
730,Ze Zhang,32,57,7
731,Yannick Mertens,35,57,10
732,Karl Kiur Saar,26,57,10
733,Pablo Llamas Ruiz,20,57,11
734,Chak Lam Coleman Wong,18,57,11
735,Mikalai Haliak,24,57,12
736,Axel Garcian,20,57,16
737,Matias Soto,23,56,6
738,Giovanni Mpetshi Perricard,19,56,8
739,Alessio Zanotti,23,56,10
740,Giorgio Tabacco,19,56,11
741,Brandon Perez,22,56,14
742,Fernando Yamacita,25,56,18
743,Carlos Taberner,25,55,7
744,Timofey Skatov,21,55,7
745,Peter Benjamin Privara,18,55,8
746,Filip Peliwo,28,55,11
747,Lucas Gerch,27,55,12
748,Jack Vance,24,55,28
749,Calvin Hemery,27,54,3
750,Zhe Li,36,54,10
751,Karl Friberg,23,54,13
752,Blake Bayldon,23,54,14
753,Sai Karteek Reddy Ganta,22,54,16
754,Dominik Kellovsky,26,54,16
755,Gabriele Piraino,18,54,17
756,Osgar O'Hoisin,26,54,22
757,Carl Emil Overbeck,21,53,4
758,Luca Potenza,22,53,10
759,Gabriel Donev,26,53,12
760,Federico Bertuccioli,24,53,13
761,Cayetano March,22,53,15
762,Fausto Tabacco,20,53,15
763,Daniele Capecchi,27,53,15
764,Alexandros Skorilas,22,53,24
765,Lukas Klein,24,52,4
