Rank,Player,Age,Points,Tournaments Played
767,Pol Martin Tiffon,23,47,9
768,Shintaro Imai,28,47,9
769,Olivier Rojas,21,47,14
770,Lorenzo Rottoli,20,47,17
771,Rishi Reddy,24,47,19
772,Max Alcala Gurri,19,47,23
773,Umut Akkoyun,22,47,23
774,Joao Domingues,28,46,5
775,Nerman Fatic,27,46,8
776,Millen Hurrion,23,46,9
777,Pablo Llamas Ruiz,19,46,11
778,Gergely Madarasz,27,46,11
779,Hazem Naw,22,46,13
780,Aristotelis Thanos,21,46,14
781,Gabriele Maria Noce,26,46,18
782,S Mert Ozdemir,22,46,21
783T,Matteo Berrettini,26,45,1
783T,Mikael Ymer,23,45,1
785T,Robert Lindstedt,45,45,2
785T,Lamine Ouahab,37,45,2
787T,Gregoire Barrere,28,45,4
787T,Marco Cecchinato,29,45,4
787T,Peter Gojowczyk,33,45,4
790,Jannik Sinner,21,45,5
791,Uladzimir Ignatik,32,45,5
792T,Nikola Milojevic,27,45,6
792T,Alex Molcan,24,45,6
794,Zizou Bergs,23,45,6
795,Peter Benjamin Privara,18,45,6
796,Matej Vocel,25,45,7
797,Stefano Travaglia,30,45,8
798,Nikoloz Basilashvili,30,45,9
799,Rimpei Kawakami,21,45,10
800,Cleeve Harper,21,45,10
801,Daniele Capecchi,26,45,12
802,Chris Rodesch,21,44,5
803,Roberto Cid Subervi,28,44,7
804,Alen Rogic-Hadzalic,25,44,12
805,Dominik Kellovsky,26,44,16
806,Kirill Mishkin,19,44,18
807,Michiel De Krom,24,43,3
808,Alexander Zgirovsky,21,43,8
809,Siddhant Banthia,22,43,8
810,Jordan Smith,25,43,12
811,Admir Kalender,21,43,12
812,Ondrej Horak,19,43,13
813,Luis Britto,29,43,16
814,Pierre Delage,21,43,18
815,Francesco Maestrelli,19,42,8
816,Jayden Court,22,42,10
817,Florent Bax,23,42,15
818,Lorenzo Claverie,19,42,17
819,Tuna Altuna,33,42,24
820,Vasil Kirkov,23,41,5
821,Gabriel Tumasonis,26,41,8
822,Petr Bar Biryukov,20,41,10
823,Miguel Damas,22,41,13
824,Lorenzo Bocchi,24,41,15
825,Marco Brugnerotto,26,41,19
826,Mikhail Kukushkin,34,40,2
827,Maxime Chazal,29,40,5
828,Evan Hoyt,27,40,6
829,Timofey Skatov,21,40,8
830,Marat Deviatiarov,28,40,8
831,Bryce Nakashima,18,40,9
832,Hady Habib,24,40,12
833,Timur Kiyamov,25,40,12
834,Federico Bertuccioli,24,40,13
835,Nicolas Parizzia,23,40,15
836,Sebastian Santibanez,26,40,17
837,Kosuke Ogura,26,40,19
838,Alec Beckley,21,40,21
839,Simon Beaupain,23,39,14
840,Santiago De La Fuente,20,39,15
841,Ivan Denisov,22,39,16
842,Tommaso Compagnucci,22,39,17
843,Vitali Shvets,41,39,18
844,Kento Takeuchi,34,39,18
845,Mathieu Scaglia,23,39,21
846,Mert Naci Turker,24,39,24
847,Yshai Oliel,22,38,9
848,Blake Bayldon,23,38,12
849,Karlis Ozolins,20,38,12
850,Uisung Park,21,38,12
851,Enzo Wallart,25,38,14
852,Anthony Genov,20,38,15
853,Preston Brown,21,38,17
854,Aldin Setkic,34,38,19
855,Bogdan Ionut Apostol,26,38,25
856,Daniel Rodrigues,22,37,4
857,Bogdan Pavel,23,37,5
858,William Bushamuka,26,37,6
859,Peter Nad,18,37,6
860,Rithvik Choudary Bollipalli,21,37,6
861,Samuel Martinez Arjona,20,37,8
862,Max Houkes,22,37,9
863,Tobias Franco,20,37,10
864,Omar Giacalone,30,37,10
865,Sai Karteek Reddy Ganta,22,37,11
866,John McNally,23,37,12
867,Jose Pereira,31,37,18
868,Adil Kalyanpur,22,37,21
869,Koray Kirci,24,37,25
870,Saba Purtseladze,21,37,28
871,Adrien Burdet,20,36,5
872,Mohamed Safwat,31,36,6
873,Miljan Zekic,34,36,6
874,Congsup Congcar,26,36,8
875,Andrey Kuznetsov,31,36,8
876,Lucas Bouquet,25,36,13
877,Gabriele Piraino,18,36,15
878,Marco Miceli,23,36,16
879,Leonid Sheyngezikht,21,36,18
880,Shunsuke Mitsui,20,35,7
881,Adolfo Daniel Vallejo,18,35,7
882,Rigele Te,24,35,7
883,Runhao Hua,26,35,9
884,Philip Florig,18,35,9
885,Emiliano Maggioli,21,35,9
886,Chad Kissell,26,35,12
887,David Jorda Sanchis,28,35,12
888,Cesar Bourgois,24,35,13
889,Mayeul Darras,23,35,14
890,Takeru Yuzuki,23,34,4
891,Younes Lalami Laaroussi,21,34,5
892,Jimmy Yang,25,34,8
893,Petr Iamachkine,26,34,8
894,Junior A. Ore,29,34,10
895,Adam Jurajda,19,34,14
896,Ronan Joncour,25,34,14
897,Jody Maginley,27,34,15
898,Mwendwa Mbithi,24,34,15
899,Maxence Beauge,22,34,18
900,Jamie Vance,24,34,19
901,Gilles Simon,37,33,5
902,Simon Carr,22,33,6
903,Tadeas Paroulek,22,33,6
904,Jannik Opitz,24,33,8
905,Juan Carlos Aguilar,23,33,8
906,Maxim Ratniuk,26,33,10
907,Dev Javia,20,33,11
908,Brandon Holt,24,33,12
909,James McCabe,19,33,12
910,Paul Woerner,26,33,13
911,Egor Agafonov,19,33,13
912,Gabriele Bosio,21,33,13
913,Alexander Crnokrak,22,33,13
914,Francisco Llanes,20,33,20
915,Dennis Novak,29,32,4
916,Cyril Vandermeersch,23,32,7
917,Shohei Chikami,23,32,7
918,Luca Potenza,22,32,8
919,Steven Diez,31,32,9
920,Nicolas Bruna,23,32,18
921,Wissam Abderrahman,18,32,22
922,Anis Ghorbel,33,32,22
923,Antoine Escoffier,30,31,3
924,Adrian Bodmer,27,31,4
925,Juan Ignacio Londero,29,31,7
926,Eduardo Nava,25,31,7
927,Alessio Zanotti,22,31,8
928,Renta Tokuda,24,31,8
929,Jake Bhangdia,24,31,9
930,Shuichi Sekiguchi,31,31,9
931,Elgin Khoeblal,20,31,9
932,Michal Mikula,22,31,10
933,Daniel Ibragimov,20,31,12
934,Lautaro Agustin Falabella,24,31,14
935,Juan Sebastian Osorio,24,31,15
936,Daisuke Sumizawa,23,31,16
937,Rishab Agarwal,26,31,18
938T,Jozef Kovalik,29,30,2
938T,Sumit Nagal,25,30,2
940,Antoine Cornut-Chauvinc,22,30,5
941,Johannes Seeman,22,30,6
942,Vladimir Filip,27,30,7
943,Kimmer Coppejans,28,30,8
944,Bozo Barun,21,30,8
945,Louis Wessels,24,30,10
946,Mateo Gomez,20,30,14
947,Sidane Pontjodikromo,21,30,15
948,Amr Elsayed,23,30,16
949,Lukas Palovic,20,30,18
950,Jurgen Zopp,34,29,1
951,Igor Sijsling,35,29,2
952,Hugo Dellien,29,29,3
953,Liam Gavrielides,18,29,4
954,Kweisi Kenyatte,22,29,4
955,Aoran Wang,25,29,4
956,Johannus Monday,20,29,5
957,Xin Gao,28,29,5
958,Daniil Ostapenkov,19,29,6
959,Valentin Lapalu,20,29,7
960,Peter Fajta,20,29,9
961,Danil Spasibo,21,29,9
962,Chak Lam Coleman Wong,18,29,10
963,Mattias Southcombe,19,29,17
964,Dimitris Sakellaridis,16,29,26
965,Konstantin Kravchuk,37,28,6
966,Joe Tyler,23,28,7
967,Lior Goldenberg,22,28,8
968,Gerardo Lopez Villasenor,27,28,8
969,Daniel Michalski,22,28,8
970,Lilian Marmousez,20,28,9
971,Igor Gimenez,22,28,11
972,Ji Hoon Son,27,28,11
973,Filip Cristian Jianu,20,28,12
974,Yamato Sueoka,19,28,13
975,Tomislav Jotovski,31,28,14
976,Yanki Erel,21,28,16
977,Stepan Pecak,22,28,20
978,Martim Leote Prata,22,27,4
979,Nam Hoang Ly,25,27,4
980,Marko Topo,18,27,6
981,Mac Kiger,23,27,7
982,Marvin Moeller,23,27,8
983,Yuttana Charoenphon,22,27,9
984,Strong Kirchheimer,27,27,9
985,John Sperle,20,27,9
986,Kasidit Samrej,21,27,10
987,Henri Squire,21,27,10
988,Raphael Collignon,20,27,10
989,Louis Tessa,24,27,11
990T,Stefano Reitano,25,27,11
990T,Amador Salazar,21,27,11
992,Karl Friberg,23,27,12
993,Obrad Markovski,21,27,14
994,Nicolas Zanellato,20,27,17
995,Keisuke Saitoh,21,27,17
996,Tomohiro Masabayashi,24,26,6
997,Cooper Williams,17,26,7
998,Jumpei Yamasaki,25,26,8
999,Ryan Dickerson,25,26,8
1000,Jurgen Briand,23,26,8
1001,Pawel Cias,28,26,8
1002,Lorenzo Joaquin Rodriguez,22,26,10
1003,Yannick Mertens,35,26,10
1004,Pavel Verbin,20,26,10
1005,Fausto Tabacco,20,26,12
1006,Jonathan Binding,29,26,13
1007,Marlon Vankan,22,26,14
1008,Berk Ilkel,21,26,15
1009,Nitin Kumar Sinha,23,26,16
1010,Victor Estrella Burgos,42,25,1
1011T,Stefan Dostanic,20,25,2
1011T,Filippo Romano,17,25,2
1013,Philip Sekulic,18,25,3
1014,Gastao Elias,31,25,4
1015T,Benjamin Hannestad,25,25,4
1015T,Majun Li,17,25,4
1015T,Jesse Witten,39,25,4
1018T,Constant Lestienne,30,25,5
1018T,Stan Wawrinka,37,25,5
1020,August Holmgren,24,25,5
1021,Karim-Mohamed Maamoun,31,25,6
1022,Christian Langmo,26,25,6
1023T,Alessandro Giannessi,32,25,7
1023T,Gianluca Mager,27,25,7
1025,Timur Khabibulin,27,25,7
1026,Tom Gentzsch,18,25,8
1027,Rudolf Molleker,21,25,8
1028,Igor Kudriashov,18,25,9
1029,Philip Bachmaier,25,25,10
1030,Alan Fernando Rubio Fierros,23,25,10
1031,Jorge Martinez Martinez,26,25,11
1032,Leonardo Malgaroli,20,25,12
1033,Alexandr Binda,20,25,13
1034,James Mackinlay,22,25,14
1035,Fletcher Scott,23,25,19
1036,Ryan James Storrie,24,24,4
1037,Valentin Royer,21,24,5
1038,Jakub Mensik,16,24,5
1039,Andrea Basso,28,24,5
1040,Matias Soto,23,24,6
1041,Daniel Paty,22,24,6
1042,Joshua Peck,23,24,6
1043,Nico Hornitschek,22,24,7
1044,Bohua Dong,20,24,8
1045,Nicolae Frunza,24,24,9
1046,Gabriel Evans,26,24,10
1047,Sahar Simon,21,24,13
1048,Federico Campana,24,24,13
1049,Tao Mu,22,24,15
1050,Peter Goldsteiner,32,24,15
1051,Vladislav Ivanov,23,24,16
1052,Matthew Dellavedova,22,24,19
1053,Valentin De Carvalho,23,24,21
1054,Carl Emil Overbeck,21,23,2
1055,Jacob Brumm,23,23,7
1056,Giorgio Tabacco,19,23,7
1057,Sergi Perez Contri,24,23,8
1058,Leopold Zima,22,23,10
1059,Yan Sabanin,32,23,10
1060,Dusan Obradovic,21,23,12
1061,Maxence Broville,23,23,13
1062,Bekkhan Atlangeriev,21,23,14
1063,Jonathan Gray,25,22,4
1064,Ron Ellouck,17,22,4
1065,Hunter Heck,20,22,7
1066,Tadas Babelis,25,22,8
1067,Mehdi Benchakroun,18,22,8
1068,Ren Nakamura,27,22,10
1069,Ryuki Matsuda,22,22,12
1070,Omar Brigida,23,22,15
1071,Sean Hess,21,22,16
1072,Mohamed Ali Abibsi,20,22,20
1073,Paul Valsecchi,25,22,25
1074T,Demetris Azoides,21,21,4
1074T,Jea Moon Lee,29,21,4
1076,Valentin Vacherot,23,21,6
1077,Aidan Mayo,19,21,8
1078,Ivan Marrero Curbelo,23,21,9
1079,Dayne Kelly,32,21,9
1080,Tiago Cacao,24,21,10
1081,Nico Mostardi,24,21,11
1082,Zura Tkemaladze,22,21,13
1083T,Alessandro Bega,31,20,1
1083T,Gabor Borsos,31,20,1
1083T,David Goffin,31,20,1
1083T,Rafael Nadal,36,20,1
1083T,Raymond Sarmiento,30,20,1
1088,Yannick Maden,32,20,2
1089T,Vaughn Hunter,27,20,3
1089T,Yibing Wu,22,20,3
1091,Angel Diaz Jalil,20,20,3
1092T,Alexandar Lazarov,24,20,4
1092T,Rodrigo Pacheco Mendez,17,20,4
1094,Sander Jong,22,20,5
1095,Timothy Gray,24,20,6
1096,Zsombor Velcz,19,20,6
1097,Mitchell Harper,24,20,7
1098,Ethan Cook,19,20,8
1099,Kazuki Nishiwaki,27,20,8
1100,Mikhail Fufygin,32,20,8
1101,Filippo Speziali,22,20,8
1102,Francesco Ferrari,25,20,9
1103,David Hough,24,20,10
1104,Kalin Ivanovski,18,20,10
1105,Liam Hignett,22,20,10
1106,Lorenzo Vatteroni,21,20,10
1107,Edoardo Zanada,21,20,10
1108,Andrea Del Federico,22,20,12
1109,Abhinav Sanjeev Shanmugam,23,20,15
1110,Karan Singh,19,20,16
1111,Victor Lilov,18,19,2
1112T,Jordi Mas De Ugarte,27,19,3
1112T,David Perez Sanz,28,19,3
1114,Lui Maxted,,19,3
1115,Tsung-Hua Yang,31,19,4
1116,Gauthier Onclin,21,19,6
1117,Abdullah Shelbayh,18,19,6
1118,Issei Okamura,30,19,6
1119,Viacheslav Bielinskyi,18,19,7
1120,Toby D. Boyer,26,19,7
1121,Vladimir Korolev,26,19,8
1122,Yuichiro Inui,27,19,8
1123,Walid Ahouda,18,19,8
1124,Petr Nesterov,19,19,9
1125,Aaron Cohen,20,19,10
1126,Alexey Vatutin,29,19,11
1127,Digvijaypratap Singh,22,19,11
1128,Dominik Palan,21,19,15
1129,Nicholas Godsick,17,18,4
1130,Stefan Popovic,19,18,5
1131,Juan Pablo Canas Garcia,25,18,5
1132,Maxime Mora,25,18,5
1133,Wally Thayne,21,18,6
1134,Patrick Grigoriu,31,18,6
1135,Gonzalo Lama,29,18,7
1136,Adam Walton,23,18,7
1137,Marc Othman Ktiri,19,18,8
1138,Kenny De Schepper,35,18,8
1139,Facundo Yunis,20,18,8
1140,Leo Borg,19,18,9
1141,Kristjan Tamm,24,18,9
1142,Jie Cui,24,18,10
1143,Bang Shuo Yin,23,18,10
1144,Luc Koenig,19,18,11
1145,Hillel Rousseau,27,18,12
1146,Romain Faucon,19,18,13
1147,Dhruva Mulye,21,18,14
1148,Franco Roncadelli,22,18,18
1149T,Daniel Gimeno-Traver,37,17,1
1149T,Jeremy Jahn,32,17,1
1151T,Lautaro  Midon,18,17,3
1151T,Gian Marco Moroni,24,17,3
1153T,Menelaos Efstathiou,23,17,3
1153T,Qian Sun,21,17,3
1153T,Jeffrey Von Der Schulenburg,20,17,3
1156T,Antoine Monaco,25,17,4
1156T,Ben Patael,25,17,4
1158,Juan Manuel La Serna,18,17,5
1159,Gleb Sakharov,34,17,5
1160,Emilien Voisin,22,17,5
1161,Brayden Schnur,27,17,6
1162,Vasile Antonescu,32,17,6
1163,Louis Dussin,23,17,6
1164,Jiri Jenicek,22,17,7
1165,Ken Cavrak,21,17,8
1166,William Ma,26,17,8
1167,Riccardo Balzerani,23,17,9
1168,Luca Tomasetto,26,17,9
1169,Isaiah Strode,24,17,10
1170,Luka Pavlovic,22,17,11
1171,Nicolas Tepmahc,21,17,11
1172,Taiyo Yamanaka,20,17,12
1173,Hans Peter Kaufmann,19,17,12
1174,Cengiz Aksu,24,17,12
1175,Jesse Flores,27,17,14
1176,Daniel Antonio Nunez,21,17,17
1177,Faris Zakaryia,21,17,17
1178,Dennis Dragomirov,22,17,17
1179,Mateo Barreiros Reyes,21,17,18
1180T,Quentin Gueydan,28,16,1
1180T,Isac Stroemberg,19,16,1
1180T,Jordan Ubiergo,29,16,1
1183T,Harry Bourchier,26,16,2
1183T,Timothy Carlsson Seger,18,16,2
1183T,Dragos Nicolae Cazacu,18,16,2
1183T,Ioan Alexandru Chirita,19,16,2
1183T,Jan Choinski,26,16,2
1183T,Ziga Kovacic,20,16,2
1183T,Jan Kupcic,21,16,2
1183T,Kody Pearson,23,16,2
1183T,Zsombor Piros,22,16,2
1192T,Juan Carlos Prado Angelo,17,16,3
1192T,Yosuke Watanuki,24,16,3
1194,Inaki Cabrera Bello,20,16,4
1195,Sheng Tang,,16,4
1196,Linh Giang Trinh,25,16,4
1197,Alejo Vilaro,26,16,5
1198,Bjorn Swenson,19,16,5
1199,Finn Bass,22,16,5
1200,Yusuke Takahashi,24,16,5
1201,Stefano Napolitano,27,16,6
1202,Christopher Heyman,28,16,6
1203,Alec Deckers,22,16,7
1204,Max Cunat,21,16,7
1205,Petr Hajek,25,16,7
1206T,Kristof Minarik,21,16,10
1206T,Hong Kit Wong,23,16,10
1208,Keenan Mayo,22,16,10
1209,Andrea Guerrieri,23,16,10
1210,Sergis Kyratzis,27,16,10
1211,Duckhee Lee,24,16,10
1212,Michal Novansky,20,16,11
1213,Ishaque Eqbal,24,16,11
1214,Ivar Jose Aramburu Contreras,28,16,12
1215,Gabriele Moghini,26,16,12
1216,Arnaud Bovy,21,16,13
1217,Nicolas Buitrago,24,16,14
1218,Lofo Ramiaramanana,33,16,14
1219,Pietro Schiavetti,23,16,15
1220,Sherif Makhlouf,24,16,18
1221T,Victor Alves,18,15,1
1221T,Juan Manuel Cerundolo,20,15,1
1221T,Joao Fonseca,16,15,1
1221T,Finn Reynolds,22,15,1
1225T,Gengo Kikuchi,30,15,2
1225T,Michael Mmoh,24,15,2
1225T,Olaf Pieczkowski,18,15,2
1225T,Ricardo Urzua-Rivera,33,15,2
1229,Pietro Rondoni,28,15,2
1230T,Nishesh Basavareddy,17,15,3
1230T,Alex Bolt,29,15,3
1230T,Enrico Dalla Valle,24,15,3
1230T,Taro Daniel,29,15,3
1230T,Darian King,30,15,3
1230T,Fernando Verdasco,38,15,3
1236T,Vlad Andrei Dancu,23,15,4
1236T,Thai-Son Kwiatkowski,27,15,4
1238,James Tracy,20,15,4
1239,Sebastian Baez,21,15,5
1240,Clement Chidekh,21,15,5
1241,Jacopo Bilardo,17,15,5
1242,Fons Van Sambeek,20,15,5
1243,Pedja Krstin,27,15,6
1244,Petros Chrysochos,26,15,6
1245,Luciano Emanuel Ambrogi,18,15,7
1246,David Marrero,42,15,8
1247,Federico Coria,30,15,9
1248,Stefan Micov,30,15,9
1249,Blaise Bicknell,20,15,9
1250,Alexander Wolfschmidt,22,15,17
1251,Calin Manda,24,15,19
1252,Robin Thour,27,14,2
1253,Gabi Adrian Boitan,23,14,3
1254T,Adam Heinonen,20,14,3
1254T,Mandresy Rakotomalala,25,14,3
1256,Minhtuan Pham,28,14,3
1257,Pierre Yves Bailly,18,14,3
1258,Gian Marco Ortenzi,22,14,4
1259,Bogdan Borza,25,14,4
1260,Siim Troost,22,14,4
1261T,Patrick Brady,17,14,5
1261T,Robin Catry,20,14,5
1263,Alexis Boureau,26,14,6
1264,Savriyan Danilov,22,14,8
1265,Pijus Vaitiekunas,19,14,8
1266,Vilius Gaubas,17,14,8
1267,Toby Martin,29,14,9
1268,Austin Ansari Ansari,28,14,9
1269,Matvey Minin,21,14,9
1270,Lukas Hellum-Lilleengen,21,14,9
1271,Ozan Baris,18,14,11
1272,Paras Dahiya,24,14,11
1273,Wishaya Trongcharoenchaikul,27,14,13
1274,Rrezart Cungu,24,14,13
1275,Dylan Salton,19,14,13
1276,Xiaofei Wang,19,14,13
1277,Palaphoom Kovapitukted,22,14,14
1278,Chukang Wang,22,14,15
1279,Oscar Moraing,22,14,16
1280,Akram El Sallaly,24,14,19
1281,Constantin Schmitz,27,13,2
1282T,Nicolas Rousset,22,13,3
1282T,Niels Visker,20,13,3
1284,Mark Owen Endler,19,13,3
1285,Martin Katz,19,13,5
1286,Petar Jovanovic,19,13,5
1287,Daniel Cox,31,13,6
1288,Egor Noskin,22,13,6
1289,Juan Manuel Benitez Chavarriaga,26,13,6
1290,Plamen Milushev,28,13,7
1291,Daiki Yoshimura,20,13,7
1292,Marko Andrejic,19,13,7
1293,Amaury Raynel,20,13,7
1294,Andrei Cuceu,18,13,8
1295,Elijah Strode,20,13,8
1296,Omer Yeshaya,23,13,8
1297,Noel Larwig,20,13,9
1298,Alexandre Aubriot,23,13,9
1299,Orel Kimhi,19,13,10
1300,Karlo Cubelic,24,13,11
1301,Joao Marcos Nusdeo,27,13,14
1302T,Ioannis Kountourakis,19,13,15
1302T,Chien-hsun Lo,23,13,15
1304,Vasilios Caripi,30,13,16
1305,Mohamed Amin Oueslati,18,13,17
1306T,Robert Cash,21,12,1
1306T,Philip Henning,21,12,1
1306T,Joubert Klopper,21,12,1
1309T,Naoki Nakagawa,25,12,2
1309T,Leonardo Telles,26,12,2
1311,Julien Cagnina,28,12,2
1312T,Nathan Anthony Barki,17,12,2
1312T,Anders Grinderslev,28,12,2
1314T,Elmer Moller,19,12,3
1314T,Dhruv Sunish,22,12,3
1316,Yasha Zemel,24,12,3
1317,Benjamin Dhoe,26,12,4
1318,Oscar Mesquida Berg,26,12,4
1319,Quoc-Khanh Le,39,12,4
1320,Alessandro Coccioli,20,12,4
1321,Aziz Kijametovic,25,12,4
1322T,Alex Michelsen,18,12,5
1322T,Axel Nefve,22,12,5
1324,Wojciech Marek,21,12,5
1325,Maks Kasnikowski,19,12,6
1326,Mick Lescure,29,12,6
1327,Nathan Seateun,25,12,7
1328,Tommaso Roggero,26,12,7
1329,Mathys Erhard,20,12,7
1330T,Tushar Madan,21,12,8
1330T,Egor Novikov,20,12,8
1332T,Lohithaksha Bathrinath,22,12,9
1332T,Adrian Oetzbach,24,12,9
1334,Andreas Scott,19,12,9
1335,Jonathan Baron,19,12,10
1336,Matt Ponchet,18,12,11
1337,Ainius Sabaliauskas,19,12,11
1338,Ignasi De Rueda De Genover,24,12,12
1339,Michel Vernier,29,12,12
1340,Henrique Rocha,18,12,14
1341,Dostanbek Tashbulatov,22,12,24
1342T,Petr Brunclik,16,11,2
1342T,Michael Minasyan,19,11,2
1342T,Finn Murgett,20,11,2
1342T,Rayane Stable,23,11,2
1342T,Marcus Willis,31,11,2
1347T,Luca Staeheli,22,11,3
1347T,Togan Tokac,,11,3
1349T,Filip Apltauer,18,11,4
1349T,Sam Riffice,23,11,4
1349T,Toby Samuel,19,11,4
1352,Connor Farren,27,11,4
1353T,Christian Didier Chin,22,11,5
1353T,George Houghton,24,11,5
1355,Yair Sarouk,21,11,6
1356,Maximilian Homberg,19,11,6
1357,Ewan Moore,24,11,6
1358,Vesa Ahti,23,11,7
1359,Jing Long Weng,21,11,7
1360,Niv Zuckerman,19,11,8
1361,Leyton Rivera,20,11,8
1362,Asaf Friedler,20,11,9
1363T,Lorenzo Bresciani,22,11,9
1363T,Marco De Rossi,25,11,9
1363T,George Tsivadze,29,11,9
1366,Kokoro Isomura,19,11,10
1367,Matic Spec,27,11,10
1368,Shuannon Tricerri,19,11,11
1369,Omni Kumar,20,11,11
1370,Enrique Bogo,27,11,11
1371,Pol Toledo Bague,27,11,12
1372,Tai Sach,19,11,13
1373,Adria Vallejo Ferrer,21,11,13
1374,Caspar Schuetze,29,11,14
1375,Alafia Ayeni,23,11,14
1376,Ying Hou,22,11,19
1377,Matas Vasiliauskas,20,11,22
1378,Chanchai Sookton-eng,26,11,22
1379,Tom Jomby,31,10,1
1380T,Thijmen Loof,20,10,2
1380T,Cian Maguire,23,10,2
1380T,Tomislav Podvinski,25,10,2
1380T,Gregor Ramskogler,23,10,2
1384T,Yan Bai,33,10,3
1384T,Matyas Fuele,23,10,3
1384T,Yuta Kikuchi,22,10,3
1384T,Patrick Maloney,22,10,3
1384T,Daniele Minighini,18,10,3
1384T,Viacheslav Ovchinnikov,20,10,3
1384T,Siem Woldeab,21,10,3
1391,Joao Hinsching,25,10,3
1392,Martins Rocens,22,10,3
1393,Petru-Alexandru Luncanu,33,10,4
1394T,Vicente Oliver Moratalla,22,10,4
1394T,Suphawat Saeoui,16,10,4
1394T,Jonas Trinker,27,10,4
1397,Guillaume Dermiens,22,10,4
1398,Martyn Pawelski,17,10,4
1399,Sergey Bolotov,23,10,4
1400,John Bernard,21,10,5
1401T,Niccolò Ciavarella,18,10,5
1401T,Jirat Navasirisomboon,25,10,5
1401T,Maxim Shin,19,10,5
1404,Svyatoslav Ilnytskyy,21,10,5
1405,Ignacio Antonio Becerra Otarola,21,10,5
1406T,Vlad Andrei Dumitru,25,10,6
1406T,Roy Stepanov,23,10,6
1408T,Tomas Lanik,20,10,6
1408T,Kuan-Yi Lee,25,10,6
1408T,Sidharth Rawat,29,10,6
1411,Mousa Alkotop,24,10,6
1412T,Garrett Johns,21,10,7
1412T,Martin Krumich,19,10,7
1412T,Javier Molino,21,10,7
1415,Aloys J Willem Van Baal,23,10,7
1416,Mark Lajal,19,10,7
1417,Kiranpal Pannu,25,10,8
1418,Ben Weintraub,19,10,8
1419,Jack Anthrop,18,10,8
1420,Sean Hodkin,23,10,8
1421,Sebastian Sorger,16,10,8
1422,Jordan Chiu,21,10,9
1423,Lisandru Rodriguez,20,10,9
1424,Jaimee Floyd Angele,22,10,10
1425,Tom Evans,21,10,11
1426T,Ighor Halmenschlager Reis,25,10,11
1426T,Wulfrano Martinez Mora Esdras,20,10,11
1428,Nicolas Rafael Goldberg Alviani,19,10,12
1429,Evgeny Philippov,20,10,12
1430,Thiago Cigarran,22,10,14
1431,Josef Southcombe,22,10,14
1432,Gokberk Saritas,19,10,20
1433,Leonardo Mayer,35,9,1
1434,Jakub Nicod,18,9,2
1435T,Adam El Mihdawy,33,9,2
1435T,Sven Lah,23,9,2
1437,Isaac Becroft,21,9,4
1438,Luis Diego Chavez Villalpando,26,9,4
1439,Milan Welte,21,9,5
1440T,Christian Oliveira,22,9,5
1440T,Rowland Phillips,28,9,5
1442T,Jonathan Mridha,27,9,5
1442T,Jan Sebesta,19,9,5
1444,Jakub Wojcik,24,9,6
1445T,Matyas Cerny,20,9,6
1445T,Ryan Golesworthy,20,9,6
1447,Pedro Gabriel Rodrigues,26,9,6
1448T,James Markiewicz,28,9,7
1448T,Matthieu Perchicot,30,9,7
1450,Tom Clavel,24,9,7
1451,Radoslav Shandarov,26,9,8
1452,Nikolay Nedelchev,19,9,8
1453,Lazar Vojinovic,23,9,8
1454,Alessio Tramontin,19,9,10
1455,Benedikt Emesz,20,9,11
1456,Johan Alexander Rodriguez,18,9,13
1457,Egor Tsarapkin,19,9,20
1458,Michalis Sakellaridis,21,9,24
1459T,Andrin Casanova,18,8,1
1459T,Jan Dimitrijevic,19,8,1
1459T,Chase Ferguson,23,8,1
1459T,Raffaele Mariani,17,8,1
1459T,Luke Phillips,24,8,1
1459T,Maj Premzl,18,8,1
1459T,Matthew Rankin,18,8,1
1459T,Arthur Weber,30,8,1
1459T,Thomas Welsh,23,8,1
1468T,Joaquin Caballer,20,8,2
1468T,David Chelidze,22,8,2
1468T,Alejandro Jose Gandini,19,8,2
1468T,Manuel Goncalves,20,8,2
1468T,Hugo Maia,21,8,2
1468T,Henry Searle,16,8,2
1468T,Semen Voronin,18,8,2
1475T,Collin Altamirano,26,8,3
1475T,Florian Broska,24,8,3
1475T,Jesse De Jager,20,8,3
1475T,Giammarco Gandolfi,18,8,3
1475T,Lasha Giorgi Kikvidze,20,8,3
1475T,Euan Mcintosh,27,8,3
1475T,Filip Misolic,21,8,3
1475T,Mate Valkusz,24,8,3
1483T,Jose Daniel Bendeck,31,8,3
1483T,Woobin Shin,18,8,3
1485,Christoph Negritu,28,8,3
1486T,Wei-De Lin,26,8,3
1486T,Dhakshineswar Suresh,22,8,3
1488T,Kuzey Cekirge,22,8,4
1488T,Tim Heger,22,8,4
1488T,Matias Ponce De Leon Gomila,19,8,4
1488T,Jan Satral,32,8,4
1488T,Alan Raul Sau Franco,21,8,4
1493,Ishaan Ravichander,20,8,4
1494T,Daniel Baquero,17,8,4
1494T,Gabriel Batagin,24,8,4
1494T,Yunseok Jang,19,8,4
1494T,Eudy Francisco Ledesma Mercedes,20,8,4
1498T,Alessandro Motti,43,8,5
1498T,Jack Pinnington Jones,19,8,5
1500,Quinn Vandecasteele,19,8,5
1501,Simeon Terziev,19,8,5
1502,Madhwin Kamath,20,8,5
1503,Thomas Pavlekovich Smith,21,8,6
1504,Raffael Schaer,20,8,6
